,D1,D2,responses,weight,s-weight
111,4072,107,False,0.0,0.0
112,4431,107,False,0.0,0.0
113,2148,108,True,0.7905694150420948,0.652606725692749
114,5602,109,True,0.8896644611983444,0.9431251883506776
115,1665,110,False,0.0,0.0
116,632,111,False,0.2076136996343499,0.4583981335163116
117,4614,112,False,0.3517632353407242,0.5790483951568604
118,3540,113,False,0.2138089935299394,0.6004538536071777
119,4051,113,False,0.2138089935299394,0.5025705099105835
120,4869,114,True,0.9770910109329762,0.9712792634963988
121,3377,115,False,0.0,0.0
122,5789,116,False,0.0,0.0
123,301,117,False,0.9760053355807994,0.9885168075561525
124,3995,118,True,0.9261982170436855,0.9704008102416992
125,3869,119,True,0.7518094115561123,0.6731218099594116
126,532,120,False,0.3012320380383546,0.0
127,1517,121,True,0.8164965809277261,0.630204439163208
128,3351,122,False,0.173259232729684,0.0
129,170,123,True,0.8164965809277261,0.7553098201751709
130,838,124,False,0.5270462766947299,0.0
131,3241,125,True,0.9412207643723192,0.970352292060852
132,5215,126,False,0.0,0.0
133,11,127,False,0.3768673314407159,0.5204112529754639
134,3584,128,False,0.1572431717762099,0.4867621064186096
135,4212,129,True,0.968085332749722,0.9868885278701782
136,568,130,False,0.1669567742259364,0.0
137,4927,131,False,0.0,0.6223050951957703
138,5715,132,True,0.9185117918925864,0.9530239105224608
139,1938,133,False,0.0,0.0
140,4511,134,False,0.2880092164423916,0.0
141,1704,135,True,0.939728101878554,0.9889200925827026
142,5364,136,False,0.2286904110599487,0.5525623559951782
143,536,137,True,0.7745966692414834,0.7402101159095764
144,1649,138,False,0.1476119041271832,0.6223242282867432
145,3645,139,False,0.3600411499115478,0.4583262205123901
146,4679,140,True,0.2488301869075814,0.6224684715270996
147,1658,141,True,0.8164965809277259,0.7752054929733276
148,2727,143,True,0.816496580927726,0.6357741951942444
149,738,144,False,0.7947194142390263,0.741736114025116
150,2884,145,False,0.0,0.0
151,5250,146,True,0.8164965809277259,0.7417911291122437
152,3667,147,True,0.7844645405527362,0.6649929285049438
153,595,148,False,0.0,0.0
154,681,149,False,0.0,0.0
155,2213,150,False,0.0,0.0
156,4958,151,False,0.0,0.0
157,3771,152,True,0.7302967433402215,0.9747363328933716
158,5215,153,True,0.6200655251253673,0.6486355066299438
159,5384,154,True,0.7977240352174656,0.7394291758537292
160,3722,155,False,0.2096569673443836,0.0
161,4296,156,True,0.806225774829855,0.5777714848518372
162,2280,157,True,0.7905694150420948,0.6361310482025146
163,4244,158,False,0.0,0.0
164,3649,158,False,0.0,0.4228861927986145
165,694,159,False,0.0,0.4024648666381836
166,794,160,False,0.0,0.0
167,1954,162,False,0.3336630399750968,0.0
168,4256,163,False,0.0,0.0
169,3457,163,False,0.0,0.4981443285942077
170,4156,164,False,0.0,0.4793125987052917
171,164,165,True,0.9228010749900376,0.9765419363975524
172,2955,166,True,0.8075728530872482,0.7382074594497681
173,4649,167,True,0.7977240352174656,0.7117879986763
174,866,168,False,0.20056488422556,0.0
175,3833,169,False,0.450377349111045,0.3906380832195282
176,4451,170,False,0.0,0.0
177,2977,171,True,0.8,0.7149694561958313
178,1764,172,False,0.0,0.0
179,5331,173,False,0.0,0.0
180,5920,174,False,0.0,0.4700573086738586
181,4164,175,False,0.5041841733655162,0.54866623878479
182,740,176,False,0.0983242264310782,0.0
183,5897,177,False,0.0,0.0
184,5534,178,False,0.1564653128985886,0.735430896282196
185,1333,180,False,0.4216370213557839,0.46205934882164
186,5675,181,False,0.2830692585361489,0.5607910752296448
187,4659,182,False,0.8164965809277259,0.6303553581237793
188,114,183,True,0.8790490729915326,0.8569326996803284
189,2892,184,False,0.0,0.0
190,2245,185,True,0.8790490729915326,0.8345524072647095
191,1748,187,False,0.0,0.0
192,2146,188,False,0.1105140711413677,0.379955381155014
193,5662,189,False,0.0,0.3849095106124878
194,1146,190,False,0.0,0.0
195,2982,191,True,0.9549005901150508,0.9948468804359436
196,1356,192,False,0.7687061147858074,0.6687822937965393
197,4746,193,True,0.9844338851356208,0.9883571863174438
198,2809,194,False,0.0,0.0
199,6028,195,False,0.1803339269334864,0.0
200,3993,196,False,0.1017099964872519,0.0
201,2327,198,False,0.2581988897471611,0.4682227671146393
202,4181,198,False,0.2581988897471611,0.4626738429069519
203,568,199,False,0.4207445350899108,0.0
204,5838,200,True,0.9594112875401972,0.991317868232727
205,3100,201,True,0.9704668947704655,0.988866925239563
206,3236,203,True,0.9471141280884336,0.9777796268463136
207,6001,204,False,0.3668996928526714,0.0
208,817,205,False,0.1556997888323046,0.0
209,2668,206,True,0.7977240352174656,0.6402354836463928
210,2148,208,True,0.8075728530872482,0.7166471481323242
211,840,209,False,0.4008918628686366,0.0
212,5860,210,True,0.8613567692141089,0.7923809289932251
213,2163,212,False,0.0,0.0
214,850,213,True,0.8164965809277261,0.6416292190551758
215,5453,214,False,0.18669145807013,0.0
216,4812,215,False,0.9811017220456552,0.9793338775634766
217,2463,216,True,0.7687061147858074,0.6021072864532471
218,4398,218,True,0.8340576562282991,0.7237117290496826
219,204,219,False,0.0,0.4510699510574341
220,1896,220,True,0.7449887315796286,0.9721167087554932
221,3158,222,True,0.7222854369745269,0.9688183069229126
222,279,223,True,0.7905694150420948,0.6437304019927979
223,1104,224,False,0.0,0.0
224,2809,225,False,0.0,0.0
225,699,226,True,0.898717034272917,0.7662174701690674
226,3543,227,False,0.0,0.0
227,5932,227,False,0.4045199174779452,0.4290666580200195
228,5032,228,False,0.0,0.0
229,246,229,False,0.3329560459081458,0.0
230,5264,230,True,0.8320502943378436,0.7468595504760742
231,562,231,True,0.8660254037844386,0.883817195892334
232,83,232,False,0.5163977794943223,0.5617498755455017
233,4967,233,True,0.8583950752789522,0.8397047519683838
234,2221,234,False,0.3692164063486089,0.4927964210510254
235,5405,235,False,0.3269992851069362,0.0
236,2606,236,True,0.6023590262090625,0.9220520257949828
237,4502,237,False,0.4472135954999579,0.0
238,157,238,False,0.7867957924694432,0.802280843257904
239,1874,239,True,0.823754471047914,0.6855953931808472
240,5,240,False,0.0,0.4008699655532837
241,3511,241,False,0.3328201177351375,0.0
242,318,242,False,0.0,0.4071910977363586
243,801,243,False,0.4902903378454601,0.5093752145767212
244,118,244,True,0.9691173645492048,0.9825891256332396
245,3637,245,False,0.4592793267718459,0.6441220045089722
246,3352,246,False,0.5590169943749475,0.0
247,3140,247,False,0.0,0.0
248,4127,248,False,0.3356243110397689,0.0
249,5653,249,False,0.0,0.0
250,27,249,False,0.0,0.4087468981742859
251,5058,250,False,0.0,0.0
252,1981,251,False,0.0,0.4485849738121032
253,1928,251,False,0.0,0.4865980744361877
254,3009,252,False,0.0,0.0
255,5941,253,True,0.8944271909999159,0.7213946580886841
256,3345,254,False,0.5270462766947299,0.5323342680931091
257,2254,255,True,0.9816910380221716,0.994004249572754
258,5172,256,False,0.4714045207910317,0.5841065645217896
259,2355,257,False,0.0,0.3933383822441101
260,3127,257,False,0.0,0.0
261,4691,258,True,0.5839571624737838,0.5462830066680908
262,5989,259,False,0.8583950752789522,0.8105165958404541
263,6018,260,True,0.2180050984835433,0.6971646547317505
264,5054,261,False,0.9917728234800368,0.9971526861190796
265,2629,262,True,0.7518094115561123,0.6734656095504761
266,267,263,False,0.3098386676965933,0.4004098773002624
267,5452,264,True,0.95378141974748,0.9926420450210572
268,2155,265,False,0.0,0.0
269,1559,265,False,0.0,0.0
270,961,265,False,0.0,0.0
271,2496,265,False,0.0,0.0
272,2536,265,True,0.0,0.0
273,2820,265,False,0.0,0.0
274,5890,265,True,0.0,0.0
275,3439,265,False,0.0,0.0
276,4684,265,False,0.0,0.0
277,1332,265,False,0.0,0.0
278,4941,265,False,0.0,0.0
279,341,265,True,0.0,0.0
280,4272,265,False,0.0,0.0
281,126,265,True,0.0,0.0
282,5219,265,False,0.0,0.0
283,4026,265,True,0.0,0.0
284,2208,265,False,0.0,0.0
285,2780,265,False,0.0,0.0
286,399,265,False,0.0,0.0
287,4639,265,False,0.0,0.0
288,4645,267,True,0.979944660335203,0.9855010509490968
289,2809,268,False,0.0,0.0
290,964,269,False,0.0,0.5275924205780029
291,2023,269,False,0.0,0.5852357149124146
292,3271,270,False,0.0,0.5097079277038574
293,2992,271,True,0.8897565210026093,0.8510255813598633
294,1473,272,True,0.8164965809277259,0.7027583122253418
295,1002,274,False,0.7687061147858074,0.6039202809333801
296,4357,276,False,0.3818813079129867,0.0
297,4261,277,False,0.948824334741704,0.9859086275100708
298,2875,278,False,0.2544415511325737,0.0
299,2993,279,True,0.7754848295751029,0.9400172829627992
300,3592,280,False,0.0,0.4845315814018249
301,3900,281,False,0.984801288525996,0.9829185009002686
302,5566,282,False,0.5063696835418333,0.6190230846405029
303,2084,283,True,0.8075728530872482,0.6689534187316895
304,2154,284,True,0.8075728530872482,0.5635112524032593
305,3017,285,False,0.0,0.5135146379470825
306,3168,286,True,0.7449887315796286,0.969772458076477
307,1473,287,False,0.7977240352174656,0.73874431848526
308,5483,288,False,0.4472135954999579,0.0
309,1862,288,False,0.4472135954999579,0.0
310,602,288,False,0.4472135954999579,0.0
311,2919,288,False,0.4472135954999579,0.0
312,121,288,False,0.4472135954999579,0.0
313,1273,288,False,0.4472135954999579,0.0
314,2835,288,False,0.4472135954999579,0.0
315,284,289,False,0.2946278254943948,0.0
316,5970,290,False,0.3031695312954162,0.5106308460235596
317,2259,292,False,0.0,0.0
318,2809,293,False,0.0,0.0
319,745,294,False,0.0,0.0
320,3410,296,False,0.241746889207614,0.5093474388122559
321,4667,297,True,0.7947194142390263,0.5166163444519043
322,4258,298,False,0.0,0.0
323,4513,298,False,0.0,0.5561832189559937
324,738,300,False,0.2309401076758502,0.0
325,5566,301,False,0.5367450401216932,0.5883380770683289
326,80,302,False,0.2158967889943626,0.6855744123458862
327,1360,303,True,0.2939749847869951,0.8351221680641174
328,3260,304,True,0.9226624356443984,0.9740725755691528
329,3179,305,True,0.5931559464710582,0.7675297260284424
330,4146,306,True,0.8498365855987974,0.855171799659729
331,776,307,True,0.965786082009043,0.9827580451965332
332,1496,308,False,0.9834406880220764,0.9841294884681702
333,1596,310,False,0.4193139346887673,0.5125681757926941
334,5760,310,False,0.4193139346887673,0.4612894058227539
335,3865,311,True,0.974120198078483,0.9879943132400512
336,3508,312,False,0.0,0.0
337,232,314,False,0.5651585664096014,0.8248865008354187
338,3005,315,False,0.0,0.0
339,4918,316,True,0.7637626158259734,0.7036614418029785
340,4240,317,False,0.0,0.0
341,5264,318,True,0.816496580927726,0.6984983682632446
342,4725,319,False,0.0,0.4102533161640167
343,895,320,False,0.0968245836551854,0.0
344,774,321,False,0.5256534670897746,0.8629765510559082
345,3829,322,True,0.7934920476158722,0.7049289345741272
346,773,324,False,0.46475800154489,0.5580048561096191
347,3002,325,False,0.9893489029123952,0.9982603788375854
348,4234,327,True,0.9462154083784944,0.9778382778167723
349,738,328,False,0.7385489458759964,0.5361269116401672
350,5232,329,False,0.3956282840374722,0.0
351,1690,330,False,0.9576935631509688,0.978689193725586
352,4384,331,False,0.0,0.0
353,3616,332,True,0.8728715609439696,0.7977262735366821
354,560,333,True,0.7642171012073583,0.9564043283462524
355,3978,334,False,0.2484519974999766,0.4219864308834076
356,5192,335,False,0.3432032364918221,0.5093382000923157
357,4689,336,False,0.0,0.0
358,1877,337,True,0.8257228238447705,0.7423058152198792
359,3906,338,True,0.848528137423857,0.7765923142433167
360,4148,339,True,0.8635180487819141,0.9573845863342284
361,42,340,True,0.9514413495908352,0.968612551689148
362,3511,342,False,0.3263569759322527,0.0
363,4418,343,True,0.0,0.4163994193077087
364,2451,344,False,0.2138089935299394,0.0
365,3575,345,False,0.4236592728681617,0.4339517951011657
366,1996,346,True,0.7559289460184544,0.6636934876441956
367,1520,347,False,0.4008918628686366,0.0
368,4244,348,False,0.0,0.4000769555568695
369,420,349,True,0.7867957924694432,0.7728269696235657
370,4939,350,True,0.9364393121029886,0.987558364868164
371,4682,351,False,0.0,0.4500261545181274
372,3036,352,False,0.0,0.0
373,2380,353,False,0.806225774829855,0.6697314977645874
374,2295,354,True,0.8355397340624166,0.98624849319458
375,4343,355,True,0.601929265428846,0.5313166975975037
376,1906,356,True,0.7687061147858074,0.6663114428520203
377,4244,357,False,0.2981423969999719,0.4651615023612976
378,896,358,True,0.8075728530872482,0.7905046343803406
379,2084,361,False,0.0,0.0
380,3161,363,False,0.0,0.4324732422828674
381,1910,363,False,0.0,0.0
382,468,364,False,0.9415824416172623,0.97621089220047
383,3645,365,False,0.3668996928526714,0.0
384,5476,366,False,0.3600411499115478,0.0
385,407,367,True,0.3264786172001294,0.7719436883926392
386,1089,368,False,0.3807498052542948,0.0
387,2277,369,False,0.0,0.6433005332946777
388,5860,370,True,0.8477912478906585,0.7605206966400146
389,2176,371,True,0.8257228238447705,0.618355393409729
390,2319,372,True,0.937752089249456,0.9733784198760986
391,1685,374,False,0.2575131013123024,0.0
392,1550,375,True,0.973244064154885,0.9603480100631714
393,3875,376,True,0.9338479919516196,0.9712290167808532
394,5126,377,False,0.0,0.0
395,617,378,True,0.8583950752789522,0.8014626502990723
396,3637,380,True,0.8164965809277261,0.7552913427352905
397,5390,381,False,0.0,0.0
398,5041,382,False,0.0,0.0
399,1274,383,True,0.9009601140642826,0.9812179803848268
400,2809,384,False,0.0,0.0
401,3271,385,False,0.0,0.4643251895904541
402,1524,386,False,0.0,0.5723127126693726
403,4031,387,False,0.2970442628930023,0.5668402910232544
404,2678,388,False,0.3395498750508661,0.0
405,2637,390,True,0.8728715609439696,0.8080000877380371
406,572,393,False,0.9515925173616352,0.9908241033554076
407,2272,394,True,0.7801894976054939,0.6315093040466309
408,3274,395,True,0.824621125123532,0.7327074408531189
409,589,396,False,0.1545975903361994,0.4488343000411987
410,4367,397,False,0.8416254115301732,0.6501516103744507
411,2177,398,False,0.0,0.5902820229530334
412,284,399,False,0.2727723627949905,0.0
413,4376,401,True,0.9419396923500876,0.9838836193084716
414,1119,402,False,0.0,0.0
415,3271,403,False,0.0,0.4169171154499054
416,2148,404,False,0.8257228238447705,0.716771125793457
417,5786,405,False,0.2773500981126146,0.3876631557941437
418,3271,407,False,0.0,0.4967625737190246
419,5494,408,False,0.2620712091804796,0.574242889881134
420,5021,410,False,0.4147806778921701,0.0
421,3543,411,False,0.0,0.4545126855373382
422,1641,413,False,0.3098386676965933,0.0
423,5464,414,False,0.0,0.5673263072967529
424,2809,415,False,0.0,0.0
425,4691,416,True,0.5957554687344992,0.5882107019424438
426,4252,417,True,0.9594112875401972,0.978729009628296
427,1906,418,True,0.7867957924694432,0.6833553910255432
428,141,421,False,0.294174202707276,0.5042406916618347
429,5914,422,False,0.191978035267155,0.6108159422874451
430,4595,423,True,0.7302967433402215,0.9729733467102052
431,1617,424,False,0.2311250817605121,0.0
432,279,427,True,0.8075728530872482,0.6519550085067749
433,5119,428,False,0.3207134902949092,0.0
434,2759,429,True,0.8416254115301732,0.7465459704399109
435,4935,430,False,0.2981423969999719,0.5522923469543457
436,4245,433,False,0.408248290463863,0.0
437,1934,434,False,0.4830458915396479,0.4831817150115967
438,3905,436,True,0.9526519467818858,0.981346070766449
439,2557,438,True,0.9420043823078598,0.9773706197738647
440,3271,439,False,0.0,0.6581738591194153
441,2809,440,False,0.0,0.0
442,1788,442,False,0.0,0.6189143657684326
443,3730,443,False,0.0,0.0
444,3412,443,False,0.0,0.4503098130226135
445,5305,444,True,0.7905694150420948,0.7029387950897217
446,2122,445,False,0.4810702354423639,0.0
447,6026,446,True,0.8257228238447705,0.6680757999420166
448,697,446,False,0.8257228238447705,0.6680757999420166
449,5882,448,False,0.3721042037676254,0.3899423480033874
450,3903,449,True,0.97671204829253,0.9892507791519164
451,5040,450,True,0.2718549419985796,0.7377996444702148
452,3645,451,False,0.3741657386773941,0.0
453,4749,452,False,0.3666793988112845,0.486916720867157
454,2154,453,False,0.8660254037844386,0.797997236251831
455,204,455,False,0.0,0.4552831649780273
456,3921,457,True,0.1226494833149871,0.5063608884811401
457,4700,458,False,0.0,0.0
458,1356,458,False,0.0,0.0
459,5613,459,True,0.9347573425963088,0.991042137145996
460,5079,460,False,0.390199486285854,0.524691104888916
461,5065,461,False,0.3478327964999673,0.5359043478965759
462,4985,462,False,0.2891574659831201,0.0
463,862,463,False,0.4810702354423639,0.0
464,2288,464,False,0.7867957924694432,0.6879606246948242
465,5119,466,False,0.3144854510165755,0.0
466,2973,467,False,0.3207134902949092,0.0
467,3958,468,True,0.8164965809277259,0.70307457447052
468,1330,469,True,0.5595028849441883,0.7316096425056458
469,5467,470,False,0.6200655251253673,0.5824304819107056
470,2774,471,False,0.0,0.0
471,420,473,True,0.7687061147858074,0.726338267326355
472,1231,475,True,0.8075728530872482,0.7056801915168762
473,615,477,False,0.0,0.0
474,5258,479,True,0.7867957924694432,0.7236780524253845
475,3996,480,False,0.0,0.0
476,3084,481,False,0.5590169943749475,0.0
477,301,482,False,0.1312711404619897,0.0
478,2809,483,False,0.0,0.0
479,2168,484,False,0.3903600291794133,0.0
480,168,485,False,0.4048204523763681,0.5004451274871826
481,1103,485,False,0.4048204523763681,0.4910776317119598
482,1874,486,True,0.8388704928078611,0.707055926322937
483,3201,487,True,0.6298897789321866,0.6694087386131287
484,2264,488,False,0.2309401076758502,0.5464656352996826
485,5889,489,False,0.168676116344956,0.6739917397499084
486,1571,491,False,0.0,0.0
487,4667,492,False,0.2519763153394848,0.430379182100296
488,175,493,False,0.2218800784900916,0.4653743505477905
489,1914,494,False,0.2876779808912305,0.0
490,350,494,False,0.2876779808912305,0.0
491,5136,495,False,0.2668802563418119,0.4488560557365417
492,3829,496,False,0.0,0.3850384354591369
493,718,497,True,0.5383819020581655,0.676363468170166
494,2342,499,False,0.0,0.0
495,4262,501,True,0.8,0.6674870252609253
496,28,502,False,0.5015503913178175,0.393088698387146
497,4171,502,False,0.5015503913178175,0.3953771293163299
498,4811,504,False,0.0,0.6097050905227661
499,5949,505,True,0.7213357077339458,0.9691019654273988
500,2809,507,False,0.0,0.0
501,638,509,False,0.0,0.5962733030319214
502,5654,510,True,0.0,0.0
503,2928,511,True,0.9395170608841054,0.97457754611969
504,3018,513,False,0.0,0.0
505,3271,514,False,0.0,0.0
506,1949,515,False,0.0,0.4591684341430664
507,3514,516,True,0.9476967640372096,0.984147310256958
508,3081,517,True,0.914627361211408,0.9831101894378662
509,2085,518,False,0.0,0.0
510,2008,519,False,0.0,0.5666059851646423
511,3548,520,True,0.1371250376427325,0.5530462265014648
512,2809,521,False,0.0,0.0
513,4649,523,False,0.0,0.4189922213554382
514,3321,523,False,0.0,0.4858030676841736
515,267,524,False,0.8257228238447705,0.6849673390388489
516,588,525,False,0.0,0.0
517,5055,526,True,0.9385578520972678,0.985200583934784
518,877,527,False,0.8340576562282991,0.6939722895622253
519,5859,528,True,0.9476480549109884,0.9831513166427612
520,5502,529,False,0.2927700218845599,0.446586012840271
521,4942,529,False,0.2927700218845599,0.419250339269638
522,4991,530,True,0.0,0.6306166648864746
523,3957,532,True,0.9509264494405404,0.9784034490585328
524,5150,533,False,0.1420360801440756,0.2448808550834655
525,4501,534,True,0.8340576562282991,0.7219269275665283
526,4049,535,True,0.7237468644557459,0.7012059092521667
527,1951,536,False,0.3432032364918221,0.5097443461418152
528,2987,537,True,0.7745966692414834,0.7787753343582153
529,4411,538,False,0.0,0.5624144077301025
530,3991,539,False,0.0,0.4210156500339508
531,3857,540,False,0.5521576303742327,0.0
532,649,541,False,0.6172133998483676,0.5533542633056641
533,3270,542,True,0.9412936406005088,0.9831889867782592
534,1245,543,False,0.0,0.0
535,1127,544,False,0.276627266291688,0.5771863460540771
536,2154,545,True,0.7905694150420948,0.5308302044868469
537,1929,546,False,0.0,0.0
538,857,547,False,0.0,0.0
539,3453,548,False,0.3595116942721415,0.5700779557228088
540,3187,549,False,0.0,0.0
541,3645,550,False,0.3600411499115478,0.4268629252910614
542,5524,551,False,0.4717281765248632,0.0
543,1727,553,True,0.7637626158259734,0.7022279500961304
544,2504,554,True,0.8086075400626399,0.7381840944290161
545,2809,555,False,0.0,0.0
546,4343,556,True,0.5892556509887896,0.533045768737793
547,3887,557,True,0.9542487565071984,0.9798334240913392
548,28,558,False,0.3144854510165755,0.5415173172950745
549,4560,559,False,0.1822422756006058,0.0
550,1933,560,True,0.8660254037844386,0.8250550627708435
551,4009,562,False,0.2085144140570747,0.0
552,1788,563,False,0.0,0.5774582028388977
553,2416,564,True,0.5330017908890261,0.7073709964752197
554,5249,566,False,0.0,0.0
555,157,569,True,0.7687061147858074,0.7795290946960449
556,3716,570,False,0.0,0.4713160693645477
557,3521,571,False,0.0,0.0
558,5643,572,False,0.7947194142390263,0.6793204545974731
559,5835,573,False,0.0,0.4090049266815185
560,3309,574,True,0.7977240352174656,0.748013973236084
561,4164,575,False,0.8790490729915326,0.8368417620658875
562,170,576,True,0.8,0.6787576079368591
563,1256,577,False,0.834847109936722,0.6720752716064453
564,734,578,False,0.0,0.0
565,2382,579,True,0.9772420862398294,0.9922529458999634
566,4723,580,False,0.5597691428330557,0.0
567,5654,581,True,0.3700763728463767,0.4554784893989563
568,3274,582,True,0.5687964589945211,0.6684667468070984
569,4965,583,False,0.0,0.0
570,3575,584,False,0.4139186771923578,0.0
571,3592,585,False,0.0,0.5479632019996643
572,3996,586,False,0.0,0.0
573,3556,587,True,0.9471141280884336,0.9799716472625732
574,1104,588,False,0.0,0.4805405735969543
575,436,589,False,0.2635231383473649,0.0
576,394,589,False,0.2635231383473649,0.3936913013458252
577,3212,590,False,0.4364357804719848,0.5678009390830994
578,769,591,False,0.0,0.0
579,1558,591,False,0.0,0.0
580,1002,592,False,0.806225774829855,0.6407123804092407
581,5320,593,False,0.966509914145434,0.9800420999526978
582,3413,595,False,0.0,0.5600104331970215
583,3958,596,False,0.2620712091804796,0.4617747962474823
584,2225,596,False,0.2620712091804796,0.5057953000068665
585,5395,597,True,0.7687061147858074,0.6225096583366394
586,4392,599,True,0.2158862633384182,0.8232241868972778
587,2809,600,False,0.0,0.0
588,5854,601,True,0.8798826901281198,0.7874814867973328
589,1641,602,False,0.2876779808912305,0.0
590,208,603,False,0.5521576303742327,0.0
591,5906,604,False,0.3689323936863109,0.0
592,5615,606,False,0.0,0.0
593,1190,607,True,0.379271590978323,0.6762673854827881
594,4440,608,False,0.6390096504226939,0.9747124910354614
595,2274,612,True,0.9330312480474724,0.9861665964126588
596,791,613,False,0.7745966692414834,0.7777120471000671
597,4937,614,True,0.5248906591678238,0.5805149674415588
598,5234,615,True,0.944911182523068,0.9999998807907104
599,911,616,False,0.5521576303742327,0.0
