,D1,D2,responses,s-weight
189,28,47,False,0.7535539865493774
190,27,47,False,0.7969740629196167
191,19,47,False,0.7284919619560242
192,114,48,False,0.6019178032875061
193,60,48,False,0.0
194,28,48,True,0.8102511167526245
195,27,48,False,0.7376773357391357
196,659,49,False,0.0
197,658,49,False,0.0
198,657,49,False,0.0
199,88,49,True,0.7770602107048035
200,400,50,False,0.5541520118713379
201,329,50,False,0.5699422359466553
202,190,50,False,0.507544219493866
203,32,50,True,0.6605406403541565
204,760,51,False,0.7611477375030518
205,429,51,False,0.5147514343261719
206,112,51,True,0.8761059045791626
207,82,51,False,0.700215756893158
208,115,52,True,0.8022280335426331
209,87,52,False,0.7533401846885681
210,62,52,False,0.780392050743103
211,60,52,False,0.7228947877883911
212,572,53,False,0.6857075691223145
213,150,53,False,0.6513826847076416
214,50,53,False,0.0
215,0,53,True,0.8376539945602417
216,731,54,False,0.5364626049995422
217,692,54,False,0.6974356770515442
218,609,54,False,0.67393559217453
219,40,54,True,0.7005805373191833
220,1042,55,False,0.578175961971283
221,170,55,False,0.5785573720932007
222,50,55,True,0.7652076482772827
223,21,55,False,0.0
224,256,56,False,0.0
225,25,56,False,0.0
226,15,56,True,0.7820782661437988
227,14,56,False,0.732292890548706
228,329,57,True,0.6413490176200867
229,32,57,False,0.673052966594696
230,11,57,False,0.6112827062606812
231,9,57,False,0.6162020564079285
232,86,58,False,0.5609024167060852
233,13,58,False,0.7357203960418701
234,12,58,False,0.7346283793449402
235,3,58,False,0.6043767333030701
236,176,59,False,0.7536844611167908
237,115,59,False,0.7487410306930542
238,62,59,True,0.8184784650802612
239,60,59,False,0.7035609483718872
240,799,60,False,0.5729759335517883
241,796,60,False,0.6830862164497375
242,795,60,False,0.5253868103027344
243,794,60,True,0.5933254361152649
244,799,61,False,0.5007107257843018
245,794,61,False,0.4900518655776977
246,168,61,False,0.5432060360908508
247,52,61,True,0.6943966746330261
248,86,62,False,0.544415295124054
249,22,62,True,0.6304551362991333
250,12,62,False,0.6993097066879272
251,3,62,False,0.6265041828155518
252,154,63,False,0.5548743605613708
253,81,63,False,0.4704779982566833
254,48,63,False,0.7347062230110168
255,47,63,True,0.7355167269706726
256,799,64,False,0.6434957981109619
257,796,64,False,0.7694154381752014
258,795,64,False,0.5786399841308594
259,794,64,False,0.5990873575210571
260,1066,65,False,0.6613249778747559
261,141,65,False,0.4476606249809265
262,58,65,True,0.648313045501709
263,25,65,False,0.4450497925281524
264,799,66,True,0.8952734470367432
265,795,66,False,0.6854249835014343
266,794,66,False,0.8184463381767273
267,199,66,False,0.5448188781738281
268,997,67,False,0.6465929746627808
269,988,67,False,0.6174326539039612
270,798,67,True,0.8340761661529541
271,777,67,False,0.7198087573051453
272,760,68,False,0.7895150780677795
273,429,68,False,0.5683098435401917
274,112,68,False,0.7428572177886963
275,82,68,True,0.8094321489334106
276,760,69,True,0.8407019972801208
277,429,69,False,0.5491288304328918
278,112,69,False,0.7558696866035461
279,82,69,False,0.7500197887420654
280,818,70,True,0.7818231582641602
281,640,70,False,0.713070273399353
282,639,70,False,0.7742773294448853
283,8,70,False,0.7184540033340454
284,176,71,False,0.754677414894104
285,115,71,False,0.7566406726837158
286,87,71,True,0.766067624092102
287,60,71,False,0.7331420183181763
288,115,72,False,0.7385486364364624
289,87,72,False,0.7184785008430481
290,65,72,False,0.7361787557601929
291,64,72,False,0.7331671714782715
292,62,72,False,0.7582621574401855
293,176,73,False,0.6474379897117615
294,164,73,True,0.7770768404006958
295,87,73,False,0.6475483179092407
296,80,73,False,0.5591179728507996
297,115,74,False,0.7376735806465149
298,87,74,False,0.7194305658340454
299,65,74,False,0.7328221797943115
300,64,74,False,0.7218638062477112
301,62,74,False,0.7595932483673096
302,1051,75,False,0.4317944049835205
303,756,75,False,0.4408071041107178
304,164,75,False,0.6189160346984863
305,80,75,True,0.8476784825325012
306,605,76,False,0.4581378698348999
307,247,76,False,0.6363160014152527
308,72,76,True,0.8339613080024719
309,61,76,False,0.8166111707687378
310,633,77,False,0.6785989999771118
311,247,77,False,0.6365820169448853
312,228,77,False,0.6010367274284363
313,72,77,False,0.801327109336853
314,61,77,True,0.8169856071472168
315,952,78,False,0.5458999276161194
316,938,78,False,0.5950822830200195
317,698,78,False,0.6180049777030945
318,123,78,True,0.8026598691940308
319,48,79,True,0.732553243637085
320,47,79,True,0.7082990407943726
321,20,79,False,0.5691660642623901
322,19,79,False,0.6129894256591797
323,241,80,False,0.7221628427505493
324,226,80,True,0.7874071598052979
325,225,80,False,0.78765869140625
326,153,80,False,0.7569846510887146
327,78,80,False,0.7866072654724121
328,1015,81,False,0.5114836096763611
329,778,81,False,0.5744807720184326
330,344,81,False,0.6635985374450684
331,194,81,True,0.7271955013275146
332,869,82,False,0.0
333,605,82,False,0.0
334,315,82,False,0.0
335,124,82,False,0.5886571407318115
336,110,83,False,0.6567728519439697
337,96,83,False,0.7015988826751709
338,94,83,False,0.785091757774353
339,93,83,False,0.6943240165710449
340,110,84,False,0.7647364735603333
341,109,84,False,0.7287731766700745
342,96,84,False,0.783025324344635
343,93,84,False,0.7439507246017456
344,110,85,False,0.7640736103057861
345,95,85,True,0.7745356559753418
346,92,85,False,0.7275736927986145
347,91,85,False,0.7366805672645569
348,110,86,False,0.6245962381362915
349,96,86,False,0.6528533697128296
350,94,86,False,0.7060546875
351,93,86,False,0.7677082419395447
352,110,87,False,0.6297382712364197
353,95,87,True,0.7420248985290527
354,94,87,False,0.7088706493377686
355,93,87,False,0.6992570161819458
356,955,88,False,0.7338875532150269
357,433,88,True,0.7727358937263489
358,198,88,False,0.6795961260795593
359,96,88,False,0.7931728363037109
360,433,89,False,0.789171040058136
361,198,89,True,0.7958704829216003
362,110,89,False,0.6209896802902222
363,96,89,False,0.7729552388191223
364,756,90,True,0.7288128733634949
365,726,90,False,0.5760458111763
366,425,90,False,0.6919543743133545
367,24,90,False,0.6133644580841064
368,434,91,False,0.6828994750976562
369,288,91,False,0.553471565246582
370,106,91,True,0.7025622129440308
371,100,91,False,0.5695468187332153
372,756,92,False,0.6677942872047424
373,726,92,True,0.6764986515045166
374,24,92,False,0.5984323620796204
375,20,92,False,0.0
376,998,93,True,0.9001567363739014
377,953,93,False,0.7063810229301453
378,288,93,False,0.7129867672920227
379,100,93,False,0.6387577056884766
380,1059,94,True,0.7057205438613892
381,510,94,False,0.0
382,143,94,False,0.0
383,96,94,False,0.0
384,1071,95,False,0.6641242504119873
385,1044,95,False,0.6577497720718384
386,1040,95,False,0.6395758390426636
387,409,95,True,0.852493405342102
388,432,96,False,0.7271186113357544
389,110,96,False,0.6523712873458862
390,94,96,False,0.731817364692688
391,93,96,True,0.8087298274040222
392,392,97,False,0.6317044496536255
393,110,97,False,0.638352632522583
394,94,97,True,0.8226574659347534
395,93,97,False,0.7085265517234802
396,956,98,False,0.7577972412109375
397,955,98,False,0.7586097717285156
398,110,98,False,0.8171926736831665
399,109,98,True,0.8837992548942566
400,955,99,False,0.7200313806533813
401,433,99,False,0.7045108079910278
402,109,99,False,0.7133477330207825
403,96,99,False,0.8175832629203796
404,110,100,True,0.8848183155059814
405,109,100,False,0.7662501335144043
406,94,100,False,0.7600194215774536
407,93,100,False,0.7403935194015503
408,366,101,False,0.746269166469574
409,67,101,False,0.0
410,55,101,False,0.7622973918914795
411,49,101,True,0.8277039527893066
412,1066,102,True,0.7885273694992065
413,1045,102,False,0.0
414,88,102,False,0.6035183668136597
415,58,102,False,0.744179368019104
416,1052,103,False,0.4944716691970825
417,861,103,False,0.0
418,403,103,True,0.8525811433792114
419,97,103,False,0.5955452919006348
420,997,104,False,0.750049352645874
421,988,104,True,0.8409780859947205
422,777,104,False,0.6995428204536438
423,172,104,False,0.6530134677886963
424,332,105,False,0.5520615577697754
425,330,105,False,0.5879831910133362
426,57,105,True,0.7479636073112488
427,56,105,False,0.6839196085929871
428,332,106,False,0.5715188980102539
429,330,106,False,0.559838056564331
430,159,106,False,0.5635767579078674
431,85,106,False,0.6131686568260193
432,56,106,True,0.7171605825424194
433,308,107,False,0.744940459728241
434,289,107,False,0.7531677484512329
435,77,107,True,0.77098149061203
436,71,107,False,0.7512052655220032
437,269,108,False,0.8379392027854919
438,268,108,False,0.7865393757820129
439,77,108,False,0.724890947341919
440,71,108,True,0.7909179925918579
441,1015,109,False,0.6695711016654968
442,778,109,False,0.735409140586853
443,344,109,True,0.836472749710083
444,194,109,False,0.6777419447898865
445,785,110,False,0.0
446,307,110,False,0.5327022671699524
447,306,110,False,0.601902961730957
448,162,110,True,0.7097240686416626
449,873,111,False,0.583977997303009
450,483,111,False,0.0
451,175,111,False,0.0
452,76,111,True,0.6049408912658691
453,999,112,False,0.6671563386917114
454,284,112,False,0.5947455167770386
455,260,112,False,0.6273787617683411
456,104,112,True,0.7497797012329102
457,963,113,False,0.7429630756378174
458,395,113,False,0.0
459,282,113,True,0.8294622302055359
460,77,113,False,0.3993195295333862
461,1017,114,False,0.6321806311607361
462,1016,114,True,0.7975084781646729
463,1014,114,False,0.5518633723258972
464,557,114,False,0.4871127009391784
465,785,115,False,0.4117723703384399
466,264,115,True,0.68546062707901
467,219,115,False,0.484597384929657
468,162,115,False,0.4512701034545898
469,776,116,False,0.3597241640090942
470,670,116,False,0.4418171644210815
471,196,116,True,0.6571053266525269
472,53,116,False,0.6049063205718994
473,332,117,False,0.6769878268241882
474,330,117,False,0.7153894901275635
475,307,117,False,0.6353433132171631
476,306,117,True,0.8079224824905396
477,332,118,False,0.6821487545967102
478,330,118,False,0.7026417255401611
479,307,118,True,0.7325218319892883
480,306,118,False,0.6110673546791077
481,119,119,True,0.5422106385231018
482,65,119,False,0.4856118857860565
483,64,119,False,0.4470214247703552
484,62,119,False,0.5199310183525085
485,999,120,False,0.5491964221000671
486,284,120,True,0.6885881423950195
487,260,120,False,0.5875265598297119
488,104,120,False,0.5587248802185059
489,553,121,False,0.7394540309906006
490,209,121,False,0.5616345405578613
491,197,121,False,0.5976356863975525
492,108,121,True,0.7680976390838623
493,414,122,False,0.0
494,114,122,True,0.8187698721885681
495,20,122,False,0.5479836463928223
496,19,122,False,0.562181830406189
497,869,123,False,0.6538267135620117
498,858,123,False,0.0
499,857,123,False,0.0
500,227,123,True,0.7804573178291321
501,89,123,False,0.0
502,922,124,False,0.4046753048896789
503,776,124,False,0.5183143615722656
504,196,124,False,0.7502421140670776
505,53,124,True,0.778295636177063
506,799,125,False,0.7746459245681763
507,795,125,False,0.7020605802536011
508,794,125,True,0.8150374293327332
509,199,125,False,0.5493447184562683
510,1017,126,False,0.4861471652984619
511,1016,126,False,0.4880394637584686
512,1014,126,False,0.4098613858222961
513,121,126,True,0.7238704562187195
514,906,127,False,0.6565488576889038
515,323,127,False,0.4809808433055877
516,305,127,False,0.7319047451019287
517,125,127,True,0.7808743119239807
518,973,128,False,0.678299069404602
519,804,128,False,0.6607013940811157
520,803,128,False,0.6767140626907349
521,791,128,True,0.6469223499298096
522,686,129,False,0.7257260084152222
523,585,129,False,0.7015330195426941
524,171,129,False,0.7154706120491028
525,118,129,True,0.8157883882522583
526,791,130,False,0.5751789808273315
527,200,130,False,0.0
528,181,130,False,0.7378539443016052
529,180,130,True,0.7111300230026245
530,791,131,False,0.0
531,200,131,True,0.7311109900474548
532,181,131,False,0.6356878876686096
533,180,131,False,0.5927846431732178
534,973,132,False,0.5129068493843079
535,574,132,False,0.5224260091781616
536,181,132,True,0.7604963183403015
537,180,132,False,0.6096546053886414
538,398,133,False,0.5743671655654907
539,219,133,False,0.4370321631431579
540,166,133,False,0.6374089121818542
541,101,133,True,0.7378460764884949
542,1024,134,False,0.0
543,888,134,False,0.0
544,375,134,False,0.0
545,155,134,True,0.6508843898773193
546,787,135,False,0.5862494111061096
547,280,135,False,0.5908355712890625
548,191,135,False,0.5388743877410889
549,122,135,False,0.6986919045448303
550,426,136,False,0.6662267446517944
551,191,136,True,0.7118828892707825
552,190,136,False,0.6585509181022644
553,14,136,False,0.0
554,329,137,False,0.6667048931121826
555,256,137,False,0.6032729148864746
556,190,137,True,0.6862815618515015
557,32,137,False,0.720276951789856
558,532,138,False,0.7637053728103638
559,250,138,True,0.8195790648460388
560,191,138,False,0.7719240188598633
561,146,138,True,0.8182699680328369
562,426,139,False,0.6917526721954346
563,191,139,False,0.6350157260894775
564,147,139,True,0.7666929960250854
565,14,139,False,0.0
566,391,140,False,0.6923825740814209
567,254,140,False,0.642793595790863
568,224,140,True,0.677237331867218
569,149,140,False,0.0
570,785,141,True,0.7202290296554565
571,766,141,False,0.3605783879756927
572,264,141,False,0.4280668199062347
573,219,141,False,0.4341186285018921
574,633,142,False,0.6363701820373535
575,604,142,False,0.5384259223937988
576,603,142,False,0.6474868059158325
577,117,142,True,0.7077754735946655
578,351,143,False,0.602187991142273
579,159,143,False,0.5575411319732666
580,135,143,True,0.6635006666183472
581,85,143,False,0.5720729231834412
582,293,144,True,0.7698493599891663
583,11,144,False,0.7146449685096741
584,10,144,False,0.6753526926040649
585,9,144,False,0.7141516208648682
586,436,145,False,0.0
587,421,145,False,0.5745576620101929
588,98,145,False,0.535578727722168
589,84,145,True,0.8819739818572998
590,525,146,False,0.4964105486869812
591,332,146,False,0.5236201286315918
592,84,146,False,0.5515085458755493
593,79,146,True,0.8757666349411011
594,724,147,True,0.8606345057487488
595,638,147,False,0.0
596,437,147,False,0.5808086395263672
597,435,147,False,0.5860775113105774
598,132,147,False,0.7094451785087585
599,724,148,False,0.6953834295272827
600,132,148,True,0.8548662066459656
601,84,148,False,0.5114643573760986
602,1,148,False,0.5340292453765869
603,796,149,True,0.8474251627922058
604,795,149,False,0.6352840662002563
605,142,149,False,0.6793404221534729
606,141,149,False,0.559005856513977
607,629,150,False,0.4697691798210144
608,278,150,False,0.5018612146377563
609,238,150,False,0.5099157691001892
610,4,150,True,0.5674326419830322
611,731,151,False,0.0
612,324,151,False,0.6471844911575317
613,195,151,False,0.0
614,1,151,True,0.8500992059707642
615,531,152,False,0.0
616,125,152,False,0.0
617,85,152,True,0.598901093006134
618,3,152,False,0.0
619,322,153,True,0.7100321054458618
620,317,153,False,0.0
621,179,153,False,0.437910258769989
622,88,153,False,0.4072740375995636
623,1054,154,False,0.0
624,554,154,False,0.4576397240161896
625,446,154,False,0.4649227857589721
626,399,154,True,0.5461957454681396
627,176,155,True,0.8007745742797852
628,170,155,False,0.7030324935913086
629,62,155,False,0.7482826113700867
630,60,155,False,0.6989856958389282
631,176,156,False,0.789877712726593
632,170,156,False,0.7383576035499573
633,167,156,True,0.7938775420188904
634,60,156,False,0.708048403263092
635,359,157,False,0.6153229475021362
636,176,157,False,0.698984682559967
637,170,157,True,0.7456610798835754
638,60,157,False,0.6632593870162964
639,329,158,False,0.0
640,285,158,False,0.4232753217220306
641,131,158,False,0.0
642,7,158,True,0.7725402116775513
643,973,159,False,0.7804638743400574
644,804,159,False,0.7447864413261414
645,803,159,False,0.7374570369720459
646,797,159,False,0.799837052822113
647,203,160,False,0.4948618412017822
648,182,160,True,0.8452868461608887
649,173,160,False,0.4839136004447937
650,101,160,False,0.4360118508338928
651,415,161,True,0.5827934741973877
652,179,161,False,0.4563481211662292
653,178,161,False,0.3872426748275757
654,99,161,False,0.0
655,417,162,False,0.5115315914154053
656,416,162,False,0.5275744795799255
657,358,162,True,0.6239662170410156
658,178,162,False,0.5768983364105225
659,417,163,False,0.8159822225570679
660,416,163,True,0.7199228405952454
661,358,163,False,0.0
662,173,163,False,0.7628085017204285
663,764,164,False,0.8665167093276978
664,419,164,True,0.871737003326416
665,184,164,False,0.7364239692687988
666,177,164,False,0.6733835935592651
667,420,165,False,0.5695009231567383
668,415,165,False,0.4874770641326904
669,178,165,True,0.5132242441177368
670,103,165,False,0.5373536348342896
671,415,166,False,0.5202573537826538
672,179,166,True,0.4732512831687927
673,103,166,True,0.5951519012451172
674,59,166,False,0.0
675,716,167,False,0.559665858745575
676,290,167,False,0.7474585175514221
677,289,167,False,0.5848445296287537
678,37,167,True,0.8396669030189514
679,778,168,False,0.6133430600166321
680,407,168,False,0.5934934616088867
681,365,168,False,0.6145271062850952
682,295,168,True,0.7892134785652161
683,1015,169,False,0.5318535566329956
684,831,169,True,0.68182772397995
685,295,169,False,0.5515453815460205
686,194,169,False,0.6302217245101929
687,796,170,False,0.5909489393234253
688,168,170,False,0.4191109538078308
689,142,170,False,0.7534628510475159
690,141,170,True,0.676654577255249
691,372,171,True,0.6911265254020691
692,142,171,False,0.0
693,141,171,False,0.4844722747802734
694,131,171,False,0.6081364154815674
695,372,172,False,0.6977883577346802
696,142,172,False,0.0
697,141,172,False,0.5089912414550781
698,131,172,True,0.7805088758468628
699,256,173,False,0.6653360724449158
700,250,173,False,0.71421217918396
701,152,173,False,0.8608263731002808
702,120,173,False,0.7708468437194824
703,293,174,False,0.6892082691192627
704,32,174,False,0.7174170613288879
705,11,174,False,0.6582702398300171
706,9,174,False,0.6565989255905151
707,270,175,False,0.6876202821731567
708,269,175,False,0.662894606590271
709,267,175,False,0.6697997450828552
710,43,175,True,0.8614248037338257
711,293,176,False,0.6920920610427856
712,32,176,False,0.6915969848632812
713,11,176,False,0.7147384881973267
714,9,176,True,0.7359963655471802
715,969,177,False,0.0
716,411,177,False,0.527060329914093
717,373,177,False,0.5713670253753662
718,248,177,True,0.7091398239135742
719,411,178,False,0.5289965867996216
720,373,178,True,0.7420727014541626
721,248,178,False,0.5045179128646851
722,14,178,False,0.0
723,337,179,True,0.7583450078964233
724,281,179,False,0.6722026467323303
725,175,179,False,0.6192131042480469
726,174,179,False,0.6867880821228027
727,337,180,False,0.6560794115066528
728,281,180,False,0.636541485786438
729,201,180,False,0.6520922183990479
730,175,180,True,0.6295668482780457
731,710,181,False,0.0
732,709,181,False,0.0
733,232,181,True,0.8345986008644104
734,120,181,False,0.0
735,386,182,False,0.5076522827148438
736,231,182,False,0.6198631525039673
737,207,182,True,0.7374477386474609
738,139,182,False,0.434613972902298
739,1035,183,True,0.7953430414199829
740,710,183,False,0.0
741,396,183,False,0.5530941486358643
742,245,183,False,0.5534759759902954
743,951,184,False,0.6094810366630554
744,948,184,False,0.5786412954330444
745,946,184,True,0.6807705163955688
746,945,184,False,0.6213895082473755
747,1065,185,False,0.6472645401954651
748,1008,185,False,0.5873545408248901
749,395,185,True,0.8039724230766296
750,108,185,False,0.4766610264778137
751,332,186,False,0.5976141691207886
752,330,186,False,0.5725716352462769
753,307,186,False,0.5581069588661194
754,306,186,False,0.5396339893341064
755,332,187,False,0.6085747480392456
756,330,187,False,0.6194091439247131
757,307,187,False,0.5980278253555298
758,306,187,False,0.6741955280303955
759,525,188,False,0.5415312647819519
760,294,188,False,0.5436296463012695
761,40,188,False,0.5776667594909668
762,5,188,True,0.9115794897079468
763,546,189,False,0.6111655235290527
764,510,189,False,0.6558208465576172
765,508,189,False,0.671917200088501
766,38,189,True,0.7716789841651917
767,421,190,False,0.5615922212600708
768,98,190,True,0.6320429444313049
769,84,190,False,0.456234872341156
770,40,190,False,0.5073927044868469
771,44,191,True,0.79584801197052
772,26,191,False,0.7061903476715088
773,12,191,False,0.7539933323860168
774,3,191,True,0.7977988719940186
775,35,192,False,0.623397707939148
776,13,192,False,0.7237125635147095
777,12,192,True,0.786219596862793
778,3,192,True,0.7924919128417969
779,572,193,False,0.4832344055175781
780,150,193,False,0.7230790853500366
781,21,193,True,0.6827123761177063
782,0,193,False,0.5897323489189148
783,26,194,False,0.7643039226531982
784,13,194,True,0.743789792060852
785,12,194,True,0.7462479472160339
786,3,194,False,0.7987169027328491
787,263,195,False,0.4604167342185974
788,256,195,False,0.0
789,33,195,True,0.725104570388794
790,23,195,False,0.5583694577217102
791,35,196,True,0.7402787804603577
792,13,196,False,0.5092897415161133
793,12,196,False,0.5971297025680542
794,3,196,False,0.4926483631134033
795,536,197,False,0.5127387642860413
796,216,197,False,0.6176981329917908
797,215,197,False,0.7108594179153442
798,83,197,True,0.7920063734054565
799,26,198,True,0.8161170482635498
800,13,198,False,0.7094213962554932
801,12,198,False,0.7223264575004578
802,3,198,False,0.8038806915283203
803,1073,199,False,0.0
804,993,199,False,0.0
805,825,199,False,0.0
806,133,199,True,0.6505180597305298
807,330,200,False,0.0
808,159,200,False,0.4968165159225464
809,130,200,True,0.7379722595214844
810,85,200,False,0.5426300168037415
811,764,201,False,0.6752235889434814
812,419,201,False,0.6988703012466431
813,182,201,False,0.6601370573043823
814,103,201,True,0.5567712783813477
815,353,202,False,0.6058898568153381
816,351,202,True,0.7218945026397705
817,159,202,False,0.6223071813583374
818,85,202,False,0.6286370158195496
819,785,203,False,0.0
820,572,203,False,0.5486941337585449
821,258,203,True,0.8740922212600708
822,40,203,False,0.5853956937789917
823,158,204,True,0.6781685948371887
824,157,204,True,0.7478938102722168
825,35,204,False,0.6190592646598816
826,31,204,False,0.7474837303161621
827,572,205,False,0.5773744583129883
828,150,205,True,0.8115053176879883
829,21,205,False,0.7115222811698914
830,0,205,False,0.6443824172019958
831,764,206,True,0.8216148018836975
832,419,206,False,0.8279049396514893
833,184,206,False,0.6765068769454956
834,102,206,True,0.7313820123672485
835,427,207,False,0.6064596772193909
836,257,207,False,0.746319055557251
837,230,207,False,0.7729228138923645
838,86,207,True,0.7462651133537292
839,75,208,False,0.4790149927139282
840,36,208,False,0.6482079029083252
841,18,208,True,0.7650308012962341
842,16,208,False,0.4845988154411316
843,1035,209,False,0.0
844,188,209,False,0.5435431003570557
845,139,209,False,0.4916989803314209
846,46,209,True,0.6802927851676941
847,474,210,False,0.5343643426895142
848,224,210,False,0.4182795882225036
849,144,210,False,0.5694634318351746
850,6,210,True,0.8805310726165771
851,396,211,False,0.5232435464859009
852,302,211,False,0.5994183421134949
