,D1,D2,responses
919,586,227,True
920,598,228,False
921,588,228,False
922,587,228,True
923,586,228,False
924,666,229,True
925,433,229,True
926,198,229,False
927,96,229,True
928,234,230,False
929,113,230,True
930,36,230,True
931,19,230,False
932,641,231,True
933,428,231,False
934,309,231,False
935,136,231,True
936,791,232,False
937,163,232,True
938,99,232,False
939,89,232,False
940,795,233,False
941,794,233,False
942,199,233,True
943,69,233,True
944,381,234,False
945,331,234,False
946,307,234,False
947,202,234,True
948,137,235,True
949,32,235,False
950,25,235,False
951,9,235,False
952,427,236,True
953,230,236,False
954,159,236,True
955,86,236,False
956,612,237,True
957,170,237,False
958,154,237,True
959,115,237,False
960,414,238,True
961,381,238,False
962,332,238,False
963,307,238,False
964,525,239,False
965,414,239,False
966,401,239,True
967,202,239,False
968,553,240,True
969,209,240,False
970,197,240,True
971,108,240,True
972,1071,241,False
973,1044,241,True
974,1007,241,False
975,409,241,False
976,1048,242,False
977,208,242,False
978,143,242,True
979,141,242,False
980,997,243,False
981,777,243,True
982,172,243,True
983,148,243,True
984,592,244,False
985,226,244,False
986,225,244,False
987,153,244,True
988,973,245,False
989,804,245,False
990,274,245,False
991,169,245,True
992,997,246,True
993,988,246,False
994,777,246,False
995,172,246,False
996,1009,247,False
997,1005,247,False
998,1004,247,False
999,69,247,False
1000,1002,248,True
1001,671,248,False
1002,246,248,False
1003,245,248,True
1004,388,249,True
1005,387,249,True
1006,297,249,True
1007,271,249,True
1008,221,249,True
1009,385,250,False
1010,231,250,True
1011,207,250,False
1012,139,250,False
1013,302,251,True
1014,246,251,True
1015,245,251,True
1016,222,251,True
1017,958,252,True
1018,662,252,True
1019,94,252,False
1020,93,252,False
1021,381,253,False
1022,332,253,False
1023,307,253,False
1024,202,253,True
1025,725,254,True
1026,612,254,False
1027,81,254,True
1028,47,254,False
1029,796,255,False
1030,168,255,True
1031,142,255,False
1032,141,255,False
1033,799,256,False
1034,795,256,False
1035,794,256,False
1036,199,256,False
1037,997,257,False
1038,988,257,False
1039,172,257,True
1040,111,257,False
1041,391,258,False
1042,282,258,False
1043,254,258,True
1044,224,258,False
1045,448,259,False
1046,391,259,True
1047,254,259,False
1048,224,259,False
1049,1043,260,False
1050,584,260,False
1051,193,260,True
1052,192,260,True
1053,795,261,False
1054,794,261,False
1055,584,261,False
1056,192,261,True
1057,783,262,True
1058,658,262,False
1059,657,262,True
1060,260,262,True
1061,380,263,False
1062,205,263,True
1063,204,263,False
1064,88,263,False
1065,814,264,False
1066,760,264,False
1067,189,264,True
1068,8,264,False
1069,256,265,False
1070,152,265,True
1071,120,265,True
1072,25,265,False
1073,996,266,False
1074,884,266,True
1075,823,266,False
1076,405,266,False
1077,404,266,False
1078,639,267,False
1079,623,267,False
1080,496,267,False
1081,149,267,True
1082,432,268,True
1083,92,268,False
1084,91,268,False
1085,90,268,False
1086,431,269,True
1087,92,269,False
1088,91,269,False
1089,90,269,False
1090,1075,270,True
1091,1017,270,False
1092,1016,270,True
1093,365,270,True
1094,205,271,False
1095,204,271,True
1096,193,271,False
1097,88,271,False
1098,764,272,True
1099,420,272,False
1100,203,272,True
1101,184,272,True
1102,525,273,True
1103,458,273,False
1104,414,273,True
1105,354,273,True
1106,285,274,True
1107,187,274,True
1108,11,274,False
1109,7,274,False
1110,474,275,False
1111,209,275,False
1112,144,275,True
1113,6,275,False
1114,281,276,False
1115,201,276,False
1116,175,276,False
1117,174,276,False
1118,337,277,False
1119,281,277,True
1120,175,277,False
1121,174,277,False
1122,774,278,False
1123,355,278,True
1124,220,278,False
1125,183,278,False
1126,760,279,False
1127,635,279,False
1128,624,279,False
1129,195,279,True
1130,779,280,False
1131,422,280,False
1132,313,280,False
1133,242,280,True
1134,381,281,False
1135,369,281,False
1136,219,281,True
1137,202,281,False
1138,974,282,False
1139,217,282,True
1140,138,282,True
1141,127,282,False
1142,1054,283,True
1143,726,283,False
1144,446,283,False
1145,425,283,True
1146,1064,284,True
1147,1026,284,False
1148,477,284,False
1149,397,284,True
1150,1025,285,False
1151,596,285,False
1152,371,285,True
1153,233,285,False
1154,781,286,True
1155,780,286,True
1156,290,286,False
1157,258,286,False
1158,1025,287,False
1159,596,287,False
1160,477,287,False
1161,233,287,True
1162,890,288,True
1163,789,288,True
1164,626,288,True
1165,625,288,False
1166,1070,289,False
1167,414,289,False
1168,352,289,True
1169,80,289,False
1170,796,290,False
1171,208,290,True
1172,143,290,True
1173,141,290,False
1174,973,291,False
1175,417,291,True
1176,416,291,False
1177,179,291,False
1178,741,292,False
1179,505,292,False
1180,491,292,True
1181,199,292,False
1182,1042,293,True
1183,359,293,False
1184,176,293,False
1185,60,293,False
1186,1046,294,True
1187,549,294,False
1188,547,294,False
1189,510,294,False
1190,328,295,True
1191,280,295,True
1192,256,295,False
1193,190,295,False
1194,328,296,True
1195,280,296,True
1196,256,296,True
1197,250,296,False
1198,426,297,True
1199,400,297,False
1200,280,297,True
1201,256,297,False
1202,426,298,False
1203,400,298,True
1204,328,298,True
1205,280,298,True
1206,420,299,False
1207,419,299,True
1208,203,299,True
1209,184,299,False
1210,922,300,False
1211,782,300,False
1212,776,300,False
1213,392,300,True
1214,817,301,False
1215,816,301,False
1216,535,301,False
1217,323,301,False
1218,276,301,True
1219,612,302,False
1220,317,302,True
1221,154,302,False
1222,81,302,False
1223,1051,303,True
1224,430,303,True
1225,176,303,False
1226,62,303,False
1227,1051,304,True
1228,430,304,False
1229,359,304,True
1230,62,304,False
1231,973,305,False
1232,949,305,False
1233,804,305,False
1234,803,305,False
1235,1051,306,False
1236,430,306,False
1237,359,306,False
1238,62,306,False
1239,784,307,True
1240,775,307,False
1241,638,307,True
1242,537,307,False
1243,383,307,False
1244,364,308,True
1245,244,308,False
1246,243,308,True
1247,141,308,False
1248,427,309,False
1249,257,309,True
1250,230,309,False
1251,86,309,False
1252,774,310,True
1253,602,310,True
1254,220,310,False
1255,74,310,True
1256,623,311,False
1257,408,311,False
1258,285,311,True
1259,187,311,True
1260,140,312,False
1261,107,312,False
1262,66,312,True
1263,51,312,True
1264,185,313,False
1265,107,313,True
1266,66,313,True
1267,51,313,False
1268,185,314,True
1269,107,314,False
1270,66,314,False
1271,51,314,False
1272,712,315,False
1273,460,315,False
1274,247,315,True
1275,228,315,True
1276,633,316,False
1277,604,316,False
1278,603,316,False
1279,229,316,False
1280,633,317,False
1281,604,317,False
1282,603,317,False
1283,229,317,True
1284,712,318,False
1285,460,318,False
1286,213,318,False
1287,210,318,False
1288,904,319,False
1289,759,319,False
1290,509,319,False
1291,286,319,False
1292,764,320,True
1293,418,320,True
1294,184,320,True
1295,102,320,True
1296,604,321,False
1297,603,321,False
1298,213,321,False
1299,212,321,True
1300,247,322,True
1301,229,322,False
1302,228,322,True
1303,213,322,False
1304,460,323,False
1305,247,323,True
1306,229,323,False
1307,213,323,True
1308,244,324,True
1309,243,324,False
1310,168,324,False
1311,141,324,False
1312,1045,325,False
1313,658,325,False
1314,372,325,False
1315,338,325,True
1316,1068,326,True
1317,973,326,False
1318,611,326,False
1319,574,326,False
1320,811,327,False
1321,638,327,False
1322,374,327,False
1323,8,327,False
1324,1045,328,True
1325,828,328,False
1326,338,328,False
1327,25,328,False
1328,1025,329,True
1329,1010,329,False
1330,371,329,True
1331,233,329,False
1332,417,330,False
1333,416,330,False
1334,182,330,False
1335,173,330,True
1336,534,331,False
1337,532,331,True
1338,250,331,True
1339,146,331,True
1340,796,332,False
1341,261,332,True
1342,142,332,False
1343,141,332,False
1344,639,333,True
1345,240,333,True
1346,15,333,False
1347,14,333,False
1348,954,334,False
1349,811,334,False
1350,376,334,True
1351,123,334,False
1352,817,335,False
1353,816,335,False
1354,535,335,True
1355,323,335,True
1356,276,335,True
1357,270,336,True
1358,269,336,False
1359,267,336,True
1360,266,336,True
1361,434,337,True
1362,288,337,True
1363,106,337,False
1364,100,337,True
1365,1017,338,True
1366,1016,338,True
1367,557,338,True
1368,121,338,False
1369,679,339,False
1370,677,339,False
1371,505,339,False
1372,491,339,False
1373,308,340,False
1374,289,340,False
1375,270,340,True
1376,266,340,False
1377,308,341,True
1378,289,341,True
1379,268,341,False
1380,266,341,True
1381,308,342,True
1382,289,342,True
1383,266,342,False
1384,43,342,True
1385,308,343,True
1386,289,343,True
1387,268,343,True
1388,266,343,True
1389,289,344,False
1390,269,344,False
1391,267,344,True
1392,77,344,False
1393,289,345,False
1394,269,345,True
1395,267,345,False
1396,71,345,False
1397,800,346,False
1398,722,346,False
1399,252,346,True
1400,230,346,False
1401,800,347,False
1402,257,347,True
1403,230,347,True
1404,86,347,True
1405,779,348,False
1406,421,348,True
1407,84,348,False
1408,22,348,False
1409,140,349,True
1410,129,349,True
1411,66,349,False
1412,51,349,False
1413,245,350,True
1414,107,350,False
1415,66,350,False
1416,51,350,True
1417,360,351,True
1418,172,351,True
1419,148,351,False
1420,111,351,True
1421,353,352,False
1422,351,352,False
1423,186,352,False
1424,108,352,False
1425,796,353,False
1426,208,353,False
1427,143,353,False
1428,141,353,False
1429,360,354,True
1430,172,354,True
1431,148,354,False
1432,111,354,True
1433,1036,355,False
1434,963,355,True
1435,282,355,False
1436,227,355,False
1437,914,356,False
1438,794,356,False
1439,186,356,False
1440,136,356,True
1441,428,357,False
1442,309,357,False
1443,223,357,True
1444,140,357,False
1445,120,357,False
1446,1035,358,False
1447,1024,358,False
1448,200,358,False
1449,129,358,False
1450,1004,359,False
1451,873,359,False
1452,273,359,True
1453,76,359,False
1454,1000,360,True
1455,389,360,False
1456,278,360,False
1457,265,360,True
1458,484,361,False
1459,392,361,False
1460,363,361,False
1461,239,361,False
1462,968,362,True
1463,967,362,True
1464,965,362,True
1465,402,362,True
1466,638,363,False
1467,424,363,False
1468,401,363,False
1469,238,363,True
1470,851,364,True
1471,825,364,True
1472,615,364,False
1473,365,364,False
1474,536,365,False
1475,216,365,True
1476,215,365,True
1477,83,365,False
1478,993,366,False
1479,216,366,True
1480,215,366,True
1481,83,366,False
1482,702,367,True
1483,701,367,True
1484,700,367,True
1485,300,367,True
1486,1002,368,False
1487,297,368,True
1488,296,368,True
1489,140,368,False
1490,1002,369,True
1491,297,369,True
1492,296,369,True
1493,271,369,True
1494,302,370,True
1495,301,370,True
1496,272,370,True
1497,245,370,True
1498,638,371,False
1499,599,371,False
1500,424,371,False
1501,278,371,True
1502,639,372,False
1503,638,372,False
1504,287,372,True
1505,8,372,False
1506,969,373,False
1507,811,373,False
1508,638,373,True
1509,537,373,False
1510,1073,374,True
1511,1008,374,False
1512,992,374,False
1513,79,374,False
1514,1065,375,True
1515,1008,375,True
1516,402,375,False
1517,395,375,False
1518,458,376,True
1519,424,376,False
1520,414,376,True
1521,202,376,False
1522,331,377,False
1523,330,377,True
1524,307,377,False
1525,306,377,False
1526,331,378,True
1527,330,378,False
1528,307,378,True
1529,306,378,False
1530,819,379,False
1531,760,379,False
1532,291,379,True
1533,112,379,False
1534,851,380,True
1535,615,380,True
1536,406,380,False
1537,312,380,True
1538,332,381,True
1539,331,381,False
1540,330,381,False
1541,307,381,False
1542,1071,382,True
1543,1040,382,True
1544,965,382,False
1545,402,382,False
1546,762,383,True
1547,754,383,True
1548,336,383,True
1549,256,383,False
1550,754,384,False
1551,390,384,True
1552,280,384,False
1553,122,384,False
1554,290,385,True
1555,269,385,False
1556,267,385,False
1557,42,385,False
1558,37,385,True
1559,420,386,True
1560,419,386,False
1561,184,386,True
1562,102,386,True
1563,618,387,False
1564,343,387,False
1565,320,387,True
1566,278,387,False
1567,1054,388,False
1568,548,388,False
1569,380,388,False
1570,111,388,False
1571,906,389,True
1572,535,389,True
1573,305,389,True
1574,125,389,False
1575,973,390,False
1576,797,390,False
1577,274,390,True
1578,251,390,False
1579,968,391,True
1580,967,391,False
1581,965,391,True
1582,402,391,True
1583,1030,392,False
1584,670,392,True
1585,660,392,True
1586,659,392,False
1587,1040,393,False
1588,972,393,False
1589,967,393,False
1590,409,393,False
1591,1043,394,False
1592,572,394,False
1593,489,394,True
1594,258,394,False
1595,748,395,False
1596,517,395,True
1597,516,395,False
1598,368,395,False
1599,748,396,False
1600,517,396,False
1601,516,396,True
1602,418,396,False
1603,941,397,False
1604,339,397,True
1605,223,397,False
1606,18,397,False
1607,377,398,False
1608,340,398,False
1609,1064,398,False
1610,1026,398,False
1611,959,399,False
1612,484,399,False
1613,363,399,False
1614,348,399,True
1615,959,400,False
1616,484,400,False
1617,363,400,True
1618,348,400,False
1619,799,401,False
1620,795,401,False
1621,794,401,False
1622,341,401,True
1623,726,402,False
1624,554,402,True
1625,446,402,False
1626,399,402,True
1627,726,403,False
1628,554,403,True
1629,446,403,True
1630,399,403,False
1631,253,404,False
1632,251,404,False
1633,241,404,True
1634,78,404,False
1635,253,405,True
1636,251,405,True
1637,241,405,True
1638,78,405,False
1639,859,406,False
1640,810,406,False
1641,809,406,False
1642,692,406,False
1643,859,407,False
1644,810,407,False
1645,809,407,False
1646,644,407,False
1647,935,408,False
1648,838,408,False
1649,345,408,True
1650,342,408,True
1651,1055,409,True
