,D1,D2,responses
608,751,5908,True
609,751,2027,True
610,751,4411,True
611,752,4832,False
612,752,3038,False
613,752,4532,False
614,752,2979,False
615,752,4153,False
616,753,6135,True
617,754,3766,False
618,755,6709,True
619,758,4381,True
620,758,7215,False
621,764,7728,False
622,765,4175,False
623,766,2694,True
624,767,5627,True
625,767,4087,True
626,768,2163,True
627,768,2298,False
628,768,2358,True
629,772,5056,False
630,772,4630,True
631,774,959,True
632,774,321,True
633,776,307,True
634,776,3921,False
635,781,947,True
636,781,2509,False
637,783,1807,False
638,785,6605,False
639,785,3385,True
640,787,4822,False
641,791,613,True
642,791,7569,True
643,793,1640,False
644,793,1173,False
645,793,6514,True
646,795,6966,True
647,795,5396,True
648,795,2014,False
649,797,3826,False
650,802,3586,True
651,803,2247,False
652,805,5521,False
653,805,1392,False
654,805,910,True
655,807,6250,False
656,807,3310,True
657,807,7650,False
658,808,678,False
659,810,4441,True
660,810,4054,True
661,813,985,False
662,813,3474,False
663,815,43,True
664,816,3148,True
665,816,6750,False
666,816,3916,True
667,817,4858,False
668,818,1920,False
669,819,4532,False
670,819,4153,True
671,820,3951,True
672,821,1689,True
673,823,1814,False
674,823,1131,False
675,825,3737,True
676,827,6293,False
677,827,91,True
678,827,4214,False
679,831,7616,False
680,831,1467,True
681,833,3446,True
682,835,1843,True
683,838,3289,False
684,839,7484,True
685,841,4398,False
686,844,6740,True
687,844,517,False
688,844,6865,False
689,844,7240,False
690,846,5735,True
691,850,90,True
692,850,213,True
693,851,6693,True
694,851,6768,False
695,853,7778,True
696,853,6906,False
697,853,6227,False
698,853,4633,True
699,856,6547,False
700,856,6814,False
701,856,7157,True
702,858,3810,True
703,860,6503,True
704,862,4824,False
705,863,6507,False
706,863,3780,True
707,864,4791,True
708,864,6022,True
709,864,7627,True
710,864,6333,True
711,865,2114,False
712,869,3671,False
713,875,7679,True
714,877,527,True
715,881,1212,True
716,881,3415,False
717,884,3010,True
718,885,2165,True
719,895,1755,True
720,896,3402,True
721,896,358,True
722,901,6572,False
723,901,5031,False
724,907,5368,False
725,907,7373,False
726,907,1592,True
727,908,2342,True
728,909,4533,True
729,911,616,False
730,914,4532,True
731,914,4153,False
732,916,6030,False
733,916,2887,False
734,917,3456,False
735,917,4324,False
736,919,1061,True
737,919,5726,False
738,919,6244,True
739,919,2616,True
740,925,7717,False
741,927,2125,True
742,927,7745,True
743,931,1969,False
744,932,1805,False
745,933,6644,True
746,935,6801,True
747,937,7311,True
748,938,5662,False
749,938,2420,False
750,938,2723,False
751,938,2223,False
752,939,3308,False
753,939,7103,True
754,939,5592,True
755,939,6856,False
756,943,4563,False
757,943,5699,False
758,944,1606,False
759,944,7711,True
760,947,7048,True
761,947,5258,True
762,950,1148,True
763,950,7798,True
764,951,1189,True
765,951,1505,False
766,953,6608,False
767,953,5369,False
768,953,1505,False
769,954,7031,False
770,954,1755,True
771,955,3943,True
772,955,1642,True
773,955,3504,True
774,962,4661,True
775,965,2803,False
776,967,1821,True
777,967,4716,False
778,967,3324,True
779,971,7460,False
780,974,7687,True
781,977,7487,True
782,978,7053,False
783,978,5025,False
784,980,3969,False
785,982,984,True
786,986,7276,True
787,986,5732,True
788,987,1305,True
789,989,2212,False
790,993,3742,False
791,994,193,False
792,994,7478,True
793,995,7487,False
794,1001,7445,False
795,1001,5235,True
796,1001,6792,True
797,1002,274,True
798,1002,592,True
799,1002,6048,True
800,1004,7271,False
801,1005,2011,True
802,1005,1826,True
803,1005,805,True
804,1006,4493,True
805,1006,374,False
806,1007,7364,True
807,1010,7667,False
808,1010,4520,True
809,1010,1401,False
810,1011,4091,False
811,1012,1583,True
812,1013,3659,True
813,1014,6339,True
814,1014,4796,True
815,1015,3438,False
816,1015,3463,False
817,1020,4045,True
818,1020,5573,True
819,1021,5413,True
820,1021,3441,True
821,1021,5883,True
822,1021,4969,True
823,1021,7539,False
824,1025,4800,True
825,1026,5084,True
826,1026,1994,True
827,1028,4319,True
828,1028,7801,False
829,1032,6033,True
830,1038,7424,True
831,1040,3561,False
832,1041,1887,True
833,1042,2653,False
834,1042,3137,True
835,1044,46,False
836,1044,116,False
837,1044,4569,False
838,1044,2498,False
839,1048,3758,True
840,1048,3989,False
841,1055,5004,True
842,1055,906,True
843,1055,4248,False
844,1055,5390,True
845,1056,2735,True
846,1058,3282,True
847,1059,3419,True
848,1059,1853,True
849,1059,350,True
850,1059,6166,True
851,1060,2834,False
852,1062,2436,True
853,1063,1705,True
854,1065,4497,True
855,1069,6918,True
856,1073,3039,True
857,1074,261,False
858,1074,4974,True
859,1074,1050,False
860,1075,6845,True
861,1075,5422,True
862,1078,4243,True
863,1078,5981,False
864,1078,1013,False
865,1078,2814,True
866,1078,3923,True
867,1079,7,False
868,1079,1547,True
869,1079,2857,False
870,1082,5825,False
871,1082,1160,True
872,1082,3147,False
873,1084,5191,True
874,1085,3709,True
875,1085,5844,True
876,1085,6515,False
877,1089,3967,False
878,1090,5298,True
879,1090,2762,False
880,1092,5886,False
881,1093,1512,False
882,1096,4652,False
883,1097,1416,False
884,1102,2465,False
885,1102,975,False
886,1103,5779,False
887,1103,5013,False
888,1103,5839,True
889,1104,588,True
890,1104,224,True
891,1106,6579,True
892,1108,6821,True
893,1108,5370,False
894,1108,7773,False
895,1111,763,True
896,1111,103,True
897,1113,6728,True
898,1116,4039,True
899,1117,7773,False
900,1117,6160,False
901,1117,3705,True
902,1118,3507,True
903,1121,3299,False
904,1121,3583,False
905,1121,5006,False
906,1121,4028,False
907,1123,1237,True
908,1123,5919,True
909,1125,2213,False
910,1125,3863,False
911,1125,2521,True
912,1125,956,False
913,1129,6893,True
914,1129,4783,False
915,1131,1633,True
916,1132,782,True
917,1133,2588,True
918,1133,5111,True
919,1135,7225,False
920,1135,6856,False
921,1135,3768,True
922,1135,4853,True
923,1135,3321,False
924,1136,3807,False
925,1139,6242,True
926,1139,4774,True
927,1139,5756,True
928,1141,6435,True
929,1142,7366,False
930,1142,4868,True
931,1147,1218,True
932,1148,2662,True
933,1148,5370,False
934,1149,3807,False
935,1151,5803,True
936,1151,2184,False
937,1155,510,False
938,1155,6978,True
939,1158,4631,True
940,1159,6618,False
941,1160,6094,False
942,1160,4558,True
943,1162,3888,True
944,1163,3507,False
945,1163,5744,True
946,1166,7033,False
947,1166,5203,True
948,1168,5613,True
949,1174,5294,False
950,1175,2392,True
951,1187,2403,False
952,1187,7472,True
953,1187,2875,True
954,1188,6125,True
955,1188,7149,False
956,1188,2659,False
957,1190,6693,True
958,1190,607,True
959,1195,938,True
960,1195,4109,True
961,1195,2994,True
962,1198,1139,True
963,1199,5664,True
964,1199,1392,False
965,1199,5854,True
966,1201,6025,True
967,1205,3668,True
968,1205,6317,False
969,1205,3736,True
970,1209,165,False
971,1209,3884,False
972,1209,2017,True
973,1211,3341,True
974,1212,7798,False
975,1212,6465,False
976,1212,4316,True
977,1212,3168,False
978,1215,5999,True
979,1215,3515,True
980,1215,6650,False
981,1216,6154,True
982,1216,396,True
983,1216,5027,False
984,1216,3687,False
985,1218,1479,True
986,1218,2864,True
987,1224,4536,True
988,1225,680,False
989,1225,88,False
990,1231,475,True
991,1231,62,True
992,1231,1847,True
993,1240,7793,True
994,1240,6188,True
995,1240,5778,True
996,1245,3577,True
997,1250,1901,False
998,1252,2407,True
999,1252,3914,True
1000,1252,3733,True
1001,1252,6214,True
1002,1252,6716,False
1003,1253,7772,False
1004,1253,2863,False
1005,1254,3232,True
1006,1256,577,True
1007,1256,5869,True
1008,1257,7731,True
1009,1258,2707,False
1010,1258,1487,False
1011,1258,2370,True
1012,1260,2693,False
1013,1264,6465,True
1014,1264,4316,True
1015,1266,23,True
1016,1266,3501,True
1017,1266,1970,True
1018,1266,5897,True
1019,1266,6227,False
1020,1274,3978,False
1021,1274,383,True
1022,1275,2977,True
1023,1277,5560,True
1024,1277,3304,False
1025,1277,2099,False
1026,1277,7574,True
1027,1277,6768,False
1028,1286,3742,False
1029,1289,6965,False
1030,1289,3753,True
1031,1289,4825,True
1032,1289,1003,True
1033,1290,1810,True
1034,1292,1742,True
1035,1293,1306,True
1036,1293,1634,True
1037,1293,6278,True
1038,1293,4367,True
1039,1296,2217,True
1040,1297,1762,False
1041,1305,2348,False
1042,1305,2703,False
1043,1307,5387,False
1044,1309,2682,True
1045,1310,7149,False
1046,1310,5710,True
1047,1316,787,True
1048,1316,1688,True
1049,1316,3357,True
1050,1316,7457,True
1051,1317,6447,True
1052,1319,1815,True
1053,1319,5744,True
1054,1319,5574,False
1055,1321,6705,True
1056,1321,7147,False
1057,1321,5216,False
1058,1321,5969,False
1059,1322,7135,True
1060,1322,1276,False
1061,1325,4792,True
1062,1326,6416,True
1063,1326,5829,False
1064,1329,4516,True
1065,1330,55,True
1066,1330,469,True
1067,1331,4804,True
1068,1335,1197,True
1069,1340,886,True
1070,1340,5450,True
1071,1347,7444,True
1072,1352,3498,True
1073,1352,3005,False
1074,1353,4871,False
1075,1356,192,True
1076,1356,887,True
1077,1357,4615,True
1078,1360,303,True
1079,1361,1859,True
1080,1361,3056,False
1081,1361,5798,False
1082,1362,5289,False
1083,1362,2759,True
1084,1362,6840,False
1085,1365,2754,True
1086,1366,7574,False
1087,1366,3021,False
1088,1372,2405,True
1089,1372,5462,False
1090,1372,4658,False
1091,1372,3921,True
1092,1373,975,False
1093,1374,1724,True
1094,1376,879,True
1095,1376,7131,False
1096,1377,284,False
1097,1377,838,False
1098,1377,453,False
1099,1377,545,False
1100,1377,1723,False
1101,1378,2270,False
1102,1378,7414,True
1103,1378,2788,True
1104,1378,6130,True
1105,1380,5156,True
1106,1385,4131,True
1107,1387,3571,True
1108,1387,4986,True
1109,1388,1302,True
1110,1388,2419,True
1111,1391,5579,True
1112,1392,3183,True
1113,1395,4055,False
1114,1395,7574,True
1115,1396,7059,True
1116,1396,3305,True
1117,1397,973,False
1118,1397,1168,False
1119,1397,4064,True
1120,1397,2401,False
1121,1399,4324,False
1122,1399,6438,True
1123,1402,7560,False
1124,1402,7521,False
1125,1402,5475,True
1126,1402,3592,True
1127,1402,138,True
1128,1404,5918,False
1129,1405,6667,True
1130,1411,3942,False
1131,1411,5425,False
1132,1411,6070,True
1133,1411,4068,True
1134,1416,7322,False
1135,1416,6219,False
1136,1420,2190,False
1137,1421,1215,False
1138,1424,3904,True
1139,1425,4979,True
1140,1430,5695,False
1141,1431,7191,True
1142,1432,5422,False
1143,1432,4107,True
1144,1441,3171,False
1145,1441,4558,False
1146,1441,6210,False
1147,1441,1617,True
1148,1442,3029,True
1149,1444,936,True
1150,1448,1003,False
1151,1448,5224,True
1152,1448,129,True
1153,1450,5538,False
1154,1450,4507,False
1155,1450,6702,False
1156,1454,11,True
1157,1454,1274,True
1158,1455,4370,True
1159,1458,5303,True
1160,1458,3345,True
1161,1462,4532,False
1162,1462,4124,False
1163,1462,4941,True
1164,1466,5108,True
1165,1468,3886,True
1166,1468,5096,True
1167,1469,7031,False
1168,1469,2692,True
1169,1475,826,True
1170,1478,4451,True
1171,1478,1598,True
1172,1478,5944,False
1173,1478,1756,True
1174,1478,7315,True
1175,1485,6826,False
1176,1486,1614,True
1177,1486,3686,False
1178,1487,2102,True
1179,1487,3220,True
1180,1489,7383,False
1181,1491,6965,True
1182,1491,6336,True
1183,1493,7743,False
1184,1493,3198,False
1185,1494,6633,False
1186,1496,4287,False
1187,1496,2271,False
1188,1496,308,True
1189,1498,7443,True
1190,1505,1386,True
1191,1505,5086,False
1192,1505,6291,True
1193,1509,2153,False
1194,1510,999,True
1195,1510,7615,False
1196,1510,5261,True
1197,1510,6401,True
1198,1512,3164,True
1199,1516,1407,True
1200,1517,5312,True
1201,1517,5683,True
1202,1517,6200,False
1203,1517,121,True
1204,1517,1939,True
1205,1518,4451,False
1206,1518,1598,False
1207,1518,7642,True
1208,1518,5944,False
1209,1518,7315,False
1210,1519,2233,True
1211,1519,1030,True
1212,1520,6517,False
1213,1520,2537,False
1214,1521,5394,True
1215,1522,3419,True
1216,1522,1853,True
1217,1522,350,True
1218,1522,6166,True
1219,1523,6913,False
1220,1523,7638,False
1221,1523,5281,False
1222,1523,661,True
1223,1523,3744,True
1224,1525,3174,True
1225,1525,4321,True
1226,1528,5648,False
1227,1529,2372,True
1228,1529,3803,False
1229,1532,705,True
1230,1532,2043,False
1231,1536,4494,True
1232,1536,1104,True
1233,1536,6070,False
1234,1537,1010,True
1235,1538,6069,True
1236,1538,2555,True
1237,1544,6371,True
1238,1550,5449,False
1239,1550,4975,True
1240,1550,375,True
1241,1550,2808,False
1242,1553,1870,True
1243,1553,2218,True
1244,1553,3713,True
1245,1555,2348,False
1246,1555,2703,False
1247,1557,4199,False
1248,1557,685,True
1249,1557,5261,False
1250,1557,6401,False
1251,1563,2578,True
1252,1566,2921,True
1253,1567,2615,False
1254,1567,5301,True
1255,1568,6593,False
1256,1568,5325,True
1257,1568,4678,False
1258,1570,5560,False
1259,1573,7192,True
1260,1573,1857,True
1261,1576,3036,True
1262,1578,3129,True
1263,1578,2832,True
1264,1578,5114,True
1265,1579,7623,False
1266,1580,4752,True
1267,1580,4902,True
1268,1583,61,True
1269,1584,5186,True
1270,1586,2230,False
1271,1587,4684,False
1272,1587,3496,True
1273,1587,5017,True
1274,1591,6412,False
1275,1591,7260,False
1276,1593,639,True
1277,1593,3782,True
1278,1595,7670,False
1279,1595,2313,True
1280,1595,4718,True
1281,1595,1184,True
1282,1595,5484,False
1283,1601,5662,False
1284,1601,2420,False
1285,1601,2723,False
1286,1601,2223,True
1287,1603,3558,True
1288,1603,7179,False
1289,1603,2601,False
1290,1603,4004,False
1291,1605,5689,False
1292,1605,4615,True
1293,1605,5491,True
1294,1607,5556,True
1295,1607,4023,True
1296,1607,5841,True
1297,1607,7434,False
1298,1607,1326,True
1299,1609,1899,False
1300,1609,1938,True
1301,1612,2729,True
1302,1612,5648,True
1303,1613,1376,True
1304,1614,5463,True
1305,1614,4814,True
1306,1616,1215,False
1307,1618,5560,False
1308,1618,6893,False
1309,1623,4608,True
1310,1625,2516,True
1311,1626,2877,True
1312,1627,6818,False
1313,1627,5682,True
1314,1628,7489,False
1315,1628,952,False
1316,1629,6832,True
1317,1631,3638,False
1318,1631,688,True
1319,1636,3893,True
1320,1636,2355,True
1321,1636,4840,False
1322,1636,343,True
1323,1636,872,True
1324,1641,4419,True
1325,1642,3234,True
1326,1642,2944,False
1327,1642,2846,True
1328,1642,7525,True
1329,1642,7150,True
1330,1644,1087,True
1331,1646,4492,False
1332,1646,3539,True
1333,1646,1113,True
1334,1647,6986,False
1335,1647,3531,True
1336,1648,6067,True
1337,1649,5929,True
1338,1649,7521,True
1339,1649,5475,False
1340,1649,3592,True
1341,1649,138,True
1342,1651,7015,True
1343,1651,4513,False
1344,1654,7772,False
1345,1654,2875,True
1346,1654,1331,True
1347,1657,7546,True
1348,1657,4699,False
1349,1658,141,True
1350,1659,6462,True
1351,1659,4981,False
1352,1660,5485,True
1353,1660,7041,True
1354,1660,6981,True
1355,1660,2362,True
1356,1663,2278,False
1357,1666,2936,False
1358,1667,1025,False
1359,1667,3122,False
1360,1673,7220,True
1361,1673,593,True
1362,1674,6240,False
1363,1674,6029,False
1364,1674,5846,False
1365,1678,1671,False
1366,1678,5407,True
1367,1678,7791,False
1368,1685,4493,False
1369,1685,374,False
1370,1687,5719,True
1371,1689,4008,False
1372,1690,5213,False
1373,1690,330,True
1374,1691,648,False
1375,1691,5098,False
1376,1691,6248,False
1377,1696,1341,True
1378,1696,752,False
1379,1696,1400,True
1380,1696,7307,False
1381,1700,3385,False
1382,1703,2082,False
1383,1703,1685,False
1384,1703,6485,False
1385,1704,135,True
1386,1704,6041,False
1387,1704,3886,False
1388,1704,4986,True
1389,1704,3415,False
1390,1708,779,False
1391,1708,159,False
1392,1710,7448,False
1393,1710,6734,True
1394,1715,7288,True
1395,1715,1025,False
1396,1715,4149,False
1397,1715,1043,True
1398,1718,1576,True
1399,1718,5821,True
1400,1724,2722,False
1401,1726,4254,False
1402,1726,2978,True
1403,1726,2659,False
1404,1727,553,True
1405,1727,4761,True
1406,1727,1828,True
1407,1727,5559,True
1408,1729,3765,False
1409,1729,7192,False
1410,1732,3473,True
1411,1732,4111,True
1412,1733,1935,False
1413,1733,2433,True
1414,1736,6754,False
1415,1738,4664,False
1416,1738,1190,False
1417,1738,1262,True
1418,1741,6076,True
1419,1741,7547,False
1420,1741,7551,False
1421,1746,2464,True
1422,1747,5922,True
1423,1753,3884,False
1424,1753,188,False
1425,1753,2017,False
1426,1755,1,False
1427,1756,5342,True
1428,1756,7651,False
1429,1756,3812,True
1430,1762,4851,True
1431,1762,526,False
1432,1763,1784,False
1433,1763,625,True
1434,1765,1778,True
1435,1767,6219,True
1436,1768,1058,False
1437,1771,3338,True
1438,1773,4252,True
1439,1773,2763,True
1440,1773,4632,False
1441,1773,6111,True
1442,1773,5796,True
1443,1774,7383,False
1444,1774,5983,False
1445,1775,2094,False
1446,1775,5953,False
1447,1776,7447,False
1448,1776,601,True
1449,1776,6648,False
1450,1777,4929,True
