,D1,D2,responses,weight,s-weight
113,125,2776,False,0.01,0.4461120069026947
114,125,1712,True,0.01,0.6773790121078491
115,125,1523,True,0.01,0.6766955852508545
116,125,2005,False,0.01,0.4616151452064514
117,128,3285,True,0.01,0.9744560718536376
118,132,5607,False,0.01,0.0
119,137,7487,False,0.04,0.0
120,140,1811,False,0.01,0.4249169826507568
121,141,1976,False,0.01,0.4980166554450989
122,141,2231,True,0.01,0.6325341463088989
123,141,421,False,0.01,0.5042406916618347
124,148,1246,True,0.01,0.9920374155044556
125,148,128,False,0.01,0.4564698934555053
126,150,6506,True,0.01,0.8467485904693604
127,150,4967,False,0.01,0.8519512414932251
128,152,5107,False,0.01,0.4762493968009949
129,153,6701,False,0.01,0.5438441634178162
130,153,1285,True,0.01,0.7439571022987366
131,154,2903,True,0.01,0.6534614562988281
132,157,5736,False,0.01,0.0
133,157,569,True,0.01,0.7795290946960449
134,160,3668,False,0.01,0.472796082496643
135,160,6317,False,0.01,0.4872413873672485
136,160,3736,False,0.01,0.4833135604858398
137,161,7602,True,0.01,0.6638870239257812
138,162,5550,False,0.02,0.0
139,162,7223,False,0.02,0.0
140,164,165,True,0.01,0.9765419363975524
141,164,2017,False,0.01,0.0
142,166,5561,True,0.01,0.5788651704788208
143,166,7131,False,0.01,0.3957610130310058
144,167,2911,True,0.01,0.498639315366745
145,167,4495,False,0.01,0.0
146,168,5779,False,0.01,0.0
147,168,5013,False,0.01,0.521962583065033
148,168,5839,False,0.01,0.4868820011615753
149,169,2788,True,0.01,0.6798096299171448
150,169,4597,False,0.01,0.7223024368286133
151,169,2270,False,0.01,0.7361161708831787
152,169,7414,False,0.01,0.6553307175636292
153,169,6130,False,0.01,0.7063204050064087
154,170,123,True,0.01,0.7553098201751709
155,170,576,True,0.01,0.6787576079368591
156,176,7297,False,0.01,0.691648542881012
157,176,978,False,0.01,0.4955045580863952
158,176,1968,False,0.01,0.6389488577842712
159,176,7070,False,0.01,0.0
160,176,1411,True,0.02,0.9999997615814208
161,181,1985,False,0.01,0.6150592565536499
162,181,0,True,0.01,1.000000238418579
163,181,5542,False,0.01,0.0
164,181,4694,False,0.01,0.0
165,182,1100,True,0.01,0.6700600385665894
166,182,5571,False,0.01,0.0
167,182,807,True,0.01,0.799677848815918
168,183,7415,True,0.01,0.735289454460144
169,184,1798,True,0.01,0.6823151111602783
170,186,5365,False,0.01,0.6561152935028076
171,186,6753,False,0.01,0.5205318927764893
172,188,4892,True,0.01,0.6408175230026245
173,191,5115,True,0.01,0.6627523303031921
174,192,4807,False,0.01,0.0
175,193,2658,False,0.01,0.5314279198646545
176,198,3896,False,0.01,0.5266804099082947
177,198,5963,True,0.01,0.8368011713027954
178,202,3942,False,0.01,0.6497281789779663
179,204,4105,True,0.01,0.8162851333618164
180,208,603,False,0.01,0.0
181,214,2585,False,0.01,0.3853421509265899
182,214,768,True,0.01,0.6447209715843201
183,214,3483,False,0.01,0.4230484068393707
184,215,5775,True,0.01,0.9623364210128784
185,218,1100,False,0.01,0.4653661847114563
186,218,5571,False,0.01,0.0
187,218,807,False,0.01,0.5220481753349304
188,219,6607,False,0.01,0.4139787554740906
189,219,1271,False,0.01,0.0
190,219,898,False,0.01,0.4569563269615173
191,221,3285,False,0.01,0.0
192,223,4929,False,0.01,0.0
193,223,1476,True,0.01,0.983572483062744
194,223,5618,True,0.01,0.4715970456600189
195,224,2002,True,0.01,0.9773067831993104
196,228,4242,False,0.01,0.846056342124939
197,228,66,True,0.01,0.9944652915000916
198,228,1647,False,0.01,0.0
199,231,7185,True,0.01,0.6480902433395386
200,231,832,False,0.01,0.0
201,231,5237,True,0.01,0.7448182106018066
202,232,7580,False,0.01,0.0
203,232,314,True,0.01,0.8248865008354187
204,234,376,False,0.01,0.0
205,236,3699,True,0.01,0.988991916179657
206,240,720,False,0.01,0.487248420715332
207,241,713,True,0.01,0.7282839417457581
208,242,4794,False,0.01,0.0
209,245,22,False,0.01,0.0
210,245,1243,False,0.01,0.0
211,246,7471,False,0.01,0.0
212,246,6335,False,0.01,0.0
213,248,1905,False,0.01,0.0
214,248,3407,True,0.01,0.9851621389389038
215,252,4542,False,0.01,0.478653073310852
216,252,2963,False,0.01,0.4942210912704468
217,253,3582,True,0.01,0.981998085975647
218,253,3590,False,0.01,0.0
219,255,5422,True,0.01,0.9790948629379272
220,255,7564,False,0.01,0.0
221,258,3304,True,0.01,0.9841678142547609
222,261,2741,True,0.01,0.956795573234558
223,262,3896,False,0.01,0.4477042555809021
224,262,5963,False,0.01,0.5126850008964539
225,264,7491,True,0.01,0.7041494846343994
226,264,3384,True,0.01,0.6260481476783752
227,267,85,True,0.01,0.6451964974403381
228,267,3,True,0.01,0.616207480430603
229,267,524,True,0.01,0.6849673390388489
230,271,5517,False,0.01,0.0
231,274,3709,False,0.01,0.6351826190948486
232,274,6515,True,0.01,0.9608086347579956
233,279,134,False,0.01,0.0
234,279,3890,False,0.01,0.0
235,279,427,True,0.01,0.6519550085067749
236,279,5445,False,0.01,0.4538190960884094
237,281,1424,True,0.01,0.9776155948638916
238,285,1386,False,0.01,0.8004024028778076
239,285,3104,False,0.01,0.5094583034515381
240,285,7469,False,0.01,0.5746405124664307
241,285,6291,True,0.01,0.9849624633789062
242,286,999,False,0.01,0.6211498975753784
243,286,5261,True,0.01,0.9647397994995116
244,286,6401,False,0.01,0.6988061666488647
245,287,619,False,0.01,0.4278400540351867
246,287,2650,False,0.01,0.4682265222072601
247,291,2651,False,0.01,0.517417848110199
248,291,5175,False,0.01,0.6112343668937683
249,291,6470,False,0.01,0.5487486720085144
250,293,7513,False,0.01,0.5642926692962646
251,293,5148,True,0.01,0.965416669845581
252,293,5206,False,0.01,0.4880001246929168
253,300,2247,True,0.01,0.9929219484329224
254,301,117,True,0.02,0.9885168075561525
255,307,6845,False,0.01,0.3256558179855346
256,307,3319,True,0.01,0.975272297859192
257,307,436,False,0.01,0.6340058445930481
258,308,999,True,0.01,0.9758296012878418
259,308,5261,False,0.01,0.6397744417190552
260,308,6401,True,0.01,0.7082066535949707
261,309,859,True,0.01,0.6404247283935547
262,310,4603,False,0.01,0.0
263,310,5671,False,0.01,0.4551298320293426
264,311,3980,False,0.01,0.7263981103897095
265,311,6148,True,0.01,0.9802261590957642
266,313,1508,True,0.01,0.9931992292404176
267,316,6093,True,0.01,0.985528826713562
268,316,7448,False,0.01,0.0
269,324,3631,True,0.01,0.6875131726264954
270,328,6581,True,0.01,0.9550883173942566
271,328,5778,False,0.01,0.6151434779167175
272,329,1812,True,0.01,0.8659110069274902
273,332,1870,True,0.01,0.9883813858032228
274,332,3713,True,0.01,0.6064768433570862
275,332,6537,False,0.01,0.0
276,335,7281,False,0.01,0.0
277,337,7135,False,0.01,0.0
278,337,1276,False,0.01,0.0
279,340,5256,False,0.12,0.657423734664917
280,340,7610,False,0.01,0.6850746870040894
281,340,6525,True,0.03,0.9836218357086182
282,340,1049,False,0.01,0.5454923510551453
283,343,7268,True,0.01,0.9608379602432252
284,344,2833,True,0.01,0.9857032299041748
285,345,4420,True,0.01,0.8381896018981934
286,346,6022,False,0.01,0.6098791360855103
287,346,7627,True,0.01,0.9586013555526732
288,346,4791,False,0.19,0.5448225736618042
289,346,2969,False,0.01,0.6489242911338806
290,346,4488,False,0.01,0.6559189558029175
291,351,1787,True,0.01,1.0
292,353,176,False,0.01,0.0
293,353,1968,False,0.01,0.0
294,354,7680,False,0.01,0.7721450924873352
295,354,1153,True,0.01,0.980221390724182
296,354,4433,False,0.01,0.750636875629425
297,354,5574,False,0.01,0.7496652603149414
298,355,3208,False,0.01,0.0
299,358,4438,True,0.01,0.985102117061615
300,362,4555,True,0.01,0.9929099082946776
301,368,2323,False,0.01,0.0
302,368,1834,True,0.01,0.0
303,368,4025,True,0.01,0.8441655039787292
304,368,693,True,0.01,0.5102355480194092
305,371,6127,True,0.01,0.8492377996444702
306,371,2545,True,0.01,0.7505583763122559
307,374,7090,True,0.02,0.9640108942985536
308,374,7419,False,0.19,0.6457562446594238
309,377,1046,False,0.01,0.0
310,378,1990,True,0.01,0.9841063022613524
311,378,7373,False,0.01,0.0
312,378,2220,False,0.01,0.0
313,378,6030,False,0.01,0.0
314,379,4534,False,0.01,0.0
315,384,5002,True,0.01,0.7931196689605713
316,385,3808,True,0.01,0.6713466644287109
317,385,1264,True,0.01,0.6153042912483215
318,387,7552,False,0.01,0.0
319,389,2776,False,0.01,0.0
320,389,1712,False,0.01,0.0
321,389,1523,False,0.01,0.0
322,389,2005,False,0.01,0.0
323,391,401,False,0.01,0.728325366973877
324,391,697,True,0.01,0.9801259636878968
325,391,3087,False,0.01,0.6581399440765381
326,393,3178,False,0.01,0.4270882606506347
327,398,2443,True,0.01,0.9790414571762084
328,402,3646,False,0.01,0.453789472579956
329,402,3492,False,0.01,0.4741020500659942
330,402,5658,False,0.01,0.4100708961486816
331,402,4927,False,0.01,0.3996986150741577
332,403,2069,False,0.01,0.5235685110092163
333,404,1326,True,0.15,0.6504367589950562
334,404,4023,True,0.01,0.988606333732605
335,404,5556,True,0.04,0.7801294326782227
336,407,2240,False,0.01,0.0
337,407,3809,False,0.01,0.0
338,407,367,True,0.01,0.7719436883926392
339,407,7440,False,0.01,0.0
340,415,5648,False,0.01,0.4204887747764587
341,416,6911,False,0.01,0.0
342,416,2977,False,0.01,0.0
343,418,3918,False,0.01,0.0
344,420,349,True,0.01,0.7728269696235657
345,420,473,True,0.01,0.726338267326355
346,421,7562,True,0.01,0.7719002962112427
347,423,1683,False,0.01,0.0
348,423,2349,True,0.01,0.9679017066955566
349,429,5508,True,0.01,0.8000242710113525
350,431,17,False,0.01,0.4417978525161743
351,431,356,False,0.01,0.4607105255126953
352,431,2668,False,0.01,0.4603157341480255
353,431,418,False,0.01,0.4740480780601501
354,432,5609,True,0.01,0.8201158046722412
355,434,2683,False,0.01,0.0
356,437,63,False,0.01,0.6237071752548218
357,437,32,False,0.01,0.6338335275650024
358,437,7149,False,0.01,0.0
359,437,2423,True,0.01,0.9853219985961914
360,439,3592,False,0.01,0.5815072059631348
361,439,7032,False,0.01,0.6290886402130127
362,439,5929,True,0.01,0.9952207207679749
363,439,5475,False,0.01,0.5683197975158691
364,440,4934,False,0.01,0.7194650173187256
365,441,6479,True,0.01,0.0
366,443,5517,False,0.01,0.0
367,445,5485,True,0.01,0.9349632263183594
368,445,800,False,0.01,0.0
369,445,7041,False,0.01,0.9348301887512208
370,446,7033,False,0.01,0.6875030994415283
371,447,7437,False,0.01,0.0
372,447,1142,False,0.01,0.0
373,451,2527,False,0.01,0.4801588654518127
374,451,2800,False,0.01,0.4568983912467956
375,452,933,False,0.01,0.0
376,453,5193,True,0.01,0.9914193153381348
377,454,5641,True,0.01,0.9682399034500122
378,455,840,True,0.01,0.6521314382553101
379,459,3563,True,0.01,0.7371112704277039
380,459,1383,False,0.01,0.6837957501411438
381,463,1241,True,0.01,0.8261168003082275
382,464,6251,True,0.01,0.6403387784957886
383,465,942,False,0.01,0.0
384,466,44,False,0.01,0.6156207919120789
385,467,6708,False,0.01,0.4943947792053222
386,468,364,True,0.01,0.97621089220047
387,470,4559,True,0.01,0.5970790982246399
388,470,5331,True,0.01,0.6364058256149292
389,473,4838,False,0.01,0.4595797657966614
390,473,439,False,0.01,0.0
391,473,34,False,0.01,0.0
392,473,2065,True,0.01,0.7068070769309998
393,475,7651,False,0.01,0.6263989210128784
394,475,7399,False,0.01,0.0
395,475,5271,True,0.01,0.9746952652931212
396,476,2918,False,0.01,0.0
397,478,2798,True,0.01,0.9831068515777588
398,478,449,False,0.01,0.0
399,478,544,False,0.01,0.0
400,481,3015,False,0.01,0.0
401,481,2566,False,0.01,0.0
402,481,4109,False,0.01,0.0
403,483,3137,False,0.01,0.9485665559768676
404,486,2162,False,0.01,0.0
405,486,7120,True,0.01,0.47776859998703
406,490,311,False,0.01,0.0
407,493,1316,False,0.01,0.0
408,493,3744,False,0.01,0.0
409,493,3424,False,0.02,0.0
410,495,3542,False,0.01,0.0
411,496,5182,True,0.01,0.9568375945091248
412,499,7547,False,0.01,0.0
413,499,7551,False,0.01,0.0
414,502,5382,True,0.01,0.4731855392456054
415,502,793,False,0.01,0.5812739133834839
416,506,7531,False,0.01,0.0
417,506,7738,False,0.01,0.0
418,506,1836,True,0.01,0.9842416048049928
419,510,3048,False,0.01,0.0
420,514,6681,False,0.01,0.5362906455993652
421,514,4940,True,0.01,0.8254590034484863
422,516,6532,True,0.01,0.98803049325943
423,516,906,False,0.01,0.0
424,518,867,True,0.01,0.9907580614089966
425,521,5333,True,0.01,0.8516078591346741
426,523,4055,False,0.01,0.5932324528694153
427,525,7511,True,0.01,0.987345278263092
428,527,4898,False,0.01,0.0
429,528,6186,True,0.01,0.9425798058509828
430,530,2573,True,0.01,0.9762426614761353
431,530,2329,False,0.01,0.0
432,536,5638,False,0.01,0.5005466938018799
433,536,4456,True,0.01,0.7066172361373901
434,536,137,True,0.01,0.7402101159095764
435,537,5530,False,0.01,0.0
436,538,5785,True,0.01,0.9793070554733276
437,540,2084,True,0.01,0.7655265927314758
438,541,2613,True,0.01,0.5653929114341736
439,541,1600,True,0.01,0.5936698913574219
440,546,6053,False,0.01,0.0
441,547,5342,True,0.01,0.849969744682312
442,547,3812,True,0.01,0.9750909805297852
443,547,3016,False,0.01,0.6663129329681396
444,554,4672,True,0.01,0.9840688705444336
445,554,106,False,0.01,0.5086086988449097
446,555,5083,True,0.01,0.7493668794631958
447,555,7703,True,0.01,0.6991579532623291
448,560,333,True,0.01,0.9564043283462524
449,561,4060,True,0.01,0.6552461981773376
450,561,6044,True,0.01,0.6650830507278442
451,561,2512,False,0.01,0.6432600617408752
452,562,231,True,0.01,0.883817195892334
453,562,6710,False,0.01,0.5607173442840576
454,563,4579,True,0.01,0.97313392162323
455,564,3148,False,0.01,0.0
456,564,6750,True,0.01,0.984389066696167
457,565,6443,False,0.01,0.3196493685245514
458,565,2353,True,0.01,0.9595334529876708
459,565,3532,True,0.01,0.3275522887706756
460,566,2067,False,0.01,0.0
461,566,6274,False,0.01,0.0
462,566,1993,False,0.01,0.4627936482429504
463,566,6982,False,0.01,0.0
464,568,199,False,0.01,0.0
465,572,393,True,0.01,0.9908241033554076
466,572,2037,True,0.01,0.5608887672424316
467,572,5646,True,0.01,0.6193146705627441
468,575,2605,True,0.01,0.6347770094871521
469,575,2561,True,0.01,0.8348100781440735
470,577,6946,True,0.01,0.9791327714920044
471,577,7007,False,0.01,0.0
472,577,2957,False,0.01,0.5961021780967712
473,580,6293,False,0.01,0.6373583078384399
474,580,4214,False,0.01,0.0
475,580,6233,True,0.01,0.9906812310218812
476,584,4546,True,0.01,0.8215242624282837
477,585,6723,False,0.01,0.0
478,586,6875,False,0.01,0.0
479,586,2305,False,0.01,0.0
480,587,5249,False,0.01,0.5445427894592285
481,587,118,True,0.01,0.4412588775157928
482,587,4732,True,0.01,0.9719235897064208
483,588,1845,True,0.01,0.8453949689865112
484,589,1333,True,0.02,0.9829983711242676
485,594,1821,False,0.01,0.0
486,594,3202,False,0.01,0.6447256207466125
487,594,1283,True,0.01,0.9953073263168336
488,598,7017,False,0.01,0.4848334193229675
489,598,5556,False,0.04,0.7295642495155334
490,599,3922,False,0.01,0.0
491,600,4006,True,0.01,0.7433509826660156
492,600,6539,False,0.01,0.0
493,601,4162,True,0.01,0.872357964515686
494,603,5966,False,0.01,0.5233718156814575
495,603,4124,True,0.01,0.987766981124878
496,603,4941,False,0.01,0.5234680771827698
497,611,3320,False,0.01,0.0
498,611,5704,False,0.01,0.4075599908828735
499,611,3955,False,0.01,0.0
500,614,6278,True,0.01,0.5790843963623047
501,614,1634,False,0.01,0.5409766435623169
502,614,1306,True,0.01,0.9847420454025269
503,617,6555,False,0.01,0.0
504,617,378,True,0.01,0.8014626502990723
505,618,6175,True,0.01,0.9771968126296996
506,620,4526,True,0.01,0.6238222122192383
507,627,5925,False,0.01,0.4655264019966125
508,627,2643,False,0.01,0.4080429077148437
509,627,2543,True,0.01,0.9617359042167664
510,637,3649,False,0.01,0.0
511,637,6946,False,0.01,0.0
512,637,7007,True,0.01,0.9840753078460692
513,641,3122,False,0.01,0.6859195232391357
514,641,2214,False,0.01,0.8751158714294434
515,642,497,False,0.01,0.0
516,642,18,False,0.01,0.0
517,643,51,False,0.01,0.0
518,644,1954,True,0.01,0.6279020309448242
519,644,1329,True,0.01,0.6938260793685913
520,645,3807,True,0.01,0.8278094530105591
521,647,5423,True,0.01,0.7987053394317627
522,650,5441,True,0.01,0.9901702404022216
523,650,3003,False,0.01,0.4932595491409302
524,651,1493,True,0.01,0.719140350818634
525,651,4247,False,0.01,0.4631111323833465
526,653,3203,False,0.01,0.4003013074398041
527,653,51,True,0.01,0.9939255118370056
528,657,5960,False,0.01,0.0
529,658,6199,True,0.01,0.9852004051208496
530,660,4606,True,0.01,0.9828773736953736
531,660,6145,False,0.01,0.7157661318778992
532,660,7750,False,0.01,0.7027467489242554
533,660,7301,False,0.01,0.4362019300460815
534,660,6899,False,0.01,0.4629514217376709
535,663,1490,False,0.01,0.0
536,663,5375,True,0.01,0.9642508029937744
537,671,2250,False,0.01,0.0
538,674,3312,False,0.01,0.0
539,674,892,False,0.01,0.415300041437149
540,675,5580,False,0.01,0.0
541,676,688,True,0.01,0.9706089496612548
542,676,145,False,0.01,0.523980438709259
543,678,3918,True,0.01,0.8648751974105835
544,678,321,False,0.01,0.0
545,679,3907,True,0.01,0.6934970617294312
546,686,7736,False,0.01,0.0
547,686,7322,False,0.02,0.0
548,691,6489,False,0.01,0.0
549,691,4874,True,0.01,0.9758031368255616
550,693,6221,True,0.01,0.9914164543151855
551,693,1026,False,0.01,0.0
552,693,128,False,0.01,0.0
553,694,1817,True,0.01,0.6412138342857361
554,694,2070,False,0.01,0.4964396953582763
555,696,1720,True,0.01,0.0
556,697,446,True,0.01,0.6680757999420166
557,699,226,True,0.01,0.7662174701690674
558,700,5788,True,0.01,0.6725889444351196
559,702,4185,True,0.03,0.9505603313446044
560,706,2082,False,0.01,0.554206132888794
561,706,1685,False,0.01,0.5071547031402588
562,706,6485,False,0.01,0.5992403626441956
563,712,2319,True,0.01,0.9685968160629272
564,713,4007,True,0.01,0.8909350037574768
565,713,6351,False,0.01,0.0
566,713,977,False,0.01,0.5339952707290649
567,714,4576,False,0.01,0.0
568,718,497,True,0.01,0.676363468170166
569,718,18,True,0.01,0.6444414854049683
570,719,6190,True,0.01,0.8443096876144409
571,722,5372,True,0.01,0.9123611450195312
572,723,5661,False,0.01,0.5319095849990845
573,726,4394,True,0.03,0.9194332361221312
574,729,690,False,0.01,0.5197412967681885
575,731,1707,True,0.01,0.9827231764793396
576,731,7373,False,0.01,0.0
577,732,2039,True,0.01,0.9644558429718018
578,733,1684,True,0.01,0.6403971910476685
579,733,3390,True,0.01,0.9768703579902648
580,735,5948,True,0.01,0.8636760711669922
581,738,3234,False,0.01,0.0
582,738,2944,True,0.01,0.5474165081977844
583,738,2846,False,0.01,0.0
584,738,7525,True,0.01,0.7484432458877563
585,738,7150,True,0.01,0.7674124836921692
586,740,4104,False,0.01,0.0
587,740,2607,False,0.01,0.0
588,740,3473,True,0.01,0.0
589,740,4111,True,0.01,0.9672832489013672
590,740,6063,False,0.01,0.5293034315109253
591,741,3654,False,0.01,0.0
592,741,5330,True,0.01,0.962350368499756
593,742,2027,True,0.01,0.8674499988555908
594,742,4411,False,0.01,0.7199788093566895
595,742,942,False,0.01,0.0
596,744,2050,True,0.01,0.9420449733734132
597,745,3498,True,0.01,0.9660680294036864
598,746,834,False,0.01,0.7393213510513306
599,746,2887,False,0.01,0.0
600,746,7071,False,0.01,0.7714831233024597
601,746,2460,True,0.01,0.9805567264556884
602,748,2425,False,0.01,0.0
603,749,628,False,0.01,0.6310374736785889
604,749,1247,True,0.01,0.6624190807342529
605,749,1945,True,0.01,0.6706469655036926
606,749,1764,True,0.01,0.6994460821151733
607,750,44,False,0.01,0.6866540908813477
608,751,5908,False,0.01,0.6104419231414795
609,751,2027,False,0.01,0.6160035729408264
610,751,4411,True,0.01,0.981694221496582
611,752,4832,False,0.01,0.0
612,752,3038,False,0.01,0.0
613,752,4532,False,0.01,0.6359795331954956
614,752,2979,False,0.01,0.7291751503944397
615,752,4153,False,0.02,0.0
616,753,6135,False,0.01,0.0
617,754,3766,False,0.01,0.4461888670921325
618,755,6709,True,0.01,0.9639403223991394
619,758,4381,True,0.01,0.9832484722137452
620,758,7215,False,0.01,0.0
621,764,7728,False,0.01,0.0
622,765,4175,False,0.01,0.7287615537643433
623,766,2694,True,0.01,0.8813141584396362
624,767,5627,True,0.01,0.8438335657119751
625,767,4087,True,0.01,0.9903029203414916
626,768,2163,True,0.01,0.6609848737716675
627,768,2298,False,0.01,0.5607407093048096
628,768,2358,True,0.01,0.9754821062088012
629,772,5056,False,0.01,0.464577317237854
630,772,4630,True,0.01,0.9820634126663208
631,774,959,True,0.01,0.5675461888313293
632,774,321,True,0.01,0.8629765510559082
633,776,307,True,0.01,0.9827580451965332
634,776,3921,False,0.01,0.4398262500762939
635,781,947,True,0.01,0.9684311151504515
636,781,2509,False,0.01,0.9130288362503052
637,783,1807,False,0.01,0.0
638,785,6605,False,0.01,0.0
639,785,3385,True,0.01,0.942183256149292
640,787,4822,False,0.01,0.0
641,791,613,True,0.01,0.7777120471000671
642,791,7569,True,0.01,0.7444335222244263
643,793,1640,False,0.01,0.0
644,793,1173,False,0.01,0.0
645,793,6514,True,0.01,0.9887182712554932
646,795,6966,False,0.01,0.5548621416091919
647,795,5396,True,0.01,0.980051577091217
648,795,2014,False,0.01,0.0
649,797,3826,False,0.01,0.4321287870407104
650,802,3586,True,0.01,0.9822101593017578
651,803,2247,False,0.01,0.7187164425849915
652,805,5521,False,0.01,0.0
653,805,1392,False,0.01,0.0
654,805,910,True,0.01,0.7311238050460815
655,807,6250,False,0.01,0.0
656,807,3310,False,0.01,0.4678823053836822
657,807,7650,False,0.01,0.0
658,808,678,False,0.01,0.0
659,810,4441,True,0.01,0.9831984043121338
660,810,4054,True,0.01,0.0
661,813,985,False,0.01,0.4512682855129242
662,813,3474,False,0.01,0.4132822453975677
663,815,43,True,0.01,0.8450840711593628
664,816,3148,True,0.01,0.9675017595291138
665,816,6750,False,0.01,0.5261046290397644
666,816,3916,False,0.01,0.6562576293945312
667,817,4858,False,0.01,0.0
668,818,1920,False,0.02,0.7734805345535278
669,819,4532,False,0.01,0.0
670,819,4153,True,0.02,0.98293536901474
671,820,3951,False,0.01,0.4311153590679168
672,821,1689,True,0.02,0.982585906982422
673,823,1814,False,0.01,0.0
674,823,1131,False,0.01,0.0
675,825,3737,True,0.01,0.9786304235458374
676,827,6293,False,0.01,0.6423296928405762
677,827,91,True,0.01,0.990680456161499
678,827,4214,False,0.01,0.5854997634887695
679,831,7616,False,0.01,0.0
680,831,1467,True,0.01,0.6846727728843689
681,833,3446,True,0.01,0.9842472672462464
682,835,1843,True,0.01,0.9665226936340332
683,838,3289,False,0.01,0.4623894095420837
684,839,7484,True,0.01,0.7576073408126831
