,D1,D2,responses
222,676,234,False
223,271,235,False
224,2968,236,False
225,192,237,True
226,2970,238,False
227,1797,239,True
228,432,240,False
229,1022,241,False
230,339,242,True
231,2305,243,False
232,959,244,False
233,4840,245,False
234,3567,246,False
235,2985,247,False
236,1357,248,False
237,3945,249,False
238,751,250,False
239,2549,251,False
240,1110,252,False
241,4519,253,True
242,3708,254,False
243,4563,255,False
244,4201,256,True
245,2363,257,False
246,3256,258,False
247,1294,259,False
248,1962,260,False
249,2340,261,False
250,759,262,False
251,4602,263,False
252,4373,264,False
253,881,265,False
254,3924,267,False
255,4095,268,False
256,3228,269,False
257,1040,270,True
258,276,271,False
259,5001,272,False
260,3525,274,False
261,3732,276,False
262,5054,277,False
263,931,278,False
264,1884,279,True
265,4095,280,False
266,2022,281,False
267,3315,282,False
268,1571,283,False
269,3546,284,True
270,3985,285,False
271,4547,286,False
272,2970,287,False
273,1040,288,False
274,1626,289,False
275,1091,290,True
276,1168,292,False
277,4095,293,False
278,3009,294,False
279,182,296,False
280,705,297,False
281,4095,298,False
282,4851,300,False
283,3315,301,False
284,2467,302,True
285,3743,303,False
286,4922,304,False
287,3388,305,False
288,4098,306,True
289,1640,307,False
290,2771,308,False
291,3850,310,False
292,5090,311,False
293,1421,312,False
294,3262,314,False
295,2003,315,False
296,5039,316,True
297,2296,317,True
298,3622,318,True
299,4095,319,True
300,3230,320,False
301,2079,321,False
302,2373,322,False
303,4520,324,False
304,345,325,False
305,1186,327,False
306,69,328,False
307,274,329,False
308,2985,330,True
309,2810,331,True
310,115,332,True
311,1161,333,True
312,1040,334,False
313,2928,335,False
314,706,336,False
315,789,337,True
316,3958,338,True
317,1735,339,True
318,4808,340,False
319,1040,342,False
320,3990,343,False
321,461,344,False
322,1019,345,False
323,4864,345,False
324,4883,346,False
325,3179,347,False
326,3226,348,False
327,405,349,True
328,4776,350,True
329,3191,351,False
330,1973,351,False
331,2549,352,True
332,2305,353,False
333,619,354,False
334,4311,355,True
335,4811,356,True
336,2827,357,False
337,823,358,True
338,3157,361,False
339,985,363,False
340,247,364,False
341,2163,365,False
342,2479,366,False
343,1932,367,True
344,4707,368,False
345,1086,369,False
346,1040,370,False
347,2745,371,False
348,2147,372,False
349,4095,374,False
350,5107,375,False
351,2422,376,False
352,4237,377,False
353,2498,378,False
354,4840,380,True
355,3226,381,False
356,305,382,False
357,2132,383,False
358,4095,384,False
359,1501,385,False
360,3441,386,False
361,106,387,True
362,4095,388,False
363,2585,390,True
364,4598,393,False
365,3995,394,False
366,1572,395,True
367,4560,396,False
368,2721,397,True
369,1664,398,False
370,1626,399,False
371,2760,401,False
372,4095,402,False
373,201,403,False
374,854,404,True
375,1416,405,False
376,2165,405,False
377,1040,407,False
378,4660,408,False
379,1759,410,False
380,562,411,False
381,2244,413,False
382,1592,414,False
383,4095,415,False
384,3256,416,True
385,3202,417,False
386,4811,418,True
387,1464,421,False
388,1177,422,False
389,1986,423,False
390,3938,424,False
391,4402,427,False
392,2124,428,False
393,4613,429,True
394,3218,430,True
395,96,433,False
396,439,434,False
397,686,436,False
398,608,438,False
399,1705,439,False
400,4095,440,False
401,4658,442,False
402,615,443,False
403,1548,444,True
404,1458,445,False
405,2487,446,False
406,705,448,False
407,2001,449,True
408,345,450,False
409,3995,451,False
410,1151,452,False
411,3546,453,True
412,123,455,True
413,1916,457,False
414,2199,457,False
415,1955,458,False
416,4768,459,False
417,4367,460,False
418,3698,461,False
419,1868,462,False
420,4965,463,False
421,1040,464,False
422,2124,466,True
423,3844,467,False
424,4292,468,True
425,180,469,True
426,747,470,False
427,1251,471,True
428,405,473,True
429,4688,475,False
430,432,477,False
431,1277,479,False
432,4660,480,False
433,1349,481,False
434,4125,482,False
435,4095,483,False
436,2426,484,True
437,1064,485,False
438,1797,486,True
439,1040,487,False
440,3454,488,False
441,4165,489,False
442,1059,491,False
443,1457,491,False
444,4095,492,False
445,3253,493,False
446,4368,494,True
447,2745,495,False
448,2373,496,False
449,1040,497,False
450,3438,499,False
451,2630,499,False
452,2227,499,False
453,2549,501,False
454,298,502,False
455,3102,504,False
456,1756,505,False
457,4095,507,False
458,1551,509,False
459,1186,510,False
460,2743,510,False
461,5101,510,False
462,1694,510,False
463,4202,511,True
464,2477,513,False
465,1040,514,False
466,4095,515,False
467,3837,516,False
468,1694,517,False
469,1868,518,False
470,4600,519,True
471,1501,520,False
472,2352,521,False
473,3415,523,False
474,1616,524,False
475,2031,525,False
476,4165,526,False
477,522,527,True
478,4991,528,False
479,1601,529,False
480,1821,530,False
481,676,532,False
482,4373,533,False
483,3444,534,True
484,1336,535,False
485,4441,536,False
486,2980,537,True
487,4842,538,False
488,66,539,False
489,2079,540,False
490,1089,541,False
491,481,542,False
492,614,543,False
493,392,544,False
494,3546,545,True
495,1509,546,False
496,3226,547,False
497,676,548,False
498,1583,549,False
499,3076,550,False
500,4838,551,True
501,3598,553,False
502,1223,554,True
503,4095,555,False
504,4311,556,True
505,4036,557,False
506,968,558,False
507,1404,559,False
508,1420,560,True
509,4095,562,False
510,1750,563,False
511,3121,564,True
512,4598,566,False
513,1040,569,False
514,2125,570,True
515,4395,571,False
516,2202,572,False
517,4095,573,False
518,5056,574,True
519,13,575,False
520,3044,576,False
521,1040,576,False
522,1006,577,True
523,4095,578,False
524,1986,579,False
525,1634,580,False
526,1694,581,False
527,1571,582,False
528,3748,583,False
529,1019,584,False
530,4864,584,False
531,4938,585,False
532,1139,586,False
533,737,587,False
534,4849,588,False
535,3197,589,False
536,3226,590,False
537,3041,591,False
538,3525,592,False
539,4002,593,False
540,2773,595,False
541,4583,596,False
542,4257,597,False
543,4165,599,False
544,4095,600,False
545,3142,601,True
546,2244,602,False
547,2079,603,False
548,734,604,False
549,3093,606,False
550,3560,607,False
551,3609,608,False
552,481,612,False
553,494,613,False
554,3643,614,False
555,4788,615,False
556,278,616,False
557,3529,619,False
558,2036,620,False
559,1955,621,False
560,4260,622,False
561,4095,624,False
562,2837,625,True
563,2752,626,False
564,2009,627,False
565,2504,628,False
566,4239,629,True
567,562,630,False
568,345,631,False
569,1121,632,False
570,2270,633,False
571,4395,634,False
572,3193,635,True
573,3009,636,True
574,3099,638,False
575,4146,639,False
576,4135,639,False
577,5054,639,False
578,4184,640,False
579,4864,641,False
580,1019,641,False
581,570,642,False
582,3217,643,False
583,1459,647,True
584,3873,648,False
585,4725,651,False
586,788,652,False
587,4095,654,False
588,437,655,False
589,2083,656,False
590,1626,657,False
591,3597,658,False
592,1460,659,False
593,4546,660,False
594,2866,661,False
595,4095,662,False
596,1685,663,False
597,4095,666,False
598,4095,667,False
599,1493,669,False
600,3023,670,False
601,1228,671,True
602,3958,673,False
603,2606,675,False
604,4449,676,False
605,1022,676,False
606,4143,677,True
607,1501,678,False
608,212,679,False
609,3730,680,True
610,1869,681,False
611,3939,685,False
612,2766,687,True
613,683,688,False
614,1357,690,False
615,1040,692,False
616,3893,693,True
617,4373,695,False
618,505,696,True
619,3082,697,False
620,1305,698,True
621,4095,699,False
622,3901,700,False
623,4095,701,False
624,4095,702,False
625,4095,703,False
626,1040,704,False
627,4757,705,False
628,4095,706,False
629,3226,707,False
630,1657,708,False
631,4386,710,False
632,2893,711,True
633,590,713,True
634,4143,714,True
635,1730,715,False
636,345,716,False
637,4371,717,False
638,1040,719,False
639,4436,720,False
640,1177,721,False
641,298,722,False
642,3683,723,False
643,160,724,False
644,157,725,False
645,4178,726,True
646,1228,727,False
647,2924,728,True
648,1186,729,False
649,2743,729,False
650,5101,729,False
651,1694,729,False
652,83,729,False
653,3913,730,False
654,4301,731,False
655,2954,732,True
656,960,733,False
657,2398,734,False
658,1758,736,False
659,1177,737,False
660,4840,739,True
661,2249,741,False
662,3923,742,False
663,3212,743,False
664,4400,744,True
665,1418,745,False
666,4972,746,True
667,824,747,False
668,2202,748,False
669,910,749,False
670,3003,750,False
671,2770,752,False
672,1040,753,False
673,471,754,False
674,1605,756,False
675,1137,757,False
676,1889,758,True
677,1766,759,True
678,2991,760,False
679,1844,760,False
680,2162,761,False
681,2408,762,False
682,2472,763,False
683,4799,764,False
684,1977,765,False
685,2249,766,False
686,4124,767,False
687,3172,768,False
688,3226,769,True
689,1428,771,False
690,3565,773,False
691,3260,774,False
692,4095,776,False
693,4607,777,False
694,1868,778,False
695,1892,779,True
696,4095,780,False
697,1524,781,False
698,786,782,False
699,388,783,True
700,4095,784,False
701,1597,785,False
702,2865,787,True
703,2743,788,False
704,4922,790,False
705,2424,791,False
706,3834,792,False
707,271,793,False
708,1250,795,False
709,2087,796,True
710,1186,797,False
711,2743,797,False
712,5101,797,False
713,1694,797,False
714,22,798,True
715,4439,800,False
716,2549,801,False
717,2923,803,False
718,260,804,True
719,116,805,False
720,276,807,True
721,3226,809,False
722,2467,810,False
723,1835,812,False
724,1997,813,False
725,4516,814,False
726,1853,816,False
727,663,817,True
728,3465,818,False
729,3749,819,False
730,4095,820,False
731,4150,821,False
732,33,822,False
733,4565,824,False
734,2477,825,False
735,3131,826,False
736,2446,827,False
737,4274,827,False
738,2752,829,False
739,2620,830,False
740,4512,831,False
741,4373,832,False
742,4252,833,False
743,1694,834,False
744,1186,834,False
745,3701,836,False
746,1955,838,False
747,2632,840,False
748,1657,841,False
749,4095,842,False
750,955,844,False
751,1186,845,False
752,2743,845,False
753,5101,845,False
754,1694,845,False
755,4279,847,False
756,3305,849,False
757,5083,850,False
758,4165,852,False
759,1357,854,False
760,3222,856,False
761,3777,859,False
762,2302,860,False
763,3565,861,False
764,2543,862,False
765,1431,863,False
766,1486,864,False
767,3573,865,False
768,4707,866,False
769,3345,867,False
770,2376,868,False
771,3479,870,False
772,4270,871,True
773,2810,872,False
774,4253,873,False
775,4767,875,False
776,4095,877,False
777,1040,878,False
778,4116,879,False
779,1040,880,False
780,4479,883,True
781,2305,884,False
782,722,884,False
783,352,885,True
784,4987,886,True
785,1955,887,False
786,1040,888,False
787,5057,889,False
788,3215,890,False
789,189,891,False
790,4672,892,False
791,4707,894,False
792,1650,895,False
793,963,896,True
794,1177,897,False
795,2486,898,False
796,818,899,False
797,1186,900,False
798,1694,900,False
799,536,901,False
800,82,903,False
801,4547,904,False
802,2079,905,False
803,4563,906,False
804,1891,907,True
805,3059,908,False
806,1445,909,False
807,118,910,True
808,2220,912,True
809,1868,913,False
810,3099,916,False
811,432,917,False
812,4607,919,False
813,5108,920,False
814,910,921,False
815,1960,923,False
816,3181,924,True
817,1378,925,False
818,1556,928,False
819,290,929,True
820,798,930,False
821,3032,932,False
822,1524,932,False
823,2079,933,False
824,4971,934,False
825,4095,935,False
826,5113,936,False
827,1785,937,False
828,2095,938,False
829,1310,940,False
830,5029,941,False
831,3381,942,False
832,5051,947,False
833,1040,949,False
834,1530,951,False
835,1721,952,False
836,3689,953,False
837,3513,954,True
838,4798,955,False
839,672,956,False
840,4949,958,False
841,481,959,False
842,4725,960,False
843,4936,961,False
844,2287,962,True
845,4095,963,False
846,4885,964,False
847,5096,965,False
848,5046,966,False
849,4819,968,False
850,1996,969,False
851,2038,971,False
852,2651,972,True
853,638,973,False
854,2773,974,False
855,2589,975,False
856,948,976,True
857,2494,977,True
858,4393,978,False
859,4932,979,False
860,13,980,False
861,1794,981,False
862,161,982,False
863,3148,983,True
864,2746,984,False
865,2221,985,True
866,201,986,False
867,855,987,False
868,4332,989,False
869,3002,991,False
870,3557,993,False
871,3226,994,False
872,3337,995,False
873,4287,996,False
874,4095,998,False
875,3923,999,False
876,3762,1000,False
877,2079,1001,False
878,1972,1002,True
879,907,1003,False
880,3064,1005,False
881,1630,1006,False
882,201,1008,False
883,3226,1009,False
884,3466,1010,True
885,4373,1011,False
886,246,1012,True
887,629,1013,False
888,4868,1014,False
889,2541,1015,False
890,3226,1018,False
891,4121,1019,True
892,2016,1020,False
893,2428,1021,False
894,4095,1022,False
895,1412,1023,True
896,255,1024,False
897,3459,1025,False
898,3200,1026,False
899,3325,1027,True
900,4095,1028,False
901,1664,1029,False
902,1921,1030,True
903,1850,1033,True
904,2146,1035,True
905,1177,1036,False
906,2889,1037,False
907,2110,1038,False
908,25,1039,False
909,2510,1040,False
910,1828,1041,True
911,4095,1042,False
912,4324,1043,False
913,3871,1044,False
914,1759,1045,False
915,2327,1046,False
916,3609,1048,False
917,2983,1049,False
918,2669,1050,False
919,3784,1051,False
920,175,1052,False
921,4095,1053,False
922,1140,1054,False
923,193,1055,False
924,3856,1056,False
925,4130,1057,False
926,424,1058,False
927,3857,1060,False
928,1257,1061,False
929,4095,1063,False
930,3802,1065,False
931,5097,1068,True
932,1818,1070,False
933,4637,1071,True
934,2752,1073,True
935,3037,1074,False
936,1357,1075,False
937,1463,1076,False
938,1619,1077,False
939,3908,1078,True
940,4793,1081,False
941,3229,1082,False
942,505,1083,False
943,3173,1085,True
944,2632,1086,False
945,2631,1087,True
946,4109,1088,True
947,42,1090,False
948,3226,1091,False
949,4095,1097,False
950,4095,1098,False
951,1986,1099,False
952,276,1100,True
953,1204,1101,False
954,3096,1102,False
955,3492,1103,False
956,4356,1104,True
957,3993,1105,True
958,1968,1106,False
959,544,1107,False
960,1373,1108,False
961,3103,1110,False
962,1022,1111,False
963,127,1112,False
964,1705,1113,True
965,4150,1114,False
966,2486,1115,False
967,109,1115,False
968,1040,1116,True
969,3438,1117,False
970,2630,1117,False
971,2227,1117,False
972,4229,1118,False
973,1353,1120,False
974,676,1121,False
975,2892,1122,False
976,2773,1123,False
977,4095,1124,False
978,4547,1125,False
979,2333,1126,False
980,3286,1127,True
981,1759,1129,False
982,2385,1130,False
983,1040,1131,False
984,4695,1132,False
985,1694,1133,False
986,2201,1134,False
987,4767,1135,False
988,2986,1136,True
989,4520,1138,False
990,1907,1139,False
991,201,1140,False
992,8,1142,True
993,1375,1143,False
994,2505,1144,False
995,481,1146,False
996,2030,1148,False
997,4651,1149,False
998,253,1149,False
999,1177,1150,False
1000,2263,1153,False
1001,4393,1154,False
1002,2108,1156,False
1003,5059,1157,False
1004,2833,1159,False
1005,1563,1160,False
1006,907,1161,False
1007,1040,1162,False
1008,3977,1163,True
1009,3090,1164,False
1010,4621,1165,False
1011,2970,1167,True
1012,1705,1168,False
1013,4493,1169,False
1014,4965,1170,False
1015,4165,1173,False
1016,1151,1174,False
1017,4095,1176,False
1018,438,1177,False
1019,3312,1178,True
1020,2827,1179,False
1021,910,1180,False
1022,1051,1181,True
1023,4125,1183,False
1024,3432,1184,False
1025,4517,1186,False
1026,2906,1187,False
1027,4245,1188,False
1028,4499,1189,False
1029,1583,1190,False
1030,1592,1191,False
1031,2486,1192,True
1032,109,1192,True
1033,1614,1194,False
1034,1320,1195,False
1035,3480,1197,False
1036,77,1198,False
1037,2800,1199,False
1038,292,1200,True
1039,1783,1201,False
1040,3944,1202,False
1041,3609,1203,False
1042,505,1206,False
1043,263,1206,False
1044,1746,1208,False
1045,4095,1210,False
1046,4393,1212,False
1047,1357,1213,False
1048,4713,1215,False
1049,2852,1217,True
1050,618,1218,True
1051,2468,1219,False
1052,4095,1220,False
1053,2019,1222,False
1054,3910,1223,False
1055,74,1224,False
1056,2380,1225,False
1057,4646,1227,False
1058,4560,1229,False
1059,3166,1230,False
1060,4095,1233,False
1061,1471,1234,False
1062,1626,1235,False
1063,4095,1236,False
1064,3200,1237,False
1065,4095,1239,False
1066,5107,1240,False
1067,2652,1241,True
1068,3995,1243,False
1069,3671,1244,True
1070,1224,1246,False
1071,1916,1247,False
1072,4371,1248,False
1073,3583,1250,False
1074,4252,1253,False
1075,1643,1254,False
1076,1384,1255,True
1077,4270,1256,True
1078,481,1258,False
1079,4458,1259,False
1080,1040,1261,False
1081,1177,1262,False
1082,701,1264,True
1083,3202,1265,False
1084,2162,1266,False
1085,733,1267,False
1086,2746,1268,False
1087,4095,1269,False
1088,4237,1271,False
1089,2495,1271,False
1090,4883,1272,True
1091,677,1274,True
1092,3305,1275,True
1093,910,1276,False
1094,2510,1277,False
1095,1734,1278,False
1096,4607,1280,False
1097,2732,1281,False
1098,3351,1283,False
1099,4095,1284,False
1100,4938,1285,False
1101,4095,1286,False
1102,3609,1287,False
1103,1040,1288,False
1104,46,1290,False
1105,77,1291,True
1106,1915,1292,True
1107,1158,1294,False
1108,4967,1295,False
1109,1672,1296,False
1110,4245,1300,False
1111,2878,1302,True
1112,4416,1303,False
1113,290,1304,False
1114,3299,1305,True
1115,4487,1306,True
1116,4405,1307,False
1117,1973,1309,False
1118,1976,1311,False
1119,505,1312,False
1120,263,1312,False
1121,1367,1313,False
1122,3884,1314,False
1123,1051,1315,False
1124,4705,1316,False
1125,4993,1318,False
1126,3683,1319,False
1127,3549,1322,False
1128,4095,1324,False
1129,3683,1326,False
1130,2692,1327,False
1131,481,1328,False
1132,3098,1329,False
1133,2930,1330,False
1134,481,1331,False
1135,4725,1332,False
1136,26,1333,False
1137,4095,1335,False
1138,2069,1336,False
1139,1277,1337,False
1140,3733,1338,False
1141,3923,1339,False
1142,1102,1340,True
1143,1478,1341,False
1144,2648,1342,False
1145,2852,1343,True
1146,3256,1345,True
1147,4095,1346,False
1148,4842,1348,False
1149,4529,1350,False
1150,4454,1351,True
1151,1708,1355,False
1152,3403,1357,False
1153,3038,1358,False
1154,1177,1359,False
1155,335,1360,False
1156,4728,1361,False
1157,896,1363,False
1158,910,1364,False
1159,3200,1365,False
1160,3569,1366,False
1161,3181,1368,True
1162,4362,1369,False
1163,3513,1370,True
1164,4757,1371,False
1165,2909,1372,True
1166,2632,1373,False
1167,3857,1374,False
1168,1400,1375,False
1169,2682,1376,True
1170,45,1377,False
1171,1572,1378,True
1172,3471,1382,False
1173,2858,1383,False
1174,959,1385,False
1175,959,1386,False
1176,3005,1387,False
1177,3733,1388,False
1178,5092,1389,False
1179,5095,1390,True
1180,3781,1391,False
1181,1407,1392,False
1182,345,1393,False
1183,1442,1394,True
1184,201,1397,False
1185,4625,1398,True
1186,3533,1400,False
1187,1174,1401,False
1188,46,1403,False
1189,5001,1404,False
1190,2395,1405,False
1191,3426,1405,False
1192,3133,1407,False
1193,1428,1408,False
1194,907,1410,False
1195,4237,1411,False
1196,2669,1412,False
1197,2632,1413,False
1198,1073,1414,False
1199,3802,1416,False
1200,2889,1418,False
1201,4065,1419,False
1202,3477,1420,False
1203,1859,1421,False
1204,639,1423,False
1205,2412,1424,False
1206,874,1426,False
1207,2797,1427,False
1208,3529,1429,False
1209,2395,1432,True
1210,1916,1433,False
1211,2930,1434,False
1212,1177,1435,False
1213,1988,1436,True
1214,3256,1437,True
1215,4252,1440,False
1216,4389,1441,True
1217,3737,1442,False
1218,3784,1445,False
1219,4095,1447,False
1220,4612,1448,False
1221,3609,1448,False
1222,2019,1452,False
1223,4822,1454,False
1224,4165,1456,False
1225,1974,1457,True
1226,505,1460,False
1227,263,1460,False
1228,58,1461,False
1229,1040,1462,False
1230,4880,1463,False
1231,4095,1464,False
1232,4682,1466,True
1233,2080,1467,False
1234,1040,1468,False
1235,109,1469,False
1236,2618,1471,False
1237,4095,1473,False
1238,8,1474,False
1239,2340,1475,False
1240,345,1476,False
1241,74,1478,False
1242,2743,1479,False
1243,4095,1480,False
1244,4736,1481,False
1245,4392,1482,True
1246,4371,1485,True
1247,4077,1486,False
1248,2302,1487,False
1249,4136,1488,False
1250,2792,1489,False
1251,1409,1490,True
1252,1022,1491,False
1253,1124,1492,False
1254,1809,1493,True
1255,2070,1495,False
1256,295,1496,True
1257,1941,1497,False
1258,2133,1500,True
1259,3586,1503,False
1260,1777,1505,False
1261,2044,1507,False
1262,2167,1508,False
1263,1131,1509,False
1264,3946,1510,False
1265,1986,1511,False
1266,2509,1512,False
1267,3988,1513,True
1268,3737,1514,False
1269,4184,1516,False
1270,631,1517,False
1271,3513,1522,True
1272,3253,1523,False
1273,3253,1524,False
1274,1064,1525,False
1275,3940,1526,False
1276,3556,1527,True
1277,4923,1528,False
1278,5109,1529,False
1279,4058,1530,True
1280,3441,1531,False
1281,3272,1532,False
1282,2799,1533,False
1283,4678,1534,True
1284,3262,1535,False
1285,4187,1536,False
1286,1361,1537,False
1287,3403,1538,False
1288,1424,1540,False
1289,3962,1541,False
1290,2246,1542,False
1291,3588,1544,False
1292,1177,1545,False
1293,345,1546,False
1294,4928,1547,False
1295,2510,1548,False
1296,3609,1549,False
1297,3976,1550,False
1298,656,1551,False
1299,1963,1554,False
1300,4288,1556,False
1301,3772,1558,False
1302,4072,1559,True
1303,4658,1560,False
1304,1460,1561,False
1305,1015,1562,True
1306,4859,1564,False
1307,910,1565,False
1308,3009,1566,True
1309,2095,1568,False
1310,4656,1569,False
1311,3021,1570,True
1312,3013,1572,False
1313,639,1573,False
1314,4257,1575,False
1315,4577,1576,False
1316,1568,1577,False
1317,2636,1578,False
1318,1040,1579,False
1319,4246,1581,False
1320,2109,1583,False
1321,4547,1584,False
1322,2109,1586,False
1323,1568,1587,False
1324,5023,1588,False
1325,1783,1589,True
1326,2905,1590,False
1327,936,1591,False
1328,4178,1592,False
1329,3159,1593,True
1330,4250,1594,True
1331,1330,1595,False
1332,2872,1596,False
1333,4327,1598,False
1334,1169,1599,True
1335,1392,1600,False
1336,3341,1601,False
1337,4095,1602,False
1338,3625,1603,False
1339,74,1604,False
1340,1177,1605,False
1341,5051,1606,False
1342,4095,1607,True
1343,2724,1609,True
1344,1267,1610,True
1345,1040,1611,False
1346,25,1612,False
1347,4478,1614,False
1348,723,1615,False
1349,3200,1617,False
1350,3137,1618,False
1351,3159,1625,True
1352,2727,1628,False
1353,1028,1629,False
1354,3267,1630,True
1355,66,1631,False
1356,4095,1632,False
1357,3438,1633,False
1358,2630,1633,False
1359,2227,1633,False
1360,3939,1634,False
1361,2597,1637,False
1362,1395,1638,False
1363,3148,1639,True
1364,3004,1640,False
1365,1320,1640,False
1366,3818,1641,False
1367,4607,1642,False
1368,1873,1644,True
1369,201,1646,True
1370,1433,1647,False
1371,481,1648,False
1372,1883,1649,False
1373,1035,1650,False
1374,2324,1650,False
1375,1040,1651,False
1376,3199,1652,False
1377,2814,1653,True
1378,1035,1654,False
1379,1007,1655,False
1380,2385,1656,False
1381,131,1657,False
1382,1916,1658,False
1383,3698,1659,True
1384,1058,1661,False
1385,4095,1662,False
1386,4920,1664,False
1387,4252,1665,False
1388,416,1668,False
1389,4077,1669,True
1390,3166,1670,False
1391,3272,1671,False
1392,4367,1672,False
1393,837,1673,True
1394,3857,1674,False
1395,2319,1676,False
1396,1040,1679,False
1397,2734,1680,False
1398,1177,1683,False
1399,162,1684,False
1400,2388,1685,True
1401,4057,1687,False
1402,481,1688,False
1403,1522,1689,True
1404,4095,1690,False
1405,1040,1691,False
1406,1660,1692,False
1407,4362,1695,True
1408,298,1696,False
1409,3357,1697,True
1410,3471,1698,True
1411,2547,1703,False
1412,1086,1704,False
1413,4612,1705,False
1414,4612,1706,False
1415,3609,1706,False
1416,2384,1706,False
1417,2214,1707,False
1418,1258,1709,False
1419,311,1710,False
1420,2083,1711,False
1421,4185,1712,True
1422,2708,1714,False
1423,2965,1715,False
1424,2108,1716,True
1425,3938,1717,False
1426,1572,1718,False
1427,3367,1719,True
1428,520,1720,True
1429,481,1721,False
1430,764,1723,False
1431,633,1724,False
1432,3059,1726,False
1433,2162,1728,False
1434,2829,1729,False
1435,3194,1730,False
1436,2675,1731,True
1437,893,1732,False
1438,1121,1733,False
1439,4920,1735,False
1440,4237,1736,False
1441,2495,1736,False
1442,3009,1737,False
1443,4252,1738,False
1444,3438,1741,False
1445,2630,1741,False
1446,2227,1741,False
1447,269,1742,False
1448,2403,1743,False
1449,3229,1744,False
1450,761,1744,False
1451,1548,1745,True
1452,2587,1746,True
1453,1602,1748,False
1454,2597,1751,False
1455,1478,1753,False
1456,4428,1754,False
1457,1557,1755,False
1458,3116,1756,False
1459,3508,1757,False
1460,5087,1758,False
1461,3546,1759,False
