D1,D2,responses,s-weight
4614,112,False,0.5790483951568604
3540,113,False,0.6004538536071777
4051,113,False,0.5025705099105835
4869,114,True,0.9712792634963988
3377,115,False,0.0
5789,116,False,0.0
301,117,True,0.9885168075561525
3995,118,True,0.9704008102416992
3869,119,True,0.6731218099594116
532,120,False,0.0
1517,121,False,0.630204439163208
3351,122,False,0.0
170,123,True,0.7553098201751709
838,124,False,0.0
3241,125,True,0.970352292060852
5215,126,False,0.0
11,127,False,0.5204112529754639
3584,128,False,0.4867621064186096
4212,129,True,0.9868885278701782
568,130,False,0.0
4927,131,False,0.6223050951957703
5715,132,True,0.9530239105224608
1938,133,False,0.0
4511,134,False,0.0
1704,135,True,0.9889200925827026
5364,136,False,0.5525623559951782
536,137,True,0.7402101159095764
1649,138,False,0.6223242282867432
3645,139,False,0.4583262205123901
4679,140,True,0.6224684715270996
1658,141,True,0.7752054929733276
2727,143,False,0.6357741951942444
738,144,False,0.741736114025116
2884,145,False,0.0
5250,146,True,0.7417911291122437
3667,147,False,0.6649929285049438
595,148,False,0.0
681,149,False,0.0
2213,150,False,0.0
4958,151,False,0.0
3771,152,True,0.9747363328933716
5215,153,True,0.6486355066299438
5384,154,True,0.7394291758537292
3722,155,False,0.0
4296,156,True,0.5777714848518372
2280,157,False,0.6361310482025146
4244,158,False,0.0
3649,158,False,0.4228861927986145
694,159,False,0.4024648666381836
794,160,False,0.0
1954,162,False,0.0
4256,163,False,0.0
3457,163,False,0.4981443285942077
4156,164,False,0.4793125987052917
164,165,True,0.9765419363975524
2955,166,True,0.7382074594497681
4649,167,True,0.7117879986763
866,168,False,0.0
3833,169,False,0.3906380832195282
4451,170,False,0.0
2977,171,False,0.7149694561958313
1764,172,False,0.0
5331,173,False,0.0
5920,174,False,0.4700573086738586
4164,175,False,0.54866623878479
740,176,False,0.0
5897,177,False,0.0
5534,178,True,0.735430896282196
1333,180,False,0.46205934882164
5675,181,True,0.5607910752296448
4659,182,True,0.6303553581237793
114,183,True,0.8569326996803284
2892,184,False,0.0
2245,185,True,0.8345524072647095
1748,187,False,0.0
2146,188,False,0.379955381155014
5662,189,False,0.3849095106124878
1146,190,False,0.0
2982,191,True,0.9948468804359436
1356,192,False,0.6687822937965393
4746,193,True,0.9883571863174438
2809,194,False,0.0
6028,195,False,0.0
3993,196,False,0.0
2327,198,False,0.4682227671146393
4181,198,False,0.4626738429069519
568,199,False,0.0
5838,200,True,0.991317868232727
3100,201,True,0.988866925239563
3236,203,True,0.9777796268463136
6001,204,False,0.0
817,205,False,0.0
2668,206,True,0.6402354836463928
2148,208,False,0.7166471481323242
840,209,False,0.0
5860,210,True,0.7923809289932251
2163,212,False,0.0
850,213,True,0.6416292190551758
5453,214,False,0.0
4812,215,True,0.9793338775634766
2463,216,False,0.6021072864532471
4398,218,False,0.7237117290496826
204,219,False,0.4510699510574341
1896,220,True,0.9721167087554932
3158,222,True,0.9688183069229126
279,223,False,0.6437304019927979
1104,224,False,0.0
2809,225,False,0.0
699,226,True,0.7662174701690674
3543,227,False,0.0
5932,227,False,0.4290666580200195
5032,228,False,0.0
246,229,False,0.0
5264,230,True,0.7468595504760742
562,231,True,0.883817195892334
83,232,False,0.5617498755455017
4967,233,True,0.8397047519683838
2221,234,False,0.4927964210510254
5405,235,False,0.0
2606,236,True,0.9220520257949828
4502,237,False,0.0
157,238,True,0.802280843257904
1874,239,False,0.6855953931808472
5,240,False,0.4008699655532837
3511,241,False,0.0
318,242,False,0.4071910977363586
801,243,False,0.5093752145767212
118,244,True,0.9825891256332396
3637,245,False,0.6441220045089722
3352,246,False,0.0
3140,247,False,0.0
4127,248,False,0.0
5653,249,False,0.0
27,249,False,0.4087468981742859
5058,250,False,0.0
1981,251,False,0.4485849738121032
1928,251,False,0.4865980744361877
3009,252,False,0.0
5941,253,True,0.7213946580886841
3345,254,False,0.5323342680931091
2254,255,True,0.994004249572754
5172,256,False,0.5841065645217896
2355,257,False,0.3933383822441101
3127,257,False,0.0
4691,258,False,0.5462830066680908
5989,259,True,0.8105165958404541
6018,260,True,0.6971646547317505
5054,261,True,0.9971526861190796
2629,262,True,0.6734656095504761
267,263,False,0.4004098773002624
5452,264,True,0.9926420450210572
2155,265,False,0.0
1559,265,False,0.0
961,265,False,0.0
2496,265,False,0.0
2536,265,False,0.0
2820,265,False,0.0
5890,265,False,0.0
3439,265,False,0.0
4684,265,False,0.0
1332,265,False,0.0
4941,265,False,0.0
341,265,False,0.0
4272,265,False,0.0
126,265,False,0.0
5219,265,False,0.0
4026,265,False,0.0
2208,265,False,0.0
2780,265,False,0.0
399,265,False,0.0
4639,265,False,0.0
4645,267,True,0.9855010509490968
2809,268,False,0.0
964,269,True,0.5275924205780029
2023,269,False,0.5852357149124146
3271,270,False,0.5097079277038574
2992,271,True,0.8510255813598633
1473,272,False,0.7027583122253418
1002,274,False,0.6039202809333801
4357,276,False,0.0
4261,277,True,0.9859086275100708
2875,278,False,0.0
2993,279,True,0.9400172829627992
3592,280,False,0.4845315814018249
3900,281,True,0.9829185009002686
5566,282,True,0.6190230846405029
2084,283,True,0.6689534187316895
2154,284,False,0.5635112524032593
3017,285,False,0.5135146379470825
3168,286,True,0.969772458076477
1473,287,True,0.73874431848526
5483,288,False,0.0
1862,288,False,0.0
602,288,False,0.0
2919,288,False,0.0
121,288,False,0.0
1273,288,False,0.0
2835,288,False,0.0
284,289,False,0.0
5970,290,False,0.5106308460235596
2259,292,False,0.0
2809,293,False,0.0
745,294,False,0.0
3410,296,False,0.5093474388122559
4667,297,True,0.5166163444519043
4258,298,False,0.0
4513,298,False,0.5561832189559937
738,300,False,0.0
5566,301,False,0.5883380770683289
80,302,True,0.6855744123458862
1360,303,True,0.8351221680641174
3260,304,True,0.9740725755691528
3179,305,False,0.7675297260284424
4146,306,True,0.855171799659729
776,307,True,0.9827580451965332
1496,308,True,0.9841294884681702
1596,310,False,0.5125681757926941
5760,310,True,0.4612894058227539
3865,311,True,0.9879943132400512
3508,312,False,0.0
232,314,True,0.8248865008354187
3005,315,False,0.0
4918,316,True,0.7036614418029785
4240,317,False,0.0
5264,318,False,0.6984983682632446
4725,319,False,0.4102533161640167
895,320,False,0.0
774,321,True,0.8629765510559082
3829,322,True,0.7049289345741272
773,324,False,0.5580048561096191
3002,325,True,0.9982603788375854
4234,327,True,0.9778382778167723
738,328,False,0.5361269116401672
5232,329,False,0.0
1690,330,True,0.978689193725586
4384,331,False,0.0
3616,332,True,0.7977262735366821
560,333,True,0.9564043283462524
3978,334,False,0.4219864308834076
5192,335,True,0.5093382000923157
4689,336,False,0.0
1877,337,True,0.7423058152198792
3906,338,True,0.7765923142433167
4148,339,True,0.9573845863342284
42,340,True,0.968612551689148
3511,342,False,0.0
4418,343,False,0.4163994193077087
2451,344,False,0.0
3575,345,False,0.4339517951011657
1996,346,False,0.6636934876441956
1520,347,False,0.0
4244,348,False,0.4000769555568695
420,349,True,0.7728269696235657
4939,350,True,0.987558364868164
4682,351,False,0.4500261545181274
3036,352,False,0.0
2380,353,True,0.6697314977645874
2295,354,True,0.98624849319458
4343,355,False,0.5313166975975037
1906,356,False,0.6663114428520203
4244,357,True,0.4651615023612976
896,358,True,0.7905046343803406
2084,361,False,0.0
3161,363,False,0.4324732422828674
1910,363,False,0.0
468,364,True,0.97621089220047
3645,365,False,0.0
5476,366,False,0.0
407,367,True,0.7719436883926392
1089,368,False,0.0
2277,369,False,0.6433005332946777
5860,370,False,0.7605206966400146
2176,371,True,0.618355393409729
2319,372,True,0.9733784198760986
1685,374,False,0.0
1550,375,True,0.9603480100631714
3875,376,True,0.9712290167808532
5126,377,False,0.0
617,378,True,0.8014626502990723
3637,380,True,0.7552913427352905
5390,381,False,0.0
5041,382,False,0.0
1274,383,True,0.9812179803848268
2809,384,False,0.0
3271,385,False,0.4643251895904541
1524,386,False,0.5723127126693726
4031,387,False,0.5668402910232544
2678,388,False,0.0
2637,390,True,0.8080000877380371
572,393,True,0.9908241033554076
2272,394,False,0.6315093040466309
3274,395,True,0.7327074408531189
589,396,False,0.4488343000411987
4367,397,True,0.6501516103744507
2177,398,False,0.5902820229530334
284,399,False,0.0
4376,401,True,0.9838836193084716
1119,402,False,0.0
3271,403,False,0.4169171154499054
2148,404,True,0.716771125793457
5786,405,True,0.3876631557941437
3271,407,False,0.4967625737190246
5494,408,True,0.574242889881134
5021,410,False,0.0
3543,411,False,0.4545126855373382
1641,413,False,0.0
5464,414,False,0.5673263072967529
2809,415,False,0.0
4691,416,False,0.5882107019424438
4252,417,True,0.978729009628296
1906,418,True,0.6833553910255432
141,421,False,0.5042406916618347
5914,422,True,0.6108159422874451
4595,423,True,0.9729733467102052
1617,424,False,0.0
279,427,True,0.6519550085067749
5119,428,False,0.0
2759,429,True,0.7465459704399109
4935,430,False,0.5522923469543457
4245,433,False,0.0
1934,434,True,0.4831817150115967
3905,436,True,0.981346070766449
2557,438,True,0.9773706197738647
3271,439,False,0.6581738591194153
2809,440,False,0.0
1788,442,False,0.6189143657684326
3730,443,False,0.0
3412,443,False,0.4503098130226135
5305,444,False,0.7029387950897217
2122,445,False,0.0
6026,446,True,0.6680757999420166
697,446,False,0.6680757999420166
5882,448,False,0.3899423480033874
3903,449,True,0.9892507791519164
5040,450,False,0.7377996444702148
3645,451,False,0.0
4749,452,False,0.486916720867157
2154,453,True,0.797997236251831
204,455,False,0.4552831649780273
3921,457,False,0.5063608884811401
4700,458,False,0.0
1356,458,False,0.0
5613,459,True,0.991042137145996
5079,460,False,0.524691104888916
5065,461,False,0.5359043478965759
4985,462,False,0.0
862,463,False,0.0
2288,464,True,0.6879606246948242
5119,466,False,0.0
2973,467,False,0.0
3958,468,True,0.70307457447052
1330,469,True,0.7316096425056458
5467,470,True,0.5824304819107056
2774,471,False,0.0
420,473,False,0.726338267326355
1231,475,True,0.7056801915168762
615,477,False,0.0
5258,479,True,0.7236780524253845
3996,480,False,0.0
3084,481,False,0.0
301,482,False,0.0
2809,483,False,0.0
2168,484,False,0.0
168,485,True,0.5004451274871826
1103,485,False,0.4910776317119598
1874,486,True,0.707055926322937
3201,487,True,0.6694087386131287
2264,488,True,0.5464656352996826
5889,489,True,0.6739917397499084
1571,491,False,0.0
4667,492,False,0.430379182100296
175,493,False,0.4653743505477905
1914,494,False,0.0
350,494,False,0.0
5136,495,False,0.4488560557365417
3829,496,False,0.3850384354591369
718,497,True,0.676363468170166
2342,499,False,0.0
4262,501,False,0.6674870252609253
28,502,False,0.393088698387146
4171,502,False,0.3953771293163299
4811,504,True,0.6097050905227661
5949,505,True,0.9691019654273988
2809,507,False,0.0
638,509,True,0.5962733030319214
5654,510,False,0.0
2928,511,True,0.97457754611969
3018,513,False,0.0
3271,514,False,0.0
1949,515,False,0.4591684341430664
3514,516,True,0.984147310256958
3081,517,True,0.9831101894378662
2085,518,False,0.0
2008,519,False,0.5666059851646423
3548,520,True,0.5530462265014648
2809,521,False,0.0
4649,523,False,0.4189922213554382
3321,523,False,0.4858030676841736
267,524,True,0.6849673390388489
588,525,False,0.0
5055,526,True,0.985200583934784
877,527,True,0.6939722895622253
5859,528,True,0.9831513166427612
5502,529,False,0.446586012840271
4942,529,False,0.419250339269638
4991,530,False,0.6306166648864746
3957,532,True,0.9784034490585328
5150,533,False,0.2448808550834655
4501,534,True,0.7219269275665283
4049,535,True,0.7012059092521667
1951,536,False,0.5097443461418152
2987,537,True,0.7787753343582153
4411,538,False,0.5624144077301025
3991,539,False,0.4210156500339508
3857,540,False,0.0
649,541,True,0.5533542633056641
3270,542,True,0.9831889867782592
1245,543,False,0.0
1127,544,True,0.5771863460540771
2154,545,False,0.5308302044868469
1929,546,False,0.0
857,547,False,0.0
3453,548,False,0.5700779557228088
3187,549,False,0.0
3645,550,False,0.4268629252910614
5524,551,False,0.0
1727,553,False,0.7022279500961304
2504,554,False,0.7381840944290161
2809,555,False,0.0
4343,556,True,0.533045768737793
3887,557,True,0.9798334240913392
28,558,False,0.5415173172950745
4560,559,False,0.0
1933,560,True,0.8250550627708435
4009,562,False,0.0
1788,563,False,0.5774582028388977
2416,564,False,0.7073709964752197
5249,566,False,0.0
157,569,False,0.7795290946960449
3716,570,False,0.4713160693645477
3521,571,False,0.0
5643,572,True,0.6793204545974731
5835,573,False,0.4090049266815185
3309,574,True,0.748013973236084
4164,575,True,0.8368417620658875
170,576,False,0.6787576079368591
1256,577,False,0.6720752716064453
734,578,False,0.0
2382,579,True,0.9922529458999634
4723,580,False,0.0
5654,581,False,0.4554784893989563
3274,582,False,0.6684667468070984
4965,583,False,0.0
3575,584,False,0.0
3592,585,False,0.5479632019996643
3996,586,False,0.0
3556,587,True,0.9799716472625732
1104,588,True,0.4805405735969543
436,589,False,0.0
394,589,False,0.3936913013458252
3212,590,True,0.5678009390830994
769,591,False,0.0
1558,591,False,0.0
1002,592,False,0.6407123804092407
5320,593,True,0.9800420999526978
3413,595,False,0.5600104331970215
3958,596,False,0.4617747962474823
2225,596,False,0.5057953000068665
5395,597,False,0.6225096583366394
4392,599,True,0.8232241868972778
2809,600,False,0.0
5854,601,True,0.7874814867973328
1641,602,False,0.0
208,603,False,0.0
5906,604,False,0.0
5615,606,False,0.0
1190,607,True,0.6762673854827881
4440,608,True,0.9747124910354614
2274,612,True,0.9861665964126588
791,613,True,0.7777120471000671
4937,614,True,0.5805149674415588
5234,615,True,0.9999998807907104
911,616,False,0.0
5136,619,True,0.4359952807426452
3075,620,False,0.0
2915,621,True,0.7634652853012085
5526,622,False,0.5005234479904175
3355,624,False,0.0
1763,625,True,0.694866418838501
2572,626,False,0.6532629132270813
3092,627,False,0.5044668912887573
749,628,False,0.6310374736785889
2487,629,True,0.8628594875335693
3543,630,False,0.4471498429775238
3552,631,True,0.9993177652359008
3780,632,False,0.0
3547,633,False,0.0
3489,634,False,0.0
4743,635,True,0.9843868017196656
4504,636,True,0.9724257588386536
5336,638,False,0.4857891798019409
2810,639,True,0.98179030418396
924,640,True,0.9681450128555298
3575,641,False,0.0
5758,642,False,0.4240232408046722
3790,643,False,0.0
1984,647,False,0.0
1691,648,False,0.4965096414089203
476,651,True,0.4900774955749511
2661,652,True,0.712452232837677
3592,654,False,0.4466566145420074
3540,655,False,0.5856422781944275
4051,655,True,0.5488907098770142
4520,656,True,0.9824293851852416
284,657,False,0.0
4238,658,True,0.9405546188354492
3096,659,False,0.0
2066,660,False,0.0
4168,661,True,0.9780867695808412
604,662,False,0.0
3013,663,False,0.0
5671,663,False,0.0
2809,666,False,0.0
1119,667,False,0.0
3398,669,True,0.9870218634605408
1805,670,False,0.4912753105163574
5218,671,False,0.3924455344676971
5993,673,True,0.7400304079055786
2816,675,False,0.6989240050315857
3882,676,True,0.8381653428077698
4398,677,True,0.8069150447845459
808,678,False,0.0
5,679,False,0.0
1225,680,False,0.0
5223,681,True,0.4923760294914245
1557,685,True,0.9738559126853944
3587,687,True,0.6544376611709595
676,688,True,0.9706089496612548
3960,690,True,0.8195474147796631
2073,692,False,0.6718559861183167
4379,693,False,0.0
5756,695,True,0.9711350202560424
52,696,True,0.5352470278739929
391,697,True,0.9801259636878968
2808,698,True,0.9904335141181946
63,699,False,0.4118091762065887
5938,700,False,0.4647309184074402
2809,701,False,0.0
2809,702,False,0.0
3641,703,False,0.4302626848220825
2616,704,True,0.725163459777832
1532,705,True,0.3849511444568634
3041,706,False,0.4207866191864013
4986,707,False,0.0
5331,708,False,0.0
1998,710,False,0.5429181456565857
2662,711,False,0.54584801197052
241,713,True,0.7282839417457581
4398,714,False,0.7048791646957397
1121,715,False,0.0
2711,716,True,0.9969647526741028
3229,717,True,0.9728487730026244
2082,719,False,0.6533515453338623
3302,720,True,0.684680163860321
3834,721,True,0.8863237500190735
4066,722,True,0.5851384997367859
2094,723,False,0.5685693025588989
3999,724,False,0.4730247855186462
10,725,False,0.408627986907959
2065,726,True,0.9768514633178712
10,727,False,0.4911621212959289
3031,728,True,0.9774647355079652
3351,729,False,0.0
5345,730,False,0.0
5903,731,False,0.5308334827423096
2774,732,True,0.6858083009719849
22,733,True,0.9789924621582032
5395,734,True,0.6472291350364685
3379,736,False,0.5639482736587524
3088,737,True,0.973745822906494
3637,739,False,0.6604401469230652
4331,741,False,0.509983241558075
3345,742,True,0.8038660883903503
4325,743,False,0.646217405796051
1681,744,False,0.4035889506340027
2315,745,False,0.3707903921604156
4513,746,True,0.8340358734130859
3733,747,False,0.0
1333,748,False,0.4905793666839599
1981,749,False,0.4667321443557739
2755,750,True,0.6950854063034058
5590,752,True,0.98958158493042
1509,753,False,0.571250855922699
5310,754,True,0.5402208566665649
2511,756,False,0.6132335662841797
3161,757,False,0.4360277354717254
4946,758,False,0.0
3910,759,True,0.6538155674934387
4424,760,False,0.0
3271,761,False,0.0
5817,762,False,0.0
1111,763,True,0.6350616812705994
2884,764,False,0.0
1665,764,False,0.0
4828,765,True,0.9897819757461548
2977,766,False,0.7296770811080933
1832,767,True,0.9718164801597596
214,768,True,0.6447209715843201
5232,769,False,0.0
2809,771,False,0.0
2547,773,False,0.5918659567832947
4037,773,False,0.7162057757377625
4175,774,False,0.0
2809,776,False,0.0
5837,777,True,0.971709966659546
1551,778,False,0.0
1708,779,False,0.4340724647045135
5354,779,False,0.5371426939964294
4095,780,False,0.0
4365,781,False,0.0
1132,782,True,0.6811605095863342
4695,783,True,0.7101924419403076
2742,784,True,0.4452465176582336
1040,785,False,0.0
68,787,True,0.952224850654602
2610,788,True,0.9140654802322388
4297,790,True,0.9696769714355468
1711,791,True,0.8514233231544495
2451,792,False,0.4243437349796295
2937,793,True,0.9801697731018066
935,795,False,0.0
566,796,False,0.0
5654,797,True,0.971606969833374
5206,798,False,0.0
4738,800,True,0.934246301651001
3536,801,True,0.5899155139923096
3967,803,True,0.5341953635215759
2809,804,False,0.0
1005,805,False,0.0
182,807,True,0.799677848815918
4986,809,False,0.0
5866,810,False,0.0
5181,812,True,0.9812325835227966
3386,813,False,0.4319057464599609
5223,814,False,0.0
5735,816,False,0.0
2085,817,False,0.7983722686767578
2960,818,False,0.0
2154,818,False,0.0
3814,819,False,0.0
2809,820,False,0.0
4873,821,False,0.0
2688,822,False,0.0
198,822,False,0.0
598,824,False,0.0
2287,825,False,0.0
1475,826,True,0.9446146488189696
2404,827,False,0.600368320941925
5671,829,False,0.4068396091461181
1922,830,False,0.0
1827,830,True,0.5404340028762817
5863,831,False,0.0
5554,832,False,0.5864294767379761
4813,833,False,0.0
4386,834,False,0.7140487432479858
2192,836,True,0.9156390428543092
133,838,True,0.6606535315513611
455,840,True,0.6521314382553101
5331,841,False,0.0
3944,842,False,0.0
4174,844,True,0.9926823377609252
3351,845,False,0.0
1109,847,False,0.0
4452,849,False,0.6606806516647339
2721,850,False,0.0
3751,852,False,0.6685128808021545
2973,854,False,0.4478277862071991
3215,856,False,0.7913298010826111
3367,859,True,0.980976402759552
3678,860,True,0.6275841593742371
4037,861,True,0.9340224266052246
4240,862,False,0.6440610289573669
5297,863,False,0.0
1210,864,False,0.4917336404323578
4511,865,False,0.0
1089,866,False,0.0
518,867,True,0.9907580614089966
723,868,False,0.0
373,870,False,0.4336467981338501
2543,870,False,0.6196789741516113
5267,871,True,0.7217059135437012
5634,872,False,0.6988021731376648
4864,873,False,0.8536301851272583
5108,875,True,0.5316060781478882
1996,877,False,0.4941759705543518
3271,878,False,0.4968205094337463
1376,879,True,0.5887271761894226
3586,880,False,0.6368728876113892
2987,883,False,0.6030388474464417
4864,884,True,0.6991815567016602
3677,885,False,0.0
1340,886,False,0.6205864548683167
1356,887,True,0.7027117609977722
3271,888,False,0.5388250350952148
5607,889,False,0.0
548,890,False,0.5586079359054565
4557,891,True,0.9704155921936036
3645,892,False,0.4792680144309997
1089,894,False,0.4523243308067322
4935,895,False,0.0
1119,896,False,0.0
4741,897,False,0.0
5126,898,False,0.5151917934417725
1619,899,True,0.7412142753601074
5624,900,True,0.9819124937057496
947,901,False,0.0
3930,903,False,0.0
3291,904,True,0.9882912635803224
5986,905,False,0.0
3761,906,False,0.5637096166610718
83,907,True,0.7230175733566284
4807,908,False,0.0
4036,909,False,0.0
805,910,True,0.7311238050460815
1039,912,False,0.0
2085,913,False,0.4155246317386627
102,916,False,0.0
3940,917,False,0.4427268505096435
3831,919,True,0.9719141721725464
5431,920,False,0.4581978917121887
3715,921,False,0.0
4616,923,False,0.0
2853,924,False,0.6336429715156555
3632,925,True,0.4292355179786682
3324,928,False,0.5011574625968933
160,929,True,0.5245070457458496
4404,930,True,0.8866385221481323
2401,932,False,0.4658182263374328
452,933,False,0.0
4821,934,False,0.0
926,935,False,0.0
3106,935,False,0.0
4105,935,False,0.0
1838,935,False,0.0
1189,935,False,0.0
1444,936,True,0.578895628452301
1133,937,False,0.5257362723350525
4856,938,True,0.9711185097694396
5187,940,False,0.0
3069,941,False,0.5649545192718506
2726,942,True,0.9748270511627196
781,947,True,0.9684311151504515
3271,949,False,0.0
1872,951,False,0.0
428,952,False,0.5087941288948059
2175,953,True,0.9747615456581116
4750,954,False,0.4072354435920715
4537,955,True,0.9959193468093872
6011,956,True,0.9893913865089417
64,958,True,0.8749116063117981
5328,959,True,0.9832393527030944
2605,960,False,0.0
5074,961,False,0.6046801209449768
246,962,False,0.0
3157,963,True,0.4504405260086059
3079,964,False,0.0
2998,965,False,0.4084141254425049
2445,965,False,0.4411813616752624
785,966,False,0.0
5901,968,False,0.6114776134490967
5385,969,False,0.0
1989,969,False,0.0
2887,971,True,0.969404935836792
5707,972,False,0.0
2587,973,False,0.6612794995307922
3413,974,False,0.6182921528816223
1373,975,False,0.0
97,976,False,0.6201176643371582
3190,977,True,0.983262300491333
4165,978,False,0.4372290372848511
4254,979,True,0.988319456577301
4164,980,False,0.549849271774292
1782,981,False,0.0
1356,982,False,0.0
3757,983,True,0.696476936340332
982,984,True,0.9725239276885986
3087,985,True,0.7600049376487732
5930,986,False,0.4466280937194824
3067,987,True,0.4511615633964538
1993,989,False,0.4627290964126587
4264,991,True,0.7369458675384521
612,993,False,0.0
2325,994,True,0.4577522873878479
355,995,True,0.8421400785446167
2147,996,False,0.0
4419,998,True,0.399868905544281
308,999,True,0.9758296012878418
4511,1000,False,0.4070663750171661
3857,1001,False,0.0
3682,1002,False,0.4329388737678528
4704,1003,True,0.9881705045700072
4053,1005,False,0.0
2476,1006,True,0.989388346672058
2919,1008,False,0.0
5483,1008,False,0.0
121,1008,False,0.0
1273,1008,False,0.0
2835,1008,False,0.0
1862,1008,False,0.0
602,1008,False,0.0
4986,1009,False,0.0
1537,1010,True,0.8518191576004028
4416,1011,False,0.0
100,1012,False,0.4891549944877624
1078,1013,False,0.7057256698608398
2238,1014,True,0.5823088884353638
1473,1015,False,0.5330237150192261
5435,1018,True,0.5035783052444458
3414,1019,False,0.7208000421524048
5654,1020,False,0.5053957104682922
2381,1021,False,0.0
4341,1022,False,0.0
2809,1023,False,0.0
5227,1024,True,0.9450695514678956
4453,1025,True,0.9797716736793518
1767,1026,False,0.0
2207,1027,True,0.7216657400131226
5867,1028,False,0.0
4881,1029,False,0.0
1519,1030,False,0.6708735227584839
5195,1033,False,0.0
5944,1035,False,0.6522012948989868
1028,1036,False,0.3769960701465606
5500,1037,True,0.969897210597992
5141,1038,False,0.0
2521,1039,False,0.5193902254104614
3171,1040,False,0.6197306513786316
1962,1041,False,0.4880306124687195
2051,1042,False,0.0
2932,1043,True,0.9828633069992064
1782,1044,False,0.5363180041313171
5021,1045,False,0.0
377,1046,False,0.0
4064,1048,True,0.9799085855484008
5519,1049,True,0.9521104097366332
4427,1050,True,0.9888257384300232
3342,1051,False,0.0
4970,1052,False,0.0
2803,1053,False,0.0
2177,1054,False,0.0
1372,1055,False,0.5923478603363037
3161,1056,False,0.57029128074646
1910,1056,False,0.5217630863189697
2036,1057,False,0.0
1768,1058,False,0.4543344974517822
5470,1060,True,0.9756455421447754
5802,1061,True,0.9317083358764648
2809,1063,False,0.0
1197,1065,False,0.4522915482521057
3198,1068,True,0.7329608201980591
727,1070,True,0.5547935962677002
2126,1071,True,0.961624264717102
5671,1073,False,0.4476839303970337
3280,1074,True,0.9855942726135254
2973,1075,False,0.3910345137119293
21,1076,True,0.8374207615852356
3843,1077,False,0.5664412975311279
3754,1078,False,0.7123532295227051
4001,1081,False,0.5837105512619019
5735,1082,False,0.396641194820404
576,1083,False,0.4974678158760071
2856,1085,False,0.4676978886127472
3386,1086,False,0.382835328578949
1644,1087,True,0.7729478478431702
