D1,D2,responses,weight
896,115,True,0.1
898,68,True,0.1
898,98,False,0.1
905,3831,False,0.1
905,3214,False,0.1
907,7533,False,0.1
907,7804,False,0.1
913,6564,False,0.2
915,6701,False,0.1
916,6772,False,0.1
916,167,True,0.1
917,7223,False,0.1
917,7667,False,0.1
917,4382,False,0.1
917,1401,False,0.1
918,6334,False,0.3
918,3048,False,0.3
918,165,True,0.1
918,1583,False,0.3
919,2394,False,0.2
919,7762,False,0.3
919,1617,False,0.1
919,7191,False,0.1
920,5652,False,0.1
928,2174,False,0.1
929,3349,True,0.1
931,278,True,0.1
932,5376,True,0.1
932,7356,False,0.2
934,2872,True,0.1
936,5331,False,0.1
937,4944,False,0.1
938,479,False,0.1
939,1436,False,0.1
939,5947,False,0.1
939,1767,False,0.1
939,7743,False,0.1
940,6457,True,0.1
948,3326,False,0.1
948,976,True,0.1
948,5652,False,0.1
953,3520,False,0.1
953,6739,False,0.1
955,844,True,0.1
957,7448,False,0.1
958,7730,False,0.1
958,1322,False,0.1
960,2930,True,0.1
963,896,True,0.2
965,3979,False,0.2
968,1285,False,0.1
968,2155,True,0.1
969,4389,False,0.1
969,6424,False,0.1
973,5387,False,0.1
973,1988,False,0.2
973,1855,False,0.1
973,4110,False,0.1
973,681,False,0.1
973,6709,False,0.2
973,3108,False,0.1
977,4592,True,0.1
980,5160,False,0.1
982,4441,True,0.1
989,7628,True,0.1
990,1206,False,0.1
1000,3577,False,0.1
1003,281,False,0.1
1003,7638,True,0.2
1006,5869,True,0.1
1009,6975,True,0.1
1011,7696,True,0.1
1012,4287,False,0.1
1013,27,False,0.1
1015,1562,True,0.1
1019,584,False,0.1
1019,2410,False,0.1
1021,7264,True,0.1
1025,7261,True,0.1
1028,54,True,0.1
1028,1629,False,0.1
1028,621,False,0.1
1032,6537,True,0.1
1036,61,False,0.1
1038,7627,True,0.1
1038,2830,False,0.1
1040,5970,False,0.1
1043,5948,True,0.1
1045,5305,True,0.2
1049,3882,True,0.1
1055,6494,True,0.2
1058,5642,True,0.1
1059,6949,False,0.1
1059,1014,True,0.1
1060,7743,False,0.1
1065,2580,True,0.2
1067,353,True,0.1
1073,5414,False,0.1
1073,7679,False,0.1
1076,3351,True,0.1
1077,7639,False,0.1
1082,2359,False,0.1
1082,1255,False,0.1
1087,5882,True,0.2
1087,4347,False,0.1
1087,6911,False,0.1
1089,693,True,0.1
1089,3106,False,0.1
1089,2266,False,0.1
1091,290,False,0.1
1092,2327,True,0.1
1093,6138,True,0.2
1096,7717,False,0.1
1096,5607,False,0.1
1102,1340,True,0.1
1104,6787,False,0.1
1108,2575,False,0.1
1109,2276,True,0.1
1111,7628,False,0.1
1112,3166,True,0.1
1114,61,True,0.1
1115,157,True,0.1
1115,2669,False,0.1
1118,5340,True,0.1
1120,640,False,0.3
1121,1733,True,0.1
1127,6258,False,0.1
1127,5078,False,0.1
1127,6728,False,0.1
1127,608,False,0.1
1128,4864,False,0.1
1129,3540,False,0.1
1129,3434,True,0.1
1131,1509,False,0.1
1131,7804,False,0.1
1131,652,True,0.1
1135,5079,False,0.1
1135,3019,False,0.1
1139,7562,False,0.1
1139,1305,False,0.1
1142,4084,True,0.2
1142,7203,False,0.2
1142,7673,False,0.2
1143,4509,False,0.1
1143,7736,False,0.1
1143,4555,True,0.1
1145,5182,True,0.3
1147,3864,True,0.2
1148,2462,True,0.1
1161,333,True,0.1
1162,4941,True,0.1
1168,7245,True,0.1
1169,2359,False,0.1
1169,3369,False,0.1
1169,1801,False,0.1
1169,1599,True,0.1
1172,5133,False,0.1
1172,3761,True,0.1
1174,7281,False,0.1
1174,6347,False,0.1
1174,6175,False,0.1
1178,4266,False,0.1
1182,7308,False,0.1
1186,7510,True,0.3
1189,24,False,0.1
1196,4986,False,0.1
1196,489,False,0.1
1196,4780,True,0.2
1196,7053,False,0.1
1198,690,False,0.1
1202,2573,True,0.1
1202,1386,False,0.2
1202,7103,False,0.1
1209,2725,True,0.1
1211,3563,False,0.1
1211,1468,False,0.1
1212,1915,True,0.1
1213,7496,False,0.1
1216,5735,True,0.2
1219,2464,True,0.1
1223,2786,False,0.1
1223,554,True,0.1
1224,1246,False,0.1
1227,2924,True,0.1
1228,6701,False,0.1
1228,671,True,0.1
1234,3754,False,0.1
1234,4234,False,0.1
1236,7048,False,0.1
1237,4260,False,0.1
1239,5579,False,0.1
1241,27,True,0.1
1242,7580,True,0.3
1242,6334,False,0.3
1242,3048,False,0.3
1242,1583,False,0.3
1245,6672,True,0.1
1246,6249,True,0.1
1247,5899,False,0.2
1248,2489,False,0.1
1248,3175,False,0.1
1249,7447,True,0.1
1250,2686,False,0.1
1250,6801,False,0.1
1251,4981,False,0.1
1251,471,True,0.1
1251,4240,False,0.1
1251,1206,False,0.1
1251,3807,False,0.1
1251,5939,False,0.1
1252,4260,False,0.1
1252,4842,False,0.1
1253,3390,True,0.1
1255,7558,False,0.1
1256,5836,False,0.1
1256,938,False,0.1
1258,6667,False,0.1
1258,6284,True,0.1
1260,4552,True,0.1
1262,5298,True,0.1
1264,5742,False,0.1
1264,3051,True,0.2
1266,4132,False,0.1
1267,1610,False,0.1
1267,306,True,0.1
1272,2794,True,0.1
1272,5831,False,0.3
1275,3111,True,0.2
1276,388,False,0.1
1276,2502,False,0.1
1276,1009,False,0.1
1276,3530,False,0.1
1276,7769,False,0.1
1277,479,True,0.1
1277,1337,False,0.1
1279,4083,False,0.1
1281,2017,True,0.1
1282,2392,False,0.1
1283,3113,False,0.1
1287,2826,False,0.1
1287,4314,False,0.1
1287,6628,False,0.1
1287,2559,False,0.1
1287,6697,False,0.1
1287,2119,False,0.1
1288,4950,True,0.1
1289,4006,False,0.1
1290,1403,False,0.1
1290,4775,False,0.1
1290,1290,False,0.1
1291,6640,True,0.1
1292,5366,False,0.1
1293,61,False,0.1
1293,2450,False,0.1
1297,6512,True,0.1
1298,7807,False,0.1
1300,7534,False,0.1
1302,1466,False,0.1
1302,7139,True,0.1
1305,1050,False,0.1
1305,4439,False,0.2
1305,698,True,0.2
1310,2796,False,0.1
1310,1019,False,0.2
1314,4401,False,0.1
1316,1495,False,0.1
1316,5112,False,0.1
1316,7767,False,0.1
1318,6150,True,0.1
1320,5916,False,0.2
1320,6514,False,0.1
1320,6401,False,0.2
1320,716,False,0.1
1325,5970,False,0.1
1326,5798,False,0.1
1326,3056,True,0.1
1329,3223,False,0.1
1331,7717,False,0.1
1334,1796,False,0.1
1334,51,True,0.1
1336,5443,False,0.1
1336,4838,False,0.1
1336,6208,False,0.1
1339,7807,False,0.1
1344,5358,True,0.1
1346,3941,False,0.1
1346,5020,False,0.1
1346,10,True,0.1
1349,5960,False,0.3
1349,2922,False,0.3
1351,5899,True,0.2
1351,7562,False,0.1
1353,1024,False,0.3
1353,3020,True,0.2
1353,7673,False,0.2
1354,4131,False,0.1
1354,6076,True,0.1
1357,690,False,0.1
1357,1466,False,0.1
1357,3234,False,0.1
1357,1213,False,0.1
1360,3563,False,0.1
1361,7804,False,0.1
1362,4102,False,0.1
1362,438,False,0.2
1362,4173,False,0.1
1362,3304,False,0.2
1362,193,False,0.1
1362,1583,False,0.3
1362,6125,False,0.1
1364,7326,False,0.1
1364,5445,False,0.1
1364,2824,True,0.1
1365,3073,False,0.1
1365,1259,False,0.1
1368,6618,True,0.1
1369,3063,False,0.1
1371,4401,True,0.1
1374,3220,False,0.1
1374,1300,False,0.1
1374,1188,False,0.1
1374,1795,False,0.1
1384,2359,True,0.1
1384,4421,False,0.1
1384,4114,False,0.1
1385,1187,True,0.1
1387,1731,False,0.1
1388,3882,False,0.1
1388,5450,False,0.1
1392,1600,True,0.1
1395,2174,False,0.1
1397,7378,True,0.1
1401,6787,False,0.1
1401,7291,True,0.1
1403,6944,True,0.2
1404,106,True,0.1
1405,5737,True,0.1
1407,3611,False,0.1
1407,5449,False,0.1
1407,685,False,0.2
1407,1392,True,0.2
1407,1024,False,0.3
1409,4781,False,0.1
1409,3087,True,0.1
1413,787,False,0.2
1413,7670,False,0.1
1413,7798,False,0.1
1413,1912,False,0.1
1413,3865,False,0.1
1413,5330,False,0.2
1413,1110,False,0.1
1420,560,True,0.1
1424,5832,False,0.1
1424,1513,False,0.1
1425,5797,False,0.1
1426,3016,True,0.1
1429,6931,False,0.2
1431,7808,False,0.1
1432,2716,True,0.1
1434,4290,True,0.1
1438,6295,False,0.1
1438,3086,True,0.1
1439,5771,False,0.1
1440,3275,False,0.1
1442,1394,True,0.1
1445,5581,True,0.1
1448,4240,False,0.1
1451,4364,False,0.1
1452,7738,False,0.1
1453,4131,True,0.1
1454,3964,True,0.1
1457,1014,False,0.1
1458,3628,False,0.1
1458,5051,False,0.1
1459,647,True,0.1
1464,1976,True,0.1
1465,5719,False,0.1
1467,12,False,0.1
1467,3330,False,0.2
1468,6858,False,0.1
1474,3483,False,0.1
1474,2585,True,0.1
1475,2581,False,0.2
1476,3413,False,0.1
1476,5559,False,0.1
1478,6219,True,0.1
1478,6348,False,0.1
1478,7755,False,0.1
1478,6148,False,0.1
1480,7752,False,0.1
1481,4844,False,0.1
1486,6370,False,0.1
1486,5525,False,0.1
1486,6109,False,0.1
1486,5334,False,0.1
1486,6834,False,0.1
1488,2247,True,0.1
1488,3407,False,0.1
1490,3629,False,0.2
1492,6415,False,0.2
1492,4504,False,0.1
1493,4658,False,0.2
1493,3149,False,0.1
1493,2807,False,0.2
1493,7638,False,0.2
1493,4974,False,0.1
1493,1546,False,0.1
1493,66,False,0.2
1493,4235,False,0.1
1495,6394,False,0.1
1495,6929,False,0.1
1498,7808,False,0.1
1500,6814,False,0.1
1500,1435,False,0.2
1504,3140,True,0.1
1511,1839,True,0.1
1512,4364,False,0.1
1514,4131,False,0.1
1517,4608,True,0.1
1517,2789,False,0.1
1521,4358,False,0.1
1526,7626,False,0.1
1527,7671,False,0.1
1527,5861,False,0.1
1530,951,True,0.1
1531,3971,True,0.1
1533,4981,False,0.1
1533,4240,False,0.1
1533,3807,False,0.1
1533,5939,False,0.1
1533,3056,False,0.1
1533,3453,False,0.1
1534,369,False,0.1
1534,3796,False,0.1
1534,5883,False,0.1
1536,7332,False,0.1
1542,7674,False,0.1
1542,7048,False,0.1
1544,417,False,0.2
1544,6079,False,0.1
1544,5925,False,0.1
1544,1148,False,0.1
1545,7288,False,0.2
1548,444,True,0.2
1548,1745,False,0.1
1550,3540,True,0.1
1552,4981,False,0.1
1552,5939,True,0.1
1552,4240,False,0.1
1555,1848,True,0.2
1557,7574,True,0.1
1557,5228,False,0.1
1559,2323,True,0.1
1560,1411,False,0.2
1561,1905,False,0.1
1562,4295,False,0.2
1562,5979,False,0.2
1563,1160,False,0.2
1563,6148,False,0.1
1563,5108,False,0.2
1564,5061,True,0.2
1565,1559,False,0.1
1570,194,True,0.2
1572,395,False,0.1
1572,7554,False,0.1
1572,20,True,0.1
1572,1754,False,0.1
1572,1718,False,0.1
1572,582,False,0.1
1573,7135,True,0.1
1574,6640,False,0.1
1576,5969,False,0.1
1576,2981,True,0.1
1576,5136,False,0.1
1576,2953,False,0.1
1577,7131,False,0.2
1577,3963,False,0.1
1580,3036,True,0.2
1581,7209,False,0.1
1581,7067,True,0.1
1582,6496,False,0.2
1582,3712,False,0.2
1582,5348,False,0.3
1583,4013,False,0.1
1583,7205,False,0.1
1583,4385,False,0.3
1583,6946,False,0.1
1585,4774,False,0.1
1585,6064,False,0.2
1585,1746,False,0.2
1590,6659,False,0.1
1592,27,False,0.1
1592,3947,True,0.1
1593,6555,True,0.1
1594,3491,False,0.1
1596,3247,False,0.1
1598,7558,False,0.1
1601,6297,False,0.1
1601,6850,False,0.1
1601,7554,False,0.1
1601,6304,True,0.1
1601,4569,False,0.1
1604,2245,True,0.1
1604,5256,False,0.2
1606,2250,False,0.1
1608,3214,True,0.1
1613,3289,False,0.1
1614,2572,True,0.1
1616,6787,False,0.1
1617,5439,False,0.2
1617,7785,False,0.2
1617,7604,False,0.1
1617,4245,False,0.1
1617,7639,False,0.1
1617,6608,False,0.1
1619,1077,True,0.1
1620,7186,False,0.1
1622,711,False,0.1
1624,6974,True,0.1
1625,6025,False,0.1
1626,6286,False,0.1
1626,6517,False,0.1
1626,7540,False,0.1
1627,163,False,0.1
1628,7775,False,0.1
1628,4578,False,0.1
1630,5399,False,0.1
1630,6125,False,0.1
1630,7778,False,0.1
1630,6836,False,0.1
1632,4223,False,0.1
1632,3403,False,0.1
1632,5791,False,0.1
1632,4085,False,0.1
1632,4487,False,0.1
1633,2500,False,0.1
1633,3534,False,0.1
1634,4206,True,0.2
1638,6723,False,0.1
1640,307,True,0.1
1640,2009,False,0.1
1640,6186,False,0.1
1644,1840,True,0.1
1646,7554,False,0.1
1646,6850,False,0.1
1647,5709,True,0.1
1648,5156,True,0.1
1649,5083,False,0.1
1649,574,False,0.1
1650,1264,False,0.1
1650,895,False,0.1
1650,6098,False,0.1
1651,7534,False,0.1
1655,4939,True,0.2
1657,4763,True,0.2
1657,7497,False,0.1
1657,5352,False,0.1
1658,3744,True,0.1
1659,6734,True,0.1
1662,4182,False,0.1
1662,1835,True,0.1
1664,6288,False,0.1
1664,7573,False,0.1
1664,7442,False,0.1
1666,2342,True,0.2
1669,7534,False,0.1
1670,3416,True,0.1
1675,4902,True,0.1
1676,7737,False,0.1
1677,5719,True,0.1
1680,6949,False,0.1
1680,6574,False,0.1
1686,2213,True,0.2
1688,557,True,0.1
1688,2136,False,0.1
1691,6369,False,0.1
1693,1679,False,0.1
1693,6673,False,0.1
1693,1869,False,0.1
1693,1274,False,0.1
1693,464,False,0.1
1693,704,False,0.1
1694,2460,True,0.1
1696,3419,True,0.2
1698,2240,True,0.1
1698,3809,False,0.1
1700,2329,True,0.1
1701,6125,False,0.1
1701,3065,True,0.2
1705,1113,True,0.1
1705,3539,False,0.1
1706,3813,False,0.2
1708,6277,False,0.1
1708,3707,False,0.1
1708,1355,False,0.1
1708,26,False,0.1
1711,6174,False,0.1
1712,6167,True,0.1
1713,3474,False,0.1
1713,3342,False,0.1
1713,2579,False,0.1
1724,585,False,0.1
1724,2155,False,0.1
1724,1285,False,0.1
1728,995,False,0.1
