D1,D2,responses,weight
42,172,True,0.536185990313331
43,20229,False,0.0
43,10344,False,0.3879852850993631
43,45,False,0.3086066999241838
44,8725,False,0.0
44,6691,False,0.2501901037697985
44,6690,False,0.0
45,16163,False,0.2823912473624525
45,11421,False,0.226168026755238
45,768,False,0.0
46,19337,False,0.1513068831672006
46,18034,False,0.0
46,16500,False,0.0
47,18037,False,0.0
47,17556,True,0.5833649837678719
47,9387,False,0.5474379637391723
48,20273,False,0.3317630285236877
48,10254,False,0.0
48,5920,False,0.0
49,10111,False,0.0
49,8096,False,0.4805337054208107
49,6064,False,0.4162070956347247
50,16936,False,0.4765544982901364
50,16665,False,0.0
50,2013,True,0.4690492339915352
51,5210,False,0.0
51,16399,False,0.4736864806890499
51,16358,True,0.5364969220493451
52,20998,False,0.0
52,8239,False,0.2871832634470952
52,2257,False,0.283026991218202
53,17892,True,0.8784104611578831
53,16598,False,0.0
53,9734,False,0.6859943405700353
54,6572,False,0.5988796144848786
54,2612,False,0.0
54,649,False,0.5393598899705937
55,13865,False,0.0
55,12913,True,0.4700873778960065
55,9191,False,0.0
56,21964,False,0.4072245901133854
56,21636,False,0.0
56,9164,True,0.3859164193260526
57,13302,False,0.7166498144294319
57,12464,False,0.0
57,12060,False,0.5206817403344601
58,21406,False,0.0
58,9328,False,0.5721794101409778
58,5531,False,0.5291958714065682
59,19658,False,0.0
59,7604,False,0.3004812268107607
59,5585,False,0.0
60,18198,False,0.0
60,17380,False,0.3196013860502965
60,606,False,0.3391993216020352
61,11091,False,0.4387862045841156
61,6043,False,0.3472369172517648
61,907,False,0.0
62,19392,False,0.4323919748258183
62,9668,False,0.0
62,3955,False,0.4785168003042052
63,19627,False,0.2895450767013406
63,12675,False,0.2830314630545016
63,10911,False,0.0
64,18372,False,0.5439433649162873
64,15314,False,0.0
64,8391,True,0.7722362879205682
65,15087,False,0.0
65,11129,False,0.6066876735910535
65,3882,False,0.5217391304347826
66,9690,False,0.4554385166235311
66,3670,False,0.4406635872898061
66,3668,False,0.0
67,20417,False,0.0
67,14617,False,0.4079300508750567
67,12696,False,0.4370956778314644
67,10669,False,0.0
68,20446,False,0.2861395998603915
68,12402,False,0.0
68,12207,False,0.0
69,21809,False,0.0
69,20427,False,0.4612656040144425
69,14641,True,0.6056796398154362
70,7758,False,0.0
70,13715,False,0.349648250451944
70,13714,True,0.3645555017033667
71,14521,False,0.3066598240363719
71,2619,False,0.0
71,643,False,0.3421052631578947
72,11091,False,0.0
72,6846,False,0.282205867258552
72,6043,False,0.4089958616639782
73,19782,False,0.4970535983885191
73,6997,False,0.0
73,6528,False,0.471870105616408
74,12632,False,0.3250056229832958
74,2656,False,0.361092690364237
74,2652,False,0.0
75,15132,False,0.0
75,12501,False,0.4349094999167963
75,5909,False,0.3943302155080884
76,21933,False,0.1979959277657713
76,18637,False,0.2222269688868008
76,14949,False,0.0
77,14635,False,0.0
77,6691,False,0.2789622403227054
77,6690,False,0.2899396666111975
78,12600,False,0.0
78,12347,False,0.3723797345005051
78,3931,False,0.0
79,18495,False,0.0
79,18187,False,0.4625212707821403
79,17238,False,0.4930493313022979
80,17575,False,0.0
80,17375,False,0.5196305326652165
80,6526,True,0.7850617489441726
81,17194,False,0.788009048074417
81,16844,False,0.0
81,10884,False,0.5524422570272028
82,21003,False,0.372496157743775
82,19407,False,0.0
82,7743,False,0.6368814469962913
83,21620,False,0.0
83,15528,False,0.0
83,10151,False,0.0
83,2144,False,0.0
84,19377,False,0.0
84,9496,False,0.0
84,9262,False,0.4130165938154511
85,9496,False,0.3368550347726847
85,9489,False,0.0
85,9262,True,0.4498677054212187
86,18822,False,0.0
86,11617,False,0.6020450099286042
86,7610,True,0.6983018101510268
87,15985,False,0.2406132515928939
87,8061,False,0.2446946979188288
87,2063,False,0.0
88,18980,False,0.5961381040478324
88,7860,False,0.0
88,3269,False,0.5562213147927256
89,14042,False,0.0
89,10105,False,0.3734080224074693
89,2097,False,0.331645558775394
90,20646,False,0.4870881870470524
90,10463,False,0.0
90,10462,False,0.0
91,17687,False,0.863178460571463
91,13412,False,0.3720594877662901
91,6751,False,0.0
92,11014,False,0.7058865787567897
92,4739,False,0.0
92,2689,False,0.7673330437300352
93,8350,False,0.609262035862309
93,8348,False,0.4218497101541946
93,2362,False,0.0
94,15993,False,0.0
94,13275,False,0.604832856920097
94,9051,True,0.6726999721460174
95,20448,False,0.0
95,14920,False,0.4314554973040048
95,1033,False,0.4726326718627028
96,16092,False,0.0
96,15762,False,0.0
96,4755,False,0.2414271603423924
97,21940,False,0.44
97,19575,False,0.0
97,15904,True,0.4754434894158368
98,19327,False,0.2434322477800738
98,13170,False,0.0
98,2775,True,0.4218565668126584
99,6551,True,0.6211685666097135
99,4520,False,0.5625686771261945
99,635,False,0.0
100,17359,False,0.3938662490471004
100,15195,False,0.0
100,15194,True,0.4500351603704096
101,10615,False,0.0
101,6538,False,0.4605661864718383
101,2593,False,0.5419467627971346
102,21109,False,0.0
102,15063,False,0.5180523745047364
102,11759,False,0.5716965053380485
103,15985,False,0.0
103,8061,False,0.0
103,2063,False,0.0
104,20806,False,0.4741258499991609
104,11791,False,0.5892556509887896
104,5756,False,0.0
105,9877,False,0.2862421459972176
105,1873,False,0.2780992292088378
105,0,False,0.0
106,16126,False,0.3815602643018762
106,9975,False,0.0
106,1499,False,0.0
107,12090,False,0.5128120420545821
107,4082,False,0.4691684640073836
107,2096,False,0.0
108,21709,False,0.397891785041595
108,14851,False,0.0
108,1311,False,0.3823341496562339
109,21004,False,0.0
109,14743,False,0.2649101894768477
109,124,False,0.2719276491122066
110,17878,False,0.0
110,15568,False,0.2167830364915251
110,9644,False,0.2341491273113651
111,21789,False,0.3351162439458319
111,19229,False,0.2874921623891912
111,17369,False,0.0
112,13373,False,0.0
112,6691,False,0.2677996916815475
112,6690,True,0.2690599324855267
113,7686,False,0.0
113,5666,False,0.0
113,3691,False,0.0
114,19066,False,0.5441696415430993
114,13239,False,0.0
114,9223,True,0.6263084553609256
115,9747,False,0.0
115,9745,False,0.3137405684403952
115,7026,False,0.2565578913634612
116,19430,False,0.0
116,13967,False,0.0
116,9510,False,0.0
117,15292,False,0.5962847939999439
117,7323,False,0.6149186938124421
117,1338,False,0.0
118,18157,False,0.0
118,17041,False,0.3157769778104473
118,16542,False,0.0
119,21976,False,0.0
119,20772,False,0.0
119,3290,False,0.0
120,14795,True,0.4195315943520017
120,2907,False,0.0
120,923,False,0.3311495631395214
121,20284,False,0.0
121,10286,False,0.0
121,2001,False,0.0
122,15661,True,0.465939175763086
122,3710,False,0.0
122,1749,False,0.4742013735086525
123,14767,False,0.3974779513438591
123,13869,False,0.4558423058385518
123,818,False,0.0
124,10931,False,0.0
124,10929,False,0.0
124,8974,True,0.3951822107791969
125,5419,False,0.557394985789109
125,5418,False,0.0
125,1477,True,0.6132945449904222
126,21663,False,0.4831260911493826
126,19808,False,0.0
126,1555,False,0.5349566432172538
127,9708,False,0.3338161314968097
127,6917,False,0.0
127,1760,False,0.0
128,20986,False,0.0
128,10640,False,0.4599331055038999
128,2701,False,0.5367198354991009
129,18649,False,0.0
129,10654,False,0.4962582455458511
129,10595,True,0.5957926067150843
129,8121,False,0.0
130,14783,False,0.0
130,9890,False,0.3846390826431851
130,6836,False,0.3957847516267562
131,5595,False,0.4896964688242579
131,1642,False,0.4370614685290013
131,1641,False,0.0
132,12839,False,0.0
132,12354,False,0.2825986526270952
132,9649,False,0.3085594798642449
133,18925,False,0.2802596198981482
133,18758,False,0.4185110693297312
133,4231,False,0.0
134,15708,False,0.0
134,3740,False,0.4399690657625572
134,188,False,0.0
135,19358,False,0.0
135,7323,False,0.3162277660168379
135,27,False,0.3207501495497921
136,2577,False,0.0
136,2576,True,0.5624551632058591
136,613,False,0.4878213576649419
137,21120,False,0.4810692188136434
137,19728,False,0.4119231073907635
137,9866,False,0.0
138,19932,False,0.3491205480867958
138,11468,True,0.6079600189283705
138,9528,False,0.3491205480867958
139,22036,False,0.0
139,21687,False,0.3732544513450796
139,14161,False,0.0
140,13715,False,0.0
140,11757,False,0.0
140,11756,False,0.4378774882063145
141,14545,False,0.4035850423722276
141,4552,False,0.0
141,2644,False,0.3417603730032218
142,15665,False,0.3686939359041512
142,13685,True,0.3869589073038846
142,5955,False,0.0
143,17825,False,0.2924026607359652
143,17068,True,0.3156801850587938
143,15424,False,0.0
144,12593,False,0.0
144,12589,False,0.4096682888050979
144,7970,False,0.4679082708957309
145,15891,False,0.4312443460170648
145,4498,False,0.0
145,2593,False,0.4606858606810743
146,20791,False,0.0
146,13423,False,0.0
146,12097,False,0.5217939320872036
147,21192,True,0.7716331963811642
147,10217,False,0.0
147,2244,False,0.0
148,18936,False,0.543458428318533
148,16398,False,0.0
148,16350,False,0.5944300934137097
149,14852,False,0.3894810992789338
149,14851,False,0.0
149,8939,False,0.4103049699311091
150,19227,False,0.0
150,15128,False,0.4581709669115176
150,4349,False,0.3909018199039661
151,14577,False,0.4451991096026712
151,6619,False,0.0
151,691,False,0.4222482877358577
152,12797,False,0.0
152,6691,False,0.239302939833615
152,6690,False,0.2404290775352563
153,11014,False,0.2820067440075409
153,4739,False,0.2714959920700003
153,2689,False,0.0
154,16442,False,0.3739580418872147
154,14666,False,0.2820046928788481
154,5824,False,0.0
155,9455,False,0.335869707825144
155,6536,False,0.0
155,3446,False,0.5735914384140804
156,18881,False,0.0
156,11954,False,0.3458759264133046
156,8214,False,0.3272306617555107
157,17313,False,0.3885777727501203
157,16501,False,0.0
157,16205,True,0.6801594095724226
158,13089,False,0.0
158,13082,False,0.4560061546326323
158,1087,False,0.4495860980662859
159,20821,False,0.4849984766493965
159,9709,False,0.5337017656580851
159,5664,False,0.0
160,15420,False,0.1989433445294229
160,14855,False,0.0
160,985,False,0.3233419501518519
161,18248,False,0.3488157876353989
161,17621,True,0.3488157876353989
161,17286,False,0.350646854219839
161,17005,False,0.0
162,18349,True,0.6190833004248293
162,18348,False,0.0
162,18055,False,0.6221710168382552
163,20784,False,0.0
163,9824,False,0.2886751345948128
163,123,True,0.6434255510137705
164,20642,False,0.0
164,18937,False,0.4922541006956402
164,10446,False,0.3736838766118223
165,19755,False,0.4131182235954578
165,12800,False,0.0
165,4732,False,0.4526019054848144
166,19283,False,0.6458333333333334
166,14680,False,0.0
166,12781,False,0.6879173545843652
167,15437,True,0.3893406698172647
167,11478,False,0.3675596198291978
167,4099,False,0.0
168,12913,False,0.4504596001322997
168,12345,False,0.3551424026022887
168,5324,False,0.0
169,20035,False,0.0
169,17056,False,0.0
169,16364,False,0.2099632596440622
170,8126,False,0.3120938919661796
170,7438,False,0.0
170,4112,False,0.3151093619261757
171,19334,False,0.0
171,6691,False,0.2506147601684105
171,6690,False,0.0
172,21462,False,0.3675885311387945
172,14392,False,0.0
172,7297,False,0.0
173,18771,False,0.0
173,11265,False,0.408980617355405
173,1249,True,0.3800207988520331
174,13481,False,0.3265381679380311
174,5479,False,0.3226198676211274
174,1525,False,0.0
175,20939,False,0.0
175,6573,False,0.5617765604118758
175,5431,True,0.5613608914238398
176,14820,False,0.6270597128624559
176,4855,False,0.6171063840868614
176,951,False,0.0
177,14903,False,0.0
177,6960,False,0.4661585813193036
177,1019,True,0.4419257545262127
178,20725,False,0.5435796774195893
178,19149,True,0.5219068779396587
178,10843,False,0.0
179,14057,False,0.0
179,8545,False,0.5651771895569286
179,6621,False,0.3522417817843354
180,21041,False,0.0
180,20271,False,0.0
180,1928,False,0.0
181,12012,False,0.7089647092243917
181,11744,False,0.0
181,3981,False,0.5129075645913916
182,11396,False,0.4785101489172643
182,7399,False,0.5042986332124733
182,5362,False,0.0
183,15597,False,0.3443686158605972
183,11424,True,0.4427717166460821
183,3462,False,0.0
184,18620,False,0.0
184,5560,False,0.0
184,2959,True,0.8940593410189046
185,13913,False,0.0
185,5930,False,0.3562617777222598
185,4506,False,0.3578281334822565
186,9936,False,0.0
186,1929,False,0.4565230157482972
186,1928,True,0.576101402771117
187,14758,False,0.5164772681085843
187,12862,False,0.4738791022072738
187,8850,False,0.0
188,17020,True,0.3386481059780782
188,10217,False,0.0
188,9978,False,0.0
188,2592,False,0.0
189,7007,False,0.0
189,6417,False,0.3457820374040623
189,3337,False,0.5765510100534695
190,6411,False,0.3278050340535929
190,3750,False,0.0
190,1790,False,0.3546090913322759
191,5169,False,0.4540206010025383
191,1243,False,0.4678877204190327
191,27,False,0.0
192,16315,False,0.0
192,11134,False,0.0
192,11131,False,0.2802759273356052
193,19880,False,0.3261917987122867
193,16315,False,0.0
193,15090,False,0.2901294265928297
194,2939,False,0.0
194,6876,True,0.6960099313669335
194,18691,False,0.4601950115131126
195,18514,False,0.493831342050101
195,13143,False,0.52623130992359
195,3129,False,0.0
196,13373,False,0.0
196,4739,False,0.0
196,768,False,0.2723085536960524
197,18601,False,0.283026991218202
197,16162,False,0.0
197,768,False,0.2988505747126437
198,12797,False,0.2309019452187318
198,6691,False,0.0
198,6690,False,0.2308119144338461
199,5511,True,0.533678389364008
199,3535,False,0.4387573507310308
199,3534,False,0.0
200,17886,False,0.0
200,16962,False,0.3158594780020033
200,12521,False,0.0
201,13529,False,0.593241642211075
201,9572,False,0.593241642211075
201,6828,True,0.6042607900726623
201,3554,False,0.593241642211075
202,6373,False,0.4904989276604043
202,4353,False,0.0
202,2447,False,0.4476442297793199
203,20015,False,0.3900052651066187
203,18558,False,0.0
203,17234,False,0.4495674993227812
204,17234,False,0.3783341205039396
204,14346,False,0.0
204,2306,False,0.3750484339685584
205,14518,False,0.0
205,10517,True,0.6650198959341774
205,6570,False,0.2541475252505217
206,22067,False,0.3275692099413302
206,21560,False,0.0
206,10679,False,0.0
207,18002,False,0.4068429565500516
207,16759,True,0.5863312872752433
207,16449,False,0.0
208,12738,False,0.5688945076278223
208,6711,False,0.5475087286633239
208,6710,False,0.0
209,18713,False,0.0
209,12803,False,0.0
209,10972,False,0.0
210,9350,False,0.2628614345074343
210,9087,False,0.0
210,1358,False,0.0
211,17684,False,0.0
211,6270,False,0.4433125120585802
211,400,True,0.4729467696627824
212,16120,False,0.0
212,11745,False,0.3476640129702598
212,4579,False,0.3663967458131496
213,21190,False,0.0
213,20018,True,0.3145671436138503
213,7531,False,0.3474611580999682
214,18601,True,0.5641171541346605
214,10489,False,0.6066920336919934
214,8788,False,0.0
215,10600,False,0.6556466239112849
215,8641,False,0.0
215,6601,True,0.8581018574820868
216,18752,False,0.3317833378517667
216,12901,False,0.0
216,2091,False,0.0
217,9332,False,0.5020186997986805
217,5274,True,0.5885736480398324
217,984,False,0.0
218,13085,False,0.0
218,5046,True,0.6450549514661205
218,5037,False,0.6065202781656084
219,6667,False,0.0
219,6666,False,0.0
219,729,True,0.655825835783953
220,12996,False,0.0
220,2035,False,0.2701351013344488
220,1904,False,0.2816437921643029
221,16944,False,0.0
221,16624,True,0.6534196381862065
221,1772,False,0.3578300267477955
222,17534,False,0.5241424183609591
222,5730,False,0.0
222,1354,True,0.4746311465493233
223,5971,False,0.4188302931176179
223,3863,False,0.4213976904463449
223,414,False,0.0
224,21724,True,0.4646766902382152
224,18577,False,0.0
224,12206,False,0.4745377795480169
225,12627,False,0.709008082541303
225,6587,False,0.0
225,107,True,0.6584150525756779
226,15314,False,0.0
226,14005,False,0.0
226,2943,False,0.0
227,20795,False,0.2603960601728536
227,3523,False,0.0
227,1548,False,0.2915131552412598
228,18020,False,0.5689866601230589
228,17695,False,0.0
228,10391,False,0.5910828046793255
229,13258,True,0.6407116072277477
229,11249,False,0.0
229,3282,False,0.4635525346505533
230,16042,False,0.3383319236199218
230,16041,False,0.0
230,14051,False,0.0
231,13272,False,0.3043486771655314
231,10436,False,0.4490180165820414
231,6876,False,0.0
232,12221,False,0.2310840803264906
232,8958,False,0.0
232,2990,False,0.0
233,8110,False,0.0
233,6075,False,0.3218450394066701
233,1470,False,0.0
234,16574,False,0.4241253234536338
234,16573,False,0.4000809287775539
234,15248,False,0.0
235,21783,True,0.7516680700851492
235,16182,False,0.733741080561577
235,12319,False,0.0
236,21948,False,0.2952617265740468
236,6402,False,0.0
236,1597,False,0.0
237,20434,False,0.0
237,11149,False,0.2719790483469747
237,11046,False,0.0
238,14451,False,0.0
238,12532,False,0.4218003623491296
238,203,False,0.4127963137122095
239,10617,False,0.7979381720788153
239,10616,False,0.4177522091055419
239,8656,False,0.0
240,20288,False,0.0
240,10166,False,0.0
240,6106,False,0.3668996928526714
241,11137,False,0.2287331208629615
241,7135,False,0.21322269467806
241,3839,False,0.0
242,11691,False,0.4281744192888376
242,16745,False,0.0
242,10180,True,0.4719399037242694
243,13747,False,0.507346289431841
243,11799,False,0.0
243,7799,False,0.4969225003372459
244,14691,False,0.0
244,12785,False,0.0
244,9288,True,0.5915204817512771
245,15231,False,0.0
245,11261,False,0.0
245,6015,False,0.1786522486751414
246,19031,True,0.6463596124937739
246,14867,False,0.0
246,13589,False,0.6611073566849314
247,18804,False,0.0
247,14606,True,0.4272413969497872
247,12171,False,0.2981651204020856
248,11662,False,0.0
248,1690,True,0.5120915564991891
248,1688,False,0.0
249,21092,False,0.4429403980178329
249,18994,False,0.4787898976397385
249,14146,False,0.0
250,21393,False,0.2731057979236327
250,17576,False,0.0
250,2486,False,0.0
251,11613,False,0.0
251,7609,False,0.4083715538393964
251,3316,False,0.2772978648157931
252,9523,False,0.338699705716235
252,2422,False,0.0
252,460,False,0.3639301321213052
253,13718,False,0.415835346006085
253,13717,False,0.4409621952112815
253,7759,False,0.0
254,16007,False,0.0
254,3848,False,0.2394603721730797
254,3662,False,0.2565179471204691
255,14835,False,0.0
255,2964,False,0.4071434216167145
255,961,False,0.4722237525794557
256,12075,False,0.4051342229457093
256,1365,False,0.0
256,970,False,0.0
257,13913,False,0.3912141047586589
257,9990,False,0.5029895632611329
257,5930,False,0.0
258,14154,False,0.0
258,10646,True,0.6325681387348324
258,6642,False,0.0
259,10734,False,0.5239045718095457
259,8771,False,0.4379241236285747
259,1054,False,0.0
260,20837,False,0.5337605126836238
260,19523,False,0.4441155916843275
260,13745,False,0.0
261,21470,False,0.0
261,14378,False,0.0
261,5192,False,0.5508894960085645
262,18152,False,0.0
262,16163,False,0.2914820186645445
262,13175,False,0.0
262,5134,False,0.2124141293137443
263,21694,False,0.0
263,14691,False,0.2627691364061218
263,6744,True,0.2325273435904719
264,19687,False,0.0
264,16640,True,0.5700771556629529
264,6898,False,0.0
265,20891,False,0.5670873736295182
265,3518,False,0.5669817440703095
265,3516,False,0.0
266,14829,False,0.5437979386921549
266,8908,False,0.0
266,2949,True,0.5349551064605599
267,17965,False,0.0
267,11315,True,0.3307475463158258
267,16259,False,0.276263195278595
268,20989,False,0.2067663899064365
268,18440,False,0.2142526544306503
268,7134,False,0.0
269,14288,False,0.2013190579900677
269,11996,False,0.0
269,11037,False,0.0
270,10315,False,0.3399150318617245
270,5966,False,0.0
270,3967,False,0.3799520996356054
271,12307,False,0.3571242651515307
271,11988,False,0.4234048992199705
271,10308,False,0.0
272,22043,False,0.0
272,14259,False,0.2210777224815799
272,3965,True,0.7185950159185064
273,12803,False,0.2795047061879796
273,12801,False,0.0
273,8239,False,0.3015418048844108
274,13859,False,0.0
274,3933,False,0.3136567659107953
274,68,False,0.3639335432660121
275,21152,False,0.0
275,20623,True,0.7126907593011393
275,17677,False,0.0
276,18991,False,0.3648448221132586
276,15426,True,0.7223151185146153
276,738,False,0.0
277,15099,False,0.4501406909523198
277,4812,False,0.3628772689281336
277,2738,False,0.0
278,19779,False,0.6394184872829826
278,17184,False,0.0
278,16320,False,0.0
279,18896,True,0.2932942300427066
279,10323,False,0.0
279,8374,False,0.0
280,16909,False,0.5669178785387395
280,16597,False,0.0
280,5349,True,0.6604661526884764
281,20258,False,0.5644277999381045
281,7824,False,0.6748593260129511
281,60,False,0.0
282,21380,False,0.0
282,19964,False,0.0
282,15687,False,0.0
283,9708,False,0.0
283,3820,False,0.4083897241388019
283,1886,False,0.4709142403455451
284,14575,False,0.0
284,14569,True,0.5304671043874534
284,2675,False,0.6
285,12797,False,0.0
285,10749,False,0.0
285,8788,False,0.0
286,18626,False,0.5466133744605253
286,13803,False,0.4434395736311599
286,2240,False,0.0
287,19434,False,0.3798920139074467
287,15885,False,0.375486336471155
287,3925,False,0.0
288,12116,False,0.3591081575427399
288,6712,False,0.3797772626563749
288,2632,False,0.0
289,18559,True,0.4742595474843519
289,17744,False,0.0
289,16709,False,0.4225771273642583
290,20220,False,0.7283992804419204
290,15478,False,0.7352388603585194
290,9554,False,0.0
291,15926,False,0.0
291,4181,False,0.3121273946115411
291,2001,False,0.3711961693228116
292,14489,False,0.581113921354603
292,12590,False,0.0
292,6535,False,0.0
292,4497,False,0.59297338913735
293,15229,False,0.0
293,9497,False,0.3526728079292991
293,6850,False,0.3289758474798844
294,19911,False,0.7895420339517227
294,15485,False,0.4705982870544019
294,11301,False,0.0
295,13910,True,0.4318027059486031
295,12600,False,0.0
295,12589,False,0.4006760074510028
296,20284,False,0.0
296,10286,False,0.3755096634497453
296,3667,False,0.3369764287796901
297,15653,True,0.7818158063483879
297,3706,False,0.0
297,1733,False,0.5104349962146898
298,15917,False,0.0
298,4683,False,0.252796796770753
298,3025,False,0.0
299,4644,False,0.5225125876726382
299,4643,False,0.4868338201673969
299,734,False,0.0
300,19334,False,0.2527472527472527
300,16163,False,0.0
300,14691,False,0.2455250996706627
301,16608,False,0.354267565968589
301,14707,False,0.0
301,6750,False,0.0
302,16807,False,0.7276811927513059
302,16641,True,0.8111611843346741
302,4461,False,0.0
303,19299,True,0.8903101088052662
303,14841,False,0.0
303,12936,False,0.5680744279950957
304,20180,False,0.0
304,19884,True,0.4286129622284315
304,5127,False,0.0
305,15292,False,0.0
305,13308,False,0.5933082268219884
305,5266,False,0.5933082268219884
306,21886,True,0.2486823656509969
306,8353,False,0.2313105010296124
306,73,False,0.0
307,20906,False,0.0
307,10209,False,0.3592904339552073
307,8203,False,0.0
308,12803,False,0.2837505903779547
308,12802,False,0.0
308,8239,False,0.2857142857142857
309,19291,True,0.5805124120675239
309,12826,False,0.3058211406170429
309,1040,False,0.0
310,15836,False,0.0
310,12779,False,0.4715603003533919
310,798,True,0.4715603003533919
311,17878,False,0.0
311,15568,False,0.2234995437037973
311,9644,False,0.0
312,13299,True,0.8263719277935343
312,13298,False,0.6465966049568281
312,11285,False,0.0
313,21712,False,0.3606186020065962
313,8870,False,0.4569149745270801
313,3295,False,0.0
314,9124,False,0.1840242255036891
314,8805,False,0.0
314,3158,False,0.0
315,13661,False,0.0
315,7705,True,0.6734233176860693
315,1727,False,0.6006207968551429
316,18775,False,0.0
316,6570,False,0.0
316,5232,True,0.3936208351034797
317,9242,False,0.264118257805628
317,5550,False,0.0
317,1082,True,0.3779644730092272
317,950,False,0.0
318,21762,False,0.0
318,20166,False,0.3588490432130052
318,10402,False,0.0
319,21483,False,0.6253053994807224
319,19634,False,0.4580641068144918
319,13350,False,0.0
320,15247,False,0.0
320,10473,False,0.0
320,5431,False,0.0
321,14611,False,0.0
321,4629,False,0.0
321,4628,False,0.3339729245834394
322,13913,False,0.0
322,9990,True,0.6035874759133595
322,5930,False,0.3793103448275862
323,15166,False,0.0
323,5174,False,0.0
323,1244,False,0.3873318654925954
324,21543,False,0.0
324,19773,True,0.744075160647512
324,8519,False,0.0
325,6893,True,0.4208549232684047
325,4876,False,0.4124235324192475
325,4875,False,0.0
326,11440,False,0.3983018436366553
326,1474,False,0.0
326,171,False,0.0
327,20123,False,0.5125657428907351
327,12795,False,0.0
327,2828,False,0.0
328,20143,False,0.0
328,14369,False,0.4865050338665269
328,14351,False,0.3376118524547578
329,13293,False,0.0
329,7314,False,0.390752975668337
329,159,False,0.0
330,21371,False,0.0
330,13536,True,0.6268245672198309
330,1599,False,0.5002067397235337
331,13373,False,0.0
331,6690,False,0.0
331,768,False,0.279203532279538
332,19334,False,0.0
332,7686,False,0.0
332,768,False,0.3059670614315683
333,16617,False,0.0
333,3710,False,0.5204956780951701
333,1749,False,0.4503410014021149
334,10661,False,0.3813014871845399
334,6657,False,0.0
334,725,True,0.3841532377498725
335,6664,False,0.367717753384095
335,6663,False,0.3305345152549199
335,2721,False,0.0
336,20174,False,0.6443544133959921
336,19065,False,0.0
