,D1,D2,responses,weight,s-weight
110,42,18839,False,4.996541092525741e-05,0.7160096168518066
111,42,172,True,0.0003563483225498,0.817795991897583
112,43,902,False,5.334856332118192e-05,0.0
113,43,130,False,5.334856332118192e-05,0.0
114,43,45,False,0.0002242293377847,0.8498580455780029
115,44,6041,False,0.0001867544702084,0.0
116,44,13045,False,0.0001524843863982,0.0
117,45,21787,False,0.0001595462574706,0.0
118,46,7695,False,0.0001855674047563,0.0
119,46,15637,False,0.0002032789070454,0.0
120,46,19698,False,0.0005249506569572,0.576623260974884
121,47,15950,False,0.000149859198499,0.0
122,47,14934,False,3.381696242084797e-05,0.0
123,47,1149,False,0.0001535853709946,0.0
124,48,5920,False,3.685696375860923e-05,0.6577231287956238
125,49,8095,False,0.0025552941974534,0.8178821802139282
126,49,8096,False,0.0003945671245713,0.9308568239212036
127,49,6064,False,0.0003945671245713,0.8934089541435242
128,50,16665,False,6.065244974811362e-05,0.6808102130889893
129,50,16936,False,6.065244974811362e-05,0.7316684722900391
130,50,2013,False,2.63452601038207e-05,0.7808613777160645
131,51,11090,False,8.948854897251792e-05,0.0
132,51,20622,False,0.0002706838288542,0.0
133,51,9388,False,0.0009030265705903,0.0
134,53,17892,True,7.797892632905463e-05,0.9560840129852296
135,54,19790,False,0.0001758360161168,0.7063292264938354
136,54,649,False,0.0002632107609328,0.949926495552063
137,54,6572,False,6.280178111190444e-05,0.972013294696808
138,55,1559,False,0.0004030947485593,0.0
139,55,12913,False,4.721994293123729e-05,0.7926572561264038
140,55,8902,False,4.721994293123729e-05,0.7521533966064453
141,56,11153,False,8.844640966251329e-05,0.7560412883758545
142,56,209,False,6.0934277456342416e-05,0.8483844995498657
143,56,16349,False,1.540508036163895e-05,0.7985946536064148
144,57,12060,False,8.891562467748218e-05,0.925023913383484
145,57,19357,False,9.922788537271736e-05,0.7185966968536377
146,57,13302,True,8.891562467748218e-05,0.966696321964264
147,58,9328,False,0.0001168619894199,0.9245166778564452
148,58,20807,False,0.0008858246903877,0.8368197083473206
149,58,21239,False,0.0002939752713698,0.6706002950668335
150,59,2162,False,2.5276145636533594e-05,0.7813034057617188
151,61,433,False,0.0001071373910888,0.0
152,61,2378,False,0.0002815505451474,0.0
153,61,20722,False,0.0003888078956798,0.5763844847679138
154,62,17073,False,0.0001710964777072,0.7257895469665527
155,62,1671,False,0.0001280368799328,0.65753173828125
156,62,13600,False,4.2117394714768415e-05,0.7582880854606628
157,63,16321,False,0.0001155292199489,0.0
158,63,12675,True,0.0001556432015911,0.6859194040298462
159,63,17509,False,0.0001155292199489,0.0
160,64,8391,True,0.0068376068376068,0.9628901481628418
161,64,18372,False,0.0068376068376068,0.8542591333389282
162,65,12292,False,0.0002043051205455,0.0
163,65,11129,False,7.341122971727173e-05,0.9887787103652954
164,65,8836,False,6.41817324223507e-05,0.8736987113952637
165,66,7661,False,6.323037973282974e-05,0.7481871843338013
166,66,13626,False,6.323037973282974e-05,0.803554356098175
167,66,3668,False,8.35471161470236e-05,0.7878013849258423
168,67,14617,False,0.0004247059928646,0.855583906173706
169,67,4646,False,0.0074158201385768,0.5641075372695923
170,67,14615,False,0.0004234977230113,0.8490794897079468
171,68,1303,False,0.0030264047614689,0.6634637713432312
172,68,15251,False,8.894600837060251e-05,0.6708555817604065
173,69,20427,False,0.0001485759453488,0.8795742988586426
174,69,14641,False,0.0001485759453488,0.8373349905014038
175,69,21809,True,0.0002269535053368,0.8398295640945435
176,70,16952,False,0.0030687810963666,0.0
177,70,3747,False,4.613001537453146e-05,0.731444239616394
178,70,20306,True,7.45177171434739e-05,0.7947164177894592
179,71,19038,False,0.0001500223549964,0.0
180,71,21679,False,9.860475355393464e-05,0.0
181,71,5915,False,6.594831313689337e-05,0.6356791853904724
182,72,1711,False,0.0007084185700703,0.566138505935669
183,72,6043,False,8.347838711296823e-05,0.8756014108657837
184,72,1989,False,7.773014091960623e-05,0.0
185,73,21547,True,0.0008537347209531,0.0
186,73,19782,True,0.0003149703941743,0.907146155834198
187,73,7202,True,0.0030860669992418,0.7534950971603394
188,74,12054,False,5.129001011282152e-05,0.0
189,74,14623,False,9.799175712329137e-05,0.0
190,74,10382,False,1.3065567616438851e-05,0.688467800617218
191,75,21613,False,0.0010944462578335,0.0
192,75,13886,False,2.9381788206775963e-05,0.7233183979988098
193,75,15871,False,3.392716666090935e-05,0.7108911275863647
194,76,19387,False,0.0002508954127128,0.0
195,76,20515,False,0.0002508954127128,0.0
196,76,14467,False,0.0002508954127128,0.0
197,77,9009,False,0.0002098248944576,0.0
198,77,13395,False,0.0002098248944576,0.0
199,77,2516,False,0.0002098248944576,0.0
200,78,8603,False,4.994379491259738e-05,0.0
201,78,15544,False,4.994379491259738e-05,0.0
202,79,18187,True,0.000159557095532,0.860483705997467
203,79,17238,True,0.000159557095532,0.8473118543624878
204,79,18495,True,0.000159557095532,0.8710611462593079
205,80,6751,False,0.0012634967392981,0.0
206,80,6526,True,9.926967915164768e-05,0.9162331819534302
207,80,17375,False,5.290272247880212e-05,0.8228527307510376
208,81,17194,True,9.839896712925347e-06,0.9603098034858704
209,82,21003,False,0.0008298826628866,0.796228289604187
210,82,19292,False,0.0008298826628866,0.7557483315467834
211,82,7743,False,0.0009822226065674,0.9351820349693298
212,83,7220,False,0.000924500327042,0.0
213,83,21078,False,0.000118613447263,0.0
214,83,20992,False,0.000118613447263,0.0
215,84,14769,False,0.000533001790889,0.0
216,84,9262,True,0.0001415546218674,0.8013970851898193
217,84,19088,False,0.0030772872744833,0.0
218,85,9496,False,0.0001077069173101,0.7090332508087158
219,85,9262,True,0.0001077069173101,0.7649286985397339
220,85,19088,False,0.0023414645289542,0.0
221,86,11617,True,5.465634052333926e-05,0.7898263931274414
222,86,7610,True,5.465634052333926e-05,0.8185817003250122
223,86,9636,False,0.001753672564675,0.5062263607978821
224,88,19477,False,0.0001114036201756,0.6067155599594116
225,88,18980,False,9.096067497635309e-05,0.7843060493469238
226,88,3269,False,7.877425527490126e-05,0.8516591191291809
227,89,14042,False,0.0094868329805051,0.6449359655380249
228,89,10105,False,0.0002264902541641,0.6689997911453247
229,89,2097,False,0.0002264902541641,0.6481789350509644
230,90,21309,False,0.0001181534647522,0.8503855466842651
231,90,4403,False,0.0013942108840769,0.6731064915657043
232,90,20354,False,0.0013081589639322,0.6575042605400085
233,91,20811,False,5.338718616752841e-05,0.6792662143707275
234,91,13412,True,0.0001191236149819,0.7940192818641663
235,91,17687,True,8.186689358017897e-05,0.9413028955459596
236,92,8088,False,0.0004089988102241,0.0
237,92,10206,False,0.0004888470791636,0.0
238,93,3294,False,0.0001242259987499,0.5741981863975525
239,93,8348,False,0.0002084033688334,0.6352179050445557
240,93,8350,True,0.0001285478723645,0.7943357229232788
241,94,21060,False,4.060966025821151e-05,0.6452673673629761
242,94,6087,False,0.0001230658549296,0.0
243,94,19078,False,0.0011396057645963,0.6409498453140259
244,95,14940,False,0.0001000999496495,0.5560721158981323
245,95,9682,False,0.0003925464331383,0.0
246,95,10966,False,0.001855674047563,0.8812771439552307
247,97,12286,False,0.0002465118838848,0.0
248,97,15904,True,0.0002475368857441,0.7417738437652588
249,98,751,False,0.0001434438276373,0.0
250,98,2775,False,0.0003381003441389,0.6577388048171997
251,99,6551,True,0.0001669088602318,0.893781304359436
252,99,4520,False,2.0706502148838262e-05,0.8386653661727905
253,99,10545,False,0.0001669088602318,0.8926787972450256
254,100,15194,False,0.0001755128905239,0.8285296559333801
255,100,15195,False,0.0001058060668098,0.7219756245613098
256,100,17359,False,0.000140193038523,0.8438454866409302
257,101,10615,False,0.0003354420651349,0.8401850461959839
258,101,13100,False,0.0005934744229311,0.7768737077713013
259,101,21551,False,0.000188118870893,0.78508460521698
260,102,11759,True,4.050592557540724e-05,0.8781698346138
261,102,15715,False,4.285851435154637e-05,0.8653000593185425
262,102,5737,False,7.919815299072162e-05,0.8101211786270142
263,104,11791,True,0.0001808463155506,0.8171402215957642
264,104,3768,False,9.946039917214345e-05,0.5883183479309082
265,104,5756,False,9.483176972207204e-05,0.6280547380447388
266,105,7836,False,0.000179445030782,0.6937700510025024
267,105,13687,False,7.289241593909911e-05,0.6861307621002197
268,105,4773,False,0.0005307448924342,0.7168952226638794
269,106,9223,False,0.0001971248105086,0.0
270,106,17912,False,7.926000818180817e-05,0.0
271,107,12090,True,9.93225468547891e-05,0.8778771758079529
272,107,4082,False,9.93225468547891e-05,0.8514211773872375
273,107,13383,False,4.519812906470129e-05,0.8004627823829651
274,108,19395,False,0.0019641855032959,0.7269657254219055
275,108,21709,True,0.0019641855032959,0.8776615262031555
276,108,21711,False,0.0005773502691896,0.7190643548965454
277,109,4670,False,0.0002569819633773,0.6112012267112732
278,109,20132,False,0.0001197832447033,0.6220399141311646
279,109,5970,False,0.0003925464331383,0.6444286108016968
280,110,20707,False,7.062146892655367e-05,0.5762669444084167
281,110,18068,False,5.933390186559363e-05,0.6218823194503784
282,110,20857,False,0.0004959497505363,0.0
283,111,879,False,0.0001817136889467,0.0
284,111,8850,False,0.0003901673638465,0.0
285,111,11163,False,0.0002461687261354,0.6950443983078003
286,112,5761,False,0.0005681818181818,0.0
287,112,4233,False,0.0001644167630514,0.0
288,112,9830,False,0.0005081972676135,0.0
289,114,9223,True,0.0004692509085791,0.9564387202262878
290,114,19066,False,0.0004063832075784,0.8297085762023926
291,114,3497,False,0.0007173547055515,0.0
292,115,4230,False,0.0004320632061376,0.0
293,115,3866,False,0.0044901325506693,0.0
294,115,4229,False,0.0005760842748502,0.0
295,116,10192,False,0.0002412364465863,0.0
296,116,6122,False,0.0001125167662473,0.0
297,116,15862,False,0.0001232559419424,0.0
298,117,15292,False,1.071551041403416e-05,0.9104835987091064
299,117,7323,True,9.58424387975492e-06,0.9055821299552916
300,117,15295,False,6.651006463883271e-05,0.90821635723114
301,118,17041,False,0.0007042952122737,0.6649854183197021
302,118,16887,False,0.0008451542547285,0.5182182192802429
303,118,17815,False,0.0008451542547285,0.503154993057251
304,119,20772,False,8.094048852977201e-05,0.7782768607139587
305,119,21976,False,7.23953737938449e-05,0.8043662905693054
306,119,3290,False,7.852380790525758e-05,0.7761064767837524
307,120,14795,True,0.0009898564515274,0.8633171319961548
308,120,5332,False,0.0003763496340538,0.0
309,120,2669,False,0.0022777946753899,0.0
310,121,13730,False,7.74114391383756e-05,0.0
311,121,21110,False,6.861790686955178e-05,0.0
312,121,1501,False,0.0008804509063256,0.0
313,122,14490,False,3.515329608003846e-05,0.0
314,122,15661,False,5.759161040725767e-05,0.8833793997764587
315,122,8859,False,0.0002577482243423,0.0
316,123,20131,False,4.2616965944167575e-05,0.6838208436965942
317,123,12868,False,8.333984451303881e-05,0.6867506504058838
318,123,4194,False,3.8970525090494944e-05,0.6689816117286682
319,124,10929,False,0.0002085180404893,0.797141969203949
320,124,10931,False,0.0002726304047511,0.808883011341095
321,124,8974,False,0.0002085180404893,0.7815523743629456
322,125,9215,False,0.0002362673526284,0.5939358472824097
323,125,6164,False,0.0009157370929912,0.5520009398460388
324,125,12735,False,0.0006608763214317,0.5455316305160522
325,126,21436,False,4.946338884045233e-05,0.0
326,126,2803,False,5.446623093681917e-05,0.0
327,126,1555,True,0.0001233654421345,0.909093141555786
328,127,17577,False,0.0001672016388516,0.675343930721283
329,127,7904,False,4.8756988017091486e-05,0.6466981172561646
330,127,8483,False,6.797713280392387e-05,0.6134320497512817
331,128,10640,True,0.0004761904761904,0.8053390979766846
332,128,5324,False,0.0006085806194501,0.0
333,128,2701,False,0.0544331053951817,0.8273293375968933
334,129,10654,True,0.0002726101431179,0.7465041875839233
335,129,8121,True,0.0002726101431179,0.7846832871437073
336,129,8638,True,0.0024845199749997,0.6344927549362183
337,130,9890,False,3.3529420489317475e-05,0.8347246646881104
338,130,6836,False,3.916379136665291e-05,0.8111124038696289
339,130,14783,False,3.916379136665291e-05,0.8029454350471497
340,131,15334,False,7.776157913597391e-05,0.5693025588989258
341,131,3370,False,0.0001818482418633,0.0
342,131,5595,False,0.0091549147796981,0.7972722053527832
343,132,21615,False,7.348113108670854e-05,0.553686261177063
344,133,18758,False,0.1,0.6172589063644409
345,134,9520,False,2.24836275869666e-05,0.7256168723106384
346,134,15451,False,1.8027006694767416e-05,0.7281192541122437
347,134,3740,False,0.0002191986497404,0.8239195942878723
348,135,15301,False,9.98451603735541e-06,0.7393175363540649
349,136,2576,True,9.188630773666188e-05,0.9182851910591124
350,136,12581,True,8.595177052156611e-05,0.8815529942512512
351,136,613,False,8.595177052156611e-05,0.9092954993247986
352,137,12747,False,7.845099227470517e-05,0.0
353,137,19728,False,0.0001182300737164,0.8254627585411072
354,137,20841,False,7.258484383632367e-05,0.0
355,138,11468,True,0.0004051273272201,0.8498383164405823
356,139,14020,False,0.0003651483716701,0.0
357,139,21687,False,0.0006520506636966,0.6582426428794861
358,139,2069,False,0.0004098395075351,0.0
359,140,13715,False,4.887303005186094e-05,0.8462120294570923
360,140,11756,True,0.0001090583226456,0.7327443361282349
361,140,11757,False,0.0004657775545761,0.8498868942260742
362,141,7856,False,6.73162766761233e-05,0.0
363,141,8172,False,0.000197199153705,0.0
364,141,2644,False,4.382203415668513e-05,0.7640775442123413
365,143,15610,False,1.3008136271967971e-05,0.5908434391021729
366,143,18949,False,0.0001892189081521,0.4865939617156982
367,143,16495,False,8.835715203600887e-05,0.0
368,145,4537,False,5.650633839176398e-05,0.664467990398407
369,145,8602,False,5.650633839176398e-05,0.9201010465621948
370,145,10613,False,0.0002176635540529,0.7991372346878052
371,146,12097,False,7.895048708110793e-05,0.8402777314186096
372,146,20544,False,4.089527047396948e-05,0.0
373,146,20185,False,7.457289502378049e-05,0.6590555906295776
374,147,2234,False,0.0001894184009942,0.4683818817138672
375,147,14094,False,0.0001574975020602,0.0
376,147,21192,False,0.0003125244169238,0.874894380569458
377,148,16398,False,6.044363054017286e-05,0.8444756865501404
378,148,16350,True,0.0001046914390895,0.8511385321617126
379,148,18936,False,7.402802651236472e-05,0.8281828761100769
380,149,21823,False,9.626471766899404e-05,0.624868631362915
381,149,19030,False,9.626471766899404e-05,0.7995561957359314
382,149,21714,False,0.0010583343916682,0.6488655805587769
383,150,21709,False,0.0004695301415158,0.0
384,150,1288,False,0.0004695301415158,0.0
385,150,5836,False,0.0004695301415158,0.0
386,151,14577,False,0.0003736340620576,0.7547236680984497
387,151,6619,False,0.000189869576864,0.799239993095398
388,151,691,False,0.0001444097902527,0.7668150067329407
389,152,13126,False,0.0001799970768712,0.0
390,153,3766,False,0.0035032528947199,0.0
391,153,17500,False,0.0002485747808025,0.0
392,154,14666,False,0.0011601572731508,0.0
393,154,16767,False,0.0002314814814814,0.6410516500473022
394,154,16442,False,0.0011179555217251,0.7605395913124084
395,155,3446,False,0.0002706838288542,0.9028557538986206
396,155,14647,False,5.6902451616643535e-05,0.0
397,157,18569,False,0.0010924558755741,0.0
398,157,16205,False,0.0005203254508787,0.911911129951477
399,157,17960,False,0.0003311330892662,0.5246599912643433
400,158,20459,False,8.796398295590467e-05,0.6164979934692383
401,158,12675,False,0.0001078829630005,0.0
402,158,12342,False,9.834672273051786e-05,0.5883908867835999
403,159,20821,False,0.0029274477569782,0.8730453252792358
404,159,18358,False,0.0004327261157407,0.0
405,159,9709,False,0.0005119985685703,0.7230294942855835
406,160,985,False,0.000112248504836,0.8534848093986511
407,160,17734,False,0.0003679256547402,0.0
408,160,8085,False,5.514801294965426e-05,0.0
409,162,18348,True,6.662522386112826e-05,0.8896434307098389
410,162,18406,False,2.3742611172958787e-05,0.0
411,162,9494,False,0.0001184448424197,0.0
412,163,9824,True,9.417548661400144e-05,0.8257655501365662
413,163,123,True,0.000112561235899,0.8264177441596985
414,163,12528,False,0.000255264889247,0.0
415,164,18937,False,0.0002043029886252,0.9299709796905518
416,164,15897,False,0.0001099031169458,0.0
417,164,15832,False,5.234571954475062e-05,0.0
418,165,16852,False,0.0001975570984869,0.0
419,165,5411,False,8.71144920553098e-05,0.0
420,165,16256,False,7.761505257063328e-05,0.0
421,166,12781,False,2.3520678993923453e-05,0.989913046360016
422,166,14680,False,2.3520678993923453e-05,0.9636163711547852
423,167,8976,False,7.3373041828734e-05,0.701289713382721
424,167,10939,False,7.3373041828734e-05,0.6976527571678162
425,167,4930,False,7.3373041828734e-05,0.655057430267334
426,168,12248,False,0.0003650996949556,0.5759566426277161
427,168,20286,False,0.0001058334391668,0.7103137969970703
428,168,18983,False,0.0002048389145164,0.5591550469398499
429,169,20035,False,0.0001722704647072,0.6698363423347473
430,170,4112,False,9.884453938585624e-05,0.7022036910057068
431,170,8074,False,6.344508452633251e-05,0.6342664957046509
432,170,8126,False,0.0002668802563418,0.7130293846130371
433,171,12028,False,0.0001002344217343,0.0
434,172,1152,True,5.9047191900123205e-05,0.7626945972442627
435,172,9213,False,3.679181840927752e-05,0.7736530303955078
436,173,16412,False,0.0001241340816092,0.5385908484458923
437,173,1249,False,0.0001265680832093,0.8400111794471741
438,173,20474,False,0.0001720052290384,0.0
439,174,12978,False,5.425144616616833e-05,0.0
440,174,12474,False,0.0009124173364575,0.0
441,174,10138,False,6.1804744373609e-05,0.0
442,175,20939,False,0.0016597653257732,0.4809702038764953
443,175,5431,False,0.0016597653257732,0.7302151322364807
444,175,6876,False,0.0037267799624996,0.0
445,176,4854,True,9.481488823200114e-05,0.8148810863494873
446,176,20341,False,0.0012028130608117,0.0
447,176,475,False,0.0013176156917368,0.0
448,177,13618,False,0.0007649707894309,0.6073096394538879
449,177,6961,False,0.0008552633429846,0.815183162689209
450,177,10949,False,0.0008552633429846,0.7196429371833801
451,178,16537,False,7.705141285294194e-05,0.6592469215393066
452,178,19149,True,6.598288790738579e-05,0.8213314414024353
453,178,16536,False,7.705141285294194e-05,0.665224552154541
454,179,8545,False,0.0002526412760795,0.7113136053085327
455,179,6482,False,0.0004375875262587,0.6719344258308411
456,179,12525,False,0.0003572887190468,0.6886758804321289
457,180,4670,False,0.0001305469679427,0.7282034158706665
458,180,20132,False,6.084994915928021e-05,0.6282680630683899
459,180,5970,False,0.0001994137874481,0.6961616277694702
460,181,12012,False,0.0001397542485937,0.9158297777175904
461,181,8829,False,0.0004392052305789,0.0
462,181,3981,False,0.0001141088661469,0.8244580030441284
463,182,7399,True,6.712072196072493e-05,0.7798070907592773
464,182,7401,False,3.3124512136461653e-05,0.6963141560554504
465,182,11385,False,3.73694895723775e-05,0.7336265444755554
466,183,2534,False,6.97312261004747e-05,0.6142177581787109
467,183,1402,False,0.0001032273773242,0.6981703042984009
468,184,2959,False,0.0026709401709401,0.9752034544944764
469,184,18874,False,0.0026709401709401,0.852251410484314
470,184,17736,False,0.0001935989590908,0.6524689197540283
471,185,19387,False,0.0001583436479985,0.0
472,185,20515,False,0.0001583436479985,0.0
473,185,14467,False,0.0001583436479985,0.0
474,186,1928,False,0.0001012079395091,0.8079745769500732
475,186,9898,False,0.000362033796998,0.0
476,186,10172,False,0.0003077287274483,0.5347766876220703
477,187,14759,False,1.7821082555920756e-05,0.8488020896911621
478,188,2592,True,9.928455189329976e-05,0.6231793165206909
479,188,17020,True,7.661418285927093e-05,0.6572376489639282
480,188,9978,False,9.928455189329976e-05,0.6657826900482178
481,189,148,False,0.0004287464628562,0.5506772398948669
482,189,3337,False,7.907275763750851e-05,0.849439263343811
483,189,17487,False,0.0005856571869219,0.5954235196113586
484,190,7523,False,6.265099710579756e-05,0.551013708114624
485,190,19649,False,0.0001696797838282,0.0
486,191,5169,False,7.460090362383802e-05,0.9126330614089966
487,191,1243,False,4.692509085791528e-05,0.9170478582382202
488,191,11197,False,3.762377417861938e-05,0.8157527446746826
489,192,20900,False,0.0088388347648318,0.0
490,192,11131,False,0.0005028618849697,0.831223726272583
491,193,20900,False,0.0088388347648318,0.0
492,193,19880,True,0.0001244659422145,0.8865709900856018
493,194,20939,False,0.0010713739108887,0.6992067694664001
494,194,5431,False,0.0010713739108887,0.0
495,194,6876,True,0.0024056261216234,0.8837648630142212
496,195,1647,False,8.867255528736964e-05,0.7832293510437012
497,195,13143,False,4.272872238556869e-05,0.8657451272010803
498,195,11254,False,4.4920094434988506e-05,0.8059839010238647
499,196,13208,False,5.692195463528495e-05,0.0
500,196,21969,False,5.692195463528495e-05,0.0
501,196,19594,False,5.692195463528495e-05,0.0
502,197,19804,False,0.0008403361344537,0.0
503,197,19053,False,0.0002747252747252,0.0
504,197,12956,False,0.0002801120448179,0.0
505,201,20923,False,0.0007887966148203,0.0
506,201,1232,False,0.0007887966148203,0.0
507,201,21085,False,0.0005973635182411,0.8529078960418701
508,202,2447,True,5.939742750337364e-05,0.8763129115104675
509,202,7497,False,6.228393807278177e-05,0.7036163806915283
510,202,11491,False,0.0001233159059167,0.6160861253738403
511,203,3336,False,2.706058299080915e-05,0.485126793384552
512,203,18053,False,3.335041311839484e-05,0.0
513,203,9398,False,4.297644485355196e-05,0.6920339465141296
514,204,2306,False,3.403471732637707e-05,0.8332618474960327
515,204,285,False,0.0001295515046616,0.0
516,205,10648,False,0.0002414726442081,0.0
517,205,714,False,7.076164485758828e-05,0.0
518,205,10517,True,0.0009930726528736,0.958919644355774
519,206,10680,False,0.0006640158940746,0.7495729923248291
520,206,15467,False,0.0001432464838522,0.0
521,208,6711,False,8.062502852110889e-05,0.850921094417572
522,208,12738,False,0.0004629629629629,0.8332586288452148
523,208,6710,False,0.0004910463758239,0.8010410070419312
524,209,18713,True,8.7274822124409e-05,0.8520581722259521
525,209,2398,False,0.0013222201845616,0.7146071791648865
526,209,20929,False,6.580944400142979e-05,0.738700270652771
527,210,21483,False,0.0003967254533917,0.6155333518981934
528,210,11658,False,0.0002486823656509,0.0
529,210,19634,False,0.00018384838084,0.0
530,211,16586,False,0.0003739787960033,0.0
531,211,16307,False,0.0006232979933389,0.0
532,211,400,False,3.2252017410255816e-05,0.8740875124931335
533,213,7531,False,0.0003791034945959,0.9023340940475464
534,214,14298,False,5.6045289262257786e-05,0.0
535,214,6315,False,5.6045289262257786e-05,0.0
536,214,15296,False,4.576078705973888e-05,0.0
537,215,10600,False,0.0001719843682944,0.9358633756637572
