dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,D1_conflicts,D2_conflicts
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,448.6925218105316,0.9290780141843972,0.8524945770065075,0.8891402714932126,1.0,vector_based_examples_dict_1,846,0.0425531914893617,0.05673758865248227
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,457.2710936069489,0.9134396355353075,0.8698481561822126,0.8911111111111111,1.0,vector_based_examples_dict_2,878,0.05808656036446469,0.07061503416856492
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,457.2710936069489,0.9285714285714286,0.8318872017353579,0.8775743707093822,1.0,vector_based_examples_dict_2,826,0.0423728813559322,0.059322033898305086
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,461.25316524505615,0.9079956188389924,0.8991323210412148,0.9035422343324251,1.0,join_examples_dict_1,913,0.06352683461117196,0.07776560788608981
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,461.25316524505615,0.9272517321016166,0.8709327548806941,0.8982102908277405,1.0,join_examples_dict_1,866,0.04503464203233257,0.061200923787528866
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,457.53483843803406,0.8983783783783784,0.9013015184381779,0.899837574445046,1.0,join_examples_dict_2,925,0.06918918918918919,0.08864864864864865
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,457.53483843803406,0.9226327944572749,0.8665943600867679,0.8937360178970917,1.0,join_examples_dict_2,866,0.04734411085450346,0.06697459584295612
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,458.16270327568054,0.497828447339848,0.9945770065075922,0.6635311143270622,1.0,vector_based_examples_dict_1,1842,0.4500542888165038,0.46362649294245384
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,458.16270327568054,0.6256983240223464,0.9718004338394793,0.7612574341546304,1.0,vector_based_examples_dict_1,1432,0.3268156424581006,0.34287709497206703
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,462.7846846580505,0.5169491525423728,0.9924078091106291,0.6797919762258544,1.0,vector_based_examples_dict_2,1770,0.43163841807909603,0.4480225988700565
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,462.7846846580505,0.6457564575645757,0.9490238611713666,0.7685551163812033,1.0,vector_based_examples_dict_2,1355,0.3025830258302583,0.3202952029520295
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,467.1778178215027,0.5259216589861752,0.9902386117136659,0.6869826937547028,1.0,join_examples_dict_1,1736,0.4176267281105991,0.43836405529953915
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,467.1778178215027,0.6703645007923931,0.9175704989154013,0.7747252747252747,1.0,join_examples_dict_1,1262,0.277337559429477,0.2900158478605388
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,462.80609107017517,0.5041050903119869,0.9989154013015185,0.6700618406693343,1.0,join_examples_dict_2,1827,0.44499178981937604,0.4570333880678708
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,462.80609107017517,0.6115646258503401,0.9750542299349241,0.7516722408026756,1.0,join_examples_dict_2,1470,0.3360544217687075,0.35578231292517004
abt,buy,D2,orca2-ft-p2 U orca2-tf-p2,379.6446621417999,0.6784,0.9197396963123644,0.7808471454880295,0.9984212900315742,vector_based_examples_dict_1,1250,0.2784,0.2952
abt,buy,D2,orca2-ft-p2 ∩ orca2-tf-p2,379.6446621417999,0.7804123711340206,0.8210412147505423,0.8002114164904862,0.9984212900315742,vector_based_examples_dict_1,970,0.18041237113402062,0.1979381443298969
abt,buy,D2,orca2-ft-p2 U orca2-tf-p2,385.70295095443726,0.6423135464231354,0.9154013015184381,0.7549194991055456,0.9984212900315742,vector_based_examples_dict_2,1314,0.3112633181126332,0.3211567732115677
abt,buy,D2,orca2-ft-p2 ∩ orca2-tf-p2,385.70295095443726,0.7731006160164271,0.8167028199566161,0.7943037974683544,0.9984212900315742,vector_based_examples_dict_2,974,0.19096509240246407,0.2053388090349076
abt,buy,D2,orca2-ft-p2 U orca2-tf-p2,393.70494198799133,0.635166537567777,0.8893709327548807,0.7410754631721644,0.9941362201172756,join_examples_dict_1,1291,0.31061192873741283,0.32378001549186675
abt,buy,D2,orca2-ft-p2 ∩ orca2-tf-p2,393.70494198799133,0.7422790202342918,0.7559652928416486,0.7490596453519613,0.9941362201172756,join_examples_dict_1,939,0.21725239616613418,0.23109691160809373
abt,buy,D2,orca2-ft-p2 U orca2-tf-p2,391.6237788200378,0.6056851311953353,0.9013015184381779,0.7244986922406277,0.997744700045106,join_examples_dict_2,1372,0.33819241982507287,0.35131195335276966
abt,buy,D2,orca2-ft-p2 ∩ orca2-tf-p2,391.6237788200378,0.76905311778291,0.7223427331887202,0.7449664429530202,0.997744700045106,join_examples_dict_2,866,0.19630484988452657,0.20207852193995382
abt,buy,D2,openhermes-ft-p2 U openhermes-tf-p2,385.0127501487732,0.673438675696012,0.9707158351409978,0.7952021323856064,1.0,vector_based_examples_dict_1,1329,0.2866817155756208,0.30624529721595184
abt,buy,D2,openhermes-ft-p2 ∩ openhermes-tf-p2,385.0127501487732,0.7979127134724858,0.9121475054229935,0.8512145748987854,1.0,vector_based_examples_dict_1,1054,0.174573055028463,0.1869070208728653
abt,buy,D2,openhermes-ft-p2 U openhermes-tf-p2,390.026718378067,0.6664179104477612,0.9685466377440347,0.7895667550839964,1.0,vector_based_examples_dict_2,1340,0.291044776119403,0.3111940298507463
abt,buy,D2,openhermes-ft-p2 ∩ openhermes-tf-p2,390.026718378067,0.778836987607245,0.886117136659436,0.8290208016235413,1.0,vector_based_examples_dict_2,1049,0.18589132507149667,0.2011439466158246
abt,buy,D2,openhermes-ft-p2 U openhermes-tf-p2,394.2742295265198,0.7239669421487603,0.9501084598698482,0.8217636022514071,1.0,join_examples_dict_1,1210,0.23801652892561984,0.2537190082644628
abt,buy,D2,openhermes-ft-p2 ∩ openhermes-tf-p2,394.2742295265198,0.8176352705410822,0.8850325379609545,0.85,1.0,join_examples_dict_1,998,0.15130260521042085,0.1683366733466934
abt,buy,D2,openhermes-ft-p2 U openhermes-tf-p2,394.5173463821411,0.6691560866318148,0.9718004338394793,0.7925696594427245,1.0,join_examples_dict_2,1339,0.2875280059746079,0.3084391336818521
abt,buy,D2,openhermes-ft-p2 ∩ openhermes-tf-p2,394.5173463821411,0.7764489420423183,0.9154013015184381,0.8402190144350423,1.0,join_examples_dict_2,1087,0.1858325666973321,0.20423183072677092
abt,buy,D2,zephyr-ft-p2 U zephyr-tf-p2,708.7775321006775,0.7813084112149533,0.9067245119305857,0.8393574297188755,0.3522778529544429,vector_based_examples_dict_1,1070,0.17943925233644858,0.19439252336448598
abt,buy,D2,zephyr-ft-p2 ∩ zephyr-tf-p2,708.7775321006775,0.8569725864123957,0.779826464208243,0.8165814877910278,0.3522778529544429,vector_based_examples_dict_1,839,0.10846245530393325,0.12038140643623362
abt,buy,D2,zephyr-ft-p2 U zephyr-tf-p2,831.7900502681732,0.7655677655677655,0.9067245119305857,0.8301886792452831,0.2548488949030221,vector_based_examples_dict_2,1092,0.19322344322344323,0.20512820512820512
abt,buy,D2,zephyr-ft-p2 ∩ zephyr-tf-p2,831.7900502681732,0.8879093198992444,0.764642082429501,0.8216783216783217,0.2548488949030221,vector_based_examples_dict_2,794,0.09319899244332494,0.09193954659949623
abt,buy,D2,zephyr-ft-p2 U zephyr-tf-p2,823.1858375072479,0.8055028462998103,0.920824295010846,0.8593117408906883,0.15606675687866478,join_examples_dict_1,1054,0.1603415559772296,0.17077798861480076
abt,buy,D2,zephyr-ft-p2 ∩ zephyr-tf-p2,823.1858375072479,0.8843457943925234,0.8210412147505423,0.8515185601799775,0.15606675687866478,join_examples_dict_1,856,0.09813084112149532,0.10046728971962617
abt,buy,D2,zephyr-ft-p2 U zephyr-tf-p2,868.0480468273163,0.8509052183173589,0.8665943600867679,0.8586781300376142,0.28439332431213343,join_examples_dict_2,939,0.11075612353567625,0.12779552715654952
abt,buy,D2,zephyr-ft-p2 ∩ zephyr-tf-p2,868.0480468273163,0.9344262295081968,0.6182212581344902,0.7441253263707572,0.28439332431213343,join_examples_dict_2,610,0.05081967213114754,0.047540983606557376
