,D1,D2,responses
391,129,10595,True
392,129,8121,True
393,130,14783,False
394,130,9890,False
395,130,6836,False
396,131,5595,False
397,131,1642,False
398,131,1641,False
399,132,12839,False
400,132,12354,False
401,132,9649,False
402,133,18925,False
403,133,18758,False
404,133,4231,False
405,134,15708,False
406,134,3740,True
407,134,188,True
408,135,19358,True
409,135,7323,False
410,135,27,False
411,136,2577,False
412,136,2576,False
413,136,613,False
414,137,21120,False
415,137,19728,False
416,137,9866,False
417,138,19932,False
418,138,11468,True
419,138,9528,False
420,139,22036,False
421,139,21687,True
422,139,14161,False
423,140,13715,False
424,140,11757,False
425,140,11756,False
426,141,14545,False
427,141,4552,False
428,141,2644,False
429,142,15665,False
430,142,13685,False
431,142,5955,True
432,143,17825,True
433,143,17068,False
434,143,15424,False
435,144,12593,False
436,144,12589,False
437,144,7970,False
438,145,15891,False
439,145,4498,False
440,145,2593,False
441,146,20791,False
442,146,13423,False
443,146,12097,False
444,147,21192,True
445,147,10217,True
446,147,2244,True
447,148,18936,False
448,148,16398,True
449,148,16350,False
450,149,14852,False
451,149,14851,True
452,149,8939,False
453,150,19227,False
454,150,15128,False
455,150,4349,False
456,151,14577,False
457,151,6619,True
458,151,691,False
459,152,12797,True
460,152,6691,True
461,152,6690,False
462,153,11014,True
463,153,4739,False
464,153,2689,False
465,154,16442,True
466,154,14666,True
467,154,5824,False
468,155,9455,False
469,155,6536,False
470,155,3446,False
471,156,18881,False
472,156,11954,False
473,156,8214,False
474,157,17313,True
475,157,16501,True
476,157,16205,True
477,158,13089,True
478,158,13082,False
479,158,1087,False
480,159,20821,False
481,159,9709,False
482,159,5664,False
483,160,15420,True
484,160,14855,True
485,160,985,True
486,161,18248,True
487,161,17621,True
488,161,17286,True
489,161,17005,False
490,162,18349,True
491,162,18348,True
492,162,18055,True
493,163,20784,False
494,163,9824,True
495,163,123,True
496,164,20642,False
497,164,18937,False
498,164,10446,False
499,165,19755,False
500,165,12800,True
501,165,4732,True
502,166,19283,False
503,166,14680,False
504,166,12781,False
505,167,15437,True
506,167,11478,False
507,167,4099,False
508,168,12913,False
509,168,12345,False
510,168,5324,False
511,169,20035,False
512,169,17056,False
513,169,16364,False
514,170,8126,False
515,170,7438,False
516,170,4112,False
517,171,19334,True
518,171,6691,False
519,171,6690,False
520,172,21462,False
521,172,14392,False
522,172,7297,True
523,173,18771,False
524,173,11265,False
525,173,1249,True
526,174,13481,False
527,174,5479,False
528,174,1525,False
529,175,20939,False
530,175,6573,False
531,175,5431,True
532,176,14820,False
533,176,4855,False
534,176,951,False
535,177,14903,True
536,177,6960,True
537,177,1019,True
538,178,20725,False
539,178,19149,True
540,178,10843,False
541,179,14057,False
542,179,8545,False
543,179,6621,False
544,180,21041,False
545,180,20271,False
546,180,1928,False
547,181,12012,False
548,181,11744,True
549,181,3981,False
550,182,11396,False
551,182,7399,True
552,182,5362,False
553,183,15597,False
554,183,11424,True
555,183,3462,False
556,184,18620,False
557,184,5560,False
558,184,2959,True
559,185,13913,False
560,185,5930,False
561,185,4506,False
562,186,9936,False
563,186,1929,False
564,186,1928,True
565,187,14758,False
566,187,12862,False
567,187,8850,False
568,188,17020,True
569,188,10217,False
570,188,9978,True
571,188,2592,True
572,189,7007,False
573,189,6417,False
574,189,3337,False
575,190,6411,False
576,190,3750,False
577,190,1790,False
578,191,5169,True
579,191,1243,False
580,191,27,False
581,192,16315,False
582,192,11134,False
583,192,11131,False
584,193,19880,False
585,193,16315,False
586,193,15090,False
587,194,2939,False
588,194,6876,True
589,194,18691,True
590,195,18514,False
591,195,13143,False
592,195,3129,False
593,196,13373,False
594,196,4739,True
595,196,768,True
596,197,18601,True
597,197,16162,True
598,197,768,False
599,198,12797,True
600,198,6691,False
601,198,6690,False
602,199,5511,True
603,199,3535,False
604,199,3534,False
605,200,17886,False
606,200,16962,True
607,200,12521,False
608,201,13529,False
609,201,9572,False
610,201,6828,True
611,201,3554,False
612,202,6373,False
613,202,4353,False
614,202,2447,False
615,203,20015,False
616,203,18558,False
617,203,17234,True
618,204,17234,False
619,204,14346,False
620,204,2306,False
621,205,14518,False
622,205,10517,True
623,205,6570,False
624,206,22067,False
625,206,21560,False
626,206,10679,False
627,207,18002,True
628,207,16759,True
629,207,16449,False
630,208,12738,False
631,208,6711,False
632,208,6710,False
633,209,18713,False
634,209,12803,False
635,209,10972,False
636,210,9350,False
637,210,9087,False
638,210,1358,False
639,211,17684,False
640,211,6270,True
641,211,400,True
642,212,16120,False
643,212,11745,False
644,212,4579,False
645,213,21190,False
646,213,20018,True
647,213,7531,False
648,214,18601,True
649,214,10489,False
650,214,8788,True
651,215,10600,False
652,215,8641,False
653,215,6601,True
654,216,18752,False
655,216,12901,False
656,216,2091,False
657,217,9332,True
658,217,5274,True
659,217,984,False
660,218,13085,False
661,218,5046,True
662,218,5037,False
663,219,6667,True
664,219,6666,False
665,219,729,True
666,220,12996,False
667,220,2035,False
668,220,1904,False
669,221,16944,False
670,221,16624,True
671,221,1772,False
672,222,17534,True
673,222,5730,True
674,222,1354,True
675,223,5971,False
676,223,3863,False
677,223,414,False
678,224,21724,True
679,224,18577,True
680,224,12206,True
681,225,12627,True
682,225,6587,False
683,225,107,True
684,226,15314,True
685,226,14005,False
686,226,2943,False
687,227,20795,False
688,227,3523,False
689,227,1548,False
690,228,18020,False
691,228,17695,False
692,228,10391,False
693,229,13258,True
694,229,11249,True
695,229,3282,False
696,230,16042,False
697,230,16041,False
698,230,14051,False
699,231,13272,False
700,231,10436,False
701,231,6876,False
702,232,12221,False
703,232,8958,False
704,232,2990,False
705,233,8110,False
706,233,6075,False
707,233,1470,False
708,234,16574,True
709,234,16573,False
710,234,15248,True
711,235,21783,True
712,235,16182,True
713,235,12319,True
714,236,21948,False
715,236,6402,False
716,236,1597,False
717,237,20434,False
718,237,11149,False
719,237,11046,False
720,238,14451,False
721,238,12532,False
722,238,203,False
723,239,10617,False
724,239,10616,False
725,239,8656,False
726,240,20288,False
727,240,10166,False
728,240,6106,False
729,241,11137,False
730,241,7135,False
731,241,3839,False
732,242,11691,True
733,242,16745,False
734,242,10180,True
735,243,13747,False
736,243,11799,False
737,243,7799,False
738,244,14691,True
739,244,12785,True
740,244,9288,True
741,245,15231,False
742,245,11261,False
743,245,6015,False
744,246,19031,True
745,246,14867,True
746,246,13589,True
747,247,18804,False
748,247,14606,True
749,247,12171,True
750,248,11662,False
751,248,1690,True
752,248,1688,False
753,249,21092,False
754,249,18994,False
755,249,14146,False
756,250,21393,False
757,250,17576,True
758,250,2486,False
759,251,11613,False
760,251,7609,False
761,251,3316,False
762,252,9523,False
763,252,2422,False
764,252,460,False
765,253,13718,False
766,253,13717,False
767,253,7759,False
768,254,16007,False
769,254,3848,False
770,254,3662,False
771,255,14835,True
772,255,2964,False
773,255,961,False
774,256,12075,False
775,256,1365,False
776,256,970,False
777,257,13913,False
778,257,9990,False
779,257,5930,True
780,258,14154,False
781,258,10646,True
782,258,6642,True
783,259,10734,False
784,259,8771,False
785,259,1054,False
786,260,20837,True
787,260,19523,True
788,260,13745,False
789,261,21470,False
790,261,14378,False
791,261,5192,False
792,262,18152,True
793,262,16163,True
794,262,13175,False
795,262,5134,False
796,263,21694,True
797,263,14691,True
798,263,6744,True
799,264,19687,False
800,264,16640,True
801,264,6898,False
802,265,20891,False
803,265,3518,False
804,265,3516,True
805,266,14829,False
806,266,8908,True
807,266,2949,True
808,267,17965,False
809,267,11315,True
810,267,16259,False
811,268,20989,False
812,268,18440,False
813,268,7134,False
814,269,14288,False
815,269,11996,False
816,269,11037,False
817,270,10315,False
818,270,5966,False
819,270,3967,False
820,271,12307,False
821,271,11988,False
822,271,10308,False
823,272,22043,False
824,272,14259,True
825,272,3965,True
826,273,12803,False
827,273,12801,False
828,273,8239,True
829,274,13859,False
830,274,3933,False
831,274,68,False
832,275,21152,True
833,275,20623,True
834,275,17677,False
835,276,18991,False
836,276,15426,True
837,276,738,False
838,277,15099,False
839,277,4812,True
840,277,2738,False
841,278,19779,True
842,278,17184,True
843,278,16320,True
844,279,18896,True
845,279,10323,False
846,279,8374,True
847,280,16909,True
848,280,16597,True
849,280,5349,True
850,281,20258,False
851,281,7824,False
852,281,60,False
853,282,21380,False
854,282,19964,False
855,282,15687,True
856,283,9708,False
857,283,3820,False
858,283,1886,False
859,284,14575,False
860,284,14569,False
861,284,2675,True
862,285,12797,True
863,285,10749,True
864,285,8788,True
865,286,18626,False
866,286,13803,False
867,286,2240,False
868,287,19434,False
869,287,15885,False
870,287,3925,False
871,288,12116,True
872,288,6712,False
873,288,2632,False
874,289,18559,False
875,289,17744,True
876,289,16709,True
877,290,20220,True
878,290,15478,True
879,290,9554,False
880,291,15926,False
881,291,4181,False
882,291,2001,False
883,292,14489,True
884,292,12590,False
885,292,6535,False
886,292,4497,False
887,293,15229,False
888,293,9497,False
889,293,6850,False
890,294,19911,True
891,294,15485,False
892,294,11301,True
893,295,13910,True
894,295,12600,True
895,295,12589,False
896,296,20284,False
897,296,10286,False
898,296,3667,False
899,297,15653,False
900,297,3706,True
901,297,1733,False
902,298,15917,False
903,298,4683,False
904,298,3025,False
905,299,4644,False
906,299,4643,False
907,299,734,False
908,300,19334,True
909,300,16163,True
910,300,14691,True
911,301,16608,True
912,301,14707,True
913,301,6750,True
914,302,16807,True
915,302,16641,True
916,302,4461,True
917,303,19299,True
918,303,14841,True
919,303,12936,True
920,304,20180,True
921,304,19884,False
922,304,5127,False
923,305,15292,False
924,305,13308,True
925,305,5266,False
926,306,21886,True
927,306,8353,True
928,306,73,True
929,307,20906,False
930,307,10209,True
931,307,8203,False
932,308,12803,False
933,308,12802,False
934,308,8239,True
935,309,19291,False
936,309,12826,True
937,309,1040,False
938,310,15836,False
939,310,12779,True
940,310,798,False
941,311,17878,False
942,311,15568,False
943,311,9644,False
944,312,13299,False
945,312,13298,False
946,312,11285,False
947,313,21712,False
948,313,8870,False
949,313,3295,False
950,314,9124,False
951,314,8805,False
952,314,3158,False
953,315,13661,False
954,315,7705,True
955,315,1727,True
956,316,18775,False
957,316,6570,False
958,316,5232,True
959,317,9242,False
960,317,5550,False
961,317,1082,True
962,317,950,False
963,318,21762,False
964,318,20166,False
965,318,10402,False
966,319,21483,False
967,319,19634,False
968,319,13350,False
969,320,15247,False
970,320,10473,False
971,320,5431,False
972,321,14611,False
973,321,4629,False
974,321,4628,False
975,322,13913,False
976,322,9990,True
977,322,5930,True
978,323,15166,True
979,323,5174,False
980,323,1244,False
981,324,21543,False
982,324,19773,True
983,324,8519,False
984,325,6893,False
985,325,4876,False
986,325,4875,False
987,326,11440,False
988,326,1474,False
989,326,171,False
990,327,20123,False
991,327,12795,False
992,327,2828,False
993,328,20143,False
994,328,14369,False
995,328,14351,False
996,329,13293,False
997,329,7314,False
998,329,159,True
999,330,21371,False
1000,330,13536,False
1001,330,1599,False
1002,331,13373,True
1003,331,6690,True
1004,331,768,False
1005,332,19334,True
1006,332,7686,True
1007,332,768,True
1008,333,16617,False
1009,333,3710,True
1010,333,1749,True
1011,334,10661,False
1012,334,6657,False
1013,334,725,False
1014,335,6664,True
1015,335,6663,False
1016,335,2721,False
1017,336,20174,False
1018,336,19065,False
1019,336,7237,True
1020,337,18357,True
1021,337,11148,True
1022,337,6115,True
1023,338,13775,False
1024,338,7942,False
1025,338,1904,False
1026,339,13560,True
1027,339,11601,False
1028,339,11599,False
1029,340,18622,True
1030,340,12267,False
1031,340,363,True
1032,341,8689,False
1033,341,5380,False
1034,341,2737,False
1035,342,21065,False
1036,342,9327,False
1037,342,7323,False
1038,343,19986,False
1039,343,11855,False
1040,343,9820,False
1041,344,20879,True
1042,344,6271,True
1043,344,2010,False
1044,345,21748,False
1045,345,9839,True
1046,345,8386,True
1047,346,8305,False
1048,346,8304,True
1049,346,379,True
1050,347,14458,True
1051,347,10511,False
1052,347,2555,False
1053,348,19614,False
1054,348,1189,False
1055,348,1187,False
1056,349,19691,False
1057,349,15809,False
1058,349,1904,False
1059,350,9349,False
1060,350,7942,False
1061,350,1904,False
1062,351,10048,False
1063,351,10045,False
1064,351,2552,False
1065,352,17477,True
1066,352,17173,True
1067,352,16294,True
1068,353,10729,False
1069,353,10728,True
1070,353,10727,False
1071,353,8235,True
1072,354,21296,True
1073,354,16760,True
1074,354,2013,False
1075,355,18723,False
1076,355,6850,False
1077,355,4909,False
1078,356,21591,False
1079,356,8836,False
1080,356,3882,False
1081,357,20629,True
1082,357,18632,True
1083,357,2432,False
1084,358,21637,True
1085,358,18295,True
1086,358,17347,True
1087,359,13958,False
1088,359,13808,False
1089,359,8373,False
1090,360,19150,True
1091,360,11566,False
1092,360,7558,True
1093,361,18286,True
1094,361,17436,True
1095,361,297,True
1096,362,19065,False
1097,362,18769,False
1098,362,155,False
1099,363,18691,True
1100,363,7131,True
1101,363,2939,False
1102,364,9532,True
1103,364,9519,False
1104,364,7503,False
1105,365,18601,True
1106,365,15693,False
1107,365,768,True
1108,366,21964,False
1109,366,21636,False
1110,366,15541,False
1111,367,11421,True
1112,367,6691,False
1113,367,6690,False
1114,367,768,True
1115,368,18601,True
1116,368,14443,True
1117,368,12797,True
1118,369,17846,False
1119,369,16333,True
1120,369,768,True
1121,370,21042,False
1122,370,15071,True
1123,370,13846,False
1124,371,20697,False
1125,371,4629,False
1126,371,725,False
1127,372,8543,False
1128,372,8437,False
1129,372,2857,False
1130,373,7119,False
1131,373,6173,False
1132,373,1900,False
1133,374,6278,True
1134,374,2346,False
1135,374,428,True
1136,375,9081,False
1137,375,7054,False
1138,375,5041,False
1139,376,11351,False
1140,376,9389,False
1141,376,3374,False
1142,377,14245,False
1143,377,8328,False
1144,377,8006,False
1145,378,21690,False
1146,378,16907,True
1147,378,4201,False
1148,379,20659,False
1149,379,3933,True
1150,379,68,False
1151,380,16499,False
1152,380,14555,False
1153,380,667,False
1154,381,20562,True
1155,381,17623,True
1156,381,320,True
1157,382,2583,True
1158,382,2579,False
1159,382,1609,False
1160,383,20130,False
1161,383,10773,False
1162,383,5177,False
1163,384,9349,False
1164,384,8701,False
1165,384,2088,False
1166,385,18965,True
1167,385,13688,False
1168,385,11729,False
1169,386,20008,False
1170,386,16017,False
1171,386,4058,False
1172,387,11120,False
1173,387,3169,False
1174,387,1160,False
1175,388,19048,True
1176,388,13136,False
1177,388,3161,False
1178,389,19893,False
1179,389,19515,True
1180,389,10543,True
1181,390,11602,False
1182,390,11588,False
1183,390,1615,False
1184,391,16932,True
1185,391,9801,True
1186,391,7162,False
1187,392,12857,False
1188,392,12366,False
1189,392,5339,False
1190,393,21590,False
1191,393,19879,False
1192,393,19049,False
1193,394,17444,True
1194,394,17139,True
1195,394,15681,True
1196,395,22043,False
1197,395,10311,False
1198,395,99,False
1199,396,17848,True
1200,396,9940,False
1201,396,7144,False
1202,397,14826,False
1203,397,4860,True
1204,397,4859,False
1205,398,18047,True
1206,398,17563,True
1207,398,16514,True
1208,399,4610,True
1209,399,713,False
1210,399,712,True
1211,400,8725,False
1212,400,6691,False
1213,400,6690,False
1214,401,19334,True
1215,401,7686,True
1216,401,5666,True
1217,402,17886,True
1218,402,16962,True
1219,402,14444,False
1220,403,16608,True
1221,403,14707,True
1222,403,820,True
1223,404,18577,False
1224,404,18575,True
1225,404,17020,False
1226,404,17018,False
1227,405,15894,False
1228,405,14495,True
1229,405,9988,False
1230,406,21288,False
1231,406,19557,False
1232,406,10878,False
1233,407,17346,True
1234,407,17345,True
1235,407,17047,True
1236,408,20225,False
1237,408,3221,False
1238,408,2183,False
1239,409,17551,False
1240,409,5774,False
1241,409,5459,False
1242,410,15299,False
1243,410,9322,False
1244,410,1341,False
1245,411,20452,False
1246,411,19599,False
1247,411,19309,False
1248,412,13139,False
1249,412,7567,False
1250,412,1192,False
1251,413,16531,True
1252,413,1677,True
1253,413,284,True
1254,414,9527,False
1255,414,6762,True
1256,414,1529,False
1257,415,20385,True
1258,415,17243,True
1259,415,16503,True
1260,416,19475,True
1261,416,12289,True
1262,416,4263,False
1263,417,18507,True
1264,417,18443,True
1265,417,2819,True
1266,418,11272,False
1267,418,3296,False
1268,418,1306,False
1269,419,13252,False
1270,419,7260,False
1271,419,5215,False
1272,420,14861,False
1273,420,4903,False
1274,420,4100,False
1275,421,17564,True
1276,421,17330,True
1277,421,17315,True
1278,422,16086,True
1279,422,13582,False
1280,422,6033,False
1281,423,21896,False
1282,423,4937,False
1283,423,4010,False
1284,424,8538,False
1285,424,8535,False
1286,424,8534,True
1287,425,21878,False
1288,425,19691,False
1289,425,13261,False
1290,426,19587,True
1291,426,14868,True
1292,426,4914,True
1293,427,8561,False
1294,427,6504,False
1295,427,6503,False
1296,428,10588,True
1297,428,6990,True
1298,428,4979,True
1299,429,11237,False
1300,429,7263,False
1301,429,3273,False
1302,430,16147,False
1303,430,4193,False
1304,430,4191,True
1305,431,18464,True
1306,431,14871,False
1307,431,1492,False
1308,432,12356,False
1309,432,12352,False
1310,432,438,False
1311,433,12366,False
1312,433,6324,False
1313,433,5339,True
1314,434,20211,False
1315,434,16042,False
1316,434,13420,False
1317,435,15840,False
1318,435,11134,True
1319,435,7143,False
1320,436,11808,False
1321,436,10032,False
1322,436,8395,False
1323,437,21298,False
1324,437,12332,False
1325,437,2245,True
1326,438,10344,False
1327,438,9120,False
1328,438,4296,False
1329,439,21637,True
1330,439,18295,True
1331,439,17347,True
1332,440,11421,True
1333,440,6691,True
1334,440,768,True
1335,441,12714,True
1336,441,6691,False
1337,441,19334,True
1338,442,21933,True
1339,442,14949,False
1340,442,7686,True
1341,443,19334,True
1342,443,6691,True
1343,443,6690,True
1344,444,21933,True
1345,444,18601,False
1346,444,10489,False
1347,445,18198,False
1348,445,17380,False
1349,445,606,False
1350,446,21189,False
1351,446,16169,False
1352,446,5774,False
1353,447,13174,True
1354,447,13173,False
1355,447,9155,False
1356,448,13174,False
1357,448,13173,True
1358,448,9155,False
1359,449,20034,False
1360,449,11980,False
1361,449,2306,False
1362,450,17346,True
1363,450,17302,True
1364,450,17048,False
1365,451,21108,False
1366,451,20035,True
1367,451,20034,False
1368,452,20707,False
1369,452,18386,True
1370,452,16645,True
1371,453,12946,False
1372,453,10899,True
1373,453,4892,True
1374,454,2985,False
1375,454,1891,True
1376,454,485,False
1377,455,19347,True
1378,455,17216,True
1379,455,16355,False
1380,455,16354,True
1381,456,21792,False
1382,456,8957,False
1383,456,1980,False
1384,457,8018,True
1385,457,8017,False
1386,457,2035,True
1387,458,15293,False
1388,458,15292,False
1389,458,1337,False
1390,459,11738,True
1391,459,20827,True
1392,459,7739,True
1393,460,20337,False
1394,460,10386,False
1395,460,8646,False
1396,461,18389,True
1397,461,17769,True
1398,461,7121,False
1399,462,12785,True
1400,462,9288,True
1401,462,2821,True
1402,463,11440,False
1403,463,3459,False
1404,463,171,False
1405,464,14006,False
1406,464,10075,False
1407,464,3818,False
1408,465,15278,False
1409,465,15263,False
1410,465,7304,True
1411,466,17506,True
1412,466,16910,True
1413,466,16317,True
1414,467,21605,False
1415,467,18785,True
1416,467,16403,True
1417,468,20645,False
1418,468,18940,False
1419,468,8479,False
1420,469,19558,False
1421,469,19257,True
1422,469,2720,True
1423,470,15783,False
1424,470,10874,True
1425,470,2958,True
1426,471,19389,False
1427,471,11622,False
1428,471,11283,False
1429,472,15367,False
1430,472,13371,False
1431,472,5362,False
1432,473,14744,False
1433,473,6068,False
1434,473,3860,False
1435,474,18529,False
1436,474,11175,False
1437,474,1225,False
1438,475,20392,True
1439,475,12746,True
1440,475,12745,True
1441,476,10881,False
1442,476,2717,True
1443,476,1688,False
1444,477,21046,False
1445,477,19193,False
1446,477,9145,False
1447,478,20274,True
1448,478,8154,False
1449,478,4380,False
1450,479,14557,False
1451,479,12920,False
1452,479,261,True
1453,480,8295,False
1454,480,376,False
1455,480,374,False
1456,481,14852,False
1457,481,14851,False
1458,481,8939,False
1459,482,21789,False
1460,482,19229,False
1461,482,15132,False
1462,483,9130,True
1463,483,8707,False
1464,483,1149,False
1465,484,12803,False
1466,484,12802,False
1467,484,4736,True
1468,485,18622,False
1469,485,12267,False
1470,485,363,False
1471,486,19334,True
1472,486,9288,True
1473,486,820,True
1474,487,19334,True
1475,487,17381,False
1476,487,16909,True
1477,488,13373,False
1478,488,9063,True
1479,488,6691,False
1480,488,6690,True
1481,489,18601,False
1482,489,10489,True
1483,489,768,False
1484,490,12536,False
1485,490,10505,False
1486,490,5529,False
1487,491,19957,True
1488,491,1744,False
1489,491,1742,False
1490,492,14430,False
1491,492,12502,False
1492,492,11917,False
1493,493,12268,True
1494,493,7825,True
1495,493,15923,True
1496,494,15939,False
1497,494,6824,False
1498,494,3970,False
1499,495,13141,False
1500,495,8804,False
1501,495,2837,False
1502,496,20374,False
1503,496,4496,True
1504,496,1978,False
