dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples
abt,buy,D2,gemma3n-tf-p2,2233.4688210487366,0.6558441558441559,0.9361483007209063,0.7713194739075095,1.0,join_examples_dict_1
abt,buy,D2,qwen2.5-ft-p1,552.7119235992432,0.8688524590163934,0.8733264675592173,0.8710837185413457,1.0,join_examples_dict_1
abt,buy,D2,qwen2.5-ft-p2,548.3456888198853,0.8742268041237113,0.8733264675592173,0.8737764039155075,1.0,join_examples_dict_1
abt,buy,D2,qwen2.5-tf-p1,548.2627236843109,0.8572844400396432,0.8908341915550978,0.8737373737373737,1.0,join_examples_dict_1
abt,buy,D2,qwen2.5-tf-p2,549.4378726482391,0.8655967903711134,0.8887744593202883,0.8770325203252033,1.0,join_examples_dict_1
abt,buy,D2,llama3.1-ft-p1,554.8330159187317,0.4677589852008457,0.9114315139031925,0.6182326231225986,1.0,join_examples_dict_1
abt,buy,D2,llama3.1-ft-p2,550.3965487480164,0.4519467718087728,0.9443872296601442,0.6113333333333333,1.0,join_examples_dict_1
abt,buy,D2,llama3.1-tf-p1,553.2768137454987,0.3117134559535334,0.9948506694129763,0.4746928746928747,1.0,join_examples_dict_1
abt,buy,D2,llama3.1-tf-p2,549.579939365387,0.32558139534883723,0.9948506694129763,0.4906043676993398,1.0,join_examples_dict_1
abt,buy,D2,orca2-ft-p1,484.5233108997345,0.4190086867654573,0.8444902162718847,0.5601092896174863,0.9965148698884758,join_examples_dict_1
abt,buy,D2,orca2-ft-p2,476.54592776298523,0.5174418604651163,0.8249227600411947,0.6359666534339024,0.9990706319702602,join_examples_dict_1
abt,buy,D2,orca2-tf-p1,476.7366089820862,0.4060385216033316,0.8032955715756952,0.5394190871369294,0.9995353159851301,join_examples_dict_1
abt,buy,D2,orca2-tf-p2,474.08112359046936,0.4505928853754941,0.8218331616889805,0.5820568927789934,1.0,join_examples_dict_1
abt,buy,D2,openhermes-ft-p1,485.1002345085144,0.6956181533646323,0.9155509783728115,0.7905735882614495,1.0,join_examples_dict_1
abt,buy,D2,openhermes-ft-p2,485.04329204559326,0.723404255319149,0.8753861997940268,0.7921714818266542,1.0,join_examples_dict_1
abt,buy,D2,openhermes-tf-p1,487.1910574436188,0.7071600965406275,0.9052523171987642,0.7940379403794038,1.0,join_examples_dict_1
abt,buy,D2,openhermes-tf-p2,484.8543038368225,0.7457168620378719,0.8516992790937178,0.7951923076923076,1.0,join_examples_dict_1
abt,buy,D2,zephyr-ft-p1,1442.7210783958435,0.47411444141689374,0.1791967044284243,0.2600896860986547,0.35943308550185876,join_examples_dict_1
abt,buy,D2,zephyr-ft-p2,1428.8948724269867,0.4853801169590643,0.0854788877445932,0.14535901926444833,0.30785315985130113,join_examples_dict_1
abt,buy,D2,zephyr-tf-p1,1206.9215993881226,0.5991561181434599,0.1462409886714727,0.23509933774834438,0.36361524163568776,join_examples_dict_1
abt,buy,D2,zephyr-tf-p2,1266.9612748622894,0.5307692307692308,0.14212152420185376,0.22420796100731114,0.3805762081784387,join_examples_dict_1
abt,buy,D2,gemma3n-ft-p1,1699.490516424179,0.48449415353329944,0.9814624098867147,0.6487406398910823,1.0,join_examples_dict_2
abt,buy,D2,gemma3n-ft-p2,1456.3079705238342,0.49300880372863803,0.98043254376931,0.6560992419021364,1.0,join_examples_dict_2
abt,buy,D2,gemma3n-tf-p1,1697.686424255371,0.40609137055837563,0.9886714727085479,0.5757121439280359,1.0,join_examples_dict_2
abt,buy,D2,gemma3n-tf-p2,1456.4230451583862,0.39983340274885465,0.9886714727085479,0.5693950177935944,1.0,join_examples_dict_2
abt,buy,D2,qwen2.5-ft-p1,545.0302357673645,0.8866736621196223,0.870236869207003,0.8783783783783784,1.0,join_examples_dict_2
abt,buy,D2,qwen2.5-ft-p2,540.1976714134216,0.89798087141339,0.870236869207003,0.8838912133891214,1.0,join_examples_dict_2
abt,buy,D2,qwen2.5-tf-p1,541.5845556259155,0.8432122370936902,0.9083419155509783,0.8745661874070402,1.0,join_examples_dict_2
abt,buy,D2,qwen2.5-tf-p2,539.7171523571014,0.8443170964660937,0.9104016477857878,0.8761149653121902,1.0,join_examples_dict_2
abt,buy,D2,llama3.1-ft-p1,545.1851222515106,0.406786941580756,0.9752832131822863,0.5741133676871779,1.0,join_examples_dict_2
abt,buy,D2,llama3.1-ft-p2,541.4271969795227,0.37692004726270184,0.9855818743563337,0.5452991452991452,1.0,join_examples_dict_2
abt,buy,D2,llama3.1-tf-p1,543.3506708145142,0.27655938479065795,1.0,0.4332887103971441,1.0,join_examples_dict_2
abt,buy,D2,llama3.1-tf-p2,541.1751980781555,0.28164924506387923,0.9989701338825953,0.43941109852774635,1.0,join_examples_dict_2
abt,buy,D2,orca2-ft-p1,471.671511888504,0.32751247327156097,0.9464469618949537,0.4866296002118083,0.9974442379182156,join_examples_dict_2
abt,buy,D2,orca2-ft-p2,463.9420988559723,0.3847112588284171,0.9536560247167868,0.5482534043812907,1.0,join_examples_dict_2
abt,buy,D2,orca2-tf-p1,492.0333299636841,0.3196281730425456,0.9207003089598352,0.4745222929936306,0.9714219330855018,join_examples_dict_2
abt,buy,D2,orca2-tf-p2,467.2606780529022,0.3832828064097012,0.9114315139031925,0.5396341463414634,0.9972118959107806,join_examples_dict_2
abt,buy,D2,openhermes-ft-p1,479.3068141937256,0.5807050092764379,0.9670442842430484,0.7256568778979907,1.0,join_examples_dict_2
abt,buy,D2,openhermes-ft-p2,473.45691108703613,0.6025641025641025,0.9680741503604532,0.7427894112998815,1.0,join_examples_dict_2
abt,buy,D2,openhermes-tf-p1,477.24368238449097,0.6139755766621439,0.9320288362512873,0.7402862985685071,1.0,join_examples_dict_2
abt,buy,D2,openhermes-tf-p2,474.17175674438477,0.6810007818608288,0.8970133882595263,0.7742222222222223,1.0,join_examples_dict_2
abt,buy,D2,zephyr-ft-p1,1001.3954062461853,0.5914552736982643,0.45623069001029865,0.5151162790697674,0.6438197026022305,join_examples_dict_2
abt,buy,D2,zephyr-ft-p2,1576.4472470283508,0.5509090909090909,0.3120494335736354,0.398422090729783,0.5504182156133829,join_examples_dict_2
abt,buy,D2,zephyr-tf-p1,1194.4664204120636,0.47198879551820727,0.694129763130793,0.5619007919966653,0.7237453531598513,join_examples_dict_2
abt,buy,D2,zephyr-tf-p2,1714.439593076706,0.4685929648241206,0.384140061791967,0.422184493491794,0.5343866171003717,join_examples_dict_2
abt,buy,D2,gemma3n-ft-p1 U gemma3n-tf-p1,2471.23344039917,0.25662154208357857,0.929637526652452,0.4022140221402214,1.0,vector_based_examples_dict_1
abt,buy,D2,gemma3n-ft-p1 ∩ gemma3n-tf-p1,2471.23344039917,0.29664723032069973,0.8678038379530917,0.44215100488864745,1.0,vector_based_examples_dict_1
abt,buy,D2,gemma3n-ft-p1 U gemma3n-tf-p1,4697.691289424895,0.26474201474201475,0.9189765458422174,0.4110634239389604,1.0,join_examples_dict_1
abt,buy,D2,gemma3n-ft-p1 ∩ gemma3n-tf-p1,4697.691289424895,0.2867231638418079,0.8656716417910447,0.4307692307692308,1.0,join_examples_dict_1
abt,buy,D2,gemma3n-ft-p1 U gemma3n-tf-p1,3397.17733502388,0.1928270042194093,0.9744136460554371,0.3219443466009158,1.0,join_examples_dict_2
abt,buy,D2,gemma3n-ft-p1 ∩ gemma3n-tf-p1,3397.17733502388,0.22692503824579296,0.9488272921108742,0.3662551440329218,1.0,join_examples_dict_2
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,2285.5096509456635,0.276307295029051,0.9125799573560768,0.4241823587710605,1.0,vector_based_examples_dict_1
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2285.5096509456635,0.30451127819548873,0.8635394456289979,0.4502501389660923,1.0,vector_based_examples_dict_1
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,4469.79988193512,0.2781501340482574,0.8848614072494669,0.4232534421213667,1.0,join_examples_dict_1
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,4469.79988193512,0.3015151515151515,0.8486140724946695,0.44494130799329235,1.0,join_examples_dict_1
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,2912.731422185898,0.19126819126819128,0.9808102345415778,0.3201113430758525,1.0,join_examples_dict_2
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2912.731422185898,0.2309289050337312,0.9488272921108742,0.37145242070116863,1.0,join_examples_dict_2
abt,buy,D2,qwen2.5-ft-p1 U qwen2.5-tf-p1,1079.9060118198395,0.35589941972920697,0.7846481876332623,0.48968729208250167,1.0,vector_based_examples_dict_1
abt,buy,D2,qwen2.5-ft-p1 ∩ qwen2.5-tf-p1,1079.9060118198395,0.36673773987206826,0.7334754797441365,0.48898365316275766,1.0,vector_based_examples_dict_1
abt,buy,D2,qwen2.5-ft-p1 U qwen2.5-tf-p1,1100.9750437736511,0.3627546071774976,0.7974413646055437,0.49866666666666665,1.0,join_examples_dict_1
abt,buy,D2,qwen2.5-ft-p1 ∩ qwen2.5-tf-p1,1100.9750437736511,0.3637316561844864,0.7398720682302772,0.4877020379479972,1.0,join_examples_dict_1
abt,buy,D2,qwen2.5-ft-p1 U qwen2.5-tf-p1,1086.6151869297028,0.3593155893536122,0.8059701492537313,0.4970414201183432,1.0,join_examples_dict_2
abt,buy,D2,qwen2.5-ft-p1 ∩ qwen2.5-tf-p1,1086.6151869297028,0.3706441393875396,0.7484008528784648,0.4957627118644068,1.0,join_examples_dict_2
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,1072.7678949832916,0.36490528414755735,0.7803837953091685,0.49728260869565216,1.0,vector_based_examples_dict_1
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1072.7678949832916,0.37219251336898396,0.7420042643923241,0.49572649572649574,1.0,vector_based_examples_dict_1
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,1097.7839572429657,0.36623889437314905,0.7910447761194029,0.5006747638326585,1.0,join_examples_dict_1
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1097.7839572429657,0.3668763102725367,0.746268656716418,0.49191848208011246,1.0,join_examples_dict_1
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,1079.915227174759,0.3574144486692015,0.8017057569296375,0.49441157133464825,1.0,join_examples_dict_2
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1079.915227174759,0.375,0.7484008528784648,0.499644128113879,1.0,join_examples_dict_2
abt,buy,D2,llama3.1-ft-p1 U llama3.1-tf-p1,1086.357548713684,0.1437807881773399,0.9957356076759062,0.25127791229486146,1.0,vector_based_examples_dict_1
abt,buy,D2,llama3.1-ft-p1 ∩ llama3.1-tf-p1,1086.357548713684,0.21827956989247313,0.8656716417910447,0.34864748819235725,1.0,vector_based_examples_dict_1
abt,buy,D2,llama3.1-ft-p1 U llama3.1-tf-p1,1108.1102406978607,0.14505494505494507,0.9850746268656716,0.25287356321839083,1.0,join_examples_dict_1
abt,buy,D2,llama3.1-ft-p1 ∩ llama3.1-tf-p1,1108.1102406978607,0.2203765227021041,0.8486140724946695,0.3498901098901099,1.0,join_examples_dict_1
abt,buy,D2,llama3.1-ft-p1 U llama3.1-tf-p1,1088.536209344864,0.13072814169243746,0.9914712153518124,0.23099850968703428,1.0,join_examples_dict_2
abt,buy,D2,llama3.1-ft-p1 ∩ llama3.1-tf-p1,1088.536209344864,0.19106047326906223,0.929637526652452,0.31697564521992005,1.0,join_examples_dict_2
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,1082.8218150138855,0.14154411764705882,0.9850746268656716,0.24752210018751675,1.0,vector_based_examples_dict_1
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1082.8218150138855,0.22117892540427753,0.9040511727078892,0.355406538139145,1.0,vector_based_examples_dict_1
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,1099.9768998622894,0.14696485623003194,0.9808102345415778,0.25562656293414837,1.0,join_examples_dict_1
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1099.9768998622894,0.22240085744908897,0.8848614072494669,0.3554603854389722,1.0,join_examples_dict_1
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,1082.6027998924255,0.13091216216216217,0.9914712153518124,0.23128574981347924,1.0,join_examples_dict_2
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1082.6027998924255,0.1834635952283011,0.9509594882729211,0.30758620689655175,1.0,join_examples_dict_2
abt,buy,D2,orca2-ft-p1 U orca2-tf-p1,947.9692208766937,0.1521585279547063,0.9168443496801706,0.26100151745068284,0.9930297397769516,vector_based_examples_dict_1
abt,buy,D2,orca2-ft-p1 ∩ orca2-tf-p1,947.9692208766937,0.19529540481400437,0.7611940298507462,0.3108402263822377,0.9930297397769516,vector_based_examples_dict_1
abt,buy,D2,orca2-ft-p1 U orca2-tf-p1,961.2603845596313,0.1601005867560771,0.814498933901919,0.26760070052539403,0.9980250929368029,join_examples_dict_1
abt,buy,D2,orca2-ft-p1 ∩ orca2-tf-p1,961.2603845596313,0.1970509383378016,0.6268656716417911,0.2998470168281489,0.9980250929368029,join_examples_dict_1
abt,buy,D2,orca2-ft-p1 U orca2-tf-p1,963.705287694931,0.1376004947433519,0.9488272921108742,0.24034566567647853,0.9844330855018587,join_examples_dict_2
abt,buy,D2,orca2-ft-p1 ∩ orca2-tf-p1,963.705287694931,0.1650485436893204,0.8336886993603412,0.2755461592670895,0.9844330855018587,join_examples_dict_2
abt,buy,D2,orca2-ft-p2 U orca2-tf-p2,930.1160457134247,0.18270079435127978,0.8827292110874201,0.30274223034734915,0.999767657992565,vector_based_examples_dict_1
abt,buy,D2,orca2-ft-p2 ∩ orca2-tf-p2,930.1160457134247,0.2404795486600846,0.7270788912579957,0.36142024377318493,0.999767657992565,vector_based_examples_dict_1
abt,buy,D2,orca2-ft-p2 U orca2-tf-p2,950.6274700164795,0.18639195016770485,0.8294243070362474,0.30438184663536777,0.9995353159851301,join_examples_dict_1
abt,buy,D2,orca2-ft-p2 ∩ orca2-tf-p2,950.6274700164795,0.23944805194805194,0.6289978678038379,0.34685479129923574,0.9995353159851301,join_examples_dict_1
abt,buy,D2,orca2-ft-p2 U orca2-tf-p2,931.2031939029694,0.15770479971129556,0.9317697228144989,0.2697530864197531,0.9986059479553904,join_examples_dict_2
abt,buy,D2,orca2-ft-p2 ∩ orca2-tf-p2,931.2031939029694,0.2025706940874036,0.8400852878464818,0.3264291632145816,0.9986059479553904,join_examples_dict_2
abt,buy,D2,openhermes-ft-p1 U openhermes-tf-p1,945.6388556957245,0.2857142857142857,0.8656716417910447,0.42962962962962964,1.0,vector_based_examples_dict_1
abt,buy,D2,openhermes-ft-p1 ∩ openhermes-tf-p1,945.6388556957245,0.3489065606361829,0.7484008528784648,0.4759322033898305,1.0,vector_based_examples_dict_1
abt,buy,D2,openhermes-ft-p1 U openhermes-tf-p1,972.2916958332062,0.2784552845528455,0.8763326226012793,0.4226221079691517,1.0,join_examples_dict_1
abt,buy,D2,openhermes-ft-p1 ∩ openhermes-tf-p1,972.2916958332062,0.3397129186602871,0.7569296375266524,0.46895640686922063,1.0,join_examples_dict_1
abt,buy,D2,openhermes-ft-p1 U openhermes-tf-p1,956.5509030818939,0.2437115707098938,0.929637526652452,0.3861824623560673,1.0,join_examples_dict_2
abt,buy,D2,openhermes-ft-p1 ∩ openhermes-tf-p1,956.5509030818939,0.30414746543778803,0.8443496801705757,0.4472049689440994,1.0,join_examples_dict_2
abt,buy,D2,openhermes-ft-p2 U openhermes-tf-p2,936.4471848011017,0.2780454232622161,0.8614072494669509,0.42039542143600417,1.0,vector_based_examples_dict_1
abt,buy,D2,openhermes-ft-p2 ∩ openhermes-tf-p2,936.4471848011017,0.3420229405630866,0.6993603411513859,0.45938375350140054,1.0,vector_based_examples_dict_1
abt,buy,D2,openhermes-ft-p2 U openhermes-tf-p2,969.8979985713959,0.29739776951672864,0.8528784648187633,0.4410143329658214,1.0,join_examples_dict_1
abt,buy,D2,openhermes-ft-p2 ∩ openhermes-tf-p2,969.8979985713959,0.3503727369542066,0.7014925373134329,0.46732954545454547,1.0,join_examples_dict_1
abt,buy,D2,openhermes-ft-p2 U openhermes-tf-p2,947.6290769577026,0.2581032412965186,0.9168443496801706,0.4028103044496487,1.0,join_examples_dict_2
abt,buy,D2,openhermes-ft-p2 ∩ openhermes-tf-p2,947.6290769577026,0.319693094629156,0.7995735607675906,0.45676004872107184,1.0,join_examples_dict_2
abt,buy,D2,zephyr-ft-p1 U zephyr-tf-p1,1451.4570271968842,0.2743947175348496,0.7974413646055437,0.40829694323144106,0.8265566914498141,vector_based_examples_dict_1
abt,buy,D2,zephyr-ft-p1 ∩ zephyr-tf-p1,1451.4570271968842,0.32558139534883723,0.5671641791044776,0.41368584758942456,0.8265566914498141,vector_based_examples_dict_1
abt,buy,D2,zephyr-ft-p1 U zephyr-tf-p1,2649.6430842876434,0.27091633466135456,0.2899786780383795,0.2801235839340886,0.3615241635687732,join_examples_dict_1
abt,buy,D2,zephyr-ft-p1 ∩ zephyr-tf-p1,2649.6430842876434,0.47058823529411764,0.1023454157782516,0.1681260945709282,0.3615241635687732,join_examples_dict_1
abt,buy,D2,zephyr-ft-p1 U zephyr-tf-p1,2195.86225605011,0.23038292529817953,0.7825159914712153,0.3559650824442289,0.683782527881041,join_examples_dict_2
abt,buy,D2,zephyr-ft-p1 ∩ zephyr-tf-p1,2195.86225605011,0.3441780821917808,0.42857142857142855,0.3817663817663818,0.683782527881041,join_examples_dict_2
abt,buy,D2,zephyr-ft-p2 U zephyr-tf-p2,1512.8737716674805,0.3003412969283277,0.5628997867803838,0.3916913946587537,0.6947026022304832,vector_based_examples_dict_1
abt,buy,D2,zephyr-ft-p2 ∩ zephyr-tf-p2,1512.8737716674805,0.3522388059701492,0.2515991471215352,0.2935323383084577,0.6947026022304832,vector_based_examples_dict_1
abt,buy,D2,zephyr-ft-p2 U zephyr-tf-p2,2695.8565587997437,0.2680965147453083,0.21321961620469082,0.2375296912114014,0.3442146840148699,join_examples_dict_1
abt,buy,D2,zephyr-ft-p2 ∩ zephyr-tf-p2,2695.8565587997437,0.3620689655172414,0.04477611940298507,0.07969639468690702,0.3442146840148699,join_examples_dict_1
abt,buy,D2,zephyr-ft-p2 U zephyr-tf-p2,3290.887269973755,0.27735124760076774,0.6162046908315565,0.3825281270681668,0.5424024163568772,join_examples_dict_2
abt,buy,D2,zephyr-ft-p2 ∩ zephyr-tf-p2,3290.887269973755,0.32894736842105265,0.21321961620469082,0.258732212160414,0.5424024163568772,join_examples_dict_2
abt,buy,D2,gemma3n-ft-p1,1717.7639727592468,0.5445086705202312,0.9701338825952626,0.6975194372454646,1.0,vector_based_examples_dict_2
abt,buy,D2,gemma3n-ft-p2,1482.652358531952,0.576521204671174,0.9660144181256437,0.7220939183987682,1.0,vector_based_examples_dict_2
abt,buy,D2,gemma3n-tf-p1,1729.618718624115,0.49609171443460137,0.98043254376931,0.6588235294117647,1.0,vector_based_examples_dict_2
abt,buy,D2,gemma3n-tf-p2,1484.9797792434692,0.46839784419402253,0.984552008238929,0.6347941567065073,1.0,vector_based_examples_dict_2
abt,buy,D2,qwen2.5-ft-p1,548.8783206939697,0.8597376387487387,0.8774459320288363,0.8685015290519877,1.0,vector_based_examples_dict_2
abt,buy,D2,qwen2.5-ft-p2,545.2454349994659,0.8558467741935484,0.874356333676622,0.8650025471217524,1.0,vector_based_examples_dict_2
abt,buy,D2,qwen2.5-tf-p1,546.6248824596405,0.8621399176954733,0.86302780638517,0.8625836335563561,1.0,vector_based_examples_dict_2
abt,buy,D2,qwen2.5-tf-p2,544.8696701526642,0.8685831622176592,0.8712667353244078,0.8699228791773779,1.0,vector_based_examples_dict_2
abt,buy,D2,llama3.1-ft-p1,549.8592102527618,0.4628014366341714,0.9289392378990731,0.6178082191780822,1.0,vector_based_examples_dict_2
abt,buy,D2,llama3.1-ft-p2,545.510422706604,0.4216485507246377,0.9588053553038105,0.5857187794904057,1.0,vector_based_examples_dict_2
abt,buy,D2,llama3.1-tf-p1,546.5671854019165,0.30196322842006856,0.9979402677651905,0.4636363636363636,1.0,vector_based_examples_dict_2
abt,buy,D2,llama3.1-tf-p2,545.9296586513519,0.3332179930795848,0.9917610710607621,0.4988344988344988,1.0,vector_based_examples_dict_2
abt,buy,D2,orca2-ft-p1,477.08672308921814,0.33753340969835816,0.9104016477857878,0.4924791086350975,0.9988382899628253,vector_based_examples_dict_2
abt,buy,D2,orca2-ft-p2,473.6154577732086,0.43975283213182287,0.8795056642636457,0.5863371095090971,1.0,vector_based_examples_dict_2
abt,buy,D2,orca2-tf-p1,479.03542304039,0.36970474967907574,0.8898043254376931,0.5223700120918985,0.9941914498141264,vector_based_examples_dict_2
abt,buy,D2,orca2-tf-p2,472.03170442581177,0.47885777045579353,0.898043254376931,0.6246418338108882,1.0,vector_based_examples_dict_2
abt,buy,D2,openhermes-ft-p1,482.25381803512573,0.6630116959064327,0.9340885684860968,0.7755451047456178,1.0,vector_based_examples_dict_2
abt,buy,D2,openhermes-ft-p2,481.0507242679596,0.671969696969697,0.913491246138002,0.7743343518114361,1.0,vector_based_examples_dict_2
abt,buy,D2,openhermes-tf-p1,483.00714921951294,0.6071670047329276,0.9248197734294542,0.7330612244897959,1.0,vector_based_examples_dict_2
abt,buy,D2,openhermes-tf-p2,480.813351392746,0.6561295296838859,0.8764160659114315,0.7504409171075838,1.0,vector_based_examples_dict_2
abt,buy,D2,zephyr-ft-p1,1003.9590511322021,0.6287128712871287,0.6539649845520082,0.6410903584048461,0.7511617100371747,vector_based_examples_dict_2
abt,buy,D2,zephyr-ft-p2,1185.6624658107758,0.5840092699884125,0.5190525231719877,0.549618320610687,0.6586895910780669,vector_based_examples_dict_2
