dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples
imdb,tvdb,D6,qwen2.5-tf-p2,471.8764064311981,0.5494736842105263,0.8623348017621145,0.6712387483926275,1.0,join_examples_dict_1
imdb,tvdb,D6,llama3.1-ft-p1,490.3294303417206,0.37475853187379266,0.6409691629955947,0.4729784640390085,0.9979443094748646,join_examples_dict_1
imdb,tvdb,D6,llama3.1-ft-p2,486.8994481563568,0.3276485788113695,0.698237885462555,0.4460077383046078,0.998504952345356,join_examples_dict_1
imdb,tvdb,D6,llama3.1-tf-p1,486.86882877349854,0.25717703349282295,0.947136563876652,0.4045155221072437,0.9983180713885255,join_examples_dict_1
imdb,tvdb,D6,llama3.1-tf-p2,486.7653880119324,0.24569460390355913,0.9427312775330396,0.38979963570127507,0.997009904690712,join_examples_dict_1
imdb,tvdb,D6,orca2-ft-p1,349.7189118862152,0.3724740578918624,0.751101321585903,0.4979919678714859,0.9990655952158475,join_examples_dict_1
imdb,tvdb,D6,orca2-ft-p2,345.74769401550293,0.42998585572843,0.6696035242290749,0.5236864771748493,0.9998131190431695,join_examples_dict_1
imdb,tvdb,D6,orca2-tf-p1,346.28963899612427,0.3518111964873765,0.7059471365638766,0.4695970695970696,0.999626238086339,join_examples_dict_1
imdb,tvdb,D6,orca2-tf-p2,344.6521553993225,0.4025157232704403,0.7048458149779736,0.5124099279423538,1.0,join_examples_dict_1
imdb,tvdb,D6,openhermes-ft-p1,357.28852820396423,0.40813648293963256,0.6850220264317181,0.5115131578947368,1.0,join_examples_dict_1
imdb,tvdb,D6,openhermes-ft-p2,353.2836253643036,0.40288315629742033,0.5848017621145375,0.477088948787062,1.0,join_examples_dict_1
imdb,tvdb,D6,openhermes-tf-p1,353.5129506587982,0.4453911696359411,0.6332599118942731,0.5229649840836744,1.0,join_examples_dict_1
imdb,tvdb,D6,openhermes-tf-p2,352.88759779930115,0.41969330104923325,0.5726872246696035,0.48439683278993945,1.0,join_examples_dict_1
imdb,tvdb,D6,zephyr-ft-p1,668.1136963367462,0.4340425531914894,0.11233480176211454,0.1784776902887139,0.8532984488880583,join_examples_dict_1
imdb,tvdb,D6,zephyr-ft-p2,1971.9088184833527,0.36,0.019823788546255508,0.037578288100208766,0.7572416370771818,join_examples_dict_1
imdb,tvdb,D6,zephyr-tf-p1,543.3671357631683,0.48,0.3436123348017621,0.40051347881899874,0.8865632592038871,join_examples_dict_1
imdb,tvdb,D6,zephyr-tf-p2,553.2894384860992,0.38186813186813184,0.15308370044052863,0.21855345911949686,0.8181648290039245,join_examples_dict_1
imdb,tvdb,D6,gemma3n-ft-p1,1282.6871962547302,0.5037420840529648,0.9636563876651982,0.6616257088846881,1.0,join_examples_dict_2
imdb,tvdb,D6,gemma3n-ft-p2,1204.0836431980133,0.5089440276976341,0.9713656387665198,0.6679288148428626,1.0,join_examples_dict_2
imdb,tvdb,D6,gemma3n-tf-p1,1279.2089443206787,0.5101449275362319,0.9691629955947136,0.6684390429168249,1.0,join_examples_dict_2
imdb,tvdb,D6,gemma3n-tf-p2,1202.8331246376038,0.5054441260744985,0.9713656387665198,0.6649076517150396,1.0,join_examples_dict_2
imdb,tvdb,D6,qwen2.5-ft-p1,473.1137664318085,0.5418956043956044,0.8689427312775331,0.6675126903553299,1.0,join_examples_dict_2
imdb,tvdb,D6,qwen2.5-ft-p2,471.95245337486267,0.5480028030833918,0.8612334801762115,0.6698072805139186,1.0,join_examples_dict_2
imdb,tvdb,D6,qwen2.5-tf-p1,472.8569393157959,0.5397048489107519,0.8458149779735683,0.6589446589446589,1.0,join_examples_dict_2
imdb,tvdb,D6,qwen2.5-tf-p2,472.89741706848145,0.5381844380403458,0.8226872246696035,0.6506968641114983,1.0,join_examples_dict_2
imdb,tvdb,D6,llama3.1-ft-p1,490.7017378807068,0.3684210526315789,0.6861233480176211,0.47941515967679876,0.9986918333021865,join_examples_dict_2
imdb,tvdb,D6,llama3.1-ft-p2,485.86361265182495,0.30029648454044894,0.7808370044052864,0.43377179565616397,0.998878714259017,join_examples_dict_2
imdb,tvdb,D6,llama3.1-tf-p1,488.39644289016724,0.2807017543859649,0.933920704845815,0.43166200050903536,0.997009904690712,join_examples_dict_2
imdb,tvdb,D6,llama3.1-tf-p2,486.99931716918945,0.2581032412965186,0.947136563876652,0.4056603773584906,0.9960754999065595,join_examples_dict_2
imdb,tvdb,D6,orca2-ft-p1,349.99667620658875,0.2988376452943382,0.8777533039647577,0.4458741258741259,0.998878714259017,join_examples_dict_2
imdb,tvdb,D6,orca2-ft-p2,345.57485151290894,0.38275862068965516,0.8557268722466961,0.5289312457454051,1.0,join_examples_dict_2
imdb,tvdb,D6,orca2-tf-p1,347.67496252059937,0.26334405144694534,0.9019823788546255,0.4076655052264808,0.9998131190431695,join_examples_dict_2
imdb,tvdb,D6,orca2-tf-p2,344.1637840270996,0.3375545851528384,0.8513215859030837,0.4834271419637273,1.0,join_examples_dict_2
imdb,tvdb,D6,openhermes-ft-p1,357.11796617507935,0.4557678697806086,0.7092511013215859,0.5549332184403274,1.0,join_examples_dict_2
imdb,tvdb,D6,openhermes-ft-p2,353.3290843963623,0.4438984438984439,0.5969162995594713,0.5091592296852983,1.0,join_examples_dict_2
imdb,tvdb,D6,openhermes-tf-p1,354.9853768348694,0.47832817337461303,0.6806167400881057,0.5618181818181818,1.0,join_examples_dict_2
imdb,tvdb,D6,openhermes-tf-p2,352.7782154083252,0.47906197654941374,0.6299559471365639,0.544243577545195,0.9998131190431695,join_examples_dict_2
imdb,tvdb,D6,zephyr-ft-p1,621.9608709812164,0.4065656565656566,0.17731277533039647,0.2469325153374233,0.823210614838348,join_examples_dict_2
imdb,tvdb,D6,zephyr-ft-p2,686.9280934333801,0.33663366336633666,0.07488986784140969,0.12252252252252252,0.733320874602878,join_examples_dict_2
imdb,tvdb,D6,zephyr-tf-p1,1833.764791727066,0.4775212636695018,0.43281938325991187,0.4540727902946274,0.9252476172678004,join_examples_dict_2
imdb,tvdb,D6,zephyr-tf-p2,494.3254737854004,0.4124293785310734,0.24118942731277532,0.30437804030576787,0.8574098299383293,join_examples_dict_2
imdb,tvdb,D6,gemma3n-ft-p1 U gemma3n-tf-p1,2603.261300086975,0.004074505238649592,1.0,0.008115942028985508,1.0,vector_based_examples_dict_1
imdb,tvdb,D6,gemma3n-ft-p1 ∩ gemma3n-tf-p1,2603.261300086975,0.00267379679144385,0.5714285714285714,0.0053226879574184965,1.0,vector_based_examples_dict_1
imdb,tvdb,D6,gemma3n-ft-p1 U gemma3n-tf-p1,2585.110514640808,0.003590664272890485,0.8571428571428571,0.007151370679380214,1.0,vector_based_examples_dict_2
imdb,tvdb,D6,gemma3n-ft-p1 ∩ gemma3n-tf-p1,2585.110514640808,0.003385240352064997,0.7142857142857143,0.006738544474393531,1.0,vector_based_examples_dict_2
imdb,tvdb,D6,gemma3n-ft-p1 U gemma3n-tf-p1,2558.8703401088715,0.0031779661016949155,0.8571428571428571,0.0063324538258575196,1.0,join_examples_dict_1
imdb,tvdb,D6,gemma3n-ft-p1 ∩ gemma3n-tf-p1,2558.8703401088715,0.0030284675953967293,0.7142857142857143,0.006031363088057901,1.0,join_examples_dict_1
imdb,tvdb,D6,gemma3n-ft-p1 U gemma3n-tf-p1,2561.8966619968414,0.003401360544217687,0.8571428571428571,0.006775832862789385,1.0,join_examples_dict_2
imdb,tvdb,D6,gemma3n-ft-p1 ∩ gemma3n-tf-p1,2561.8966619968414,0.0035335689045936395,0.8571428571428571,0.007038123167155425,1.0,join_examples_dict_2
imdb,tvdb,D6,gemma3n-ft-p2 U gemma3n-tf-p2,2446.8993697166443,0.003952569169960474,1.0,0.007874015748031496,1.0,vector_based_examples_dict_1
imdb,tvdb,D6,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2446.8993697166443,0.0032404406999351912,0.7142857142857143,0.0064516129032258064,1.0,vector_based_examples_dict_1
imdb,tvdb,D6,gemma3n-ft-p2 U gemma3n-tf-p2,2427.893764734268,0.003579952267303103,0.8571428571428571,0.0071301247771836,1.0,vector_based_examples_dict_2
imdb,tvdb,D6,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2427.893764734268,0.003942181340341655,0.8571428571428571,0.007848266841072597,1.0,vector_based_examples_dict_2
imdb,tvdb,D6,gemma3n-ft-p2 U gemma3n-tf-p2,2404.020746946335,0.0036307053941908715,1.0,0.007235142118863049,1.0,join_examples_dict_1
imdb,tvdb,D6,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2404.020746946335,0.002999400119976005,0.7142857142857143,0.005973715651135006,1.0,join_examples_dict_1
imdb,tvdb,D6,gemma3n-ft-p2 U gemma3n-tf-p2,2406.9172983169556,0.003932584269662922,1.0,0.00783435926133184,1.0,join_examples_dict_2
imdb,tvdb,D6,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2406.9172983169556,0.0035335689045936395,0.8571428571428571,0.007038123167155425,1.0,join_examples_dict_2
imdb,tvdb,D6,qwen2.5-ft-p1 U qwen2.5-tf-p1,962.6448502540588,0.004267425320056899,0.8571428571428571,0.008492569002123142,1.0,vector_based_examples_dict_1
imdb,tvdb,D6,qwen2.5-ft-p1 ∩ qwen2.5-tf-p1,962.6448502540588,0.0047169811320754715,0.7142857142857143,0.00937207122774133,1.0,vector_based_examples_dict_1
imdb,tvdb,D6,qwen2.5-ft-p1 U qwen2.5-tf-p1,956.5169997215271,0.004612546125461255,0.7142857142857143,0.00916590284142988,1.0,vector_based_examples_dict_2
imdb,tvdb,D6,qwen2.5-ft-p1 ∩ qwen2.5-tf-p1,956.5169997215271,0.0033076074972436605,0.42857142857142855,0.006564551422319475,1.0,vector_based_examples_dict_2
imdb,tvdb,D6,qwen2.5-ft-p1 U qwen2.5-tf-p1,947.662269115448,0.004666666666666667,1.0,0.0092899800928998,1.0,join_examples_dict_1
imdb,tvdb,D6,qwen2.5-ft-p1 ∩ qwen2.5-tf-p1,947.662269115448,0.0045906656465187455,0.8571428571428571,0.0091324200913242,1.0,join_examples_dict_1
imdb,tvdb,D6,qwen2.5-ft-p1 U qwen2.5-tf-p1,945.9712212085724,0.0046449900464499,1.0,0.009247027741083224,1.0,join_examples_dict_2
imdb,tvdb,D6,qwen2.5-ft-p1 ∩ qwen2.5-tf-p1,945.9712212085724,0.00510204081632653,1.0,0.01015228426395939,1.0,join_examples_dict_2
imdb,tvdb,D6,qwen2.5-ft-p2 U qwen2.5-tf-p2,960.5438363552094,0.004288777698355968,0.8571428571428571,0.008534850640113799,1.0,vector_based_examples_dict_1
imdb,tvdb,D6,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,960.5438363552094,0.004405286343612335,0.7142857142857143,0.008756567425569177,1.0,vector_based_examples_dict_1
imdb,tvdb,D6,qwen2.5-ft-p2 U qwen2.5-tf-p2,952.007566690445,0.00507185122569738,0.8571428571428571,0.010084033613445379,1.0,vector_based_examples_dict_2
imdb,tvdb,D6,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,952.007566690445,0.004970178926441352,0.7142857142857143,0.009871668311944718,1.0,vector_based_examples_dict_2
imdb,tvdb,D6,qwen2.5-ft-p2 U qwen2.5-tf-p2,944.3615033626556,0.004791238877481177,1.0,0.009536784741144414,1.0,join_examples_dict_1
imdb,tvdb,D6,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,944.3615033626556,0.003816793893129771,0.7142857142857143,0.007593014426727411,1.0,join_examples_dict_1
imdb,tvdb,D6,qwen2.5-ft-p2 U qwen2.5-tf-p2,944.8503878116608,0.004078857919782461,0.8571428571428571,0.008119079837618403,1.0,join_examples_dict_2
imdb,tvdb,D6,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,944.8503878116608,0.004464285714285714,0.8571428571428571,0.008882309400444115,1.0,join_examples_dict_2
imdb,tvdb,D6,llama3.1-ft-p1 U llama3.1-tf-p1,987.7895305156708,0.0014997000599880025,0.7142857142857143,0.00299311583358276,0.9997196785647542,vector_based_examples_dict_1
imdb,tvdb,D6,llama3.1-ft-p1 ∩ llama3.1-tf-p1,987.7895305156708,0.0024509803921568627,0.42857142857142855,0.00487408610885459,0.9997196785647542,vector_based_examples_dict_1
imdb,tvdb,D6,llama3.1-ft-p1 U llama3.1-tf-p1,983.7494044303894,0.0017730496453900709,0.7142857142857143,0.003537318712415989,0.9998131190431695,vector_based_examples_dict_2
imdb,tvdb,D6,llama3.1-ft-p1 ∩ llama3.1-tf-p1,983.7494044303894,0.001606425702811245,0.2857142857142857,0.003194888178913738,0.9998131190431695,vector_based_examples_dict_2
imdb,tvdb,D6,llama3.1-ft-p1 U llama3.1-tf-p1,977.1988122463226,0.0017147756501857674,0.8571428571428571,0.0034227039361095267,0.9981311904316951,join_examples_dict_1
imdb,tvdb,D6,llama3.1-ft-p1 ∩ llama3.1-tf-p1,977.1988122463226,0.002861230329041488,0.5714285714285714,0.0056939501779359435,0.9981311904316951,join_examples_dict_1
imdb,tvdb,D6,llama3.1-ft-p1 U llama3.1-tf-p1,979.0987825393677,0.0018331805682859762,0.8571428571428571,0.003658536585365854,0.9978508689964491,join_examples_dict_2
imdb,tvdb,D6,llama3.1-ft-p1 ∩ llama3.1-tf-p1,979.0987825393677,0.001389854065323141,0.2857142857142857,0.0027662517289073307,0.9978508689964491,join_examples_dict_2
imdb,tvdb,D6,llama3.1-ft-p2 U llama3.1-tf-p2,987.9602327346802,0.0018776824034334764,1.0,0.003748326639892905,0.9939263689030088,vector_based_examples_dict_1
imdb,tvdb,D6,llama3.1-ft-p2 ∩ llama3.1-tf-p2,987.9602327346802,0.0036991368680641184,0.8571428571428571,0.007366482504604052,0.9939263689030088,vector_based_examples_dict_1
imdb,tvdb,D6,llama3.1-ft-p2 U llama3.1-tf-p2,979.8702602386475,0.0013114754098360656,0.5714285714285714,0.0026169447170428526,0.9985983928237713,vector_based_examples_dict_2
imdb,tvdb,D6,llama3.1-ft-p2 ∩ llama3.1-tf-p2,979.8702602386475,0.0,0.0,0.0,0.9985983928237713,vector_based_examples_dict_2
imdb,tvdb,D6,llama3.1-ft-p2 U llama3.1-tf-p2,973.6653964519501,0.0018741633199464524,1.0,0.0037413148049171567,0.997757428518034,join_examples_dict_1
imdb,tvdb,D6,llama3.1-ft-p2 ∩ llama3.1-tf-p2,973.6653964519501,0.0023752969121140144,0.5714285714285714,0.004730928444707274,0.997757428518034,join_examples_dict_1
imdb,tvdb,D6,llama3.1-ft-p2 U llama3.1-tf-p2,972.8635041713715,0.00186219739292365,1.0,0.0037174721189591076,0.9974771070827884,join_examples_dict_2
imdb,tvdb,D6,llama3.1-ft-p2 ∩ llama3.1-tf-p2,972.8635041713715,0.0025853154084798345,0.7142857142857143,0.005151983513652756,0.9974771070827884,join_examples_dict_2
imdb,tvdb,D6,orca2-ft-p1 U orca2-tf-p1,712.1881704330444,0.0015228426395939086,0.42857142857142855,0.0030349013657056147,0.998504952345356,vector_based_examples_dict_1
imdb,tvdb,D6,orca2-ft-p1 ∩ orca2-tf-p1,712.1881704330444,0.004243281471004243,0.42857142857142855,0.008403361344537815,0.998504952345356,vector_based_examples_dict_1
imdb,tvdb,D6,orca2-ft-p1 U orca2-tf-p1,709.848582983017,0.002798507462686567,0.8571428571428571,0.005578800557880056,0.9998131190431696,vector_based_examples_dict_2
imdb,tvdb,D6,orca2-ft-p1 ∩ orca2-tf-p1,709.848582983017,0.003125,0.2857142857142857,0.0061823802163833074,0.9998131190431696,vector_based_examples_dict_2
imdb,tvdb,D6,orca2-ft-p1 U orca2-tf-p1,696.0091063976288,0.0025252525252525255,0.8571428571428571,0.005035669324381032,0.9993459166510933,join_examples_dict_1
imdb,tvdb,D6,orca2-ft-p1 ∩ orca2-tf-p1,696.0091063976288,0.0023492560689115116,0.42857142857142855,0.004672897196261682,0.9993459166510933,join_examples_dict_1
imdb,tvdb,D6,orca2-ft-p1 U orca2-tf-p1,697.6722102165222,0.002025462962962963,1.0,0.0040427375108287615,0.9993459166510933,join_examples_dict_2
imdb,tvdb,D6,orca2-ft-p1 ∩ orca2-tf-p1,697.6722102165222,0.0025850926324859974,0.8571428571428571,0.005154639175257732,0.9993459166510933,join_examples_dict_2
imdb,tvdb,D6,orca2-ft-p2 U orca2-tf-p2,708.0123808383942,0.002050861361771944,0.7142857142857143,0.00408997955010225,0.9997196785647543,vector_based_examples_dict_1
imdb,tvdb,D6,orca2-ft-p2 ∩ orca2-tf-p2,708.0123808383942,0.003089598352214212,0.42857142857142855,0.006134969325153374,0.9997196785647543,vector_based_examples_dict_1
imdb,tvdb,D6,orca2-ft-p2 U orca2-tf-p2,702.8954410552979,0.001977261492832427,0.5714285714285714,0.003940886699507389,0.9999065595215848,vector_based_examples_dict_2
imdb,tvdb,D6,orca2-ft-p2 ∩ orca2-tf-p2,702.8954410552979,0.0027739251040221915,0.2857142857142857,0.005494505494505495,0.9999065595215848,vector_based_examples_dict_2
imdb,tvdb,D6,orca2-ft-p2 U orca2-tf-p2,690.4003789424896,0.00298804780876494,0.8571428571428571,0.005955334987593052,0.9999065595215848,join_examples_dict_1
imdb,tvdb,D6,orca2-ft-p2 ∩ orca2-tf-p2,690.4003789424896,0.002008032128514056,0.2857142857142857,0.003988035892323031,0.9999065595215848,join_examples_dict_1
