D1,D2,responses,weight,s-weight
232,5603,"Answer: False, if the records are referring to different time periods of the same person",0.2,0.7692371606826782
235,6053,Answer: False,0.1,0.6612969636917114
236,3268,Answer: True,0.1,0.6067936420440674
239,1554,False,0.1,0.8314616084098816
241,1188,"The records refer to the same entity, as they both describe the movie ""A Doll's Eyes"" released in 1995 and falling under the genres Crime, Drama, Mystery",0.1,0.5874160528182983
242,4309,"False, as the first record describes a person named Joby working in various genres, while the second record refers to a specific German TV series called ""Die f?nfte Kolonne",0.1,0.0
242,4401,False,0.1,0.0
244,4870,False,0.1,0.4489595592021942
244,1676,Answer: True,0.1,0.7286046743392944
247,468,Answer: False,0.1,0.5416269898414612
247,4574,False,0.1,0.0
248,3176,False,0.1,0.0
248,5955,False,0.1,0.0
248,4790,False,0.1,0.7393373250961304
249,2434,"Answer: False, as the second record is merely providing information about the movie and does not necessarily indicate that it refers to the same entity as the first record, which appears to be a separate record in an online database for adult movies",0.1,0.0
251,1482,"Answer: False, as the given date range for record 1 indicates that Nicholas Colasanto was alive during the years of 1985-01-01 to 1924-01-01, which is impossible",0.1,0.7335309982299805
252,1200,"Answer: False, if the records are referring to two different entities with the same name (e",0.1,0.6456577181816101
253,5693,False,0.1,0.0
255,5227,False,0.1,0.8508090972900391
255,4979,False,0.1,0.0
257,1893,True,0.1,0.6486913561820984
257,2393,False,0.2,0.46082526445388794
262,2768,"False, as the two records describe different instances of ""End Game",0.1,0.6124359369277954
266,5570,False,0.1,0.0
268,5377,Answer: False,0.1,0.517465353012085
269,4381,Answer: True,0.1,0.7170242071151733
269,5693,Answer: False,0.1,0.5005667805671692
270,6027,False,0.1,0.4598073959350586
270,5807,False,0.1,0.5349398851394653
271,5894,Answer: False,0.1,0.6030470728874207
272,5943,False,0.1,0.5585943460464478
273,4482,False,0.1,0.5342926383018494
273,225,True,0.1,0.8003201484680176
273,5686,False,0.2,0.46999359130859375
274,2307,False,0.1,0.863257646560669
275,2517,True,0.2,0.5356848835945129
276,182,Answer: True,0.1,0.8230186700820923
282,1881,Answer: True,0.1,0.6169966459274292
284,5473,Answer: False,0.1,0.0
284,998,False,0.1,0.5176386833190918
284,3929,"record 1: Professor Cosmo is a character involved in stealing weapons using a remote-controlled robot, record 2: Black Jack is a character involved in stealing weapons using a remote-controlled robot",0.1,0.0
284,4523,"False, the two record descriptions refer to different entities",0.2,0.0
285,5205,Answer: True,0.2,0.74761962890625
286,189,"False, as record 1 is describing a movie titled ""Fight Night,"" while record 2 is describing an event called ""Fight Night",0.1,0.45322418212890625
287,714,Answer: True,0.1,0.7659786343574524
288,344,"False, as the first record describes a movie title and year, while the second record is a plot summary for an episode of the TV series ""The Venture Bros",0.1,0.4767031967639923
289,139,True,0.2,0.531420886516571
290,6036,False,0.1,0.0
291,2156,Answer: True,0.2,0.710772693157196
292,4969,Answer: True,0.1,0.7494461536407471
293,1846,"False, as the record descriptions are about different productions and potentially different entities (characters, people involved in production)",0.1,0.44261741638183594
293,3785,Answer: False,0.1,0.7512822151184082
294,2556,Answer: False,0.1,0.7992281913757324
295,2798,Answer: False,0.1,0.7890898585319519
301,187,False,0.1,0.6166352033615112
301,3990,False,0.1,0.7090687155723572
301,1219,False,0.1,0.76365065574646
304,3629,True,0.1,0.7771884799003601
306,4573,False,0.1,0.0
306,4543,False,0.1,0.8790956735610962
306,4263,False,0.1,0.0
307,789,Answer: True,0.1,0.5830539464950562
307,5293,False,0.1,0.0
309,4306,Answer: True,0.1,0.7423143982887268
310,5268,"False, as ""Pob's Programme"" refers to a specific children's television programme in the UK, while the second record only mentions the name ""Pob's Programme"" without specifying which one is being referred to",0.1,0.4894842207431793
311,4870,False,0.1,0.49761468172073364
311,4341,False,0.1,0.4883981943130493
312,4934,False,0.1,0.600563645362854
312,5710,"False, as these records describe different events and cases",0.1,0.0
314,969,"Answer: False, as the first record provides additional information about Lionello Santi's occupation and time period, indicating that it might be referring to a different person than just ""Lionello Santi"" in the second record",0.1,0.6460719704627991
315,3429,Answer: True,0.1,0.5923611521720886
319,4812,False,0.1,0.0
319,5737,False,0.1,0.0
319,1575,False,0.1,0.8306015729904175
319,572,"False, as the records refer to different entities",0.1,0.0
320,4683,Answer: False,0.2,0.5716928243637085
321,5162,Answer: True,0.1,0.796173632144928
322,5337,"Answer: False if the records are referring to different entities, otherwise True",0.1,0.7235535383224487
323,2373,"False, the two records are referring to different entities",0.1,0.0
323,4226,False,0.1,0.6302440762519836
326,876,False,0.1,0.0
329,5150,"Record 1 and Record 2 refer to the same entity, which is the television series ""Harbormaster"" that aired on CBS in 1957 and was later renamed ""Adventure at Scott Island"" and aired on ABC from 1958 to 1958",0.1,0.5837198495864868
333,3476,True,0.1,0.7063785791397095
334,3413,Answer: True,0.1,0.7140591740608215
335,5658,False,0.1,0.0
335,886,False,0.1,0.8104067444801331
345,3305,"False, as the two records are referring to different entities",0.1,0.0
345,5040,"Both records refer to the same entity, which is the TV series ""Crime Investigation Australia""",0.1,0.729555606842041
345,3874,"False, as record 1 refers to a specific television show, while record 2 provides additional context and details about a crime mentioned in record 1",0.1,0.5694081783294678
345,5960,False,0.1,0.6194512248039246
346,4114,"Answer: False, as record 1 refers to a specific work, while record 2 provides additional context and details about a character named Julia",0.1,0.0
347,2696,Answer: False,0.1,0.8531137108802795
350,5905,False,0.1,0.0
354,4206,"Answer: False, if there are multiple people with the same name in the records, as the dates provided indicate that record 1 is referring to a specific person born on January 1, 1964, while record 2 could be referring to a different person with the same name",0.1,0.6156325936317444
355,3755,False,0.2,0.6590240597724915
358,1678,Answer: True,0.1,0.7431209087371826
361,2347,"Answer: False, if ""actor"" is not provided in the second record, indicating that Ben Batt may have other roles besides acting in the second record",0.1,0.7134087085723877
365,5176,Answer: False,0.1,0.0
365,3657,False,0.1,0.0
369,2308,Answer: True,0.1,0.506662130355835
372,5126,False,0.1,0.0
375,997,Answer: True,0.2,0.7530754208564758
379,5801,"False, the two records are referring to different entities",0.1,0.0
379,2305,"The record descriptions refer to the same entity, as both records are documenting Gackt's Live Tour 2000: Mars sora kara no houmonsha/Visitor from the Sky - La r?miniscence 2000-01-01",0.1,0.8009135723114014
380,581,False,0.1,0.8314027786254883
380,4153,"False, the two records refer to different entities",0.1,0.0
381,3064,False,0.2,0.49984878301620483
381,5630,Answer: True,0.1,0.8189980983734131
385,5103,Answer: False only applies if there's a difference in the description provided for both records,0.2,0.7125508785247803
386,769,False,0.1,0.38984414935112
387,2869,Answer: True,0.1,0.7205731868743896
388,4695,Answer: True,0.1,0.6675646901130676
390,4314,"False, as the two record descriptions are referring to different entities",0.1,0.6718806028366089
392,1127,False,0.1,0.5806685090065002
392,5775,"False, as the two records seem to be referring to different entities",0.1,0.0
393,3317,False,0.1,0.7926523685455322
393,5719,False,0.1,0.0
395,5108,Answer: True,0.1,0.7369785904884338
402,2859,False,0.1,0.0
402,705,False,0.1,0.8684492111206055
405,420,Answer: True,0.1,0.5831128358840942
407,1395,Answer: False,0.1,0.0
408,5449,Answer: True,0.2,0.6175139546394348
411,4711,False,0.1,0.4510478973388672
411,1038,Answer: False,0.1,0.5148245096206665
416,5125,False,0.1,0.0
417,2096,Answer: False,0.1,0.7293807864189148
418,5008,False,0.1,0.0
419,4576,False,0.1,0.8398284316062927
423,5070,Answer: True,0.2,0.5815905332565308
426,647,Answer: True,0.2,0.7012904286384583
427,5948,True,0.2,0.7606515288352966
428,5675,Answer: True,0.1,0.6902623176574707
430,5321,Answer: True,0.1,0.6790421009063721
431,1416,False,0.1,0.5789507627487183
433,2806,Answer: False,0.1,0.551393985748291
438,86,False,0.1,0.7778394818305969
443,788,Answer: True,0.2,0.667280912399292
445,5651,Answer: True,0.1,0.6912744641304016
446,5689,False,0.1,0.8356124758720398
447,3095,False,0.1,0.5338802933692932
453,4968,False,0.1,0.7901308536529541
454,4468,False,0.1,0.0
454,5112,False,0.1,0.0
454,5411,False,0.1,0.0
454,2715,"False, as ""To Open a Door"" in record 1 refers to a specific film released on January 1, 1958, while the same title in record 2 refers to a different release date of April 6, 1958",0.1,0.8523924350738525
455,6032,False,0.1,0.6142712235450745
461,5323,False,0.1,0.0
462,5637,False,0.1,0.45605722069740295
462,5485,False,0.1,0.5338758826255798
463,3767,True,0.2,0.5755828619003296
464,974,"Answer: False, if there is any difference between the two records other than the trailing period after Sakina Jaffrey in the second record",0.2,0.753591775894165
465,2526,False,0.1,0.5610944032669067
466,4781,True,0.1,0.7404490113258362
466,3461,False,0.2,0.5541079044342041
468,1545,False,0.1,0.6419276595115662
469,1280,Record descriptions refer to the same entity: True,0.1,0.7989424467086792
477,5145,False,0.1,0.8542224764823914
480,4192,"Both records refer to the same entity, namely the television series ""Scott & Bailey""",0.1,0.6566991806030273
480,1889,"False, the records refer to different entities",0.1,0.5653164386749268
481,29,"False, as the two records describe different instances in time and appear to be separate events",0.1,0.5902588367462158
482,3617,False,0.1,0.7038930058479309
484,3890,"False, as record 1 describes a movie title and plot, while record 2 provides additional information about the movie mentioned in record 1",0.1,0.0
485,2822,False,0.1,0.0
485,2634,True,0.1,0.9072449207305908
486,4196,False,0.1,0.0
486,4872,False,0.1,0.0
486,4761,True,0.1,0.7106844186782837
487,429,"Answer: False, if the records only differ in date range (as in this example), it is common to assume that they refer to different entities, as an individual's career and lifespan are typically unique",0.1,0.7360605001449585
488,5516,Answer: True,0.2,0.7622350454330444
489,2153,"Both records refer to the same entity (Pathala Bhairavi), so the answer is True",0.1,0.4838116765022278
490,2598,False,0.1,0.6297881007194519
490,2705,False,0.2,0.6303073167800903
493,5246,False,0.1,0.8796568512916565
494,791,"Answer: False, as the first record provides additional information (year of birth) that may differentiate between two individuals with the same name",0.2,0.7298930883407593
495,3763,Answer: False,0.1,0.0
495,79,False,0.1,0.41628894209861755
496,5917,Answer: True,0.2,0.7443669438362122
496,2219,False,0.1,0.36383718252182007
497,5757,True,0.1,0.560886025428772
499,3734,True,0.1,0.7237062454223633
500,3914,"False, as record 1 is a movie title and record 2 appears to be a character's name from the same movie",0.1,0.4630526602268219
502,19,False,0.1,0.0
502,4592,False,0.1,0.0
505,2814,False,0.1,0.5758051872253418
505,5760,False,0.2,0.5929931402206421
508,4845,Answer: False,0.1,0.7809680104255676
508,2881,"False, as record 1 and record 2 describe different episodes of the TV series ""Lewis""",0.1,0.0
508,6053,False,0.1,0.0
509,3725,"False, as the two records describe different contexts and stories",0.1,0.4913787245750427
510,676,"False, as record 1 describes a TV show called ""Jobs That Bite"" that premiered on January 1, 2006, while record 2 describes an episode of a different TV show called ""Monkey Caretaker Mike Rowe meets his match when he travels to South Africa to take care of monkeys that are being trained to go back into the wild,"" which aired on August 29, 2006",0.1,0.0
510,1142,False,0.1,0.0
510,2370,False,0.1,0.0
514,1958,False,0.1,0.0
515,553,Answer: True,0.1,0.7143805027008057
516,3989,False,0.1,0.6305558681488037
516,2451,False,0.1,0.7092962265014648
517,693,Answer: False,0.1,0.0
517,1368,False,0.1,0.7503902316093445
517,641,False,0.1,0.0
518,1414,False,0.1,0.4252040684223175
519,2996,False,0.2,0.5029438734054565
522,877,Answer: True,0.1,0.7533472180366516
523,937,False,0.1,0.9051218628883362
524,1521,True,0.1,0.7359514236450195
528,4966,"Answer: False if ""actor"" is used instead of ""actress"", as that could imply a different person",0.2,0.6997601985931396
532,4741,"False, the records describe different entities",0.1,0.0
532,2931,False,0.1,0.4270649552345276
533,3109,Answer: True,0.1,0.671271800994873
538,5208,False,0.1,0.825174868106842
539,2198,False,0.2,0.5429238677024841
540,1845,"Answer: False, if there is a difference in the date of birth (as given in this example)",0.1,0.7552487254142761
542,5869,"False, as the release date of the second record is different from the first one",0.1,0.7425824999809265
543,1058,False,0.1,0.0
546,61,False,0.1,0.8232012987136841
551,1097,"Answer: False, as the first record includes additional information about Chandler's professions, while the second only includes his name",0.1,0.6953842639923096
554,864,False,0.1,0.0
554,2330,False,0.1,0.0
556,5938,"Both records refer to the same entity, so the answer is True",0.1,0.47756266593933105
558,4450,False,0.1,0.6981073617935181
565,495,False,0.1,0.8521690368652344
566,5337,False,0.1,0.0
569,4469,Answer: False,0.1,0.8085536360740662
572,875,False,0.1,0.5100491642951965
572,3565,True,0.3,0.6949564218521118
572,4587,False,0.1,0.5648096203804016
573,2994,Answer: True,0.2,0.6001920700073242
574,1592,"Answer: False, as the two records are referring to different instances of ""The Enchanted Schoolteacher""",0.1,0.7831813097000122
576,3585,Answer: True,0.1,0.6566829085350037
581,5030,False,0.1,0.49578267335891724
582,6053,False,0.1,0.0
582,1946,False,0.1,0.5063439011573792
584,2614,False,0.1,0.7258975505828857
586,725,"Answer: False, as the first record provides additional information about the time periods in which Elin Pelin lived and worked as a writer, which could potentially distinguish him from another person named Elin Pelin who may have also been a writer but during a different time period",0.2,0.5948596596717834
587,3394,Answer: True,0.1,0.8297867178916931
588,5361,False,0.2,0.0
590,241,"Answer: False, if there are any other records that provide additional information such as different birthdates, nationalities, etc",0.2,0.7488420009613037
593,5106,False,0.2,0.4732967019081116
595,1448,False,0.1,0.7076977491378784
597,5165,False,0.2,0.0
598,4867,Answer: False,0.1,0.0
598,4175,False,0.1,0.5535657405853271
598,3238,Answer: False,0.1,0.8560950756072998
598,3577,False,0.1,0.5407372713088989
599,4275,Answer: True,0.1,0.6461422443389893
602,3514,False,0.1,0.5347914695739746
602,3494,False,0.1,0.6037650108337402
604,2950,"False, the records are referring to two different entities",0.1,0.0
604,1985,False,0.1,0.8622232675552368
606,5475,False,0.1,0.0
606,752,False,0.1,0.5882295966148376
606,1961,"False, as the record descriptions are about different episodes of a TV show",0.1,0.5072662830352783
608,3745,"False, as the two records are about different topics",0.1,0.2738882601261139
608,3277,"The record titles both refer to ""The Great War and Modern Memory",0.1,0.5596711039543152
608,5133,"False, the two record descriptions are referring to different entities",0.1,0.4183974862098694
609,5407,False,0.1,0.0
609,5452,False,0.1,0.0
609,2339,Answer: False,0.1,0.4451630115509033
610,5840,False,0.1,0.0
610,3909,False,0.1,0.890366792678833
611,5206,False,0.1,0.8919287919998169
611,4845,False,0.1,0.0
611,5249,False,0.1,0.0
612,3796,False,0.1,0.5729460716247559
612,5927,False,0.2,0.35011982917785645
613,2548,Answer: True,0.2,0.6595068573951721
615,3463,False,0.1,0.5619966387748718
617,2718,Answer: True,0.1,0.6563929915428162
618,1147,True,0.2,0.7698934078216553
619,3624,False,0.2,0.0
619,3962,"False, as the first record only provides the title and genre of the TV show ""Boys Over Flowers,"" while the second record provides a summary of the plot and cast information",0.1,0.7269124984741211
620,5498,False,0.1,0.5244858860969543
621,3741,"Answer: False, if the records are referring to two different people named Arthur Space, with different time spans (1983-2008 vs",0.1,0.5803949236869812
622,5167,"Steve Jones (1955-01-01) is a British musician, television presenter and actor",0.1,0.6748618483543396
627,4844,False,0.1,0.47760868072509766
627,5504,False,0.1,0.4607200026512146
629,5142,"False, as Mike Keene is identified as an actor, while the second record is about a person named Mike Rowe who works as a cave biologist and then goes on a different adventure related to slime eels in 2008",0.1,0.3280194103717804
629,5717,False,0.1,0.0
629,5776,False,0.1,0.0
631,5800,"False, as the two records are describing different episodes of the TV series ""Cracker"" (record 1) and ""Sniper: Special Ops"" (record 2)",0.1,0.0
631,2974,"False, as while both records involve a crime and investigation, they refer to different incidents",0.1,0.0
631,5484,"False, as the records describe different aspects of the show ""Scene of the Crime""",0.1,0.5839813351631165
632,3968,Answer: True,0.1,0.6218265295028687
633,1374,Answer: False,0.1,0.44044312834739685
634,5125,False,0.1,0.0
636,5898,False,0.1,0.5945668816566467
636,1014,False,0.1,0.502226710319519
637,5723,False,0.1,0.0
637,1440,Answer: False,0.1,0.7973904609680176
637,2035,False,0.1,0.0
638,1397,Answer: True,0.1,0.650468647480011
639,1989,True,0.1,1.0000001192092896
639,5385,False,0.1,0.6196863651275635
640,5435,False,0.1,0.0
641,3495,True,0.1,0.7381759285926819
643,4548,"Answer: False, as the second record does not provide enough information to determine if it refers to the same entity as the first",0.1,0.6313508749008179
645,198,Answer: True,0.1,0.6720944046974182
647,2903,Answer: True,0.1,0.8261272311210632
649,5329,"False, as the second record provides a different episode number and release date, indicating that it could potentially refer to a different part or release of the same movie",0.1,0.6205866932868958
649,441,True,0.1,0.6388066411018372
651,5407,False,0.1,0.0
651,4629,"False, the records refer to different entities",0.1,0.4315412640571594
651,3424,"Answer: False, as the second record provides additional information about the context of the first record, indicating that there may be multiple instances of ""Three Men and Adena",0.1,0.4935460686683655
652,5798,False,0.1,0.3430706560611725
653,893,Answer: False,0.1,0.8345810174942017
654,3502,False,0.1,0.45082375407218933
654,368,False,0.1,0.7394723296165466
654,5020,False,0.1,0.0
658,3854,False,0.1,0.8592638969421387
660,1600,Answer: True,0.2,0.5451368689537048
661,3425,False,0.2,0.5297788977622986
661,4951,Answer: True,0.1,0.8415212631225586
663,2085,Answer: False is incorrect as both records describe the same entity (Steve Buscemi),0.1,0.8006013631820679
665,5183,False,0.1,0.0
665,5299,False,0.1,0.0
665,5523,False,0.2,0.0
670,5455,False,0.1,0.0
672,6011,False,0.1,0.623329222202301
673,1053,"Answer: False, if ""actor"" in the first record is a typo and should be ""actress""",0.2,0.7152577042579651
675,5535,Answer: False,0.1,0.0
675,3727,False,0.1,0.8404140472412109
676,3001,"Answer: False, as the second record provides additional context about the time period and plot of ""Kabei: Our Mother,"" while the first record only provides genre information",0.1,0.652172327041626
677,1454,Answer: True,0.1,0.6007521152496338
679,5940,Answer: True,0.1,0.7214924097061157
680,1314,Answer: True,0.1,0.6482906341552734
683,676,"Answer: False, as the roles and time periods of the individuals described in each record are different",0.1,0.5618687272071838
683,1631,Answer: False,0.1,0.7919586896896362
684,5930,False,0.1,0.0
685,550,"Answer: False, as the first record lists both ""producer"" and ""manager"" as roles for Karel Dirka, while the second record only includes his name without specifying a role",0.1,0.6967114210128784
685,5037,False,0.1,0.48090556263923645
686,307,False,0.1,0.4375537931919098
690,8,Answer: False,0.1,0.4873189628124237
691,6017,False,0.1,0.0
691,5923,"False, as record 1 describes a movie titled ""Just an Old Fashioned Love Song"" from 1998 in the genres of crime, drama, and mystery, while record 2 describes a specific episode of the anime series ""Ougi Formula"" titled ""Part One Koyomi and Ougi find themselves trapped in a classroom,"" which took place in two different years",0.1,0.0
691,3237,"False, as both records refer to different entities",0.1,0.601876974105835
691,4434,"False, as the two record descriptions are referring to different cases and entities",0.1,0.0
692,1742,Answer: True,0.2,0.7148662805557251
693,2463,Answer: True,0.1,0.7438452243804932
694,5878,False,0.1,0.0
695,3605,Answer: True,0.1,0.7715139389038086
699,5916,True,0.2,0.8505914807319641
701,385,Answer: True,0.1,0.6926860809326172
702,5679,Answer: True,0.1,0.6718137860298157
707,2787,Answer: True,0.2,0.7643712162971497
709,754,False,0.1,0.47589111328125
710,4634,True,0.1,0.7412419319152832
711,4006,True,0.1,0.5887327194213867
714,3376,"False, as while both records involve themes of love and drama, they appear to refer to different productions or works",0.1,0.0
