,D1,D2,responses,s-weight
77,143,829,True,0.8924022316932678
78,143,3880,False,0.0
79,145,5423,False,0.5407772064208984
80,147,1924,True,0.693516731262207
81,151,5124,True,0.5967887043952942
82,156,1049,True,0.8567301034927368
83,158,4906,False,0.4907398223876953
84,159,5522,True,0.4687811136245727
85,160,3999,True,0.7067943215370178
86,161,1356,True,0.6494203209877014
87,163,5138,True,0.6325780153274536
88,166,3115,False,0.0
89,167,2452,False,0.0
90,168,5320,False,0.0
91,168,4930,False,0.0
92,169,3047,True,0.5312545299530029
93,170,5834,False,0.4515825510025024
94,170,1000,False,0.5859105587005615
95,173,3564,True,0.5394473671913147
96,175,1571,False,0.4946780800819397
97,175,4589,True,0.8538366556167603
98,177,256,True,0.6545331478118896
99,180,1330,True,0.6722639203071594
100,183,3170,True,0.5531246662139893
101,184,1470,True,0.6622433066368103
102,186,1803,False,0.4878041446208954
103,186,4560,False,0.0
104,186,5419,False,0.0
105,187,5337,False,0.4997105002403259
106,188,4610,True,0.6961753964424133
107,189,4557,True,0.5585716366767883
108,189,5845,False,0.0
109,191,3586,False,0.4332160949707031
110,192,3081,False,0.0
111,193,4188,True,0.8518941402435303
112,194,3714,False,0.4436266422271728
113,194,670,True,0.6851839423179626
114,203,3859,True,0.5622342228889465
115,204,4858,False,0.0
116,204,4029,False,0.0
117,204,3306,False,0.0
118,204,4046,False,0.0
119,207,4285,False,0.0
120,207,2505,True,0.771669864654541
121,207,4104,False,0.0
122,213,4230,True,0.6248139142990112
123,216,2503,True,0.8822300434112549
124,216,2037,False,0.5190014839172363
125,217,1085,False,0.5971007943153381
126,218,4178,True,0.8148720264434814
127,219,2624,True,0.6730027198791504
128,221,2292,True,0.5808855891227722
129,223,4173,True,0.4617413878440857
130,223,303,False,0.4403842687606811
131,226,4202,True,0.7008559703826904
132,227,5995,False,0.0
133,227,454,True,0.7502763867378235
134,228,5922,True,0.4856590926647186
135,229,796,True,0.4821621477603912
136,232,5603,True,0.7692371606826782
137,235,6053,False,0.6612969636917114
138,236,3268,False,0.6067936420440674
139,239,1554,True,0.8314616084098816
140,241,1188,True,0.5874160528182983
141,242,4309,False,0.0
142,242,4401,False,0.0
143,244,4870,False,0.4489595592021942
144,244,1676,True,0.7286046743392944
145,247,468,True,0.5416269898414612
146,247,4574,False,0.0
147,248,3176,False,0.0
148,248,5955,False,0.0
149,248,4790,True,0.7393373250961304
150,249,2434,False,0.0
151,251,1482,True,0.7335309982299805
152,252,1200,True,0.6456577181816101
153,253,5693,False,0.0
154,255,5227,True,0.8508090972900391
155,255,4979,False,0.0
156,257,1893,True,0.6486913561820984
157,257,2393,False,0.4608252644538879
158,262,2768,False,0.6124359369277954
159,266,5570,False,0.0
160,268,5377,True,0.517465353012085
161,269,4381,True,0.7170242071151733
162,269,5693,False,0.5005667805671692
163,270,6027,False,0.4598073959350586
164,270,5807,False,0.5349398851394653
165,271,5894,False,0.6030470728874207
166,272,5943,False,0.5585943460464478
167,273,4482,False,0.5342926383018494
168,273,225,True,0.8003201484680176
169,273,5686,False,0.4699935913085937
170,274,2307,True,0.863257646560669
171,275,2517,True,0.5356848835945129
172,276,182,True,0.8230186700820923
173,282,1881,True,0.6169966459274292
174,284,5473,False,0.0
175,284,998,True,0.5176386833190918
176,284,3929,False,0.0
177,284,4523,False,0.0
178,285,5205,True,0.74761962890625
179,286,189,False,0.4532241821289062
180,287,714,True,0.7659786343574524
181,288,344,True,0.4767031967639923
182,289,139,True,0.531420886516571
183,290,6036,False,0.0
184,291,2156,True,0.710772693157196
185,292,4969,True,0.7494461536407471
186,293,1846,False,0.4426174163818359
187,293,3785,True,0.7512822151184082
188,294,2556,True,0.7992281913757324
189,295,2798,True,0.7890898585319519
190,301,187,False,0.6166352033615112
191,301,3990,False,0.7090687155723572
192,301,1219,True,0.76365065574646
193,304,3629,True,0.7771884799003601
194,306,4573,False,0.0
195,306,4543,True,0.8790956735610962
196,306,4263,False,0.0
197,307,789,True,0.5830539464950562
198,307,5293,False,0.0
199,309,4306,True,0.7423143982887268
200,310,5268,True,0.4894842207431793
201,311,4870,False,0.4976146817207336
202,311,4341,False,0.4883981943130493
203,312,4934,True,0.600563645362854
204,312,5710,False,0.0
205,314,969,True,0.6460719704627991
206,315,3429,True,0.5923611521720886
207,319,4812,False,0.0
208,319,5737,False,0.0
209,319,1575,True,0.8306015729904175
210,319,572,False,0.0
211,320,4683,True,0.5716928243637085
212,321,5162,True,0.796173632144928
213,322,5337,True,0.7235535383224487
214,323,2373,False,0.0
215,323,4226,True,0.6302440762519836
216,326,876,False,0.0
217,329,5150,True,0.5837198495864868
218,333,3476,True,0.7063785791397095
219,334,3413,True,0.7140591740608215
220,335,5658,False,0.0
221,335,886,True,0.8104067444801331
222,345,3305,False,0.0
223,345,5040,False,0.729555606842041
224,345,3874,False,0.5694081783294678
225,345,5960,False,0.6194512248039246
226,346,4114,False,0.0
227,347,2696,True,0.8531137108802795
228,350,5905,False,0.0
229,354,4206,True,0.6156325936317444
230,355,3755,True,0.6590240597724915
231,358,1678,True,0.7431209087371826
232,361,2347,True,0.7134087085723877
233,365,5176,False,0.0
234,365,3657,False,0.0
235,369,2308,True,0.506662130355835
236,372,5126,False,0.0
237,375,997,True,0.7530754208564758
238,379,5801,False,0.0
239,379,2305,True,0.8009135723114014
240,380,581,True,0.8314027786254883
241,380,4153,False,0.0
242,381,3064,False,0.4998487830162048
243,381,5630,True,0.8189980983734131
244,385,5103,True,0.7125508785247803
245,386,769,False,0.38984414935112
246,387,2869,True,0.7205731868743896
247,388,4695,True,0.6675646901130676
248,390,4314,False,0.6718806028366089
249,392,1127,True,0.5806685090065002
250,392,5775,False,0.0
251,393,3317,True,0.7926523685455322
252,393,5719,False,0.0
253,395,5108,True,0.7369785904884338
254,402,2859,False,0.0
255,402,705,True,0.8684492111206055
256,405,420,True,0.5831128358840942
257,407,1395,False,0.0
258,408,5449,True,0.6175139546394348
259,411,4711,False,0.4510478973388672
260,411,1038,True,0.5148245096206665
261,416,5125,False,0.0
262,417,2096,True,0.7293807864189148
263,418,5008,False,0.0
264,419,4576,True,0.8398284316062927
265,423,5070,True,0.5815905332565308
266,426,647,True,0.7012904286384583
267,427,5948,True,0.7606515288352966
268,428,5675,True,0.6902623176574707
269,430,5321,True,0.6790421009063721
270,431,1416,True,0.5789507627487183
271,433,2806,True,0.551393985748291
272,438,86,True,0.7778394818305969
273,443,788,True,0.667280912399292
274,445,5651,True,0.6912744641304016
275,446,5689,True,0.8356124758720398
276,447,3095,False,0.5338802933692932
277,453,4968,True,0.7901308536529541
278,454,4468,False,0.0
279,454,5112,False,0.0
280,454,5411,False,0.0
281,454,2715,True,0.8523924350738525
282,455,6032,True,0.6142712235450745
283,461,5323,False,0.0
284,462,5637,False,0.4560572206974029
285,462,5485,False,0.5338758826255798
286,463,3767,True,0.5755828619003296
287,464,974,True,0.753591775894165
288,465,2526,False,0.5610944032669067
289,466,4781,True,0.7404490113258362
290,466,3461,False,0.5541079044342041
291,468,1545,True,0.6419276595115662
292,469,1280,True,0.7989424467086792
293,477,5145,True,0.8542224764823914
294,480,4192,True,0.6566991806030273
295,480,1889,False,0.5653164386749268
296,481,29,True,0.5902588367462158
297,482,3617,True,0.7038930058479309
298,484,3890,False,0.0
299,485,2822,False,0.0
300,485,2634,True,0.9072449207305908
301,486,4196,False,0.0
302,486,4872,False,0.0
303,486,4761,True,0.7106844186782837
304,487,429,True,0.7360605001449585
305,488,5516,True,0.7622350454330444
306,489,2153,True,0.4838116765022278
307,490,2598,False,0.6297881007194519
308,490,2705,False,0.6303073167800903
309,493,5246,True,0.8796568512916565
310,494,791,True,0.7298930883407593
311,495,3763,False,0.0
312,495,79,False,0.4162889420986175
313,496,5917,True,0.7443669438362122
314,496,2219,False,0.36383718252182
315,497,5757,True,0.560886025428772
316,499,3734,True,0.7237062454223633
317,500,3914,True,0.4630526602268219
318,502,19,False,0.0
319,502,4592,False,0.0
320,505,2814,False,0.5758051872253418
321,505,5760,False,0.5929931402206421
322,508,4845,True,0.7809680104255676
323,508,2881,False,0.0
324,508,6053,False,0.0
325,509,3725,False,0.4913787245750427
326,510,676,False,0.0
327,510,1142,False,0.0
328,510,2370,False,0.0
329,514,1958,False,0.0
330,515,553,True,0.7143805027008057
331,516,3989,False,0.6305558681488037
332,516,2451,True,0.7092962265014648
333,517,693,False,0.0
334,517,1368,True,0.7503902316093445
335,517,641,False,0.0
336,518,1414,False,0.4252040684223175
337,519,2996,False,0.5029438734054565
338,522,877,True,0.7533472180366516
339,523,937,True,0.9051218628883362
340,524,1521,True,0.7359514236450195
341,528,4966,True,0.6997601985931396
342,532,4741,False,0.0
343,532,2931,True,0.4270649552345276
344,533,3109,True,0.671271800994873
345,538,5208,True,0.825174868106842
346,539,2198,True,0.5429238677024841
347,540,1845,True,0.7552487254142761
348,542,5869,True,0.7425824999809265
349,543,1058,False,0.0
350,546,61,True,0.8232012987136841
351,551,1097,True,0.6953842639923096
352,554,864,False,0.0
353,554,2330,False,0.0
354,556,5938,True,0.477562665939331
355,558,4450,False,0.6981073617935181
356,565,495,True,0.8521690368652344
357,566,5337,False,0.0
358,569,4469,True,0.8085536360740662
359,572,875,False,0.5100491642951965
360,572,3565,True,0.6949564218521118
361,572,4587,False,0.5648096203804016
362,573,2994,True,0.6001920700073242
363,574,1592,True,0.7831813097000122
364,576,3585,True,0.6566829085350037
365,581,5030,False,0.4957826733589172
366,582,6053,False,0.0
367,582,1946,True,0.5063439011573792
368,584,2614,True,0.7258975505828857
369,586,725,True,0.5948596596717834
370,587,3394,True,0.8297867178916931
371,588,5361,False,0.0
372,590,241,True,0.7488420009613037
373,593,5106,False,0.4732967019081116
374,595,1448,True,0.7076977491378784
375,597,5165,False,0.0
376,598,4867,False,0.0
377,598,4175,False,0.5535657405853271
378,598,3238,True,0.8560950756072998
379,598,3577,False,0.5407372713088989
380,599,4275,True,0.6461422443389893
381,602,3514,False,0.5347914695739746
382,602,3494,True,0.6037650108337402
383,604,2950,False,0.0
384,604,1985,True,0.8622232675552368
385,606,5475,False,0.0
386,606,752,False,0.5882295966148376
387,606,1961,True,0.5072662830352783
388,608,3745,False,0.2738882601261139
389,608,3277,False,0.5596711039543152
390,608,5133,False,0.4183974862098694
391,609,5407,False,0.0
392,609,5452,False,0.0
393,609,2339,True,0.4451630115509033
394,610,5840,False,0.0
395,610,3909,True,0.890366792678833
396,611,5206,True,0.8919287919998169
397,611,4845,False,0.0
398,611,5249,False,0.0
399,612,3796,True,0.5729460716247559
400,612,5927,False,0.3501198291778564
401,613,2548,True,0.6595068573951721
402,615,3463,False,0.5619966387748718
403,617,2718,True,0.6563929915428162
404,618,1147,True,0.7698934078216553
405,619,3624,False,0.0
406,619,3962,True,0.7269124984741211
407,620,5498,False,0.5244858860969543
408,621,3741,True,0.5803949236869812
409,622,5167,True,0.6748618483543396
410,627,4844,False,0.4776086807250976
411,627,5504,False,0.4607200026512146
412,629,5142,False,0.3280194103717804
413,629,5717,False,0.0
414,629,5776,False,0.0
415,631,5800,False,0.0
416,631,2974,False,0.0
417,631,5484,True,0.5839813351631165
418,632,3968,True,0.6218265295028687
419,633,1374,True,0.4404431283473968
420,634,5125,False,0.0
421,636,5898,False,0.5945668816566467
422,636,1014,False,0.502226710319519
423,637,5723,False,0.0
424,637,1440,True,0.7973904609680176
425,637,2035,False,0.0
426,638,1397,True,0.650468647480011
427,639,1989,True,1.0000001192092896
428,639,5385,False,0.6196863651275635
429,640,5435,False,0.0
430,641,3495,True,0.7381759285926819
431,643,4548,True,0.6313508749008179
432,645,198,True,0.6720944046974182
433,647,2903,True,0.8261272311210632
434,649,5329,False,0.6205866932868958
435,649,441,True,0.6388066411018372
436,651,5407,False,0.0
437,651,4629,False,0.4315412640571594
438,651,3424,True,0.4935460686683655
439,652,5798,False,0.3430706560611725
440,653,893,True,0.8345810174942017
441,654,3502,False,0.4508237540721893
442,654,368,True,0.7394723296165466
443,654,5020,False,0.0
444,658,3854,True,0.8592638969421387
445,660,1600,True,0.5451368689537048
446,661,3425,False,0.5297788977622986
447,661,4951,True,0.8415212631225586
448,663,2085,True,0.8006013631820679
449,665,5183,False,0.0
450,665,5299,False,0.0
451,665,5523,False,0.0
452,670,5455,False,0.0
453,672,6011,True,0.623329222202301
454,673,1053,True,0.7152577042579651
455,675,5535,False,0.0
456,675,3727,True,0.8404140472412109
457,676,3001,True,0.652172327041626
458,677,1454,True,0.6007521152496338
459,679,5940,True,0.7214924097061157
460,680,1314,True,0.6482906341552734
461,683,676,False,0.5618687272071838
462,683,1631,True,0.7919586896896362
463,684,5930,False,0.0
464,685,550,True,0.6967114210128784
465,685,5037,False,0.4809055626392364
466,686,307,True,0.4375537931919098
467,690,8,True,0.4873189628124237
468,691,6017,False,0.0
469,691,5923,False,0.0
470,691,3237,True,0.601876974105835
471,691,4434,False,0.0
472,692,1742,True,0.7148662805557251
473,693,2463,True,0.7438452243804932
474,694,5878,False,0.0
475,695,3605,True,0.7715139389038086
476,699,5916,True,0.8505914807319641
477,701,385,True,0.6926860809326172
478,702,5679,True,0.6718137860298157
479,707,2787,True,0.7643712162971497
480,709,754,False,0.47589111328125
481,710,4634,True,0.7412419319152832
482,711,4006,False,0.5887327194213867
483,714,3376,False,0.0
484,714,3486,True,0.6085904836654663
485,715,2204,False,0.0
486,716,2725,True,0.7886600494384766
487,718,3232,True,0.7309119701385498
488,720,5584,True,0.7337537407875061
489,724,4862,True,0.6959877610206604
490,724,5211,False,0.0
491,727,3670,False,0.0
492,727,3117,False,0.0
493,727,2195,False,0.0
494,728,1289,False,0.0
495,728,4010,True,0.8220431208610535
496,736,4689,True,0.7535539865493774
497,738,5961,False,0.4814144372940063
498,739,5946,False,0.0
499,743,2005,True,0.5250334739685059
500,743,5968,False,0.6193655729293823
501,744,755,False,0.0
502,744,600,False,0.0
503,745,3450,False,0.5320339202880859
504,746,453,False,0.0
505,747,547,False,0.689218282699585
506,750,2688,False,0.5946245789527893
507,750,1494,False,0.5994449853897095
508,752,4342,True,0.820417046546936
509,753,2189,True,0.7565774917602539
510,753,362,False,0.3808079361915588
511,754,4189,True,0.7973902225494385
512,755,5707,False,0.4307093918323517
513,755,743,True,0.6267006397247314
514,757,2900,True,0.6165144443511963
515,759,2629,True,0.8514399528503418
516,762,878,True,0.6523412466049194
517,763,2752,True,0.8032166957855225
518,763,3652,False,0.0
519,764,133,True,0.5952003002166748
520,767,5481,True,0.7342332601547241
521,768,4362,False,0.7217805981636047
522,768,6015,False,0.6753554940223694
523,769,3972,True,0.61640864610672
524,772,2484,True,0.8266158103942871
525,773,5775,True,0.5584403276443481
526,774,2016,False,0.0
527,774,2653,False,0.0
528,774,5973,False,0.0
529,776,4732,False,0.0
530,779,850,True,0.555082380771637
531,786,1132,True,0.7454178929328918
532,786,5009,False,0.0
533,789,1877,True,0.5782901644706726
534,791,93,True,0.5246093273162842
535,793,2041,True,0.4581876397132873
536,794,4518,False,0.6056074500083923
537,794,6052,False,0.6555347442626953
538,796,6036,False,0.556501030921936
539,797,44,True,0.5480515956878662
540,800,5559,True,0.7406196594238281
541,802,2499,True,0.6670159101486206
542,806,5554,False,0.0
543,806,423,False,0.6568772196769714
544,808,152,True,0.6279423236846924
545,809,1589,False,0.6685819029808044
546,811,1294,False,0.0
547,811,2492,True,0.8529843688011169
548,813,5616,False,0.0
549,813,5852,False,0.4530392289161682
550,813,736,True,0.6716538667678833
551,815,5322,True,0.7955557107925415
552,816,2815,False,0.4574963748455047
553,819,528,True,0.7562196254730225
554,822,5762,True,0.5536128282546997
555,823,896,True,0.5317848920822144
556,824,969,False,0.0
557,824,66,True,0.8515701293945312
558,826,4220,True,0.7603771686553955
559,829,2694,True,0.7249631881713867
560,830,5409,True,0.61457359790802
561,831,5742,False,0.5909304022789001
562,833,2084,True,0.5106733441352844
563,839,885,False,0.0
564,839,2452,False,0.0
565,843,3628,True,0.8733447790145874
566,845,3100,False,0.0
567,846,4557,False,0.0
568,846,5845,False,0.487480103969574
569,847,5333,False,0.0
570,851,4895,False,0.0
571,852,4056,True,0.6068217158317566
572,853,1898,False,0.3309511542320251
573,854,2148,True,0.8008288145065308
574,858,146,True,0.8006840944290161
575,859,4116,True,0.4577623009681701
576,860,4497,False,0.4828923344612121
577,860,4547,False,0.0
578,862,6046,True,0.4338619709014892
579,866,1430,True,0.6961162090301514
580,869,3719,True,0.6752504706382751
581,870,457,True,0.6798040866851807
582,874,3659,False,0.0
583,874,3700,False,0.0
584,874,4587,False,0.0
585,879,4444,False,0.6103962659835815
586,879,3605,False,0.6979621052742004
587,881,3392,False,0.0
588,881,5664,False,0.0
589,881,2175,False,0.0
590,882,4442,False,0.0
591,884,2826,True,0.5674998760223389
592,885,2233,False,0.6361445188522339
593,886,5288,False,0.0
594,886,1013,True,0.5410217642784119
595,887,3949,True,0.6492490172386169
596,887,2130,False,0.0
597,889,2957,True,0.6789786219596863
598,890,6044,True,0.8001368641853333
599,891,4182,True,0.7611113786697388
600,897,1348,True,0.8515703678131104
601,897,2703,False,0.0
602,897,2184,False,0.0
603,897,5408,False,0.0
604,898,5305,False,0.4471887350082397
605,901,4218,True,0.6058908700942993
606,902,413,True,0.7434760928153992
607,902,4512,False,0.4918257296085357
608,902,5133,False,0.4611627161502838
609,911,4248,False,0.4477400183677673
610,916,5867,True,0.5935816168785095
611,918,164,True,0.4403674006462097
612,919,3306,False,0.0
613,919,4024,False,0.0
614,919,5270,True,0.6319498419761658
615,925,1093,False,0.4927022457122803
616,927,5089,True,0.6322180032730103
617,929,5664,True,0.5739420652389526
618,931,5554,False,0.5181728601455688
619,931,2875,True,0.6993908882141113
620,932,5459,True,0.6776002645492554
621,934,5633,True,0.555706799030304
622,935,3490,True,0.6727208495140076
623,938,4908,True,0.5431301593780518
624,939,2697,False,0.0
625,939,3383,True,0.6935434937477112
626,940,3037,True,0.7829070091247559
627,943,2063,False,0.0
628,943,2256,True,0.5863906741142273
629,947,3267,False,0.4347308874130249
630,947,5430,False,0.0
631,948,97,True,0.6407266855239868
632,951,2485,False,0.4093869924545288
633,951,5783,True,0.6940970420837402
634,952,4992,False,0.5378097295761108
635,952,3029,False,0.0
636,955,4174,True,0.5279978513717651
637,956,1863,True,0.7106611728668213
638,956,3871,False,0.5128229856491089
639,960,2070,False,0.0
640,962,3355,True,0.7722655534744263
641,965,1220,False,0.0
642,965,2167,False,0.0
643,965,3961,True,0.9086988568305968
644,967,2331,True,0.6006529927253723
645,968,28,True,0.7136503458023071
646,972,552,True,0.6439027190208435
647,973,755,False,0.0
648,973,6004,False,0.5681719183921814
649,973,4024,False,0.0
650,973,3422,False,0.6322641372680664
651,974,3718,True,0.7477571964263916
652,976,4876,False,0.4388315081596374
653,977,2,True,0.6431147456169128
654,979,3840,True,0.7155900597572327
655,981,1338,True,0.6905683875083923
656,982,4400,False,0.0
657,982,810,False,0.3911886513233185
658,983,6016,False,0.0
659,986,5255,True,0.8081468939781189
660,987,5402,True,0.6245089769363403
661,991,2326,True,0.5171612501144409
662,991,5209,False,0.0
663,993,3953,True,0.7594693899154663
664,997,2804,False,0.5253764390945435
665,997,2957,False,0.54143226146698
666,1000,1245,False,0.4676202535629272
667,1000,5361,False,0.0
668,1001,2927,True,0.8467023968696594
669,1003,4510,False,0.5295697450637817
670,1005,1401,False,0.6060103178024292
671,1006,1256,True,0.7219299077987671
672,1007,5222,False,0.5015257596969604
673,1012,1222,True,0.8761751651763916
674,1012,4336,False,0.0
675,1012,4707,False,0.0
676,1013,4803,True,0.7771443128585815
677,1020,1937,True,0.6915945410728455
678,1023,5698,False,0.0
679,1025,2846,True,0.5428712368011475
680,1025,261,False,0.0
681,1027,4902,False,0.0
682,1027,3732,False,0.0
683,1027,5180,False,0.0
684,1027,5856,False,0.0
685,1028,2915,True,0.7524340152740479
686,1029,842,True,0.690161943435669
687,1032,3039,False,0.5820891857147217
688,1032,4849,False,0.0
689,1034,930,True,0.713322103023529
690,1035,3668,True,0.8640936613082886
691,1036,5536,False,0.0
692,1036,5507,True,0.5470208525657654
693,1037,2071,True,0.5749682188034058
694,1038,3862,False,0.0
695,1038,346,False,0.0
696,1039,2992,False,0.717555820941925
697,1039,4681,False,0.6773073673248291
698,1040,257,True,0.7433210611343384
699,1042,3576,True,0.6608812212944031
700,1043,735,True,0.842450737953186
701,1044,203,True,0.7093397378921509
702,1045,2337,True,0.615641713142395
703,1046,5064,True,0.4406504034996032
704,1049,2710,True,0.7802515625953674
705,1050,2630,False,0.0
706,1051,4680,True,0.7164853811264038
707,1052,124,True,0.6854747533798218
708,1053,1220,True,0.8373228311538696
709,1054,5860,False,0.0
710,1056,5863,False,0.4946151375770569
711,1057,1852,True,0.7936750650405884
712,1057,2129,False,0.5722672939300537
713,1060,2784,True,0.680253267288208
714,1060,5316,False,0.0
715,1061,4593,True,0.7283802628517151
716,1062,2872,True,0.618454098701477
717,1063,4402,True,0.7812407612800598
718,1066,4014,True,0.7419621348381042
719,1067,2380,True,0.7707354426383972
720,1071,3820,False,0.5439983010292053
721,1071,3163,False,0.5541930198669434
722,1071,4088,False,0.4812533557415008
723,1072,2801,True,0.781876802444458
724,1073,6015,False,0.6035574078559875
725,1073,4362,False,0.6695641279220581
726,1073,4650,False,0.6831307411193848
727,1074,2822,False,0.7080842852592468
728,1074,2386,True,0.7035115361213684
729,1077,5290,True,0.6605613231658936
730,1078,2882,True,0.797784686088562
731,1082,4347,False,0.697326123714447
732,1085,3016,False,0.556908369064331
733,1086,2087,False,0.8536983728408813
734,1087,2783,False,0.4705725312232971
735,1087,3134,False,0.0
736,1088,5990,False,0.4224438667297363
737,1089,4199,False,0.0
738,1089,4379,True,0.5183502435684204
739,1090,3211,True,0.6968491673469543
740,1091,5970,False,0.5199189782142639
741,1092,2701,False,0.0
742,1092,3593,True,0.5142836570739746
743,1095,3972,False,0.4083109200000763
744,1100,4889,False,0.5930995941162109
745,1102,3217,True,0.7343342304229736
746,1106,4825,True,0.7647587656974792
747,1109,3342,False,0.4430118501186371
748,1110,3048,False,0.6316596269607544
749,1110,1582,False,0.6015177369117737
750,1110,5891,False,0.6677777767181396
751,1113,3193,True,0.8326503038406372
752,1114,1583,True,0.7593678832054138
753,1114,5831,False,0.0
754,1115,2280,True,0.6733745336532593
755,1118,4500,True,0.7921982407569885
756,1119,1181,True,0.6152341365814209
757,1123,2750,False,0.0
758,1123,1689,True,0.770553708076477
759,1125,723,True,0.7610199451446533
760,1125,5455,False,0.5780544877052307
761,1126,2363,True,0.4487009644508362
762,1131,2661,True,0.6825776100158691
763,1132,3264,False,0.0
764,1132,3559,True,0.8094714879989624
765,1135,3307,True,0.7264523506164551
766,1135,3927,False,0.0
767,1136,3716,True,0.7177866101264954
768,1137,5403,False,0.5246378779411316
769,1138,2651,False,0.0
770,1140,5226,False,0.5941503047943115
771,1142,2606,False,0.0
772,1142,2782,True,0.7125120759010315
773,1143,362,False,0.0
774,1145,496,True,0.5442065000534058
775,1147,4005,True,0.427464097738266
776,1148,4007,True,0.5821056962013245
777,1150,4728,True,0.7185809016227722
778,1155,3650,False,0.0
779,1156,2022,True,0.3914088010787964
780,1159,1562,True,0.8061069250106812
781,1161,3437,False,0.0
782,1161,560,True,0.8682944774627686
783,1163,4092,True,0.8333410620689392
784,1168,3620,True,0.6377037167549133
785,1169,1333,True,0.6424596905708313
786,1172,5211,False,0.0
787,1177,2402,True,0.5440869331359863
788,1178,5144,True,0.7892016172409058
789,1180,1763,False,0.620552659034729
790,1180,3272,False,0.4043620228767395
791,1183,3673,True,0.741764485836029
792,1187,325,True,0.7518525719642639
793,1188,654,True,0.7830800414085388
794,1194,3797,True,0.7019685506820679
795,1195,5947,False,0.5642513632774353
796,1196,2514,False,0.0
797,1197,1234,True,0.6821246147155762
798,1199,4302,True,0.5635325908660889
799,1201,1310,False,0.0
800,1201,1041,True,0.5194898247718811
801,1202,530,True,0.5176132321357727
802,1204,3127,True,0.6722223162651062
803,1205,3971,True,0.7501137852668762
804,1205,2824,False,0.3023612797260284
805,1206,1076,True,1.0
806,1206,2275,False,0.5319330096244812
807,1208,5102,True,0.525788426399231
808,1209,3468,True,0.4503922462463379
809,1210,2683,True,0.6395780444145203
810,1214,3160,True,0.7302272319793701
811,1216,846,True,0.668609619140625
812,1217,4317,False,0.0
813,1218,4983,True,0.8411995768547058
814,1219,1746,True,0.5763557553291321
815,1223,2504,True,0.8241329193115234
816,1224,148,False,0.3782821893692016
817,1224,3789,True,0.7232272028923035
818,1225,2320,True,0.6576381921768188
819,1228,5218,False,0.4090373814105987
820,1228,4066,False,0.0
821,1234,1323,True,0.6449328660964966
822,1236,5465,True,0.6740646362304688
823,1238,2566,True,0.6725929379463196
824,1239,2877,False,0.425824224948883
825,1239,3537,False,0.4296462535858154
826,1241,2890,True,0.7504045367240906
827,1242,3245,True,0.5918768644332886
828,1243,5280,True,0.5644071102142334
829,1247,5008,False,0.5140682458877563
830,1248,1963,True,0.7911877632141113
831,1249,5074,True,0.732340931892395
832,1252,4703,True,0.7996459007263184
833,1253,733,True,0.5459228157997131
834,1254,608,True,0.860835611820221
835,1256,2608,False,0.0
