,D1,D2,responses
927,1365,5806,False
928,1365,3705,False
929,1369,2731,True
930,1370,3737,False
931,1371,3641,False
932,1372,1509,False
933,1374,1035,True
934,1375,2597,False
935,1377,3738,False
936,1377,5738,False
937,1377,5786,False
938,1378,4657,True
939,1380,5493,False
940,1383,4942,True
941,1384,4347,False
942,1385,5100,False
943,1385,5013,False
944,1386,1033,True
945,1387,3120,True
946,1387,4187,True
947,1387,922,False
948,1390,2374,False
949,1392,541,False
950,1393,4493,False
951,1393,3008,False
952,1394,6052,False
953,1394,2650,False
954,1398,1515,False
955,1400,1130,True
956,1403,5725,False
957,1404,5889,False
958,1404,3068,False
959,1405,2729,True
960,1407,4550,False
961,1408,4826,False
962,1410,3715,False
963,1411,5403,False
964,1413,4165,False
965,1413,1270,True
966,1413,2653,False
967,1413,3069,False
968,1415,4946,False
969,1416,5786,False
970,1418,3240,False
971,1420,1933,False
972,1421,3508,True
973,1425,3114,True
974,1426,5800,False
975,1427,5428,False
976,1431,5702,True
977,1432,5907,False
978,1432,5355,False
979,1432,5179,False
980,1432,5687,True
981,1433,2007,False
982,1433,2899,False
983,1433,4900,False
984,1434,2054,False
985,1435,5277,False
986,1436,4555,False
987,1437,3473,True
988,1438,3692,False
989,1439,4141,False
990,1439,5098,True
991,1439,5990,False
992,1441,4781,False
993,1441,3461,True
994,1445,4492,False
995,1446,4468,False
996,1446,5112,False
997,1446,5658,False
998,1446,5411,False
999,1447,1134,True
1000,1448,5048,True
1001,1448,841,False
1002,1451,5350,True
1003,1453,1385,True
1004,1456,3163,True
1005,1458,2122,True
1006,1461,5460,True
1007,1462,507,False
1008,1462,5177,True
1009,1465,5653,True
1010,1467,1944,False
1011,1467,2917,False
1012,1470,1760,False
1013,1473,4167,False
1014,1474,2362,True
1015,1475,4453,False
1016,1475,5650,False
1017,1477,5934,False
1018,1477,4867,False
1019,1478,1767,False
1020,1478,4307,False
1021,1479,1714,False
1022,1480,5767,True
1023,1481,1249,False
1024,1482,4729,True
1025,1483,4756,False
1026,1483,2746,False
1027,1483,1019,True
1028,1485,2012,False
1029,1486,4854,False
1030,1486,5310,False
1031,1487,5133,False
1032,1488,6002,False
1033,1488,5980,False
1034,1488,2706,False
1035,1488,300,False
1036,1490,5259,False
1037,1490,2996,False
1038,1491,1408,False
1039,1492,32,True
1040,1493,3937,False
1041,1493,1786,False
1042,1493,5967,False
1043,1493,4427,False
1044,1500,449,False
1045,1500,5342,False
1046,1501,3288,True
1047,1502,5330,False
1048,1502,5493,True
1049,1503,312,True
1050,1504,753,True
1051,1506,1743,True
1052,1509,1929,True
1053,1510,2766,False
1054,1510,1320,False
1055,1512,1894,False
1056,1512,5748,False
1057,1512,6031,False
1058,1512,3207,False
1059,1513,3122,True
1060,1516,4673,False
1061,1518,634,False
1062,1519,4154,False
1063,1523,958,False
1064,1525,5072,False
1065,1527,5597,False
1066,1531,473,False
1067,1532,890,False
1068,1533,1361,True
1069,1535,5969,False
1070,1535,5392,False
1071,1535,3183,False
1072,1536,2486,True
1073,1536,4863,False
1074,1537,2755,False
1075,1539,1196,True
1076,1540,2373,False
1077,1540,5666,False
1078,1541,4156,False
1079,1544,4926,False
1080,1544,950,False
1081,1544,5638,False
1082,1544,3745,False
1083,1546,5139,False
1084,1546,4346,False
1085,1546,5005,False
1086,1547,5666,False
1087,1547,4443,False
1088,1548,5305,True
1089,1549,3016,True
1090,1550,1781,True
1091,1552,4887,True
1092,1552,5620,False
1093,1552,1260,False
1094,1552,3230,False
1095,1553,1913,False
1096,1556,4303,False
1097,1557,2848,False
1098,1558,5472,True
1099,1559,5616,False
1100,1559,5852,False
1101,1560,1789,False
1102,1560,4625,False
1103,1560,176,False
1104,1562,5828,False
1105,1562,167,False
1106,1563,1082,False
1107,1564,3169,False
1108,1564,1084,False
1109,1565,4204,True
1110,1572,3274,False
1111,1573,5263,False
1112,1577,4309,False
1113,1577,5988,False
1114,1579,3989,False
1115,1579,2451,False
1116,1581,5336,False
1117,1582,3212,False
1118,1583,4789,False
1119,1583,4044,True
1120,1583,4168,False
1121,1583,6032,False
1122,1584,4623,False
1123,1585,811,False
1124,1586,1426,False
1125,1586,1244,False
1126,1586,1892,True
1127,1586,2607,False
1128,1587,2261,True
1129,1588,2643,True
1130,1591,4018,True
1131,1593,5736,False
1132,1593,96,True
1133,1598,4517,False
1134,1599,2914,False
1135,1600,872,True
1136,1604,1819,False
1137,1604,5810,False
1138,1606,1823,False
1139,1606,671,False
1140,1606,3405,True
1141,1607,5756,False
1142,1608,1777,False
1143,1609,4413,False
1144,1609,1447,False
1145,1610,6051,False
1146,1610,3510,False
1147,1610,375,True
1148,1613,5701,False
1149,1613,4965,False
1150,1617,5778,False
1151,1618,4293,True
1152,1618,5771,True
1153,1624,5753,False
1154,1624,614,False
1155,1625,1201,False
1156,1630,2037,True
1157,1634,5469,False
1158,1634,6037,False
1159,1634,6007,False
1160,1636,507,False
1161,1636,5177,False
1162,1637,1969,False
1163,1638,5712,False
1164,1638,557,True
1165,1638,3522,True
1166,1639,5876,False
1167,1640,776,False
1168,1643,1692,False
1169,1644,5678,False
1170,1647,4293,False
1171,1648,1380,False
1172,1652,5681,False
1173,1652,5963,False
1174,1652,4737,False
1175,1652,4586,False
1176,1655,3965,True
1177,1657,5649,False
1178,1657,3263,False
1179,1658,1523,False
1180,1659,1710,False
1181,1660,3264,False
1182,1660,2039,False
1183,1660,3559,False
1184,1661,1253,False
1185,1662,45,False
1186,1664,497,True
1187,1665,3719,False
1188,1665,3318,False
1189,1665,458,True
1190,1666,908,True
1191,1667,1592,False
1192,1667,1882,True
1193,1668,4780,False
1194,1668,4903,False
1195,1669,5954,False
1196,1673,6051,False
1197,1676,630,True
1198,1677,1687,False
1199,1679,797,False
1200,1679,2286,False
1201,1681,4002,True
1202,1683,370,False
1203,1684,5975,True
1204,1686,5969,False
1205,1687,5939,True
1206,1688,3887,False
1207,1690,1398,True
1208,1690,4384,False
1209,1690,3761,False
1210,1690,5751,False
1211,1691,3876,True
1212,1691,3646,False
1213,1692,5007,False
1214,1693,783,True
1215,1694,4430,False
1216,1694,4696,False
1217,1696,1059,False
1218,1697,5097,True
1219,1698,2564,False
1220,1698,698,False
1221,1699,3507,True
1222,1699,5731,False
1223,1700,5842,False
1224,1701,4843,False
1225,1702,3853,False
1226,1704,327,True
1227,1705,1646,True
1228,1706,2372,True
1229,1706,2961,False
1230,1707,4787,False
1231,1708,1255,False
1232,1710,1656,False
1233,1712,5699,False
1234,1713,3087,False
1235,1713,3724,False
1236,1713,4592,False
1237,1714,27,True
1238,1716,4883,False
1239,1719,1720,False
1240,1720,5297,False
1241,1721,4575,True
1242,1722,5141,True
1243,1724,635,False
1244,1725,3696,True
1245,1728,2000,True
1246,1730,2974,False
1247,1730,80,False
1248,1731,5050,True
1249,1732,5929,False
1250,1732,5240,False
1251,1732,4590,False
1252,1732,4515,False
1253,1734,4565,False
1254,1734,2053,True
1255,1735,4148,True
1256,1736,5293,False
1257,1738,3609,False
1258,1739,1191,False
1259,1739,7,False
1260,1740,3978,False
1261,1741,4438,False
1262,1741,5699,False
1263,1742,5391,False
1264,1745,4478,False
1265,1745,5947,True
1266,1746,101,True
1267,1747,5117,False
1268,1750,1158,True
1269,1757,809,False
1270,1762,625,False
1271,1764,1445,False
1272,1764,3928,True
1273,1766,3910,True
1274,1772,2292,False
1275,1773,3418,True
1276,1776,6035,False
1277,1777,4991,False
1278,1777,4435,False
1279,1779,5851,False
1280,1779,888,True
1281,1780,4572,False
1282,1781,1920,False
1283,1781,5590,False
1284,1783,1925,True
1285,1784,645,True
1286,1784,1136,False
1287,1784,2411,False
1288,1785,1822,False
1289,1786,1563,False
1290,1787,3707,False
1291,1789,3775,False
1292,1790,612,False
1293,1790,5396,True
1294,1791,3675,False
1295,1796,5257,False
1296,1796,4954,True
1297,1796,1018,True
1298,1797,1874,False
1299,1798,5678,False
1300,1799,840,True
1301,1799,3713,False
1302,1801,5832,False
1303,1801,1243,False
1304,1802,547,False
1305,1804,4634,True
1306,1804,2387,False
1307,1805,3387,False
1308,1805,4226,False
1309,1807,4975,False
1310,1809,651,False
1311,1810,846,False
1312,1810,2843,False
1313,1814,5898,False
1314,1814,5777,False
1315,1814,5710,False
1316,1814,4603,False
1317,1815,4122,False
1318,1816,3595,False
1319,1816,2973,False
1320,1818,940,True
1321,1818,5684,False
1322,1819,2544,True
1323,1819,5059,True
1324,1821,4679,False
1325,1821,4622,False
1326,1821,3814,False
1327,1823,4938,False
1328,1823,2201,False
1329,1824,3807,False
1330,1824,2931,False
1331,1825,4764,False
1332,1825,2077,False
1333,1825,5981,False
1334,1826,5351,False
1335,1826,5017,False
1336,1826,456,False
1337,1828,3389,False
1338,1828,5975,False
1339,1829,5796,False
1340,1831,3015,True
1341,1831,3822,False
1342,1832,3086,False
1343,1833,3265,False
1344,1834,2292,False
1345,1835,5163,False
1346,1836,1487,True
1347,1837,6052,False
1348,1837,2650,True
1349,1838,2507,False
1350,1840,802,False
1351,1841,603,False
1352,1843,5701,True
1353,1844,4424,False
1354,1844,3221,False
1355,1845,4766,True
1356,1845,2701,False
1357,1846,5201,False
1358,1847,3134,False
1359,1847,5922,False
1360,1847,3099,False
1361,1847,5253,False
1362,1848,134,False
1363,1849,3297,True
1364,1850,5615,False
1365,1851,5403,False
1366,1853,5153,False
1367,1853,4425,True
1368,1855,4392,False
1369,1855,4818,False
1370,1856,5780,False
1371,1856,5796,False
1372,1856,1321,True
1373,1857,5800,False
1374,1857,5689,False
1375,1857,3458,False
1376,1859,4326,False
1377,1860,2203,True
1378,1861,3491,True
1379,1864,4936,False
1380,1864,3573,False
1381,1864,3761,False
1382,1864,5517,False
1383,1865,215,False
1384,1866,5271,False
1385,1867,3756,True
1386,1869,511,False
1387,1869,2955,False
1388,1876,3799,True
1389,1877,5510,True
1390,1878,3023,False
1391,1878,1975,True
1392,1879,5829,True
1393,1882,2940,False
1394,1884,2993,False
1395,1885,4300,False
1396,1885,4585,False
1397,1886,2483,False
1398,1887,5971,True
1399,1888,1702,True
1400,1890,3286,False
1401,1891,83,False
1402,1891,3119,False
1403,1893,2157,True
1404,1893,2777,False
1405,1893,2218,True
1406,1894,5190,False
1407,1894,4599,False
1408,1894,1534,True
1409,1895,5279,False
1410,1895,3878,False
1411,1896,5256,False
1412,1896,3844,True
1413,1896,5148,True
1414,1898,2246,False
1415,1898,1638,True
1416,1898,2840,False
1417,1899,4572,False
1418,1899,1517,False
1419,1899,3119,False
1420,1903,5474,False
1421,1905,5466,False
1422,1905,5340,False
1423,1905,5068,False
1424,1905,4266,False
1425,1907,1198,True
1426,1910,3989,True
1427,1910,2451,False
1428,1911,2774,False
1429,1913,5129,True
1430,1921,1519,True
1431,1922,451,False
1432,1925,5286,True
1433,1926,3778,False
1434,1928,3915,False
1435,1929,3980,True
1436,1931,3599,False
1437,1931,4884,False
1438,1931,3657,False
