dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,D1_conflicts,D2_conflicts
walmart,amazon,D8,qwen2.5-tf-p2,684.7041630744934,0.4806312769010043,0.8600770218228498,0.616658996778647,1.0,vector_based_examples_dict_2,1394,0.2345767575322812,0.0645624103299856
walmart,amazon,D8,llama3.1-ft-p1,700.2689337730408,0.1746767504269334,0.9191270860077022,0.2935629356293563,1.0,vector_based_examples_dict_2,4099,0.4884118077579897,0.2185898999756038
walmart,amazon,D8,llama3.1-ft-p2,696.2789475917816,0.17177322074788903,0.9139922978177151,0.289195775792039,1.0,vector_based_examples_dict_2,4145,0.4861278648974668,0.2272617611580217
walmart,amazon,D8,llama3.1-tf-p1,696.9263453483582,0.12627820159065087,0.9987163029525032,0.22420749279538904,1.0,vector_based_examples_dict_2,6161,0.6010387924038305,0.2837201752962181
walmart,amazon,D8,llama3.1-tf-p2,696.6427252292633,0.1474618799459564,0.9807445442875481,0.2563758389261745,1.0,vector_based_examples_dict_2,5181,0.55278903686547,0.2545840571318278
walmart,amazon,D8,orca2-ft-p1,539.3575055599213,0.2609865470852018,0.3735558408215661,0.307286166842661,0.9909513960703206,vector_based_examples_dict_2,1112,0.2841726618705036,0.1447841726618705
walmart,amazon,D8,orca2-ft-p2,509.5761148929596,0.28846153846153844,0.3080872913992298,0.297951582867784,0.999612202688728,vector_based_examples_dict_2,832,0.2668269230769231,0.140625
walmart,amazon,D8,orca2-tf-p1,583.9411752223969,0.16214859437751003,0.4146341463414634,0.2331288343558282,0.9722078593588418,vector_based_examples_dict_2,1965,0.3847328244274809,0.2493638676844783
walmart,amazon,D8,orca2-tf-p2,513.375613451004,0.15335051546391754,0.4582798459563543,0.22980366913421307,0.9974146845915202,vector_based_examples_dict_2,2323,0.4210073181231166,0.2604390873869995
walmart,amazon,D8,openhermes-ft-p1,517.5459604263306,0.25,0.8331193838254172,0.3845925925925926,1.0,vector_based_examples_dict_2,2596,0.3894453004622496,0.1513867488443759
walmart,amazon,D8,openhermes-ft-p2,517.9143810272217,0.24074752656650789,0.8433889602053916,0.37457240592930446,1.0,vector_based_examples_dict_2,2729,0.3990472700622939,0.1568340051300842
walmart,amazon,D8,openhermes-tf-p1,518.7682657241821,0.21875,0.8985879332477535,0.351847197788389,1.0,vector_based_examples_dict_2,3200,0.44875,0.1753125
walmart,amazon,D8,openhermes-tf-p2,516.1997690200806,0.24150529777128243,0.8485237483953787,0.37599544937428897,1.0,vector_based_examples_dict_2,2737,0.4055535257581293,0.1607599561563756
walmart,amazon,D8,zephyr-ft-p1,2168.774461746216,0.3499709808473593,0.7740693196405648,0.48201438848920863,0.2912357807652533,vector_based_examples_dict_2,409,0.1344743276283618,0.0684596577017114
walmart,amazon,D8,zephyr-ft-p2,871.2574541568756,0.3931240657698057,0.675224646983312,0.4969296173830893,0.2737849017580144,vector_based_examples_dict_2,160,0.075,0.03125
walmart,amazon,D8,zephyr-tf-p1,825.5299961566925,0.3001850138760407,0.8331193838254172,0.4413464807888473,0.5729058945191313,vector_based_examples_dict_2,1222,0.2520458265139116,0.0834697217675941
walmart,amazon,D8,zephyr-tf-p2,2151.67129445076,0.3250825082508251,0.7586649550706034,0.45514054678475163,0.4616080661840744,vector_based_examples_dict_2,582,0.1391752577319587,0.0756013745704467
walmart,amazon,D8,gemma3n-ft-p1,1771.1893351078031,0.25198675496688744,0.9768934531450578,0.4006317451961042,1.0,join_examples_dict_1,3020,0.4470198675496689,0.1629139072847682
walmart,amazon,D8,gemma3n-ft-p2,1671.308005809784,0.24652665589660744,0.9794608472400513,0.3939081053175013,1.0,join_examples_dict_1,3095,0.4491114701130856,0.1676898222940226
walmart,amazon,D8,gemma3n-tf-p1,1768.7081208229065,0.2686246418338109,0.962772785622593,0.42005040604872584,1.0,join_examples_dict_1,2792,0.4290830945558739,0.1543696275071633
walmart,amazon,D8,gemma3n-tf-p2,1669.3756370544434,0.23007518796992482,0.982028241335045,0.37280701754385964,1.0,join_examples_dict_1,3325,0.471578947368421,0.1771428571428571
walmart,amazon,D8,qwen2.5-ft-p1,684.1949732303619,0.5430210325047801,0.7291399229781772,0.6224657534246575,1.0,join_examples_dict_1,1046,0.1816443594646271,0.0430210325047801
walmart,amazon,D8,qwen2.5-ft-p2,685.6878998279572,0.5377268385864374,0.7227214377406932,0.6166484118291348,1.0,join_examples_dict_1,1047,0.1900668576886341,0.0458452722063037
walmart,amazon,D8,qwen2.5-tf-p1,685.5401740074158,0.48031496062992124,0.8613607188703466,0.6167279411764706,1.0,join_examples_dict_1,1397,0.23478883321403,0.0601288475304223
walmart,amazon,D8,qwen2.5-tf-p2,683.1035425662994,0.4885670731707317,0.8228498074454429,0.6131037780966045,1.0,join_examples_dict_1,1312,0.2233231707317073,0.0602134146341463
walmart,amazon,D8,llama3.1-ft-p1,699.648375749588,0.1746031746031746,0.8754813863928113,0.2911419423692636,1.0,join_examples_dict_1,3906,0.4697900665642601,0.2055811571940604
walmart,amazon,D8,llama3.1-ft-p2,694.5642955303192,0.1802168021680217,0.8536585365853658,0.29760572835086146,1.0,join_examples_dict_1,3690,0.4560975609756098,0.2092140921409214
walmart,amazon,D8,llama3.1-tf-p1,697.8241555690765,0.14782948768087603,0.9704749679075738,0.2565755981673172,1.0,join_examples_dict_1,5114,0.5447790379350802,0.245404771216269
walmart,amazon,D8,llama3.1-tf-p2,696.3880934715271,0.15187254293399544,0.9422336328626444,0.2615823235923022,1.0,join_examples_dict_1,4833,0.5290709704117526,0.2503620939375129
walmart,amazon,D8,orca2-ft-p1,522.3168897628784,0.3471971066907776,0.24646983311938384,0.2882882882882883,0.9935367114788004,join_examples_dict_1,549,0.2058287795992714,0.0965391621129326
walmart,amazon,D8,orca2-ft-p2,505.8888711929321,0.3333333333333333,0.2939666238767651,0.31241473396998637,0.998965873836608,join_examples_dict_1,684,0.2412280701754386,0.0921052631578947
walmart,amazon,D8,orca2-tf-p1,510.8088812828064,0.20216216216216215,0.48010269576379977,0.28451882845188287,0.9963805584281282,join_examples_dict_1,1846,0.3553629469122427,0.1776814734561213
walmart,amazon,D8,orca2-tf-p2,504.11425161361694,0.24924242424242424,0.42233632862644416,0.31348261076703193,0.9980610134436402,join_examples_dict_1,1311,0.3005339435545385,0.1434019832189168
walmart,amazon,D8,openhermes-ft-p1,520.6361441612244,0.32903981264637,0.7214377406931964,0.4519501407318054,1.0,join_examples_dict_1,1708,0.2874707259953161,0.1007025761124121
walmart,amazon,D8,openhermes-ft-p2,518.835381269455,0.3288009888751545,0.6829268292682927,0.44388819357530246,1.0,join_examples_dict_1,1618,0.2935723114956736,0.0933250927070457
walmart,amazon,D8,openhermes-tf-p1,518.627450466156,0.3199310740953475,0.7150192554557124,0.44206349206349205,1.0,join_examples_dict_1,1741,0.3205054566341183,0.1131533601378518
walmart,amazon,D8,openhermes-tf-p2,518.0600190162659,0.3178384660081348,0.7021822849807445,0.4376,1.0,join_examples_dict_1,1721,0.3178384660081348,0.1121441022661243
walmart,amazon,D8,zephyr-ft-p1,736.9834322929382,0.4068627450980392,0.6392811296534018,0.49725411882176734,0.71858841778697,join_examples_dict_1,631,0.1537242472266244,0.0475435816164817
walmart,amazon,D8,zephyr-ft-p2,2073.854888677597,0.4926372155287818,0.472400513478819,0.48230668414154654,0.641028955532575,join_examples_dict_1,152,0.0328947368421052,0.0131578947368421
walmart,amazon,D8,zephyr-tf-p1,643.1095190048218,0.4648711943793911,0.5096277278562259,0.48622167789344767,0.7692605997931747,join_examples_dict_1,435,0.1126436781609195,0.0344827586206896
walmart,amazon,D8,zephyr-tf-p2,653.9399073123932,0.4094165813715456,0.5134788189987163,0.45558086560364464,0.7516804550155118,join_examples_dict_1,435,0.1149425287356321,0.0344827586206896
walmart,amazon,D8,gemma3n-ft-p1,1766.52601146698,0.21049753963914708,0.9884467265725289,0.3470813612801442,1.0,join_examples_dict_2,3658,0.4942591580098414,0.1913613996719519
walmart,amazon,D8,gemma3n-ft-p2,1670.9284405708313,0.21258972943125345,0.9884467265725289,0.34992047261985915,1.0,join_examples_dict_2,3622,0.4914411927112093,0.1927112092766427
walmart,amazon,D8,gemma3n-tf-p1,1765.096516609192,0.24975124378109453,0.9666238767650834,0.39694254085397995,1.0,join_examples_dict_2,3015,0.4398009950248756,0.16318407960199
walmart,amazon,D8,gemma3n-tf-p2,1667.725900888443,0.23006971809639284,0.9743260590500642,0.3722412947523296,1.0,join_examples_dict_2,3299,0.4628675356168535,0.1776295847226432
walmart,amazon,D8,qwen2.5-ft-p1,677.6747946739197,0.472,0.8331193838254172,0.6025998142989787,1.0,join_examples_dict_2,1375,0.2363636363636363,0.061090909090909
walmart,amazon,D8,qwen2.5-ft-p2,679.8135998249054,0.4638205499276411,0.8228498074454429,0.5932438685793614,1.0,join_examples_dict_2,1382,0.2452966714905933,0.0694645441389291
walmart,amazon,D8,qwen2.5-tf-p1,684.4401962757111,0.486712224753227,0.8228498074454429,0.6116412213740458,1.0,join_examples_dict_2,1317,0.2247532270311313,0.0592255125284738
walmart,amazon,D8,qwen2.5-tf-p2,682.1685652732849,0.4970857618651124,0.766367137355584,0.603030303030303,1.0,join_examples_dict_2,1201,0.2139883430474604,0.0524562864279766
walmart,amazon,D8,llama3.1-ft-p1,703.8907291889191,0.19912609238451934,0.8189987163029525,0.32036153653025357,1.0,join_examples_dict_2,3204,0.4188514357053683,0.1906991260923845
walmart,amazon,D8,llama3.1-ft-p2,697.2066426277161,0.21383438643165947,0.8254172015404364,0.33967247754886426,1.0,join_examples_dict_2,3007,0.4120385766544729,0.2028599933488526
walmart,amazon,D8,llama3.1-tf-p1,698.6483397483826,0.14844050827878322,0.9897304236200257,0.25816172777498747,1.0,join_examples_dict_2,5194,0.5504428186368887,0.2551020408163265
walmart,amazon,D8,llama3.1-tf-p2,698.38782787323,0.16793041926851027,0.9666238767650834,0.2861485844575337,1.0,join_examples_dict_2,4484,0.512042818911686,0.2388492417484388
walmart,amazon,D8,orca2-ft-p1,528.0895400047302,0.2850521436848204,0.3157894736842105,0.29963459196102316,0.9939245087900724,join_examples_dict_2,861,0.2624854819976771,0.1149825783972125
walmart,amazon,D8,orca2-ft-p2,507.4144139289856,0.2794258373205742,0.3748395378690629,0.3201754385964912,0.999870734229576,join_examples_dict_2,1045,0.2861244019138756,0.1282296650717703
walmart,amazon,D8,orca2-tf-p1,562.6420681476593,0.19104803493449782,0.4492939666238768,0.2680965147453083,0.9798345398138572,join_examples_dict_2,1815,0.3564738292011019,0.2022038567493113
walmart,amazon,D8,orca2-tf-p2,509.6942505836487,0.19967355821545157,0.4711168164313222,0.2804738249904471,0.99935367114788,join_examples_dict_2,1838,0.3558215451577802,0.1882480957562568
walmart,amazon,D8,openhermes-ft-p1,522.134140253067,0.2647181628392484,0.8138639281129654,0.39949590422180214,1.0,join_examples_dict_2,2395,0.3749478079331941,0.141544885177453
walmart,amazon,D8,openhermes-ft-p2,517.4776360988617,0.2751992498827942,0.7535301668806161,0.40315934065934067,1.0,join_examples_dict_2,2133,0.3497421472105016,0.1275199249882794
walmart,amazon,D8,openhermes-tf-p1,519.3823235034943,0.24640967498110355,0.8369704749679076,0.3807299270072993,1.0,join_examples_dict_2,2646,0.4074074074074074,0.1598639455782313
walmart,amazon,D8,openhermes-tf-p2,518.2554357051849,0.27184035476718404,0.7869062901155327,0.4040870138431114,1.0,join_examples_dict_2,2255,0.3698447893569845,0.1445676274944567
walmart,amazon,D8,zephyr-ft-p1,887.0647366046906,0.30879345603271985,0.7753530166880617,0.4416819012797075,0.3390641158221303,join_examples_dict_2,674,0.1810089020771513,0.0905044510385756
walmart,amazon,D8,zephyr-ft-p2,2150.535898685456,0.3842443729903537,0.613607188703466,0.4725654967869501,0.2382368148914167,join_examples_dict_2,188,0.0957446808510638,0.0372340425531914
walmart,amazon,D8,zephyr-tf-p1,676.7635762691498,0.2855313700384123,0.858793324775353,0.42857142857142855,0.78141158221303,join_examples_dict_2,2093,0.358337314859054,0.1079789775441949
walmart,amazon,D8,zephyr-tf-p2,704.0655353069305,0.2802400738688827,0.7792041078305519,0.41222410865874365,0.6927352637021716,join_examples_dict_2,1639,0.3014032946918853,0.1134838316046369
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,3333.8122799396515,0.05736636245110821,0.9606986899563319,0.10826771653543307,1.0,vector_based_examples_dict_1,3835,0.5063885267275098,0.19634941329856584
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,3333.8122799396515,0.06928778601353529,0.9388646288209607,0.1290516206482593,1.0,vector_based_examples_dict_1,3103,0.45020947470190137,0.1720915243312923
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,3346.881005525589,0.050992779783393505,0.9868995633187773,0.09697489809053851,1.0,vector_based_examples_dict_2,4432,0.5480595667870036,0.21367328519855597
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,3346.881005525589,0.05616264294790343,0.9650655021834061,0.10614793467819404,1.0,vector_based_examples_dict_2,3935,0.519440914866582,0.19644218551461246
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,3340.684390306473,0.06364172068355922,0.9432314410480349,0.11923820038642009,1.0,join_examples_dict_1,3394,0.47525044195639365,0.17825574543311726
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,3340.684390306473,0.07072042300066093,0.9344978165938864,0.1314900153609831,1.0,join_examples_dict_1,3026,0.4454725710508923,0.16622604097818902
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,3338.6550903320312,0.059379217273954114,0.9606986899563319,0.11184544992374174,1.0,join_examples_dict_2,3705,0.49635627530364373,0.19352226720647772
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,3338.6550903320312,0.06623134328358209,0.9301310043668122,0.12365747460087083,1.0,join_examples_dict_2,3216,0.4577114427860697,0.17630597014925373
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1371.014850616455,0.14056531703590527,0.8034934497816594,0.23927178153446033,1.0,vector_based_examples_dict_1,1309,0.22001527883880825,0.054239877769289534
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1371.014850616455,0.15245009074410162,0.7336244541484717,0.25244177310293014,1.0,vector_based_examples_dict_1,1102,0.1969147005444646,0.047186932849364795
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1368.2890787124634,0.13204951856946354,0.8384279475982532,0.2281639928698752,1.0,vector_based_examples_dict_2,1454,0.24552957359009628,0.06740027510316368
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1368.2890787124634,0.14505672609400325,0.7816593886462883,0.24470266575529734,1.0,vector_based_examples_dict_2,1234,0.20745542949756887,0.05348460291734198
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1368.792172908783,0.14231927710843373,0.8253275109170306,0.24277456647398843,1.0,join_examples_dict_1,1328,0.22665662650602408,0.060240963855421686
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1368.792172908783,0.15518913676042678,0.6986899563318777,0.25396825396825395,1.0,join_examples_dict_1,1031,0.18622696411251213,0.04558680892337536
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1361.9829015731812,0.13356890459363957,0.8253275109170306,0.22992700729927007,1.0,join_examples_dict_2,1415,0.25017667844522967,0.06996466431095406
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1361.9829015731812,0.14554794520547945,0.74235807860262,0.24337866857551896,1.0,join_examples_dict_2,1168,0.2071917808219178,0.05136986301369863
walmart,amazon,D8,llama3.1-ft-p2 U llama3.1-tf-p2,1396.713853597641,0.04549412276882891,0.9126637554585153,0.08666804893219987,1.0,vector_based_examples_dict_1,4594,0.5195907705703091,0.23770134958641706
walmart,amazon,D8,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1396.713853597641,0.06711711711711711,0.6506550218340611,0.12168231931400572,1.0,vector_based_examples_dict_1,2220,0.3630630630630631,0.17342342342342343
walmart,amazon,D8,llama3.1-ft-p2 U llama3.1-tf-p2,1392.9224319458008,0.03971182568968547,0.9868995633187773,0.07635135135135135,1.0,vector_based_examples_dict_2,5691,0.5802143735723072,0.27183271832718325
walmart,amazon,D8,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1392.9224319458008,0.055020632737276476,0.8733624454148472,0.10351966873706005,1.0,vector_based_examples_dict_2,3635,0.461898211829436,0.20907840440165062
walmart,amazon,D8,llama3.1-ft-p2 U llama3.1-tf-p2,1390.953165769577,0.040208488458674606,0.9432314410480349,0.0771290840921264,1.0,join_examples_dict_1,5372,0.560126582278481,0.2630305286671631
walmart,amazon,D8,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1390.953165769577,0.05902887972072358,0.8122270742358079,0.11005917159763313,1.0,join_examples_dict_1,3151,0.42780069819105043,0.19961916851793082
walmart,amazon,D8,llama3.1-ft-p2 U llama3.1-tf-p2,1395.5952343940735,0.04522717799082951,0.9475982532751092,0.08633379749353491,1.0,join_examples_dict_2,4798,0.5308461859107961,0.2476031679866611
walmart,amazon,D8,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1395.5952343940735,0.06461195692536205,0.759825327510917,0.11909650924024641,1.0,join_examples_dict_2,2693,0.3980690679539547,0.19309320460453028
walmart,amazon,D8,orca2-ft-p2 U orca2-tf-p2,1021.7959055900574,0.05609540636042403,0.5545851528384279,0.10188527878058563,0.9974793174767322,vector_based_examples_dict_1,2264,0.37676678445229683,0.19964664310954064
walmart,amazon,D8,orca2-ft-p2 ∩ orca2-tf-p2,1021.7959055900574,0.08455467869222097,0.32751091703056767,0.13440860215053763,0.9974793174767322,vector_based_examples_dict_1,887,0.266065388951522,0.12288613303269448
walmart,amazon,D8,orca2-ft-p2 U orca2-tf-p2,1022.9524672031403,0.043852459016393446,0.4672489082969432,0.08017984263769203,0.9985134436401241,vector_based_examples_dict_2,2440,0.43073770491803276,0.26024590163934425
walmart,amazon,D8,orca2-ft-p2 ∩ orca2-tf-p2,1022.9524672031403,0.06944444444444445,0.2183406113537118,0.1053740779768177,0.9985134436401241,vector_based_examples_dict_2,720,0.25277777777777777,0.1361111111111111
walmart,amazon,D8,orca2-ft-p2 U orca2-tf-p2,1010.0038616657257,0.06497175141242938,0.4017467248908297,0.11185410334346504,0.9985134436401241,join_examples_dict_1,1416,0.3149717514124294,0.1497175141242938
walmart,amazon,D8,orca2-ft-p2 ∩ orca2-tf-p2,1010.0038616657257,0.08121827411167512,0.2096069868995633,0.11707317073170732,0.9985134436401241,join_examples_dict_1,591,0.23181049069373943,0.08967851099830795
walmart,amazon,D8,orca2-ft-p2 U orca2-tf-p2,1017.1094059944153,0.05778648383937316,0.5152838427947598,0.10391897842360194,0.999612202688728,join_examples_dict_2,2042,0.37757100881488737,0.1939275220372184
walmart,amazon,D8,orca2-ft-p2 ∩ orca2-tf-p2,1017.1094059944153,0.07609988109393578,0.2794759825327511,0.11962616822429907,0.999612202688728,join_examples_dict_2,841,0.2568370986920333,0.12604042806183116
walmart,amazon,D8,openhermes-ft-p2 U openhermes-tf-p2,1035.2942781448364,0.0694557270511779,0.7467248908296943,0.12709030100334448,1.0,vector_based_examples_dict_1,2462,0.3911454102355808,0.16328188464662877
