dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,D1_conflicts,D2_conflicts
tmdb,tvdb,D7,llama3.1-ft-p2,575.3131382465363,0.2867430441898527,0.874251497005988,0.43184619176731576,0.9923076923076924,vector_based_examples_dict_1,3055,0.2739770867430441,0.0445171849427168
tmdb,tvdb,D7,llama3.1-tf-p1,575.8073599338531,0.2835465635227611,0.9510978043912176,0.4368553747421499,0.9944543828264758,vector_based_examples_dict_1,3361,0.2984230883665575,0.0458196965188931
tmdb,tvdb,D7,llama3.1-tf-p2,569.9425361156464,0.275882012724118,0.9520958083832335,0.42780269058295967,0.998747763864043,vector_based_examples_dict_1,3458,0.3123192596876807,0.0523423944476576
tmdb,tvdb,D7,orca2-z-p1,426.3110601902008,0.4020574367766824,0.936127744510978,0.5625187406296852,0.9828264758497316,vector_based_examples_dict_1,2331,0.1891891891891892,0.042042042042042
tmdb,tvdb,D7,orca2-z-p2,410.343888759613,0.4447036864209053,0.9510978043912176,0.6060413354531001,0.9915921288014312,vector_based_examples_dict_1,2142,0.1587301587301587,0.0219421101774042
tmdb,tvdb,D7,orca2-ft-p1,443.9183838367462,0.4662203286670724,0.7644710578842315,0.5792060491493384,0.9892665474060824,vector_based_examples_dict_1,1643,0.1345100426049908,0.0346926354230066
tmdb,tvdb,D7,orca2-ft-p2,432.595986366272,0.4348894348894349,0.8832335329341318,0.5828119855120184,0.995169946332737,vector_based_examples_dict_1,2035,0.167076167076167,0.0334152334152334
tmdb,tvdb,D7,orca2-tf-p1,427.90069222450256,0.5118043844856661,0.6057884231536926,0.5548446069469836,0.9998211091234348,vector_based_examples_dict_1,1186,0.1070826306913996,0.057335581787521
tmdb,tvdb,D7,orca2-tf-p2,426.3163330554962,0.43693931398416885,0.8263473053892215,0.5716258198136003,0.9996422182468694,vector_based_examples_dict_1,1895,0.1451187335092348,0.0580474934036939
tmdb,tvdb,D7,openhermes-z-p1,415.60916924476624,0.35437069278200944,0.9750499001996008,0.5198191008246874,1.0,vector_based_examples_dict_1,2757,0.2263329706202393,0.0148712368516503
tmdb,tvdb,D7,openhermes-z-p2,410.61416888237,0.3344744950359466,0.9750499001996008,0.49808819780780017,0.9998211091234348,vector_based_examples_dict_1,2921,0.2365628209517288,0.0178021225607668
tmdb,tvdb,D7,openhermes-ft-p1,432.8135645389557,0.39028275587415373,0.9780439121756487,0.5579276971249644,1.0,vector_based_examples_dict_1,2511,0.2070888092393468,0.0103544404619673
tmdb,tvdb,D7,openhermes-ft-p2,433.7002062797546,0.38351822503961963,0.9660678642714571,0.5490640952921158,1.0,vector_based_examples_dict_1,2524,0.2095879556259905,0.0118858954041204
tmdb,tvdb,D7,openhermes-tf-p1,433.96887373924255,0.36293859649122806,0.9910179640718563,0.5313001605136437,1.0,vector_based_examples_dict_1,2736,0.2309941520467836,0.0087719298245614
tmdb,tvdb,D7,openhermes-tf-p2,432.2359321117401,0.36061381074168797,0.9850299401197605,0.5279486493714897,1.0,vector_based_examples_dict_1,2737,0.2239678480087687,0.0087687248812568
tmdb,tvdb,D7,zephyr-z-p1,508.20015954971313,0.38636363636363635,0.9161676646706587,0.5435168738898757,0.9404293381037568,vector_based_examples_dict_1,2296,0.212979094076655,0.019163763066202
tmdb,tvdb,D7,zephyr-z-p2,517.9674334526062,0.43164435946462715,0.9011976047904192,0.583710407239819,0.9203935599284436,vector_based_examples_dict_1,1924,0.1813929313929314,0.0046777546777546
tmdb,tvdb,D7,zephyr-ft-p1,724.7151718139648,0.4597514856834144,0.8493013972055888,0.596565019277953,0.7656529516994633,vector_based_examples_dict_1,1596,0.1340852130325814,0.0050125313283208
tmdb,tvdb,D7,zephyr-ft-p2,842.8848702907562,0.4905775075987842,0.8053892215568862,0.6097468832640726,0.5915921288014311,vector_based_examples_dict_1,826,0.1101694915254237,0.0
tmdb,tvdb,D7,zephyr-tf-p1,786.2676622867584,0.5068681318681318,0.7365269461077845,0.6004882017900732,0.5960644007155635,vector_based_examples_dict_1,568,0.0387323943661971,0.0
tmdb,tvdb,D7,zephyr-tf-p2,850.8924694061279,0.5183211192538307,0.7764471057884231,0.6216540151817819,0.5377459749552773,vector_based_examples_dict_1,422,0.0710900473933649,0.0
tmdb,tvdb,D7,gemma3n-ft-p1,1397.6433975696564,0.3864603481624758,0.9970059880239521,0.5570114301644828,1.0,vector_based_examples_dict_2,2585,0.2034816247582205,0.0061895551257253
tmdb,tvdb,D7,gemma3n-ft-p2,1313.1957948207855,0.39681908548707756,0.9960079840319361,0.567529144156952,1.0,vector_based_examples_dict_2,2515,0.2015904572564612,0.0059642147117296
tmdb,tvdb,D7,gemma3n-tf-p1,1395.0075945854187,0.4228644283892903,0.9930139720558883,0.5931445603576752,1.0,vector_based_examples_dict_2,2353,0.1848703782405439,0.002124946876328
tmdb,tvdb,D7,gemma3n-tf-p2,1313.3736715316772,0.4128099173553719,0.9970059880239521,0.5838690824079485,1.0,vector_based_examples_dict_2,2420,0.1921487603305785,0.0041322314049586
tmdb,tvdb,D7,qwen2.5-ft-p1,543.2656860351562,0.4445438282647585,0.9920159680638723,0.6139592340951204,1.0,vector_based_examples_dict_2,2236,0.1663685152057245,0.0017889087656529
tmdb,tvdb,D7,qwen2.5-ft-p2,540.8633177280426,0.45264116575591984,0.9920159680638723,0.6216385240775485,1.0,vector_based_examples_dict_2,2196,0.1584699453551912,0.0013661202185792
tmdb,tvdb,D7,qwen2.5-tf-p1,543.2074208259583,0.4423676012461059,0.9920159680638723,0.6118805786395815,1.0,vector_based_examples_dict_2,2247,0.1659991099243435,0.0040053404539385
tmdb,tvdb,D7,qwen2.5-tf-p2,540.4628517627716,0.4477477477477477,0.9920159680638723,0.617008069522036,1.0,vector_based_examples_dict_2,2220,0.1612612612612612,0.0076576576576576
tmdb,tvdb,D7,llama3.1-ft-p1,560.99369764328,0.3119768190598841,0.9670658682634731,0.4717624148003895,1.0,vector_based_examples_dict_2,3106,0.2707662588538313,0.0473277527366387
tmdb,tvdb,D7,llama3.1-ft-p2,556.5095567703247,0.26913512019895,0.9720558882235529,0.42155377623890933,0.9983899821109125,vector_based_examples_dict_2,3619,0.3166620613429124,0.0516717325227963
tmdb,tvdb,D7,llama3.1-tf-p1,559.992842912674,0.24763092269326684,0.9910179640718563,0.3962490023942538,0.9991055456171736,vector_based_examples_dict_2,4010,0.3528678304239401,0.054862842892768
tmdb,tvdb,D7,llama3.1-tf-p2,558.9116015434265,0.2266636384283443,0.9960079840319361,0.3692876965772433,0.9991055456171736,vector_based_examples_dict_2,4403,0.380876674994322,0.0651828298887122
tmdb,tvdb,D7,orca2-ft-p1,417.7615983486176,0.34597327555074037,0.9560878243512974,0.5080880403076107,1.0,vector_based_examples_dict_2,2769,0.2600216684723727,0.0599494402311303
tmdb,tvdb,D7,orca2-ft-p2,413.3394696712494,0.3960720130932897,0.9660678642714571,0.5618107951247824,0.9998211091234348,vector_based_examples_dict_2,2444,0.2258592471358428,0.0572831423895253
tmdb,tvdb,D7,orca2-tf-p1,415.576459646225,0.32971014492753625,0.908183632734531,0.4837852206273259,0.9996422182468694,vector_based_examples_dict_2,2760,0.2536231884057971,0.0568840579710144
tmdb,tvdb,D7,orca2-tf-p2,412.10930728912354,0.3905002101723413,0.9271457085828343,0.5495415557527359,1.0,vector_based_examples_dict_2,2379,0.2412778478352248,0.0550651534258091
tmdb,tvdb,D7,openhermes-ft-p1,423.5529942512512,0.40387788778877887,0.9770459081836327,0.5715119673088149,1.0,vector_based_examples_dict_2,2424,0.1881188118811881,0.0028877887788778
tmdb,tvdb,D7,openhermes-ft-p2,417.8555562496185,0.4408201304753029,0.9441117764471058,0.6010165184243964,1.0,vector_based_examples_dict_2,2146,0.1500465983224604,0.0018639328984156
tmdb,tvdb,D7,openhermes-tf-p1,420.02380990982056,0.4152866242038217,0.9760479041916168,0.58266309204647,1.0,vector_based_examples_dict_2,2355,0.1770700636942675,0.0046709129511677
tmdb,tvdb,D7,openhermes-tf-p2,419.8659954071045,0.42876224398931434,0.9610778443113772,0.5929802955665024,1.0,vector_based_examples_dict_2,2246,0.1549421193232413,0.0044523597506678
tmdb,tvdb,D7,zephyr-ft-p1,710.4864985942841,0.4933145672061928,0.6996007984031936,0.5786215435410648,0.7101967799642218,vector_based_examples_dict_2,802,0.1209476309226932,0.0
tmdb,tvdb,D7,zephyr-ft-p2,772.8314785957336,0.49290515309932786,0.6586826347305389,0.5638615976078599,0.5382826475849731,vector_based_examples_dict_2,322,0.0652173913043478,0.0
tmdb,tvdb,D7,zephyr-tf-p1,563.1157517433167,0.48783314020857477,0.8403193612774451,0.6173020527859238,0.8316636851520572,vector_based_examples_dict_2,1440,0.1319444444444444,0.0027777777777777
tmdb,tvdb,D7,zephyr-tf-p2,574.040962934494,0.4975698663426488,0.8173652694610778,0.6185800604229608,0.7300536672629696,vector_based_examples_dict_2,864,0.0949074074074074,0.0
tmdb,tvdb,D7,gemma3n-ft-p1,1546.84254693985,0.39034915653197333,0.9930139720558883,0.5604055195719516,1.0,join_examples_dict_1,2549,0.1949784229109454,0.0105923891722244
tmdb,tvdb,D7,gemma3n-ft-p2,1434.2588484287262,0.44878957169459965,0.9620758483033932,0.6120634920634921,1.0,join_examples_dict_1,2148,0.1457169459962756,0.0013966480446927
tmdb,tvdb,D7,gemma3n-tf-p1,1546.1698863506315,0.4603844350679794,0.9800399201596807,0.6264752791068581,1.0,join_examples_dict_1,2133,0.1434599156118143,0.0028129395218002
tmdb,tvdb,D7,gemma3n-tf-p2,1432.9245479106903,0.4663162924032489,0.9740518962075848,0.6306946688206785,1.0,join_examples_dict_1,2093,0.1309125656951744,0.0028666985188724
tmdb,tvdb,D7,qwen2.5-ft-p1,552.5664258003235,0.45742205677059095,0.9810379241516967,0.6239289114566804,1.0,join_examples_dict_1,2149,0.1628664495114006,0.0013959981386691
tmdb,tvdb,D7,qwen2.5-ft-p2,552.1676585674286,0.4586431226765799,0.9850299401197605,0.6258719086873811,1.0,join_examples_dict_1,2152,0.1621747211895911,0.0023234200743494
tmdb,tvdb,D7,qwen2.5-tf-p1,553.4623193740845,0.4639618138424821,0.9700598802395209,0.6277042298999032,1.0,join_examples_dict_1,2095,0.148926014319809,0.0028639618138424
tmdb,tvdb,D7,qwen2.5-tf-p2,553.6573905944824,0.4646080760095012,0.9760479041916168,0.6295461860315417,1.0,join_examples_dict_1,2105,0.1524940617577197,0.0014251781472684
tmdb,tvdb,D7,llama3.1-ft-p1,579.7651009559631,0.31858119101854865,0.9770459081836327,0.48049079754601226,0.9942754919499106,join_examples_dict_1,3073,0.2808330621542466,0.0374227139602993
tmdb,tvdb,D7,llama3.1-ft-p2,570.5443370342255,0.2367103694874851,0.9910179640718563,0.3821435443525111,0.9980322003577816,join_examples_dict_1,4195,0.3778307508939213,0.0586412395709177
tmdb,tvdb,D7,llama3.1-tf-p1,566.0983772277832,0.25233881163084704,0.9960079840319361,0.4026629009481541,1.0,join_examples_dict_1,3955,0.3577749683944374,0.0601769911504424
tmdb,tvdb,D7,llama3.1-tf-p2,566.5972256660461,0.22133333333333333,0.9940119760479041,0.36205016357688113,0.9996422182468694,join_examples_dict_1,4500,0.3993333333333333,0.0622222222222222
tmdb,tvdb,D7,orca2-ft-p1,429.9999678134918,0.468384074941452,0.7984031936127745,0.5904059040590406,1.0,join_examples_dict_1,1708,0.1440281030444964,0.025175644028103
tmdb,tvdb,D7,orca2-ft-p2,425.268360376358,0.45053818554587394,0.8772455089820359,0.5953267863189976,0.9992844364937388,join_examples_dict_1,1951,0.1532547411583803,0.0164018452075858
tmdb,tvdb,D7,orca2-tf-p1,426.1609206199646,0.41459545214172394,0.782435129740519,0.5419979260283443,0.9998211091234348,join_examples_dict_1,1891,0.1893178212585933,0.0354309888947646
tmdb,tvdb,D7,orca2-tf-p2,422.67316198349,0.40646976090014064,0.8652694610778443,0.55311004784689,1.0,join_examples_dict_1,2133,0.1978434130332864,0.0360993905297702
tmdb,tvdb,D7,openhermes-ft-p1,435.3963925838471,0.40321217244294166,0.9520958083832335,0.5665083135391924,1.0,join_examples_dict_1,2366,0.176669484361792,0.0025359256128486
tmdb,tvdb,D7,openhermes-ft-p2,430.5984635353088,0.3913764510779436,0.9421157684630739,0.5530169888693615,1.0,join_examples_dict_1,2412,0.1865671641791045,0.0062189054726368
tmdb,tvdb,D7,openhermes-tf-p1,431.7857735157013,0.41464471403812825,0.9550898203592815,0.5782477341389728,1.0,join_examples_dict_1,2308,0.1598786828422877,0.0017331022530329
tmdb,tvdb,D7,openhermes-tf-p2,431.294858455658,0.4177660510114336,0.9481037924151696,0.57997557997558,1.0,join_examples_dict_1,2274,0.1587510993843447,0.001759014951627
tmdb,tvdb,D7,zephyr-ft-p1,802.9996290206909,0.5121136173767753,0.6117764471057884,0.5575261482492042,0.6479427549194992,join_examples_dict_1,432,0.011574074074074,0.0
tmdb,tvdb,D7,zephyr-ft-p2,942.3500101566316,0.5479723046488625,0.5528942115768463,0.5504222553402881,0.5322003577817531,join_examples_dict_1,131,0.0076335877862595,0.0
tmdb,tvdb,D7,zephyr-tf-p1,788.8756439685822,0.4772012578616352,0.6057884231536926,0.5338610378188214,0.6731663685152057,join_examples_dict_1,624,0.0192307692307692,0.0
tmdb,tvdb,D7,zephyr-tf-p2,841.1466462612152,0.5226510067114094,0.6217564870259481,0.5679124886052871,0.6055456171735242,join_examples_dict_1,389,0.0359897172236503,0.0
tmdb,tvdb,D7,gemma3n-ft-p1,1427.258945465088,0.3958003169572108,0.9970059880239521,0.5666477595008508,1.0,join_examples_dict_2,2524,0.1953248811410459,0.0067353407290015
tmdb,tvdb,D7,gemma3n-ft-p2,1336.2934865951538,0.38393543428132204,0.9970059880239521,0.5543840177580466,1.0,join_examples_dict_2,2602,0.2052267486548808,0.0096079938508839
tmdb,tvdb,D7,gemma3n-tf-p1,1423.5831894874573,0.3852680293096799,0.9970059880239521,0.5557719054242003,1.0,join_examples_dict_2,2593,0.2036251446201311,0.0084843810258387
tmdb,tvdb,D7,gemma3n-tf-p2,1337.5753750801086,0.34881284916201116,0.9970059880239521,0.5168132436627004,1.0,join_examples_dict_2,2864,0.2370810055865921,0.0181564245810055
tmdb,tvdb,D7,qwen2.5-ft-p1,545.4502580165863,0.44614691302388465,0.9880239520958084,0.614715926730829,1.0,join_examples_dict_2,2219,0.1730509238395673,0.0013519603424966
tmdb,tvdb,D7,qwen2.5-ft-p2,542.0448126792908,0.4443946188340807,0.9890219560878244,0.6132425742574258,1.0,join_examples_dict_2,2230,0.1820627802690582,0.0031390134529147
tmdb,tvdb,D7,qwen2.5-tf-p1,544.1107668876648,0.4326210204971653,0.9900199600798403,0.6021244309559939,1.0,join_examples_dict_2,2293,0.1844744875708678,0.0021805494984736
tmdb,tvdb,D7,qwen2.5-tf-p2,541.6101126670837,0.43612334801762115,0.9880239520958084,0.6051344743276283,1.0,join_examples_dict_2,2270,0.1797356828193832,0.0022026431718061
tmdb,tvdb,D7,llama3.1-ft-p1,568.8937425613403,0.39428111155859846,0.9770459081836327,0.5618364418938308,0.9944543828264758,join_examples_dict_2,2483,0.2094240837696335,0.0277889649617398
tmdb,tvdb,D7,llama3.1-ft-p2,568.0102167129517,0.2889344262295082,0.9850299401197605,0.44680851063829785,0.9919499105545616,join_examples_dict_2,3416,0.3006440281030444,0.0412763466042154
tmdb,tvdb,D7,llama3.1-tf-p1,561.6036467552185,0.25630468347915597,0.9940119760479041,0.4075286415711948,0.9991055456171736,join_examples_dict_2,3886,0.3432835820895522,0.0514668039114771
tmdb,tvdb,D7,llama3.1-tf-p2,560.748387336731,0.22461814914645103,0.998003992015968,0.3667033370003667,0.9985688729874777,join_examples_dict_2,4452,0.3879155435759209,0.0590745732255166
tmdb,tvdb,D7,orca2-ft-p1,420.7082245349884,0.4768211920529801,0.8622754491017964,0.6140724946695096,1.0,join_examples_dict_2,1812,0.1341059602649006,0.0242825607064017
tmdb,tvdb,D7,orca2-ft-p2,415.54412817955017,0.49808429118773945,0.908183632734531,0.6433368681512902,1.0,join_examples_dict_2,1827,0.1231527093596059,0.0016420361247947
tmdb,tvdb,D7,orca2-tf-p1,417.5328767299652,0.39717828131680205,0.9271457085828343,0.5561209218796768,0.9998211091234348,join_examples_dict_2,2338,0.2005988023952095,0.0449101796407185
tmdb,tvdb,D7,orca2-tf-p2,415.0074365139008,0.47079556898288016,0.9331337325349301,0.6258366800535475,1.0,join_examples_dict_2,1986,0.1525679758308157,0.0105740181268882
tmdb,tvdb,D7,openhermes-ft-p1,427.04218792915344,0.3953488372093023,0.9500998003992016,0.5583577712609971,1.0,join_examples_dict_2,2408,0.188953488372093,0.0062292358803986
tmdb,tvdb,D7,openhermes-ft-p2,424.6086437702179,0.4449172576832151,0.9391217564870259,0.603785691369907,1.0,join_examples_dict_2,2115,0.1475177304964539,0.0009456264775413
tmdb,tvdb,D7,openhermes-tf-p1,426.89303040504456,0.4031105506515343,0.9570858283433133,0.567287784679089,1.0,join_examples_dict_2,2379,0.1841109709962169,0.0071458596048759
tmdb,tvdb,D7,openhermes-tf-p2,424.3762812614441,0.4147424511545293,0.9321357285429142,0.5740626920712969,1.0,join_examples_dict_2,2252,0.1771758436944938,0.005772646536412
tmdb,tvdb,D7,zephyr-ft-p1,686.8637828826904,0.4811435523114355,0.7894211576846307,0.5978835978835979,0.7271914132379249,join_examples_dict_2,1015,0.1073891625615763,0.0
tmdb,tvdb,D7,zephyr-ft-p2,834.749077796936,0.47894361170592437,0.6696606786427146,0.558468580940491,0.5516994633273703,join_examples_dict_2,290,0.0482758620689655,0.0
tmdb,tvdb,D7,zephyr-tf-p1,620.1093509197235,0.5376766091051806,0.6836327345309381,0.6019332161687171,0.8334525939177102,join_examples_dict_2,1005,0.0577114427860696,0.0
tmdb,tvdb,D7,zephyr-tf-p2,624.4716928005219,0.5058499655884378,0.7335329341317365,0.5987780040733197,0.7774597495527729,join_examples_dict_2,862,0.0858468677494199,0.0
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,2797.310545682907,0.001443001443001443,1.0,0.002881844380403458,1.0,vector_based_examples_dict_1,2079,0.1414141414141414,0.002886002886002886
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2797.310545682907,0.0011217049915872126,0.6666666666666666,0.0022396416573348264,1.0,vector_based_examples_dict_1,1783,0.10544026920919798,0.0016825574873808188
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,2626.5700075626373,0.001177856301531213,1.0,0.002352941176470588,1.0,vector_based_examples_dict_2,2547,0.2061248527679623,0.006281900274833137
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2626.5700075626373,0.001256281407035176,1.0,0.002509410288582183,1.0,vector_based_examples_dict_2,2388,0.1871859296482412,0.0037688442211055275
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,2867.183938026428,0.0013464991023339318,1.0,0.002689376961004034,1.0,join_examples_dict_1,2228,0.15933572710951527,0.0031418312387791743
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2867.183938026428,0.0014903129657228018,1.0,0.002976190476190476,1.0,join_examples_dict_1,2013,0.11773472429210134,0.0009935419771485345
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,2673.8694026470184,0.001037344398340249,1.0,0.002072538860103627,1.0,join_examples_dict_2,2892,0.23824343015214383,0.01867219917012448
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2673.8694026470184,0.0011655011655011655,1.0,0.002328288707799767,1.0,join_examples_dict_2,2574,0.20396270396270397,0.008935508935508936
tmdb,tvdb,D7,qwen2.5-ft-p2 U qwen2.5-tf-p2,1100.7325866222382,0.001310615989515072,1.0,0.002617801047120419,1.0,vector_based_examples_dict_1,2289,0.1834862385321101,0.00218435998252512
tmdb,tvdb,D7,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1100.7325866222382,0.001403180542563143,1.0,0.0028024287716020553,1.0,vector_based_examples_dict_1,2138,0.1538821328344247,0.0009354536950420954
tmdb,tvdb,D7,qwen2.5-ft-p2 U qwen2.5-tf-p2,1081.3267118930817,0.0013309671694764862,1.0,0.002658396101019052,1.0,vector_based_examples_dict_2,2254,0.1668145519077196,0.007985803016858917
tmdb,tvdb,D7,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1081.3267118930817,0.0013876040703052729,1.0,0.002771362586605081,1.0,vector_based_examples_dict_2,2162,0.15309898242368178,0.0013876040703052729
tmdb,tvdb,D7,qwen2.5-ft-p2 U qwen2.5-tf-p2,1105.8255953788757,0.0013686131386861315,1.0,0.002733485193621868,1.0,join_examples_dict_1,2192,0.16742700729927007,0.002737226277372263
tmdb,tvdb,D7,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1105.8255953788757,0.0014527845036319612,1.0,0.0029013539651837525,1.0,join_examples_dict_1,2065,0.1467312348668281,0.0009685230024213075
tmdb,tvdb,D7,qwen2.5-ft-p2 U qwen2.5-tf-p2,1083.6555213928223,0.0012975778546712802,1.0,0.002591792656587473,1.0,join_examples_dict_2,2312,0.189878892733564,0.0038927335640138406
tmdb,tvdb,D7,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1083.6555213928223,0.0013711151736745886,1.0,0.0027384755819260614,1.0,join_examples_dict_2,2188,0.17184643510054845,0.0013711151736745886
tmdb,tvdb,D7,llama3.1-ft-p2 U llama3.1-tf-p2,1145.2562372684479,0.0007092198581560284,1.0,0.001417434443656981,0.9955277280858676,vector_based_examples_dict_1,4230,0.37541371158392434,0.06430260047281323
tmdb,tvdb,D7,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1145.2562372684479,0.001314060446780552,1.0,0.0026246719160104987,0.9955277280858676,vector_based_examples_dict_1,2283,0.19229084537888744,0.03723171265878231
tmdb,tvdb,D7,llama3.1-ft-p2 U llama3.1-tf-p2,1115.4217047691345,0.0006364022061943148,1.0,0.0012719949120203519,0.998747763864043,vector_based_examples_dict_2,4714,0.40708527789563004,0.06894357233771743
tmdb,tvdb,D7,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1115.4217047691345,0.0009068923821039903,1.0,0.001812141347025068,0.998747763864043,vector_based_examples_dict_2,3308,0.281136638452237,0.05078597339782346
tmdb,tvdb,D7,llama3.1-ft-p2 U llama3.1-tf-p2,1137.1420967578888,0.0006020469596628537,1.0,0.0012033694344163659,0.9988372093023254,join_examples_dict_1,4983,0.430664258478828,0.07023881196066627
tmdb,tvdb,D7,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1137.1420967578888,0.0008081896551724138,1.0,0.0016150740242261105,0.9988372093023254,join_examples_dict_1,3712,0.34051724137931033,0.05307112068965517
tmdb,tvdb,D7,llama3.1-ft-p2 U llama3.1-tf-p2,1128.7591543197632,0.0006366723259762309,1.0,0.0012725344644750796,0.9952593917710196,join_examples_dict_2,4712,0.4074702886247878,0.06281833616298811
tmdb,tvdb,D7,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1128.7591543197632,0.0009505703422053232,1.0,0.001899335232668566,0.9952593917710196,join_examples_dict_2,3156,0.27724968314321924,0.03897338403041825
tmdb,tvdb,D7,orca2-ft-p2 U orca2-tf-p2,858.9128682613373,0.001256281407035176,1.0,0.002509410288582183,0.9974060822898032,vector_based_examples_dict_1,2388,0.20393634840871022,0.052345058626465664
tmdb,tvdb,D7,orca2-ft-p2 ∩ orca2-tf-p2,858.9128682613373,0.0012970168612191958,0.6666666666666666,0.0025889967637540453,0.9974060822898032,vector_based_examples_dict_1,1542,0.0966277561608301,0.03696498054474708
tmdb,tvdb,D7,orca2-ft-p2 U orca2-tf-p2,825.4493236541748,0.0010980966325036604,1.0,0.0021937842778793418,0.9999105545617174,vector_based_examples_dict_2,2732,0.26903367496339675,0.05527086383601757
tmdb,tvdb,D7,orca2-ft-p2 ∩ orca2-tf-p2,825.4493236541748,0.0009564801530368245,0.6666666666666666,0.0019102196752626551,0.9999105545617174,vector_based_examples_dict_2,2091,0.1912960306073649,0.05738880918220947
tmdb,tvdb,D7,orca2-ft-p2 U orca2-tf-p2,847.9420645236969,0.0012787723785166241,1.0,0.002554278416347382,0.9996422182468694,join_examples_dict_1,2346,0.22549019607843138,0.04049445865302643
tmdb,tvdb,D7,orca2-ft-p2 ∩ orca2-tf-p2,847.9420645236969,0.0017261219792865361,1.0,0.0034462952326249283,0.9996422182468694,join_examples_dict_1,1738,0.12313003452243959,0.009205983889528193
