dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,D1_conflicts,D2_conflicts
abt,buy,D2,llama3.1-ft-p2,540.6933455467224,0.4599303135888501,0.9515962924819772,0.6201342281879194,1.0,vector_based_examples_dict_1,2009,0.5131906421105027,0.49776007964161273
abt,buy,D2,llama3.1-tf-p1,542.1280653476715,0.3058451816745655,0.9969104016477858,0.4680851063829787,1.0,vector_based_examples_dict_1,3165,0.6774091627172196,0.665086887835703
abt,buy,D2,llama3.1-tf-p2,542.1280572414398,0.3061160151324085,1.0,0.4687424571566497,1.0,vector_based_examples_dict_1,3172,0.6790668348045398,0.6674022698612863
abt,buy,D2,orca2-ft-p1,474.9305131435394,0.3390081421169504,0.9433573635427396,0.4987748434522189,0.9927973977695168,vector_based_examples_dict_1,2702,0.6350851221317543,0.6239822353811991
abt,buy,D2,orca2-ft-p2,465.06032037734985,0.4226273959794296,0.9309989701338826,0.5813504823151125,0.99953531598513,vector_based_examples_dict_1,2139,0.5497896213183731,0.5432445067788686
abt,buy,D2,orca2-tf-p1,473.0382664203644,0.4308401639344262,0.8661174047373842,0.5754361956893602,0.9932620817843866,vector_based_examples_dict_1,1952,0.5281762295081968,0.5261270491803278
abt,buy,D2,orca2-tf-p2,465.05530166625977,0.5359223300970873,0.8527291452111225,0.6581875993640699,1.0,vector_based_examples_dict_1,1545,0.41877022653721685,0.42588996763754045
abt,buy,D2,openhermes-ft-p1,474.4200203418732,0.7089733225545675,0.9031925849639548,0.7943840579710145,1.0,vector_based_examples_dict_1,1237,0.2603071948261924,0.26919967663702504
abt,buy,D2,openhermes-ft-p2,468.0978100299835,0.6926677067082684,0.9145211122554068,0.7882822902796272,1.0,vector_based_examples_dict_1,1282,0.27691107644305774,0.28159126365054604
abt,buy,D2,openhermes-tf-p1,471.218430519104,0.7226890756302521,0.8856848609680742,0.7959278111985192,1.0,vector_based_examples_dict_1,1190,0.2504201680672269,0.253781512605042
abt,buy,D2,openhermes-tf-p2,468.3489713668823,0.7221238938053097,0.8403707518022657,0.7767729652546407,1.0,vector_based_examples_dict_1,1130,0.24513274336283186,0.2415929203539823
abt,buy,D2,zephyr-ft-p1,794.5890161991119,0.6308277830637488,0.6828012358393409,0.655786350148368,0.7946096654275093,vector_based_examples_dict_1,1051,0.2921027592768792,0.2940057088487155
abt,buy,D2,zephyr-ft-p2,821.2948758602142,0.6157804459691252,0.3697219361483007,0.462033462033462,0.6507899628252788,vector_based_examples_dict_1,583,0.21612349914236706,0.20926243567753003
abt,buy,D2,zephyr-tf-p1,656.8675887584686,0.6386182462356067,0.7425334706488157,0.6866666666666666,0.858503717472119,vector_based_examples_dict_1,1129,0.29849424269264835,0.30115146147032773
abt,buy,D2,zephyr-tf-p2,691.5784809589386,0.6212361331220285,0.403707518022657,0.4893882646691635,0.7386152416356877,vector_based_examples_dict_1,631,0.2329635499207607,0.23771790808240886
abt,buy,D2,gemma3n-ft-p1,2347.592446804046,0.5933375235700817,0.972193614830072,0.7369242779078845,1.0,join_examples_dict_1,1591,0.38654934003771213,0.38969201759899436
abt,buy,D2,gemma3n-ft-p2,2236.330659866333,0.652875175315568,0.9588053553038104,0.7768043387567793,1.0,join_examples_dict_1,1426,0.3281907433380084,0.32959326788218796
abt,buy,D2,gemma3n-tf-p1,2350.098439931869,0.6304198210598762,0.9433573635427396,0.7557755775577558,1.0,join_examples_dict_1,1453,0.35030970406056433,0.35030970406056433
abt,buy,D2,gemma3n-tf-p2,2233.468821048737,0.6558441558441559,0.9361483007209064,0.7713194739075095,1.0,join_examples_dict_1,1386,0.32756132756132755,0.3246753246753247
abt,buy,D2,qwen2.5-ft-p1,552.7119235992432,0.8688524590163934,0.8733264675592173,0.8710837185413457,1.0,join_examples_dict_1,976,0.11065573770491803,0.11885245901639344
abt,buy,D2,qwen2.5-ft-p2,548.3456888198853,0.8742268041237113,0.8733264675592173,0.8737764039155075,1.0,join_examples_dict_1,970,0.10515463917525773,0.10927835051546392
abt,buy,D2,qwen2.5-tf-p1,548.2627236843109,0.8572844400396432,0.8908341915550978,0.8737373737373737,1.0,join_examples_dict_1,1009,0.12190287413280476,0.1288404360753221
abt,buy,D2,qwen2.5-tf-p2,549.4378726482391,0.8655967903711134,0.8887744593202883,0.8770325203252033,1.0,join_examples_dict_1,997,0.1123370110330993,0.119358074222668
abt,buy,D2,llama3.1-ft-p1,554.8330159187317,0.4677589852008457,0.9114315139031924,0.6182326231225986,1.0,join_examples_dict_1,1892,0.4883720930232558,0.4820295983086681
abt,buy,D2,llama3.1-ft-p2,550.3965487480164,0.4519467718087728,0.9443872296601442,0.6113333333333333,1.0,join_examples_dict_1,2029,0.5174963035978315,0.5056678166584524
abt,buy,D2,llama3.1-tf-p1,553.2768137454987,0.3117134559535334,0.9948506694129764,0.4746928746928747,1.0,join_examples_dict_1,3099,0.6711842529848339,0.6585995482413682
abt,buy,D2,llama3.1-tf-p2,549.579939365387,0.3255813953488372,0.9948506694129764,0.4906043676993398,1.0,join_examples_dict_1,2967,0.6565554432086282,0.6420626895854399
abt,buy,D2,orca2-ft-p1,484.5233108997345,0.4190086867654573,0.8444902162718847,0.5601092896174863,0.9965148698884758,join_examples_dict_1,1957,0.5350025549310169,0.5268267756770567
abt,buy,D2,orca2-ft-p2,476.5459277629852,0.5174418604651163,0.8249227600411947,0.6359666534339024,0.9990706319702602,join_examples_dict_1,1548,0.4347545219638243,0.4347545219638243
abt,buy,D2,orca2-tf-p1,476.7366089820862,0.4060385216033316,0.8032955715756952,0.5394190871369294,0.99953531598513,join_examples_dict_1,1921,0.5393024466423738,0.523685580426861
abt,buy,D2,orca2-tf-p2,474.08112359046936,0.4505928853754941,0.8218331616889805,0.5820568927789934,1.0,join_examples_dict_1,1771,0.4980237154150198,0.4850367024280068
abt,buy,D2,openhermes-ft-p1,485.1002345085144,0.6956181533646323,0.9155509783728116,0.7905735882614495,1.0,join_examples_dict_1,1278,0.2762128325508607,0.27543035993740217
abt,buy,D2,openhermes-ft-p2,485.04329204559326,0.723404255319149,0.8753861997940268,0.7921714818266542,1.0,join_examples_dict_1,1175,0.24340425531914894,0.2527659574468085
abt,buy,D2,openhermes-tf-p1,487.1910574436188,0.7071600965406275,0.9052523171987642,0.7940379403794038,1.0,join_examples_dict_1,1243,0.2670957361222848,0.26950925181013674
abt,buy,D2,openhermes-tf-p2,484.8543038368225,0.7457168620378719,0.8516992790937178,0.7951923076923076,1.0,join_examples_dict_1,1109,0.22633002705139765,0.2236248872858431
abt,buy,D2,zephyr-ft-p1,1442.7210783958435,0.4741144414168937,0.1791967044284243,0.2600896860986547,0.3594330855018587,join_examples_dict_1,367,0.21798365122615804,0.2125340599455041
abt,buy,D2,zephyr-ft-p2,1428.8948724269867,0.4853801169590643,0.0854788877445932,0.1453590192644483,0.3078531598513011,join_examples_dict_1,171,0.12280701754385964,0.1111111111111111
abt,buy,D2,zephyr-tf-p1,1206.9215993881226,0.5991561181434599,0.1462409886714727,0.2350993377483443,0.3636152416356877,join_examples_dict_1,237,0.1308016877637131,0.1350210970464135
abt,buy,D2,zephyr-tf-p2,1266.9612748622894,0.5307692307692308,0.1421215242018537,0.2242079610073111,0.3805762081784387,join_examples_dict_1,260,0.20384615384615384,0.1576923076923077
abt,buy,D2,gemma3n-ft-p1,1699.490516424179,0.4844941535332994,0.9814624098867148,0.6487406398910823,1.0,join_examples_dict_2,1967,0.4961870869344179,0.49669547534316216
abt,buy,D2,gemma3n-ft-p2,1456.3079705238342,0.493008803728638,0.98043254376931,0.6560992419021364,1.0,join_examples_dict_2,1931,0.4873122734334542,0.48834800621439667
abt,buy,D2,gemma3n-tf-p1,1697.686424255371,0.4060913705583756,0.988671472708548,0.5757121439280359,1.0,join_examples_dict_2,2364,0.5761421319796954,0.5697969543147208
abt,buy,D2,gemma3n-tf-p2,1456.4230451583862,0.3998334027488546,0.988671472708548,0.5693950177935944,1.0,join_examples_dict_2,2401,0.5822573927530196,0.5747605164514785
abt,buy,D2,qwen2.5-ft-p1,545.0302357673645,0.8866736621196223,0.870236869207003,0.8783783783783784,1.0,join_examples_dict_2,953,0.0912906610703043,0.10073452256033578
abt,buy,D2,qwen2.5-ft-p2,540.1976714134216,0.89798087141339,0.870236869207003,0.8838912133891214,1.0,join_examples_dict_2,941,0.07863974495217853,0.08820403825717323
abt,buy,D2,qwen2.5-tf-p1,541.5845556259155,0.8432122370936902,0.9083419155509784,0.8745661874070402,1.0,join_examples_dict_2,1046,0.1367112810707457,0.1462715105162524
abt,buy,D2,qwen2.5-tf-p2,539.7171523571014,0.8443170964660937,0.9104016477857878,0.8761149653121902,1.0,join_examples_dict_2,1047,0.13658070678127984,0.14422158548233047
abt,buy,D2,llama3.1-ft-p1,545.1851222515106,0.406786941580756,0.9752832131822864,0.5741133676871779,1.0,join_examples_dict_2,2328,0.5713058419243986,0.5601374570446735
abt,buy,D2,llama3.1-ft-p2,541.4271969795227,0.3769200472627018,0.9855818743563336,0.5452991452991452,1.0,join_examples_dict_2,2539,0.6014178810555336,0.5915714848365499
abt,buy,D2,llama3.1-tf-p1,543.3506708145142,0.2765593847906579,1.0,0.4332887103971441,1.0,join_examples_dict_2,3511,0.7077755625178012,0.6980917117630304
abt,buy,D2,llama3.1-tf-p2,541.1751980781555,0.2816492450638792,0.9989701338825951,0.4394110985277463,1.0,join_examples_dict_2,3444,0.7023809523809523,0.6910569105691057
abt,buy,D2,orca2-ft-p1,471.671511888504,0.3275124732715609,0.9464469618949536,0.4866296002118083,0.9974442379182156,join_examples_dict_2,2806,0.6439771917320029,0.6382751247327156
abt,buy,D2,orca2-ft-p2,463.9420988559723,0.3847112588284171,0.9536560247167868,0.5482534043812907,1.0,join_examples_dict_2,2407,0.5886996260905691,0.5803905276277523
abt,buy,D2,orca2-tf-p1,492.0333299636841,0.3196281730425456,0.9207003089598352,0.4745222929936306,0.9714219330855018,join_examples_dict_2,2797,0.6489095459420808,0.6381837683232034
abt,buy,D2,orca2-tf-p2,467.2606780529022,0.3832828064097012,0.9114315139031924,0.5396341463414634,0.9972118959107806,join_examples_dict_2,2309,0.5838025119099177,0.573841489822434
abt,buy,D2,openhermes-ft-p1,479.3068141937256,0.5807050092764379,0.9670442842430484,0.7256568778979907,1.0,join_examples_dict_2,1617,0.3945578231292517,0.3945578231292517
abt,buy,D2,openhermes-ft-p2,473.4569110870361,0.6025641025641025,0.9680741503604532,0.7427894112998815,1.0,join_examples_dict_2,1560,0.3717948717948718,0.3737179487179487
abt,buy,D2,openhermes-tf-p1,477.24368238449097,0.6139755766621439,0.9320288362512872,0.7402862985685071,1.0,join_examples_dict_2,1474,0.35888738127544095,0.36295793758480327
abt,buy,D2,openhermes-tf-p2,474.1717567443848,0.6810007818608288,0.8970133882595263,0.7742222222222223,1.0,join_examples_dict_2,1279,0.28850664581704455,0.2947615324472244
abt,buy,D2,zephyr-ft-p1,1001.3954062461852,0.5914552736982643,0.4562306900102986,0.5151162790697674,0.6438197026022305,join_examples_dict_2,749,0.24966622162883845,0.24966622162883845
abt,buy,D2,zephyr-ft-p2,1576.4472470283508,0.5509090909090909,0.3120494335736354,0.398422090729783,0.5504182156133829,join_examples_dict_2,550,0.22,0.23454545454545456
abt,buy,D2,zephyr-tf-p1,1194.4664204120636,0.4719887955182072,0.694129763130793,0.5619007919966653,0.7237453531598513,join_examples_dict_2,1428,0.4376750700280112,0.42787114845938373
abt,buy,D2,zephyr-tf-p2,1714.439593076706,0.4685929648241206,0.384140061791967,0.422184493491794,0.5343866171003717,join_examples_dict_2,796,0.3178391959798995,0.2914572864321608
abt,buy,D2,gemma3n-ft-p1,1717.7639727592468,0.5445086705202312,0.9701338825952626,0.6975194372454646,1.0,vector_based_examples_dict_2,1730,0.4352601156069364,0.43641618497109824
abt,buy,D2,gemma3n-ft-p2,1482.652358531952,0.576521204671174,0.9660144181256436,0.7220939183987682,1.0,vector_based_examples_dict_2,1627,0.4044253226797787,0.4068838352796558
abt,buy,D2,gemma3n-tf-p1,1729.618718624115,0.4960917144346013,0.98043254376931,0.6588235294117647,1.0,vector_based_examples_dict_2,1919,0.4856696195935383,0.484627410109432
abt,buy,D2,gemma3n-tf-p2,1484.9797792434692,0.4683978441940225,0.984552008238929,0.6347941567065073,1.0,vector_based_examples_dict_2,2041,0.5139637432631063,0.5100440960313571
abt,buy,D2,qwen2.5-ft-p1,548.8783206939697,0.8597376387487387,0.8774459320288363,0.8685015290519877,1.0,vector_based_examples_dict_2,991,0.12108980827447023,0.12512613521695257
abt,buy,D2,qwen2.5-ft-p2,545.2454349994659,0.8558467741935484,0.874356333676622,0.8650025471217524,1.0,vector_based_examples_dict_2,992,0.12399193548387097,0.12903225806451613
abt,buy,D2,qwen2.5-tf-p1,546.6248824596405,0.8621399176954733,0.86302780638517,0.8625836335563561,1.0,vector_based_examples_dict_2,972,0.11419753086419752,0.12654320987654322
abt,buy,D2,qwen2.5-tf-p2,544.8696701526642,0.8685831622176592,0.8712667353244078,0.8699228791773779,1.0,vector_based_examples_dict_2,974,0.10780287474332649,0.11909650924024641
abt,buy,D2,llama3.1-ft-p1,549.8592102527618,0.4628014366341714,0.9289392378990732,0.6178082191780822,1.0,vector_based_examples_dict_2,1949,0.5074397126731657,0.49409953822473063
abt,buy,D2,llama3.1-ft-p2,545.510422706604,0.4216485507246377,0.9588053553038104,0.5857187794904057,1.0,vector_based_examples_dict_2,2208,0.551177536231884,0.541213768115942
abt,buy,D2,llama3.1-tf-p1,546.5671854019165,0.3019632284200685,0.9979402677651904,0.4636363636363636,1.0,vector_based_examples_dict_2,3209,0.6818323465253974,0.6699906512932378
abt,buy,D2,llama3.1-tf-p2,545.9296586513519,0.3332179930795848,0.991761071060762,0.4988344988344988,1.0,vector_based_examples_dict_2,2890,0.6491349480968858,0.6359861591695501
abt,buy,D2,orca2-ft-p1,477.0867230892181,0.3375334096983581,0.9104016477857878,0.4924791086350975,0.9988382899628252,vector_based_examples_dict_2,2619,0.6300114547537228,0.6216113020236732
abt,buy,D2,orca2-ft-p2,473.6154577732086,0.4397528321318228,0.8795056642636457,0.5863371095090971,1.0,vector_based_examples_dict_2,1942,0.5231719876416066,0.5118434603501545
abt,buy,D2,orca2-tf-p1,479.03542304039,0.3697047496790757,0.8898043254376931,0.5223700120918985,0.9941914498141264,vector_based_examples_dict_2,2337,0.5922122379118528,0.5857937526743688
abt,buy,D2,orca2-tf-p2,472.03170442581177,0.4788577704557935,0.898043254376931,0.6246418338108882,1.0,vector_based_examples_dict_2,1821,0.485447556287754,0.47775947281713343
abt,buy,D2,openhermes-ft-p1,482.2538180351257,0.6630116959064327,0.9340885684860968,0.7755451047456178,1.0,vector_based_examples_dict_2,1368,0.31067251461988304,0.3033625730994152
abt,buy,D2,openhermes-ft-p2,481.0507242679596,0.671969696969697,0.913491246138002,0.7743343518114361,1.0,vector_based_examples_dict_2,1320,0.29393939393939394,0.29848484848484846
abt,buy,D2,openhermes-tf-p1,483.00714921951294,0.6071670047329276,0.9248197734294542,0.7330612244897959,1.0,vector_based_examples_dict_2,1479,0.36173089925625423,0.35429344151453684
abt,buy,D2,openhermes-tf-p2,480.813351392746,0.6561295296838859,0.8764160659114315,0.7504409171075838,1.0,vector_based_examples_dict_2,1297,0.30686198920585966,0.30223592906707786
abt,buy,D2,zephyr-ft-p1,1003.959051132202,0.6287128712871287,0.6539649845520082,0.6410903584048461,0.7511617100371747,vector_based_examples_dict_2,1010,0.2851485148514851,0.27623762376237626
abt,buy,D2,zephyr-ft-p2,1185.6624658107758,0.5840092699884125,0.5190525231719877,0.549618320610687,0.6586895910780669,vector_based_examples_dict_2,863,0.2549246813441483,0.2653534183082271
abt,buy,D2,zephyr-tf-p1,1400.1526515483856,0.5781584582441114,0.5561277033985582,0.5669291338582677,0.6340613382899628,vector_based_examples_dict_2,934,0.30620985010706636,0.29764453961456105
abt,buy,D2,zephyr-tf-p2,1252.3160500526428,0.534037558685446,0.4685890834191555,0.4991771804717498,0.6047862453531598,vector_based_examples_dict_2,852,0.3145539906103286,0.2828638497652582
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,2285.509641647339,0.276307295029051,0.9125799573560768,0.4241823587710605,1.0,vector_based_examples_dict_1,1549,0.3712072304712718,0.3705616526791478
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2285.509641647339,0.30451127819548873,0.8635394456289979,0.4502501389660923,1.0,vector_based_examples_dict_1,1330,0.2894736842105263,0.29473684210526313
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,2967.632545232773,0.21966731898238748,0.9573560767590619,0.357341822522881,1.0,vector_based_examples_dict_2,2044,0.514187866927593,0.5107632093933464
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2967.632545232773,0.26108374384236455,0.9040511727078892,0.40516005733397037,1.0,vector_based_examples_dict_2,1624,0.4039408866995074,0.40578817733990147
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,4469.799882888794,0.2781501340482574,0.8848614072494669,0.4232534421213667,1.0,join_examples_dict_1,1492,0.3558981233243968,0.35656836461126007
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,4469.799882888794,0.3015151515151515,0.8486140724946695,0.44494130799329235,1.0,join_examples_dict_1,1320,0.2962121212121212,0.29393939393939394
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,2912.731444835663,0.19126819126819128,0.9808102345415778,0.3201113430758525,1.0,join_examples_dict_2,2405,0.582952182952183,0.5754677754677755
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2912.731444835663,0.2309289050337312,0.9488272921108742,0.37145242070116863,1.0,join_examples_dict_2,1927,0.4862480539699014,0.48728593668915415
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,1072.7678952217102,0.36490528414755735,0.7803837953091685,0.49728260869565216,1.0,vector_based_examples_dict_1,1003,0.11764705882352941,0.12462612163509472
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1072.7678952217102,0.37219251336898396,0.7420042643923241,0.49572649572649574,1.0,vector_based_examples_dict_1,935,0.09090909090909091,0.09304812834224599
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,1090.1155302524567,0.35763546798029555,0.7739872068230277,0.48921832884097033,1.0,vector_based_examples_dict_2,1015,0.13004926108374384,0.13694581280788176
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1090.1155302524567,0.3638275499474238,0.7377398720682303,0.48732394366197185,1.0,vector_based_examples_dict_2,951,0.10094637223974763,0.11041009463722397
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,1097.783961057663,0.36623889437314905,0.7910447761194029,0.5006747638326585,1.0,join_examples_dict_1,1013,0.12142152023692004,0.1263573543928924
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1097.783961057663,0.3668763102725367,0.746268656716418,0.49191848208011246,1.0,join_examples_dict_1,954,0.09538784067085954,0.10167714884696016
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,1079.915225982666,0.3574144486692015,0.8017057569296375,0.49441157133464825,1.0,join_examples_dict_2,1052,0.1397338403041825,0.14638783269961977
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1079.915225982666,0.375,0.7484008528784648,0.499644128113879,1.0,join_examples_dict_2,936,0.07478632478632478,0.08547008547008547
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,1082.8218190670013,0.14154411764705882,0.9850746268656716,0.24752210018751675,1.0,vector_based_examples_dict_1,3264,0.6875,0.6764705882352942
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1082.8218190670013,0.22117892540427753,0.9040511727078892,0.355406538139145,1.0,vector_based_examples_dict_1,1917,0.49139280125195617,0.47835159102764735
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,1091.4404954910278,0.14762516046213095,0.9808102345415778,0.25662482566248257,1.0,vector_based_examples_dict_2,3116,0.6726572528883183,0.6611039794608472
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1091.4404954910278,0.2129162462159435,0.8997867803837953,0.3443492452060384,1.0,vector_based_examples_dict_2,1982,0.5055499495459133,0.496468213925328
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,1099.9769043922424,0.14696485623003194,0.9808102345415778,0.25562656293414837,1.0,join_examples_dict_1,3130,0.673482428115016,0.6603833865814697
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1099.9769043922424,0.22240085744908897,0.8848614072494669,0.3554603854389722,1.0,join_examples_dict_1,1866,0.48017148981779206,0.46730975348338694
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,1082.6028082370758,0.13091216216216217,0.9914712153518124,0.23128574981347924,1.0,join_examples_dict_2,3552,0.7114301801801802,0.7004504504504504
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1082.6028082370758,0.1834635952283011,0.9509594882729211,0.30758620689655175,1.0,join_examples_dict_2,2431,0.5845331139448786,0.5758946935417524
abt,buy,D2,orca2-ft-p2 U orca2-tf-p2,930.1160490512848,0.18270079435127978,0.8827292110874201,0.30274223034734915,0.999767657992565,vector_based_examples_dict_1,2266,0.5701676963812886,0.5644307149161518
abt,buy,D2,orca2-ft-p2 ∩ orca2-tf-p2,930.1160490512848,0.2404795486600846,0.7270788912579957,0.36142024377318493,0.999767657992565,vector_based_examples_dict_1,1418,0.37870239774330045,0.38645980253878703
abt,buy,D2,orca2-ft-p2 U orca2-tf-p2,945.6475806236267,0.18092252575011195,0.8614072494669509,0.2990377498149519,1.0,vector_based_examples_dict_2,2233,0.5642633228840125,0.5521719659650695
abt,buy,D2,orca2-ft-p2 ∩ orca2-tf-p2,945.6475806236267,0.22287581699346407,0.7270788912579957,0.3411705852926463,1.0,vector_based_examples_dict_2,1530,0.42483660130718953,0.42026143790849674
abt,buy,D2,orca2-ft-p2 U orca2-tf-p2,950.627475976944,0.18639195016770485,0.8294243070362474,0.30438184663536777,0.9995353159851301,join_examples_dict_1,2087,0.5476760900814567,0.5366554863440345
abt,buy,D2,orca2-ft-p2 ∩ orca2-tf-p2,950.627475976944,0.23944805194805194,0.6289978678038379,0.34685479129923574,0.9995353159851301,join_examples_dict_1,1232,0.3555194805194805,0.3555194805194805
abt,buy,D2,orca2-ft-p2 U orca2-tf-p2,931.2032089233398,0.15770479971129556,0.9317697228144989,0.2697530864197531,0.9986059479553904,join_examples_dict_2,2771,0.6383976903644893,0.6297365571995669
abt,buy,D2,orca2-ft-p2 ∩ orca2-tf-p2,931.2032089233398,0.2025706940874036,0.8400852878464818,0.3264291632145816,0.9986059479553904,join_examples_dict_2,1945,0.5151670951156813,0.510025706940874
abt,buy,D2,openhermes-ft-p2 U openhermes-tf-p2,936.4471893310547,0.2780454232622161,0.8614072494669509,0.42039542143600417,1.0,vector_based_examples_dict_1,1453,0.34480385409497594,0.3454920853406745
abt,buy,D2,openhermes-ft-p2 ∩ openhermes-tf-p2,936.4471893310547,0.3420229405630866,0.6993603411513859,0.45938375350140054,1.0,vector_based_examples_dict_1,959,0.1480709071949948,0.15119916579770595
abt,buy,D2,openhermes-ft-p2 U openhermes-tf-p2,961.8644909858704,0.2694805194805195,0.8848614072494669,0.4131408661025386,1.0,vector_based_examples_dict_2,1540,0.36688311688311687,0.36948051948051946
abt,buy,D2,openhermes-ft-p2 ∩ openhermes-tf-p2,961.8644909858704,0.31754874651810583,0.7292110874200426,0.4424320827943079,1.0,vector_based_examples_dict_2,1077,0.20984215413184773,0.2135561745589601
