D1,D2,responses,s-weight,weight
994,91,False,0.5802547931671143,0.3481553119113957
3956,92,False,0.7496391534805298,0.6486486486486487
791,93,True,0.5246093273162842,0.3558350347521794
4829,94,False,0.0,0.1988854199402068
2198,95,True,0.8123131394386292,0.7273098320775917
1593,96,True,0.7697425484657288,0.2550000188609488
948,97,True,0.6407266855239868,0.5330372837222157
1186,98,False,0.0,0.0
1866,99,False,0.5409155488014221,0.1873171623163388
669,100,False,0.7457532286643982,0.5128225940683707
1746,101,True,0.8052942752838135,0.816496580927726
2921,102,False,0.3985055983066559,0.0
756,102,False,0.4201310575008392,0.0
3028,103,True,0.5883640646934509,0.625
180,104,False,0.0,0.0
1018,105,False,0.0,0.0
2524,106,True,0.8972113132476807,0.6538461538461539
4131,107,False,0.0,0.0
4075,108,False,0.0,0.0
4547,109,False,0.8025503754615784,0.0
2265,110,True,0.6680284738540649,0.2655925810092159
1913,111,False,0.552410364151001,0.0
4632,112,True,0.6526584029197693,0.5330372837222157
1415,113,False,0.0,0.0
4198,114,False,0.0,0.0
4233,115,False,0.0,0.0
1820,116,False,0.0,0.0
953,117,False,0.3981944322586059,0.2002069322850476
959,118,False,0.0,0.1317105548196349
5000,119,False,0.6174048185348511,0.0
1127,120,False,0.827526330947876,0.0
5095,122,True,0.4836374521255493,0.279327777685801
3359,123,True,0.6919200420379639,0.6467616667635546
1052,124,False,0.6854747533798218,0.5103103630798288
4252,125,False,0.6943353414535522,0.6875
569,126,False,0.5089282393455505,0.3742405942825598
2591,127,True,0.77198326587677,0.6888747637021416
4184,128,False,0.7796485424041748,0.0
4794,129,False,0.0,0.0
4184,130,False,0.7777621150016785,0.0
3923,131,False,0.0,0.2699527623995085
941,131,False,0.0,0.0
1756,132,False,0.8406367301940918,0.0
764,133,True,0.5952003002166748,0.4308202184276645
1848,134,True,0.569675624370575,0.5750335777679776
991,136,False,0.0,0.0
4583,137,False,0.0,0.2649064714130087
1994,138,False,0.0,0.0
289,139,True,0.531420886516571,0.5107539184552492
1868,140,False,0.6348631381988525,0.2964997266644404
1464,141,False,0.5406631827354431,0.0
4014,143,False,0.8980726599693298,0.7678571428571429
1429,144,False,0.0,0.4662524041201569
2411,145,True,0.6199507117271423,0.5378528742004771
858,146,True,0.8006840944290161,0.7291666666666666
3353,147,True,0.6403464078903198,0.4487745552040594
1224,148,False,0.3782821893692016,0.2405237591341701
1404,149,False,0.0,0.0
4026,150,False,0.7485561370849609,0.0
17,150,True,0.7530893683433533,0.1390176686002719
4829,151,False,0.0,0.3539191986482827
808,152,True,0.6279423236846924,0.5714285714285714
2420,153,False,0.0,0.1889822365046136
1911,154,False,0.0,0.0
3125,155,False,0.1586774289608001,0.0
4547,156,False,0.7745210528373718,0.0
1127,156,False,0.7854535579681396,0.0
1434,157,False,0.0,0.0
481,158,False,0.0,0.0
4123,159,True,0.8269911408424377,0.7126907593011393
290,160,False,0.5582268238067627,0.5345224838248488
2722,161,False,0.4816672801971435,0.0
4030,162,False,0.7754801511764526,0.4048766819951098
4354,163,False,0.0,0.0
918,164,True,0.4403674006462097,0.3050957017085529
2456,165,True,0.8406775593757629,0.8043996665398437
2804,166,False,0.0,0.0
4034,167,False,0.0,0.1511164294986071
201,168,True,0.7925534844398499,0.6475761258027333
1186,169,False,0.0,0.1299867367239363
3044,170,False,0.5283474922180176,0.2606430175713434
4184,171,False,0.6912639141082764,0.0
1666,172,True,0.0,0.3423683940087303
2015,173,False,0.0,0.0
3542,174,True,0.7739623785018921,0.5280786895875597
4164,175,True,0.7264122366905212,0.4803844614152613
4237,176,False,0.0,0.0
3042,177,True,0.6842977404594421,0.5095438042387856
526,178,False,0.0,0.0
4252,179,False,0.0,0.0
4495,180,True,0.5993921160697937,0.1550396153098556
1177,181,False,0.0,0.0
276,182,True,0.8230186700820923,0.8366600265340756
4393,183,False,0.0,0.1620051842488452
3310,184,False,0.3797623813152313,0.0
3464,185,False,0.8673710823059082,0.7126907593011393
3156,186,True,0.6605536937713623,0.0
3728,187,False,0.4287275671958923,0.0
3175,188,True,0.5910903215408325,0.2487469836501779
286,189,False,0.4532241821289062,0.1908234430398593
4171,190,True,0.8386314511299133,0.7450980392156863
1756,191,False,0.57333904504776,0.0
2216,192,False,0.4594168663024902,0.0
696,193,False,0.0,0.0
3000,194,False,0.731398344039917,0.0
1146,195,False,0.0,0.0
1415,196,False,0.0,0.2903816034562511
3481,197,False,0.3873696029186249,0.0
645,198,True,0.6720944046974182,0.472455591261534
2804,199,False,0.0,0.0
5026,200,True,0.6389678716659546,0.511207720338155
4252,201,False,0.5175873637199402,0.6454972243679028
3795,202,True,0.6035753488540649,0.1576240792840517
1044,203,True,0.7093397378921509,0.6666666666666666
3681,204,True,0.6638931632041931,0.4364357804719847
1415,205,False,0.0,0.0
1877,206,False,0.0,0.0
4533,207,True,0.5886118412017822,0.4182681438570614
1756,208,False,0.7638030052185059,0.4001250586242842
1491,209,False,0.4815285205841064,0.0
759,210,False,0.5431831479072571,0.4665694748158434
336,212,False,0.3998922407627105,0.0
3234,213,False,0.0,0.0
907,214,False,0.6091824769973755,0.0
1865,215,True,0.5305713415145874,0.3313258087465783
4821,216,False,0.3346912562847137,0.1413428542294636
733,217,False,0.6677103042602539,0.2727272727272727
1039,218,False,0.5566321611404419,0.4830458915396479
910,219,False,0.5152683854103088,0.0
4467,220,False,0.6090426445007324,0.0
3326,221,False,0.0,0.0
3482,222,False,0.5103774070739746,0.0
345,223,False,0.0,0.1304156623803702
4829,224,False,0.0,0.2027326897129835
273,225,True,0.8003201484680176,0.8340576562282991
629,226,False,0.0,0.0
5031,227,False,0.7648444771766663,0.6747477697966319
4395,228,False,0.0,0.1120663629361051
4995,229,False,0.0,0.0
2537,230,False,0.8313054442405701,0.6578947368421053
3269,231,False,0.4468352198600769,0.2680352407583113
4612,232,False,0.5212720632553101,0.0
3609,232,False,0.5391511917114258,0.0
1549,233,False,0.5114817023277283,0.0
5048,234,False,0.0,0.0
1382,235,False,0.5640574097633362,0.0
4729,236,True,0.0,0.1810262843170926
432,237,False,0.4279882311820984,0.0
4753,239,False,0.0,0.0
4642,240,True,0.7818713188171387,0.5503953220024497
590,241,True,0.7488420009613037,0.629511580291707
2216,242,False,0.0,0.1191858427267717
3937,243,False,0.0,0.0
3753,244,False,0.7865353226661682,0.3459163477751806
2030,244,False,0.7596542835235596,0.0
1756,244,False,0.7626738548278809,0.0
4467,245,False,0.5794223546981812,0.0
936,246,False,0.0,0.0
4165,247,False,0.4660254418849945,0.0
4858,248,True,0.5082495808601379,0.1443109775837057
1705,249,False,0.0,0.0
3815,250,False,0.4989036023616791,0.0
3233,251,True,0.7420138120651245,0.7297575507997905
2504,252,False,0.4395449161529541,0.0
3653,253,False,0.4594643712043762,0.2715398582702307
994,254,False,0.517727792263031,0.3086066999241838
4393,255,False,0.0,0.2092338448801196
177,256,True,0.6545331478118896,0.5372153093502535
1040,257,False,0.7433210611343384,0.7801894976054939
629,258,False,0.0,0.1919429739874786
3088,259,False,0.774505615234375,0.6829268292682927
27,260,False,0.0,0.3608100834734224
2368,261,True,0.7554212808609009,0.6670137985134996
263,262,False,0.0,0.0
2484,264,True,0.673735499382019,0.4370142244375378
4056,265,True,0.6461828947067261,0.5175491695067657
372,266,False,0.0,0.0
1616,267,False,0.5003641247749329,0.0
1422,268,False,0.3855283260345459,0.0
641,269,False,0.0,0.0
2720,270,False,0.6021026968955994,0.0
1363,271,True,0.7343757152557373,0.5527707983925666
4753,272,False,0.5573112368583679,0.0
4245,273,False,0.500741720199585,0.3175536744149779
4827,274,True,0.0,0.200009070911858
2018,275,False,0.0,0.0
3600,276,True,0.7924455404281616,0.7216878364870323
4868,277,False,0.0,0.0
3806,278,True,0.7927948236465454,0.6578947368421053
4402,279,True,0.7219762802124023,0.4746444525345673
2591,280,False,0.0,0.0
2412,281,False,0.0,0.0
1942,282,True,0.6021385192871094,0.5883484054145521
3855,283,True,0.8080809116363525,0.8366600265340756
1626,284,False,0.4596549868583679,0.4003203845127178
1630,285,False,0.0,0.0
2679,286,False,0.0,0.0
1568,287,False,0.0,0.0
3425,288,True,0.5568739771842957,0.477245013839329
1357,289,False,0.0,0.1340050420345616
4976,291,True,0.7558629512786865,0.4065578140908708
1759,292,False,0.6155654191970825,0.4780914437337574
2669,293,False,0.4842259287834167,0.1718020331860124
1484,294,False,0.0,0.0
4399,295,False,0.4337476193904876,0.3065696697424829
4640,296,False,0.0,0.0
3853,297,False,0.0,0.0
3975,298,False,0.7873197197914124,0.0
2370,299,False,0.0,0.0
1488,300,True,0.0,0.1715842740686871
3753,301,False,0.4724296927452087,0.1269455385055129
559,302,False,0.0,0.0
1652,302,False,0.0,0.0
223,303,False,0.4403842687606811,0.5573135358861717
416,304,False,0.0,0.5262348115842176
3862,305,False,0.5955106616020203,0.2224746041573048
4598,306,False,0.0,0.0
686,307,False,0.4375537931919098,0.3170868128316447
3543,308,False,0.0,0.0
3661,309,False,0.0,0.0
531,310,False,0.4102967977523803,0.0
4666,311,True,0.5901986360549927,0.3405026123034994
1503,312,True,0.7411327958106995,0.5751081237516715
2167,313,True,0.5805134177207947,0.3012578671520602
4699,314,True,0.8181285858154297,0.7144882623443114
1339,315,False,0.0,0.0
5084,315,False,0.0,0.0
3904,316,True,0.4599548280239105,0.2873102326951143
1909,317,True,0.7014417052268982,0.43583586846268
3976,318,False,0.5287432670593262,0.4308202184276645
847,319,False,0.6396681070327759,0.3233808333817773
4967,320,False,0.5402597188949585,0.0
1671,321,False,0.0,0.0
2068,322,False,0.6461631059646606,0.6197548095868248
160,323,False,0.4970905184745788,0.0
2066,324,False,0.4942109584808349,0.0
1187,325,True,0.7518525719642639,0.6164962023950898
3421,326,True,0.8563076257705688,0.7678571428571429
1704,327,True,0.7189381718635559,0.5707817929853929
4222,328,False,0.6166536808013916,0.2099360474871136
2661,329,False,0.0,0.0
1440,330,False,0.4277797639369964,0.4856618642571827
2843,331,True,0.8071966767311096,0.6666666666666666
5054,332,False,0.0,0.0
4135,332,False,0.4640128016471863,0.0
1481,333,False,0.4564554095268249,0.0
4638,334,True,0.6802043914794922,0.4706787243316416
5051,335,False,0.731285035610199,0.0
3937,337,False,0.0,0.0
3678,338,False,0.6410728096961975,0.5066945919381399
4368,339,False,0.4488493800163269,0.0
1977,340,False,0.0,0.0
4319,341,False,0.0,0.0
1970,342,True,0.7498872876167297,0.3149183286488867
3393,343,True,0.7757759690284729,0.7596375322006338
288,344,True,0.4767031967639923,0.2298876683083315
4740,345,True,0.743080198764801,0.4830458915396479
1038,346,False,0.0,0.3191960639944081
2908,347,True,0.6454359292984009,0.5232559521341829
3599,348,False,0.0,0.0
36,349,False,0.0,0.0
4368,350,False,0.4218083620071411,0.0
2648,351,False,0.0,0.0
267,352,False,0.5309860706329346,0.4343891770233344
2950,353,True,0.6684080958366394,0.2236067977499789
2263,354,False,0.0,0.127525710978145
838,355,False,0.0,0.0
3074,356,False,0.0,0.2760262237369417
3642,357,True,0.81626296043396,0.7291666666666666
619,358,False,0.0,0.0
1941,359,False,0.0,0.0
3010,360,False,0.6082781553268433,0.0
2209,361,False,0.4642660021781921,0.3651483716701107
1143,362,False,0.0,0.3082260328249053
4922,363,False,0.782426118850708,0.6450818772851872
155,364,False,0.411389410495758,0.0
3803,365,False,0.0,0.0
1491,366,False,0.0,0.0
1803,367,False,0.5687900185585022,0.3329560459081458
654,368,True,0.7394723296165466,0.2897104342762664
705,369,False,0.4698911011219024,0.3311330892662609
1683,370,True,0.7091864347457886,0.56603931014178
2773,371,False,0.5128728747367859,0.0
676,372,False,0.0,0.0
4623,373,False,0.3162031173706054,0.0
3262,374,False,0.0,0.0
1610,375,True,0.774726390838623,0.6338656910463875
3753,376,False,0.7911324501037598,0.0
1756,376,False,0.7935588359832764,0.0
2030,377,False,0.8141258358955383,0.538638634844706
1986,377,False,0.817060112953186,0.0
4829,378,False,0.0,0.0
1524,379,False,0.5879573225975037,0.0
483,380,True,0.6673572659492493,0.5992047090185105
3412,381,True,0.6363469362258911,0.5151221963699317
114,382,False,0.0,0.0
3936,383,True,0.6327563524246216,0.4968560752356295
2706,384,True,0.6216171383857727,0.4296689244236597
1650,385,False,0.7326734066009521,0.6666666666666666
1936,386,True,0.57525634765625,0.6213885099044939
4919,387,False,0.6621785759925842,0.3206980966202786
4337,388,True,0.7217759490013123,0.4963423064087881
4252,389,False,0.3105440735816955,0.401477534273483
3130,390,True,0.6944226026535034,0.4615384615384615
3082,391,True,0.610580563545227,0.3151703255470983
2591,392,False,0.0,0.3032392174315613
2403,393,False,0.4895678162574768,0.5447047794019222
3490,394,True,0.7195827960968018,0.429766743189736
2434,396,True,0.4695357978343963,0.4678877204190327
1300,397,False,0.4604007005691528,0.0
3543,398,True,0.550341010093689,0.3636254188576558
2537,399,False,0.544967770576477,0.0
3564,400,False,0.6875076293945312,0.4949747468305832
1658,401,False,0.0,0.0
2812,402,False,0.0,0.0
2792,403,False,0.4097245335578918,0.0
4393,404,False,0.0,0.1794357830630699
1160,405,False,0.6595110893249512,0.3367876570272817
4534,406,True,0.7066192626953125,0.6467616667635546
1932,407,True,0.5329793691635132,0.2188552199943825
3609,408,False,0.7248912453651428,0.0
1127,410,False,0.7629119157791138,0.0
1545,411,True,0.5577435493469238,0.5757550611342969
902,413,True,0.7434760928153992,0.6571287406727709
1415,414,False,0.0,0.0
352,415,False,0.0,0.0
240,416,True,0.8952498435974121,0.7346938775510204
4424,417,True,0.4379072189331054,0.0
4563,418,False,0.5254716873168945,0.2075910538332715
2192,419,True,0.6073058843612671,0.485071250072666
405,420,True,0.5831128358840942,0.4332948868044713
3635,421,True,0.5904914736747742,0.4181210050035454
2756,422,False,0.7750790119171143,0.2519763153394848
806,423,True,0.6568772196769714,0.3875659775118917
4517,424,False,0.4612970352172851,0.0
2203,425,False,0.5781816840171814,0.5443310539518174
1568,426,False,0.4909174144268036,0.2858309752375147
1481,428,False,0.4739784002304077,0.0
487,429,True,0.7360605001449585,0.5613608914238398
1304,430,False,0.0,0.0
2301,430,False,0.0,0.0
2308,431,False,0.6619724631309509,0.0
721,433,False,0.0,0.0
2069,434,False,0.6271443367004395,0.4830458915396479
4413,435,False,0.5864859819412231,0.0
3,436,True,0.5121687650680542,0.5175491695067657
3006,437,True,0.5890683531761169,0.3209498450665145
3362,438,True,0.8577530384063721,0.675
2109,439,False,0.0,0.0
1982,440,False,0.6469540596008301,0.4008918628686366
4783,441,False,0.6223354935646057,0.0
649,441,True,0.6388066411018372,0.5733853850468222
3262,442,False,0.0,0.0803669538751706
4510,443,False,0.4457589387893677,0.0
2963,445,False,0.0,0.0
3749,446,False,0.0,0.0
2490,447,True,0.5806713104248047,0.1162476387438192
3101,448,False,0.5931203365325928,0.0
625,448,False,0.4964391589164734,0.0
2521,449,False,0.8763126730918884,0.7719298245614035
5039,450,False,0.4359754621982574,0.0
1922,451,False,0.4836428761482239,0.2452557357939863
1986,452,False,0.7500594854354858,0.0
4165,453,False,0.0,0.0
227,454,True,0.7502763867378235,0.4481940722738362
910,455,False,0.4784136414527893,0.0
1826,456,False,0.5196386575698853,0.2968561804801818
870,457,True,0.6798040866851807,0.5242105950545827
1665,458,True,0.8256806135177612,0.8528028654224417
2858,459,True,0.705376386642456,0.4073065399812784
1112,460,False,0.0,0.0
445,461,False,0.5171983242034912,0.0
2004,462,False,0.5321900844573975,0.2677097925641019
2652,463,True,0.7505987882614136,0.6698906348083081
4393,464,False,0.0,0.1109004916893564
3108,465,False,0.0,0.0
700,466,True,0.6168205738067627,0.2735942272227077
2255,467,False,0.0,0.2964997266644404
247,468,True,0.5416269898414612,0.3095292930136547
1324,469,True,0.8002070188522339,0.8528028654224417
2168,470,True,0.6980641484260559,0.491362316063668
4111,471,True,0.7186800837516785,0.4684874806016906
3638,472,False,0.6829432249069214,0.3392002626499841
3031,473,False,0.0,0.0
4984,475,False,0.0,0.2827956398292383
4725,476,False,0.5892678499221802,0.4923659639173309
1324,477,False,0.5424660444259644,0.0
1764,478,False,0.0,0.0
1593,478,False,0.4166088700294494,0.0
3979,479,True,0.70762038230896,0.4676097647914122
2391,480,True,0.7618894577026367,0.675
3500,481,True,0.6177340745925903,0.1257787009036605
4100,482,True,0.6881592273712158,0.5613608914238398
2969,483,False,0.8066771626472473,0.0
1174,483,False,0.7907198071479797,0.0
3848,484,False,0.4824900031089782,0.3300491809922248
2046,485,False,0.0,0.0
2079,486,False,0.0,0.0
4829,487,False,0.0,0.0
2210,488,True,0.6710564494132996,0.3517632353407242
4534,489,False,0.555300235748291,0.1924500897298752
1550,490,False,0.0,0.0
1506,491,False,0.0,0.0
2814,492,False,0.0,0.3540052161969215
414,493,True,0.580177903175354,0.1459013743689233
3229,494,False,0.4625407457351684,0.2988071523335984
565,495,True,0.8521690368652344,0.7525121326622725
1145,496,True,0.5442065000534058,0.3384200079823253
1664,497,True,0.7711912393569946,0.8257228238447705
3468,498,True,0.656941294670105,0.496528831492336
1283,499,True,0.4776592254638672,0.2627968095949975
245,500,False,0.0,0.0
4406,501,False,0.5652550458908081,0.0
2760,502,False,0.0,0.0
1275,502,False,0.0,0.0
3450,503,False,0.6346417665481567,0.390199486285854
605,504,False,0.0,0.0
4986,505,True,0.760549008846283,0.5061710682435311
4946,506,False,0.4656482636928558,0.2625951807559098
1636,507,True,0.7008209228515625,0.5388602512436507
5051,508,False,0.7099391222000122,0.0
3503,509,False,0.5598254203796387,0.3872983346207417
271,510,False,0.7206895351409912,0.0
1869,511,False,0.5184139013290405,0.0
4612,512,False,0.7980823516845703,0.0
1272,513,False,0.0,0.0
4992,514,True,0.7080410122871399,0.5529073355808642
4578,515,True,0.7008982300758362,0.5560384374855327
4598,516,False,0.0,0.1160145894271271
4527,517,False,0.5045262575149536,0.2592814894208657
4829,518,False,0.0,0.1754004535194779
4630,519,False,0.0,0.0
876,521,False,0.4375526010990143,0.3031695312954162
2181,522,False,0.3692374229431152,0.0
2340,523,False,0.0,0.0
3660,524,True,0.8754456043243408,0.682400167735767
2467,525,False,0.0,0.0
1990,526,False,0.0,0.0
2719,527,True,0.8916784524917603,0.7601520456152053
819,528,True,0.7562196254730225,0.7005606728972562
3557,529,False,0.5073692202568054,0.0
1202,530,True,0.5176132321357727,0.3395212664589624
4894,531,True,0.700775682926178,0.4745789978762495
1365,532,True,0.6922823786735535,0.5891649892987402
4547,534,False,0.8326517939567566,0.0
3976,535,False,0.0,0.0
836,536,False,0.457480788230896,0.0
3403,537,False,0.0,0.2727723627949905
481,538,False,0.0,0.0
3676,539,False,0.0,0.0
4695,540,False,0.5247732996940613,0.294174202707276
1392,541,False,0.5502465963363647,0.4244373438135827
2732,542,False,0.483426958322525,0.2225659536298629
2278,543,True,0.7119059562683105,0.4907164920657184
3107,544,True,0.8302704095840454,0.7427813527082074
4112,545,False,0.0,0.0
2581,546,True,0.7365994453430176,0.7071067811865476
1802,547,False,0.6793996095657349,0.0
3215,548,False,0.5526998043060303,0.0
964,549,False,0.5448693037033081,0.0
685,550,True,0.6967114210128784,0.6582805886043833
972,552,True,0.6439027190208435,0.6740938478604225
515,553,True,0.7143805027008057,0.429766743189736
92,554,True,0.0,0.3083550266916025
4923,555,False,0.6790403127670288,0.4818120558297157
3969,556,True,0.7562198638916016,0.5251050315105037
1638,557,True,0.7495459318161011,0.760885910252682
3729,558,True,0.7500696182250977,0.6048147367590061
2765,559,False,0.0,0.0
1161,560,True,0.8682944774627686,0.681468335999936
4211,561,True,0.679330050945282,0.5222329678670935
4959,562,True,0.7663769125938416,0.5272705040082966
3980,563,False,0.5431722402572632,0.0
3153,563,False,0.5436972379684448,0.0
1174,563,False,0.5267468094825745,0.0
1127,563,False,0.5520166754722595,0.2126714324184013
895,563,False,0.5303854942321777,0.0
1895,564,False,0.0,0.131080626273269
186,565,False,0.4580457210540771,0.0
2859,566,True,0.6755765676498413,0.6249067727079546
1955,567,False,0.5303597450256348,0.3535533905932738
3609,568,False,0.7240663766860962,0.0
378,569,True,0.5554161071777344,0.6048583789091339
2476,570,False,0.0,0.0
2029,571,False,0.7141988277435303,0.2709378820086551
4598,572,False,0.0,0.1423424024990962
1462,573,False,0.0,0.0
3249,574,True,0.651245653629303,0.4193139346887673
4890,575,True,0.660572350025177,0.4708816093480111
2201,576,False,0.4389107823371887,0.2750456656690115
3061,577,False,0.4221592843532562,0.2143303988773625
676,578,False,0.0,0.0
4186,579,False,0.7801488041877747,0.7111111111111111
4539,580,False,0.0,0.0
380,581,True,0.8314027786254883,0.7476962054560591
426,582,False,0.0,0.0
3074,583,False,0.0,0.0
3108,584,True,0.7282609939575195,0.5883484054145521
2859,585,False,0.0,0.0
2637,586,False,0.0,0.0
2340,587,False,0.0,0.0
2031,588,True,0.7602949738502502,0.6199304198780667
3612,589,False,0.0,0.0
3746,590,False,0.6774474382400513,0.5101127853361851
2915,591,False,0.0,0.0
4630,592,False,0.4470691382884979,0.0
2452,593,True,0.5649171471595764,0.5916079783099616
3351,594,False,0.5458843111991882,0.2821704828749735
3509,595,True,0.5619436502456665,0.3429971702850177
263,596,False,0.0,0.2817180849095055
2876,597,True,0.7295740842819214,0.4865127725673278
186,598,False,0.3206930458545685,0.0
3975,599,False,0.8115464448928833,0.0
4165,600,False,0.0,0.0
4319,601,False,0.0,0.0
2509,603,False,0.6697048544883728,0.2018879930145246
4191,604,True,0.5919464230537415,0.5139561687500467
2016,605,True,0.6224235892295837,0.2925824198357195
4409,607,False,0.5569202899932861,0.3517632353407242
1254,608,True,0.860835611820221,0.7041868508280461
3074,610,False,0.0,0.1688801323682996
1300,611,False,0.0,0.4762896722078402
1790,612,False,0.5606677532196045,0.3481553119113957
3039,613,False,0.5839788913726807,0.0
4487,614,False,0.5446312427520752,0.2652946129712291
4953,615,False,0.0,0.0
3023,616,False,0.0,0.282842712474619
2498,617,True,0.5983365774154663,0.4818120558297157
1174,618,False,0.52211594581604,0.2179434022151026
1792,619,False,0.0,0.0
3280,620,True,0.7154497504234314,0.4535573676110727
4739,621,False,0.6467028260231018,0.2421000623531261
4073,622,False,0.5055897235870361,0.2581988897471611
273,623,False,0.5894994139671326,0.2606430175713434
1762,625,True,0.779464602470398,0.3837612894400987
3239,626,False,0.0,0.0
4829,627,False,0.0,0.0
4862,628,True,0.6931791305541992,0.6266795614405122
3016,629,False,0.4919357299804687,0.0
1676,630,True,0.4793432950973511,0.565685424949238
2005,631,False,0.4457728266716003,0.0
4423,632,True,0.71979159116745,0.6324555320336759
1518,634,False,0.4792873859405517,0.584178230119417
1724,635,True,0.6593360900878906,0.4854680364376409
4776,636,False,0.4410716593265533,0.0
602,636,False,0.4381746053695678,0.0
2303,637,False,0.4811591506004333,0.1951075189460849
2362,638,False,0.4767260551452636,0.0
3191,639,False,0.0,0.0
1973,639,False,0.0,0.0
4119,640,False,0.0,0.0
1127,641,False,0.3969713449478149,0.0
3004,643,False,0.0,0.1320178969724666
2337,644,True,0.70014488697052,0.5012804118276031
1784,645,True,0.7416109442710876,0.4899789435061114
2043,646,True,0.710908830165863,0.4073065399812784
426,647,True,0.7012904286384583,0.5307319598962933
186,648,False,0.0,0.0
4955,649,False,0.0,0.0
2894,650,False,0.0,0.0
1809,651,True,0.782572865486145,0.5121039481594613
2911,652,True,0.6910260915756226,0.5899261728100159
1334,653,True,0.6145347356796265,0.2167774923810299
1188,654,True,0.7830800414085388,0.4966996338993914
3521,655,False,0.0,0.2003341689882533
1174,656,False,0.7828133702278137,0.0
4184,657,False,0.8239465951919556,0.0
1834,658,False,0.0,0.0
2102,659,False,0.644950270652771,0.5503953220024497
4077,660,False,0.3104272782802582,0.2583768965864695
2209,661,False,0.4236908555030823,0.2407717061715384
