D1,D2,responses,s-weight,weight
126,2765,True,0.614250123500824,0.3
127,3872,True,0.6925628781318665,0.1
129,1443,True,0.6518833041191101,0.1
131,4824,True,0.3501973152160644,0.2
132,5946,False,0.0,0.1
132,1689,True,0.0,0.1
132,1930,False,0.8992794752120972,0.1
136,1461,True,0.7371390461921692,0.1
138,41,False,0.8456442356109619,0.1
139,1810,True,0.5977203845977783,0.1
143,829,False,0.8924022316932678,0.1
143,3880,False,0.0,0.1
145,5423,True,0.5407772064208984,0.1
147,1924,True,0.693516731262207,0.2
151,5124,False,0.5967887043952942,0.1
156,1049,False,0.8567301034927368,0.1
158,4906,True,0.4907398223876953,0.1
159,5522,True,0.4687811136245727,0.1
160,3999,True,0.7067943215370178,0.1
161,1356,True,0.6494203209877014,0.1
163,5138,True,0.6325780153274536,0.1
166,3115,True,0.0,0.1
167,2452,False,0.0,0.1
168,5320,True,0.0,0.1
168,4930,True,0.0,0.1
169,3047,False,0.5312545299530029,0.1
170,5834,True,0.4515825510025024,0.1
170,1000,False,0.5859105587005615,0.1
173,3564,False,0.5394473671913147,0.1
175,1571,True,0.4946780800819397,0.1
175,4589,True,0.8538366556167603,0.2
177,256,True,0.6545331478118896,0.1
180,1330,True,0.6722639203071594,0.3
183,3170,False,0.5531246662139893,0.1
184,1470,True,0.6622433066368103,0.1
186,1803,False,0.4878041446208954,0.1
186,4560,False,0.0,0.1
186,5419,False,0.0,0.1
187,5337,True,0.4997105002403259,0.1
188,4610,True,0.6961753964424133,0.1
189,4557,False,0.5585716366767883,0.1
189,5845,False,0.0,0.1
191,3586,False,0.4332160949707031,0.1
192,3081,False,0.0,0.1
193,4188,False,0.8518941402435303,0.1
194,3714,True,0.4436266422271728,0.1
194,670,True,0.6851839423179626,0.2
203,3859,False,0.5622342228889465,0.1
204,4858,True,0.0,0.1
204,4029,True,0.0,0.1
204,3306,False,0.0,0.1
204,4046,False,0.0,0.1
207,4285,False,0.0,0.1
207,2505,False,0.771669864654541,0.1
207,4104,False,0.0,0.1
213,4230,True,0.6248139142990112,0.1
216,2503,False,0.8822300434112549,0.1
216,2037,False,0.5190014839172363,0.1
217,1085,False,0.5971007943153381,0.1
218,4178,True,0.8148720264434814,0.1
219,2624,True,0.6730027198791504,0.1
221,2292,False,0.5808855891227722,0.1
223,4173,True,0.4617413878440857,0.1
223,303,False,0.4403842687606811,0.1
226,4202,True,0.7008559703826904,0.1
227,5995,False,0.0,0.1
227,454,False,0.7502763867378235,0.1
228,5922,False,0.4856590926647186,0.1
229,796,False,0.4821621477603912,0.1
232,5603,True,0.7692371606826782,0.2
235,6053,False,0.6612969636917114,0.1
236,3268,True,0.6067936420440674,0.1
239,1554,True,0.8314616084098816,0.1
241,1188,True,0.5874160528182983,0.1
242,4309,False,0.0,0.1
242,4401,False,0.0,0.1
244,4870,False,0.4489595592021942,0.1
244,1676,True,0.7286046743392944,0.1
247,468,False,0.5416269898414612,0.1
247,4574,False,0.0,0.1
248,3176,False,0.0,0.1
248,5955,False,0.0,0.1
248,4790,False,0.7393373250961304,0.1
249,2434,False,0.0,0.1
251,1482,True,0.7335309982299805,0.1
252,1200,True,0.6456577181816101,0.1
253,5693,True,0.0,0.1
255,5227,True,0.8508090972900391,0.1
255,4979,False,0.0,0.1
257,1893,True,0.6486913561820984,0.1
257,2393,False,0.4608252644538879,0.2
262,2768,False,0.6124359369277954,0.1
266,5570,False,0.0,0.1
268,5377,False,0.517465353012085,0.1
269,4381,True,0.7170242071151733,0.1
269,5693,False,0.5005667805671692,0.1
270,6027,False,0.4598073959350586,0.1
270,5807,False,0.5349398851394653,0.1
271,5894,False,0.6030470728874207,0.1
272,5943,False,0.5585943460464478,0.1
273,4482,False,0.5342926383018494,0.1
273,225,True,0.8003201484680176,0.1
273,5686,True,0.4699935913085937,0.2
274,2307,False,0.863257646560669,0.1
275,2517,True,0.5356848835945129,0.2
276,182,True,0.8230186700820923,0.1
282,1881,True,0.6169966459274292,0.1
284,5473,False,0.0,0.1
284,998,True,0.5176386833190918,0.1
284,3929,False,0.0,0.1
284,4523,False,0.0,0.2
285,5205,True,0.74761962890625,0.2
286,189,False,0.4532241821289062,0.1
287,714,False,0.7659786343574524,0.1
288,344,False,0.4767031967639923,0.1
289,139,True,0.531420886516571,0.2
290,6036,False,0.0,0.1
291,2156,True,0.710772693157196,0.2
292,4969,True,0.7494461536407471,0.1
293,1846,False,0.4426174163818359,0.1
293,3785,False,0.7512822151184082,0.1
294,2556,True,0.7992281913757324,0.1
295,2798,False,0.7890898585319519,0.1
301,187,True,0.6166352033615112,0.1
301,3990,True,0.7090687155723572,0.1
301,1219,True,0.76365065574646,0.1
304,3629,True,0.7771884799003601,0.1
306,4573,False,0.0,0.1
306,4543,True,0.8790956735610962,0.1
306,4263,False,0.0,0.1
307,789,True,0.5830539464950562,0.1
307,5293,False,0.0,0.1
309,4306,True,0.7423143982887268,0.1
310,5268,False,0.4894842207431793,0.1
311,4870,False,0.4976146817207336,0.1
311,4341,False,0.4883981943130493,0.1
312,4934,False,0.600563645362854,0.1
312,5710,False,0.0,0.1
314,969,True,0.6460719704627991,0.1
315,3429,True,0.5923611521720886,0.1
319,4812,False,0.0,0.1
319,5737,False,0.0,0.1
319,1575,True,0.8306015729904175,0.1
319,572,False,0.0,0.1
320,4683,True,0.5716928243637085,0.2
321,5162,True,0.796173632144928,0.1
322,5337,True,0.7235535383224487,0.1
323,2373,False,0.0,0.1
323,4226,False,0.6302440762519836,0.1
326,876,False,0.0,0.1
329,5150,True,0.5837198495864868,0.1
333,3476,True,0.7063785791397095,0.1
334,3413,True,0.7140591740608215,0.1
335,5658,False,0.0,0.1
335,886,True,0.8104067444801331,0.1
345,3305,False,0.0,0.1
345,5040,False,0.729555606842041,0.1
345,3874,False,0.5694081783294678,0.1
345,5960,False,0.6194512248039246,0.1
346,4114,False,0.0,0.1
347,2696,False,0.8531137108802795,0.1
350,5905,False,0.0,0.1
354,4206,True,0.6156325936317444,0.1
355,3755,False,0.6590240597724915,0.2
358,1678,True,0.7431209087371826,0.1
361,2347,True,0.7134087085723877,0.1
365,5176,False,0.0,0.1
365,3657,False,0.0,0.1
369,2308,True,0.506662130355835,0.1
372,5126,False,0.0,0.1
375,997,True,0.7530754208564758,0.2
379,5801,False,0.0,0.1
379,2305,False,0.8009135723114014,0.1
380,581,False,0.8314027786254883,0.1
380,4153,False,0.0,0.1
381,3064,False,0.4998487830162048,0.2
381,5630,True,0.8189980983734131,0.1
385,5103,True,0.7125508785247803,0.2
386,769,True,0.38984414935112,0.1
387,2869,True,0.7205731868743896,0.1
388,4695,True,0.6675646901130676,0.1
390,4314,False,0.6718806028366089,0.1
392,1127,False,0.5806685090065002,0.1
392,5775,False,0.0,0.1
393,3317,True,0.7926523685455322,0.1
393,5719,False,0.0,0.1
395,5108,True,0.7369785904884338,0.1
402,2859,False,0.0,0.1
402,705,False,0.8684492111206055,0.1
405,420,True,0.5831128358840942,0.1
407,1395,False,0.0,0.1
408,5449,True,0.6175139546394348,0.2
411,4711,False,0.4510478973388672,0.1
411,1038,False,0.5148245096206665,0.1
416,5125,False,0.0,0.1
417,2096,True,0.7293807864189148,0.1
418,5008,False,0.0,0.1
419,4576,False,0.8398284316062927,0.1
423,5070,True,0.5815905332565308,0.2
426,647,True,0.7012904286384583,0.2
427,5948,True,0.7606515288352966,0.2
428,5675,True,0.6902623176574707,0.1
430,5321,True,0.6790421009063721,0.1
431,1416,False,0.5789507627487183,0.1
433,2806,True,0.551393985748291,0.1
438,86,False,0.7778394818305969,0.1
443,788,True,0.667280912399292,0.2
445,5651,True,0.6912744641304016,0.1
446,5689,False,0.8356124758720398,0.1
447,3095,False,0.5338802933692932,0.1
453,4968,False,0.7901308536529541,0.1
454,4468,False,0.0,0.1
454,5112,False,0.0,0.1
454,5411,False,0.0,0.1
454,2715,True,0.8523924350738525,0.1
455,6032,False,0.6142712235450745,0.1
461,5323,False,0.0,0.1
462,5637,False,0.4560572206974029,0.1
462,5485,False,0.5338758826255798,0.1
463,3767,True,0.5755828619003296,0.2
464,974,True,0.753591775894165,0.2
465,2526,False,0.5610944032669067,0.1
466,4781,True,0.7404490113258362,0.1
466,3461,False,0.5541079044342041,0.2
468,1545,False,0.6419276595115662,0.1
469,1280,True,0.7989424467086792,0.1
477,5145,False,0.8542224764823914,0.1
480,4192,False,0.6566991806030273,0.1
480,1889,False,0.5653164386749268,0.1
481,29,False,0.5902588367462158,0.1
482,3617,False,0.7038930058479309,0.1
484,3890,False,0.0,0.1
485,2822,False,0.0,0.1
485,2634,False,0.9072449207305908,0.1
486,4196,False,0.0,0.1
486,4872,False,0.0,0.1
486,4761,True,0.7106844186782837,0.1
487,429,True,0.7360605001449585,0.1
488,5516,True,0.7622350454330444,0.2
489,2153,False,0.4838116765022278,0.1
490,2598,True,0.6297881007194519,0.1
490,2705,True,0.6303073167800903,0.2
493,5246,False,0.8796568512916565,0.1
494,791,True,0.7298930883407593,0.2
495,3763,False,0.0,0.1
495,79,False,0.4162889420986175,0.1
496,5917,True,0.7443669438362122,0.2
496,2219,False,0.36383718252182,0.1
497,5757,True,0.560886025428772,0.1
499,3734,True,0.7237062454223633,0.1
500,3914,True,0.4630526602268219,0.1
502,19,False,0.0,0.1
502,4592,False,0.0,0.1
505,2814,False,0.5758051872253418,0.1
505,5760,False,0.5929931402206421,0.2
508,4845,False,0.7809680104255676,0.1
508,2881,False,0.0,0.1
508,6053,False,0.0,0.1
509,3725,False,0.4913787245750427,0.1
510,676,False,0.0,0.1
510,1142,False,0.0,0.1
510,2370,False,0.0,0.1
514,1958,False,0.0,0.1
515,553,True,0.7143805027008057,0.1
516,3989,True,0.6305558681488037,0.1
516,2451,True,0.7092962265014648,0.1
517,693,False,0.0,0.1
517,1368,False,0.7503902316093445,0.1
517,641,False,0.0,0.1
518,1414,False,0.4252040684223175,0.1
519,2996,False,0.5029438734054565,0.2
522,877,True,0.7533472180366516,0.1
523,937,True,0.9051218628883362,0.1
524,1521,True,0.7359514236450195,0.1
528,4966,True,0.6997601985931396,0.2
532,4741,False,0.0,0.1
532,2931,False,0.4270649552345276,0.1
533,3109,True,0.671271800994873,0.1
538,5208,True,0.825174868106842,0.1
539,2198,True,0.5429238677024841,0.2
540,1845,True,0.7552487254142761,0.1
542,5869,False,0.7425824999809265,0.1
543,1058,False,0.0,0.1
546,61,False,0.8232012987136841,0.1
551,1097,True,0.6953842639923096,0.1
554,864,False,0.0,0.1
554,2330,False,0.0,0.1
556,5938,True,0.477562665939331,0.1
558,4450,False,0.6981073617935181,0.1
565,495,True,0.8521690368652344,0.1
566,5337,True,0.0,0.1
569,4469,True,0.8085536360740662,0.1
572,875,False,0.5100491642951965,0.1
572,3565,True,0.6949564218521118,0.3
572,4587,False,0.5648096203804016,0.1
573,2994,True,0.6001920700073242,0.2
574,1592,True,0.7831813097000122,0.1
576,3585,True,0.6566829085350037,0.1
581,5030,False,0.4957826733589172,0.1
582,6053,False,0.0,0.1
582,1946,False,0.5063439011573792,0.1
584,2614,True,0.7258975505828857,0.1
586,725,True,0.5948596596717834,0.2
587,3394,True,0.8297867178916931,0.1
588,5361,False,0.0,0.2
590,241,True,0.7488420009613037,0.2
593,5106,False,0.4732967019081116,0.2
595,1448,False,0.7076977491378784,0.1
597,5165,False,0.0,0.2
598,4867,False,0.0,0.1
598,4175,False,0.5535657405853271,0.1
598,3238,False,0.8560950756072998,0.1
598,3577,False,0.5407372713088989,0.1
599,4275,True,0.6461422443389893,0.1
602,3514,False,0.5347914695739746,0.1
602,3494,False,0.6037650108337402,0.1
604,2950,False,0.0,0.1
604,1985,True,0.8622232675552368,0.1
606,5475,False,0.0,0.1
606,752,False,0.5882295966148376,0.1
606,1961,False,0.5072662830352783,0.1
608,3745,False,0.2738882601261139,0.1
608,3277,False,0.5596711039543152,0.1
608,5133,False,0.4183974862098694,0.1
609,5407,False,0.0,0.1
609,5452,False,0.0,0.1
609,2339,False,0.4451630115509033,0.1
610,5840,False,0.0,0.1
610,3909,True,0.890366792678833,0.1
611,5206,True,0.8919287919998169,0.1
611,4845,False,0.0,0.1
611,5249,False,0.0,0.1
612,3796,True,0.5729460716247559,0.1
612,5927,False,0.3501198291778564,0.2
613,2548,True,0.6595068573951721,0.2
615,3463,True,0.5619966387748718,0.1
617,2718,True,0.6563929915428162,0.1
618,1147,True,0.7698934078216553,0.2
619,3624,False,0.0,0.2
619,3962,False,0.7269124984741211,0.1
620,5498,False,0.5244858860969543,0.1
621,3741,True,0.5803949236869812,0.1
622,5167,True,0.6748618483543396,0.1
627,4844,False,0.4776086807250976,0.1
627,5504,False,0.4607200026512146,0.1
629,5142,False,0.3280194103717804,0.1
629,5717,True,0.0,0.1
629,5776,True,0.0,0.1
631,5800,False,0.0,0.1
631,2974,True,0.0,0.1
631,5484,False,0.5839813351631165,0.1
632,3968,True,0.6218265295028687,0.1
633,1374,False,0.4404431283473968,0.1
634,5125,False,0.0,0.1
636,5898,False,0.5945668816566467,0.1
636,1014,False,0.502226710319519,0.1
637,5723,False,0.0,0.1
637,1440,True,0.7973904609680176,0.1
637,2035,False,0.0,0.1
638,1397,True,0.650468647480011,0.1
639,1989,True,1.0000001192092896,0.1
639,5385,False,0.6196863651275635,0.1
640,5435,False,0.0,0.1
641,3495,True,0.7381759285926819,0.1
643,4548,True,0.6313508749008179,0.1
645,198,True,0.6720944046974182,0.1
647,2903,True,0.8261272311210632,0.1
649,5329,False,0.6205866932868958,0.1
649,441,True,0.6388066411018372,0.1
651,5407,False,0.0,0.1
651,4629,False,0.4315412640571594,0.1
651,3424,True,0.4935460686683655,0.1
652,5798,False,0.3430706560611725,0.1
653,893,True,0.8345810174942017,0.1
654,3502,False,0.4508237540721893,0.1
654,368,False,0.7394723296165466,0.1
654,5020,False,0.0,0.1
658,3854,False,0.8592638969421387,0.1
660,1600,True,0.5451368689537048,0.2
661,3425,True,0.5297788977622986,0.2
661,4951,True,0.8415212631225586,0.1
663,2085,True,0.8006013631820679,0.1
665,5183,True,0.0,0.1
665,5299,True,0.0,0.1
665,5523,True,0.0,0.2
670,5455,False,0.0,0.1
672,6011,False,0.623329222202301,0.1
673,1053,True,0.7152577042579651,0.2
675,5535,False,0.0,0.1
675,3727,False,0.8404140472412109,0.1
676,3001,True,0.652172327041626,0.1
677,1454,True,0.6007521152496338,0.1
679,5940,True,0.7214924097061157,0.1
680,1314,True,0.6482906341552734,0.1
683,676,False,0.5618687272071838,0.1
683,1631,False,0.7919586896896362,0.1
684,5930,False,0.0,0.1
685,550,True,0.6967114210128784,0.1
685,5037,False,0.4809055626392364,0.1
686,307,False,0.4375537931919098,0.1
690,8,True,0.4873189628124237,0.1
691,6017,False,0.0,0.1
691,5923,False,0.0,0.1
691,3237,False,0.601876974105835,0.1
691,4434,False,0.0,0.1
692,1742,True,0.7148662805557251,0.2
693,2463,True,0.7438452243804932,0.1
694,5878,False,0.0,0.1
695,3605,True,0.7715139389038086,0.1
699,5916,True,0.8505914807319641,0.2
701,385,True,0.6926860809326172,0.1
702,5679,True,0.6718137860298157,0.1
707,2787,True,0.7643712162971497,0.2
709,754,False,0.47589111328125,0.1
710,4634,True,0.7412419319152832,0.1
711,4006,False,0.5887327194213867,0.1
714,3376,False,0.0,0.1
714,3486,False,0.6085904836654663,0.2
715,2204,False,0.0,0.1
716,2725,True,0.7886600494384766,0.1
718,3232,True,0.7309119701385498,0.1
720,5584,False,0.7337537407875061,0.1
724,4862,True,0.6959877610206604,0.1
724,5211,False,0.0,0.1
727,3670,False,0.0,0.1
727,3117,False,0.0,0.1
727,2195,True,0.0,0.1
728,1289,False,0.0,0.1
728,4010,True,0.8220431208610535,0.1
736,4689,True,0.7535539865493774,0.2
738,5961,False,0.4814144372940063,0.1
739,5946,False,0.0,0.1
743,2005,False,0.5250334739685059,0.1
743,5968,False,0.6193655729293823,0.1
744,755,False,0.0,0.1
744,600,False,0.0,0.1
745,3450,False,0.5320339202880859,0.1
746,453,False,0.0,0.1
747,547,False,0.689218282699585,0.1
750,2688,False,0.5946245789527893,0.1
750,1494,False,0.5994449853897095,0.1
752,4342,False,0.820417046546936,0.1
753,2189,True,0.7565774917602539,0.1
753,362,False,0.3808079361915588,0.1
754,4189,False,0.7973902225494385,0.1
755,5707,True,0.4307093918323517,0.1
755,743,True,0.6267006397247314,0.1
757,2900,False,0.6165144443511963,0.1
759,2629,True,0.8514399528503418,0.1
762,878,True,0.6523412466049194,0.1
763,2752,True,0.8032166957855225,0.1
763,3652,False,0.0,0.1
764,133,True,0.5952003002166748,0.1
767,5481,True,0.7342332601547241,0.1
768,4362,False,0.7217805981636047,0.1
768,6015,True,0.6753554940223694,0.1
769,3972,True,0.61640864610672,0.1
772,2484,False,0.8266158103942871,0.1
773,5775,False,0.5584403276443481,0.1
774,2016,False,0.0,0.1
774,2653,False,0.0,0.1
774,5973,False,0.0,0.1
776,4732,False,0.0,0.1
779,850,True,0.555082380771637,0.1
786,1132,True,0.7454178929328918,0.1
786,5009,False,0.0,0.1
789,1877,True,0.5782901644706726,0.1
791,93,False,0.5246093273162842,0.1
793,2041,True,0.4581876397132873,0.1
794,4518,True,0.6056074500083923,0.1
794,6052,True,0.6555347442626953,0.1
796,6036,False,0.556501030921936,0.1
797,44,True,0.5480515956878662,0.1
800,5559,True,0.7406196594238281,0.1
802,2499,True,0.6670159101486206,0.1
806,5554,False,0.0,0.1
806,423,False,0.6568772196769714,0.1
808,152,True,0.6279423236846924,0.1
809,1589,False,0.6685819029808044,0.1
811,1294,False,0.0,0.1
811,2492,True,0.8529843688011169,0.1
813,5616,False,0.0,0.1
813,5852,False,0.4530392289161682,0.1
813,736,False,0.6716538667678833,0.1
815,5322,True,0.7955557107925415,0.1
816,2815,False,0.4574963748455047,0.1
819,528,True,0.7562196254730225,0.1
822,5762,True,0.5536128282546997,0.1
823,896,True,0.5317848920822144,0.1
824,969,True,0.0,0.1
824,66,True,0.8515701293945312,0.2
826,4220,True,0.7603771686553955,0.1
829,2694,True,0.7249631881713867,0.1
830,5409,True,0.61457359790802,0.1
831,5742,True,0.5909304022789001,0.1
833,2084,True,0.5106733441352844,0.1
839,885,False,0.0,0.1
839,2452,True,0.0,0.1
843,3628,False,0.8733447790145874,0.2
845,3100,False,0.0,0.1
846,4557,False,0.0,0.1
846,5845,True,0.487480103969574,0.1
847,5333,False,0.0,0.1
851,4895,False,0.0,0.1
852,4056,False,0.6068217158317566,0.1
853,1898,False,0.3309511542320251,0.1
854,2148,True,0.8008288145065308,0.1
858,146,False,0.8006840944290161,0.1
859,4116,False,0.4577623009681701,0.1
860,4497,False,0.4828923344612121,0.1
860,4547,False,0.0,0.1
862,6046,False,0.4338619709014892,0.1
866,1430,True,0.6961162090301514,0.1
869,3719,True,0.6752504706382751,0.1
870,457,True,0.6798040866851807,0.2
874,3659,True,0.0,0.1
874,3700,True,0.0,0.1
874,4587,True,0.0,0.1
879,4444,False,0.6103962659835815,0.1
879,3605,False,0.6979621052742004,0.1
881,3392,True,0.0,0.1
881,5664,True,0.0,0.1
881,2175,True,0.0,0.1
882,4442,False,0.0,0.1
884,2826,False,0.5674998760223389,0.1
885,2233,False,0.6361445188522339,0.1
886,5288,False,0.0,0.1
886,1013,False,0.5410217642784119,0.1
887,3949,False,0.6492490172386169,0.1
887,2130,False,0.0,0.1
889,2957,True,0.6789786219596863,0.1
890,6044,True,0.8001368641853333,0.1
891,4182,True,0.7611113786697388,0.2
897,1348,False,0.8515703678131104,0.1
897,2703,False,0.0,0.1
897,2184,False,0.0,0.4
897,5408,False,0.0,0.1
898,5305,True,0.4471887350082397,0.2
901,4218,True,0.6058908700942993,0.1
902,413,True,0.7434760928153992,0.1
902,4512,False,0.4918257296085357,0.1
902,5133,True,0.4611627161502838,0.1
911,4248,False,0.4477400183677673,0.1
916,5867,True,0.5935816168785095,0.1
918,164,False,0.4403674006462097,0.1
919,3306,False,0.0,0.1
919,4024,False,0.0,0.1
919,5270,True,0.6319498419761658,0.2
925,1093,False,0.4927022457122803,0.1
927,5089,True,0.6322180032730103,0.1
929,5664,False,0.5739420652389526,0.1
931,5554,False,0.5181728601455688,0.1
931,2875,False,0.6993908882141113,0.1
932,5459,True,0.6776002645492554,0.1
934,5633,False,0.555706799030304,0.1
935,3490,True,0.6727208495140076,0.2
938,4908,True,0.5431301593780518,0.1
939,2697,False,0.0,0.1
939,3383,True,0.6935434937477112,0.1
940,3037,True,0.7829070091247559,0.1
943,2063,False,0.0,0.1
943,2256,False,0.5863906741142273,0.1
947,3267,False,0.4347308874130249,0.1
947,5430,False,0.0,0.1
948,97,True,0.6407266855239868,0.1
951,2485,True,0.4093869924545288,0.1
951,5783,True,0.6940970420837402,0.1
952,4992,False,0.5378097295761108,0.1
952,3029,False,0.0,0.1
955,4174,False,0.5279978513717651,0.1
956,1863,True,0.7106611728668213,0.1
956,3871,False,0.5128229856491089,0.1
960,2070,False,0.0,0.1
962,3355,True,0.7722655534744263,0.1
965,1220,False,0.0,0.1
965,2167,False,0.0,0.1
965,3961,True,0.9086988568305968,0.1
967,2331,True,0.6006529927253723,0.1
968,28,True,0.7136503458023071,0.1
972,552,False,0.6439027190208435,0.1
973,755,False,0.0,0.1
973,6004,False,0.5681719183921814,0.1
973,4024,False,0.0,0.1
973,3422,False,0.6322641372680664,0.1
974,3718,True,0.7477571964263916,0.1
976,4876,True,0.4388315081596374,0.1
977,2,True,0.6431147456169128,0.1
979,3840,False,0.7155900597572327,0.1
981,1338,True,0.6905683875083923,0.1
982,4400,False,0.0,0.1
982,810,False,0.3911886513233185,0.1
983,6016,False,0.0,0.1
986,5255,True,0.8081468939781189,0.1
987,5402,True,0.6245089769363403,0.2
991,2326,True,0.5171612501144409,0.1
991,5209,False,0.0,0.1
993,3953,True,0.7594693899154663,0.1
997,2804,True,0.5253764390945435,0.1
997,2957,False,0.54143226146698,0.1
1000,1245,True,0.4676202535629272,0.1
1000,5361,False,0.0,0.2
1001,2927,False,0.8467023968696594,0.1
1003,4510,False,0.5295697450637817,0.1
1005,1401,False,0.6060103178024292,0.1
1006,1256,True,0.7219299077987671,0.1
1007,5222,False,0.5015257596969604,0.1
1012,1222,True,0.8761751651763916,0.1
1012,4336,False,0.0,0.1
1012,4707,False,0.0,0.1
1013,4803,True,0.7771443128585815,0.1
1020,1937,True,0.6915945410728455,0.1
1023,5698,False,0.0,0.2
1025,2846,True,0.5428712368011475,0.1
1025,261,False,0.0,0.1
1027,4902,False,0.0,0.1
1027,3732,False,0.0,0.1
1027,5180,False,0.0,0.1
1027,5856,False,0.0,0.1
1028,2915,True,0.7524340152740479,0.1
1029,842,True,0.690161943435669,0.1
1032,3039,False,0.5820891857147217,0.1
1032,4849,False,0.0,0.1
1034,930,True,0.713322103023529,0.1
1035,3668,True,0.8640936613082886,0.1
1036,5536,False,0.0,0.1
1036,5507,True,0.5470208525657654,0.1
1037,2071,True,0.5749682188034058,0.2
1038,3862,False,0.0,0.1
1038,346,False,0.0,0.1
1039,2992,True,0.717555820941925,0.1
1039,4681,True,0.6773073673248291,0.1
1040,257,True,0.7433210611343384,0.1
1042,3576,False,0.6608812212944031,0.1
1043,735,True,0.842450737953186,0.1
1044,203,False,0.7093397378921509,0.1
1045,2337,True,0.615641713142395,0.1
1046,5064,True,0.4406504034996032,0.1
1049,2710,True,0.7802515625953674,0.1
1050,2630,True,0.0,0.2
1051,4680,True,0.7164853811264038,0.1
1052,124,True,0.6854747533798218,0.1
1053,1220,True,0.8373228311538696,0.1
1054,5860,False,0.0,0.1
1056,5863,False,0.4946151375770569,0.1
1057,1852,True,0.7936750650405884,0.1
1057,2129,False,0.5722672939300537,0.2
1060,2784,True,0.680253267288208,0.2
1060,5316,False,0.0,0.1
1061,4593,True,0.7283802628517151,0.1
1062,2872,True,0.618454098701477,0.1
1063,4402,True,0.7812407612800598,0.1
1066,4014,True,0.7419621348381042,0.1
1067,2380,True,0.7707354426383972,0.1
1071,3820,False,0.5439983010292053,0.1
1071,3163,False,0.5541930198669434,0.1
1071,4088,False,0.4812533557415008,0.1
1072,2801,True,0.781876802444458,0.1
1073,6015,False,0.6035574078559875,0.1
1073,4362,True,0.6695641279220581,0.1
1073,4650,True,0.6831307411193848,0.1
1074,2822,True,0.7080842852592468,0.1
1074,2386,True,0.7035115361213684,0.1
1077,5290,False,0.6605613231658936,0.1
1078,2882,True,0.797784686088562,0.2
1082,4347,False,0.697326123714447,0.1
1085,3016,False,0.556908369064331,0.2
1086,2087,False,0.8536983728408813,0.1
1087,2783,False,0.4705725312232971,0.1
1087,3134,False,0.0,0.1
1088,5990,False,0.4224438667297363,0.2
1089,4199,False,0.0,0.2
1089,4379,False,0.5183502435684204,0.1
1090,3211,True,0.6968491673469543,0.1
1091,5970,False,0.5199189782142639,0.1
1092,2701,False,0.0,0.1
1092,3593,False,0.5142836570739746,0.2
1095,3972,False,0.4083109200000763,0.1
1100,4889,False,0.5930995941162109,0.1
1102,3217,False,0.7343342304229736,0.1
1106,4825,True,0.7647587656974792,0.1
1109,3342,False,0.4430118501186371,0.1
1110,3048,False,0.6316596269607544,0.1
1110,1582,False,0.6015177369117737,0.1
1110,5891,False,0.6677777767181396,0.1
