D1,D2,responses,s-weight
54,6572,True,0.972013294696808
55,1559,False,0.0
55,12913,True,0.7926572561264038
55,8902,False,0.7521533966064453
56,11153,False,0.7560412883758545
56,209,True,0.8483844995498657
56,16349,False,0.7985946536064148
57,12060,False,0.925023913383484
57,19357,False,0.7185966968536377
57,13302,True,0.966696321964264
58,9328,True,0.9245166778564452
58,20807,False,0.8368197083473206
58,21239,False,0.6706002950668335
59,2162,True,0.7813034057617188
61,433,False,0.0
61,2378,False,0.0
61,20722,False,0.5763844847679138
62,17073,False,0.7257895469665527
62,1671,False,0.65753173828125
62,13600,True,0.7582880854606628
63,16321,False,0.0
63,12675,True,0.6859194040298462
63,17509,False,0.0
64,8391,True,0.9628901481628418
64,18372,False,0.8542591333389282
65,12292,False,0.0
65,11129,True,0.9887787103652954
65,8836,False,0.8736987113952637
66,7661,False,0.7481871843338013
66,13626,False,0.803554356098175
66,3668,True,0.7878013849258423
67,14617,False,0.855583906173706
67,4646,False,0.5641075372695923
67,14615,False,0.8490794897079468
68,1303,False,0.6634637713432312
68,15251,False,0.6708555817604065
69,20427,False,0.8795742988586426
69,14641,False,0.8373349905014038
69,21809,True,0.8398295640945435
70,16952,False,0.0
70,3747,False,0.731444239616394
70,20306,True,0.7947164177894592
71,19038,False,0.0
71,21679,False,0.0
71,5915,False,0.6356791853904724
72,1711,False,0.566138505935669
72,6043,False,0.8756014108657837
72,1989,False,0.0
73,21547,False,0.0
73,19782,True,0.907146155834198
73,7202,False,0.7534950971603394
74,12054,False,0.0
74,14623,False,0.0
74,10382,False,0.688467800617218
75,21613,False,0.0
75,13886,False,0.7233183979988098
75,15871,False,0.7108911275863647
76,19387,False,0.0
76,20515,False,0.0
76,14467,False,0.0
77,9009,False,0.0
77,13395,False,0.0
77,2516,False,0.0
78,8603,False,0.0
78,15544,False,0.0
79,18187,False,0.860483705997467
79,17238,False,0.8473118543624878
79,18495,True,0.8710611462593079
80,6751,False,0.0
80,6526,True,0.9162331819534302
80,17375,False,0.8228527307510376
81,17194,True,0.9603098034858704
82,21003,False,0.796228289604187
82,19292,False,0.7557483315467834
82,7743,True,0.9351820349693298
83,7220,False,0.0
83,21078,False,0.0
83,20992,False,0.0
84,14769,False,0.0
84,9262,False,0.8013970851898193
84,19088,False,0.0
85,9496,False,0.7090332508087158
85,9262,True,0.7649286985397339
85,19088,False,0.0
86,11617,False,0.7898263931274414
86,7610,True,0.8185817003250122
86,9636,False,0.5062263607978821
88,19477,False,0.6067155599594116
88,18980,False,0.7843060493469238
88,3269,True,0.8516591191291809
89,14042,False,0.6449359655380249
89,10105,True,0.6689997911453247
89,2097,False,0.6481789350509644
90,21309,True,0.8503855466842651
90,4403,False,0.6731064915657043
90,20354,False,0.6575042605400085
91,20811,False,0.6792662143707275
91,13412,False,0.7940192818641663
91,17687,True,0.9413028955459596
92,8088,False,0.0
92,10206,False,0.0
93,3294,False,0.5741981863975525
93,8348,False,0.6352179050445557
93,8350,True,0.7943357229232788
94,21060,False,0.6452673673629761
94,6087,False,0.0
94,19078,False,0.6409498453140259
95,14940,False,0.5560721158981323
95,9682,False,0.0
95,10966,True,0.8812771439552307
97,12286,False,0.0
97,15904,True,0.7417738437652588
98,751,False,0.0
98,2775,True,0.6577388048171997
99,6551,True,0.893781304359436
99,4520,False,0.8386653661727905
99,10545,False,0.8926787972450256
100,15194,False,0.8285296559333801
100,15195,False,0.7219756245613098
100,17359,True,0.8438454866409302
101,10615,True,0.8401850461959839
101,13100,False,0.7768737077713013
101,21551,False,0.78508460521698
102,11759,True,0.8781698346138
102,15715,False,0.8653000593185425
102,5737,False,0.8101211786270142
104,11791,True,0.8171402215957642
104,3768,False,0.5883183479309082
104,5756,False,0.6280547380447388
105,7836,True,0.6937700510025024
105,13687,False,0.6861307621002197
105,4773,False,0.7168952226638794
106,9223,False,0.0
106,17912,False,0.0
107,12090,True,0.8778771758079529
107,4082,False,0.8514211773872375
107,13383,False,0.8004627823829651
108,19395,False,0.7269657254219055
108,21709,True,0.8776615262031555
108,21711,False,0.7190643548965454
109,4670,False,0.6112012267112732
109,20132,False,0.6220399141311646
109,5970,False,0.6444286108016968
110,20707,False,0.5762669444084167
110,18068,False,0.6218823194503784
110,20857,False,0.0
111,879,False,0.0
111,8850,False,0.0
111,11163,True,0.6950443983078003
112,5761,False,0.0
112,4233,False,0.0
112,9830,False,0.0
114,9223,True,0.9564387202262878
114,19066,False,0.8297085762023926
114,3497,False,0.0
115,4230,False,0.0
115,3866,False,0.0
115,4229,False,0.0
116,10192,False,0.0
116,6122,False,0.0
116,15862,False,0.0
117,15292,False,0.9104835987091064
117,7323,True,0.9055821299552916
117,15295,False,0.90821635723114
118,17041,True,0.6649854183197021
118,16887,False,0.5182182192802429
118,17815,False,0.503154993057251
119,20772,False,0.7782768607139587
119,21976,False,0.8043662905693054
119,3290,False,0.7761064767837524
120,14795,True,0.8633171319961548
120,5332,False,0.0
120,2669,False,0.0
121,13730,False,0.0
121,21110,False,0.0
121,1501,False,0.0
122,14490,False,0.0
122,15661,True,0.8833793997764587
122,8859,False,0.0
123,20131,False,0.6838208436965942
123,12868,False,0.6867506504058838
123,4194,True,0.6689816117286682
124,10929,False,0.797141969203949
124,10931,True,0.808883011341095
124,8974,False,0.7815523743629456
125,9215,True,0.5939358472824097
125,6164,False,0.5520009398460388
125,12735,False,0.5455316305160522
126,21436,False,0.0
126,2803,False,0.0
126,1555,True,0.909093141555786
127,17577,True,0.675343930721283
127,7904,False,0.6466981172561646
127,8483,False,0.6134320497512817
128,10640,False,0.8053390979766846
128,5324,False,0.0
128,2701,True,0.8273293375968933
129,10654,False,0.7465041875839233
129,8121,True,0.7846832871437073
129,8638,False,0.6344927549362183
130,9890,True,0.8347246646881104
130,6836,False,0.8111124038696289
130,14783,False,0.8029454350471497
131,15334,False,0.5693025588989258
131,3370,False,0.0
131,5595,True,0.7972722053527832
132,21615,False,0.553686261177063
133,18758,True,0.6172589063644409
134,9520,False,0.7256168723106384
134,15451,False,0.7281192541122437
134,3740,True,0.8239195942878723
135,15301,False,0.7393175363540649
136,2576,True,0.9182851910591124
136,12581,False,0.8815529942512512
136,613,False,0.9092954993247986
137,12747,False,0.0
137,19728,False,0.8254627585411072
137,20841,False,0.0
138,11468,True,0.8498383164405823
139,14020,False,0.0
139,21687,False,0.6582426428794861
139,2069,False,0.0
140,13715,False,0.8462120294570923
140,11756,False,0.7327443361282349
140,11757,False,0.8498868942260742
141,7856,False,0.0
141,8172,False,0.0
141,2644,False,0.7640775442123413
143,15610,False,0.5908434391021729
143,18949,False,0.4865939617156982
143,16495,False,0.0
145,4537,False,0.664467990398407
145,8602,True,0.9201010465621948
145,10613,False,0.7991372346878052
146,12097,True,0.8402777314186096
146,20544,False,0.0
146,20185,False,0.6590555906295776
147,2234,False,0.4683818817138672
147,14094,False,0.0
147,21192,True,0.874894380569458
148,16398,False,0.8444756865501404
148,16350,True,0.8511385321617126
148,18936,False,0.8281828761100769
149,21823,False,0.624868631362915
149,19030,True,0.7995561957359314
149,21714,False,0.6488655805587769
150,21709,False,0.0
150,1288,False,0.0
150,5836,False,0.0
151,14577,False,0.7547236680984497
151,6619,True,0.799239993095398
151,691,False,0.7668150067329407
152,13126,False,0.0
153,3766,False,0.0
153,17500,False,0.0
154,14666,False,0.0
154,16767,False,0.6410516500473022
154,16442,False,0.7605395913124084
155,3446,True,0.9028557538986206
155,14647,False,0.0
157,18569,False,0.0
157,16205,True,0.911911129951477
157,17960,False,0.5246599912643433
158,20459,False,0.6164979934692383
158,12675,False,0.0
158,12342,False,0.5883908867835999
159,20821,False,0.8730453252792358
159,18358,False,0.0
159,9709,True,0.7230294942855835
160,985,True,0.8534848093986511
160,17734,False,0.0
160,8085,False,0.0
162,18348,True,0.8896434307098389
162,18406,False,0.0
162,9494,False,0.0
163,9824,False,0.8257655501365662
163,123,True,0.8264177441596985
163,12528,False,0.0
164,18937,True,0.9299709796905518
164,15897,False,0.0
164,15832,False,0.0
165,16852,False,0.0
165,5411,False,0.0
165,16256,False,0.0
166,12781,True,0.989913046360016
166,14680,False,0.9636163711547852
167,8976,False,0.701289713382721
167,10939,False,0.6976527571678162
167,4930,False,0.655057430267334
168,12248,False,0.5759566426277161
168,20286,True,0.7103137969970703
168,18983,False,0.5591550469398499
169,20035,True,0.6698363423347473
170,4112,False,0.7022036910057068
170,8074,False,0.6342664957046509
170,8126,False,0.7130293846130371
171,12028,False,0.0
172,1152,False,0.7626945972442627
172,9213,True,0.7736530303955078
173,16412,False,0.5385908484458923
173,1249,True,0.8400111794471741
173,20474,False,0.0
174,12978,False,0.0
174,12474,False,0.0
174,10138,False,0.0
175,20939,False,0.4809702038764953
175,5431,True,0.7302151322364807
175,6876,False,0.0
176,4854,True,0.8148810863494873
176,20341,False,0.0
176,475,False,0.0
177,13618,False,0.6073096394538879
177,6961,False,0.815183162689209
177,10949,False,0.7196429371833801
178,16537,False,0.6592469215393066
178,19149,True,0.8213314414024353
178,16536,False,0.665224552154541
179,8545,True,0.7113136053085327
179,6482,False,0.6719344258308411
179,12525,False,0.6886758804321289
180,4670,False,0.7282034158706665
180,20132,False,0.6282680630683899
180,5970,False,0.6961616277694702
181,12012,True,0.9158297777175904
181,8829,False,0.0
181,3981,False,0.8244580030441284
182,7399,True,0.7798070907592773
182,7401,False,0.6963141560554504
182,11385,False,0.7336265444755554
183,2534,False,0.6142177581787109
183,1402,False,0.6981703042984009
184,2959,True,0.9752034544944764
184,18874,False,0.852251410484314
184,17736,False,0.6524689197540283
185,19387,False,0.0
185,20515,False,0.0
185,14467,False,0.0
186,1928,True,0.8079745769500732
186,9898,False,0.0
186,10172,False,0.5347766876220703
187,14759,False,0.8488020896911621
188,2592,False,0.6231793165206909
188,17020,False,0.6572376489639282
188,9978,True,0.6657826900482178
189,148,False,0.5506772398948669
189,3337,False,0.849439263343811
189,17487,False,0.5954235196113586
190,7523,False,0.551013708114624
190,19649,False,0.0
191,5169,False,0.9126330614089966
191,1243,True,0.9170478582382202
191,11197,False,0.8157527446746826
192,20900,False,0.0
192,11131,True,0.831223726272583
193,20900,False,0.0
193,19880,True,0.8865709900856018
194,20939,False,0.6992067694664001
194,5431,False,0.0
194,6876,True,0.8837648630142212
195,1647,False,0.7832293510437012
195,13143,True,0.8657451272010803
195,11254,False,0.8059839010238647
196,13208,False,0.0
196,21969,False,0.0
196,19594,False,0.0
197,19804,False,0.0
197,19053,False,0.0
197,12956,False,0.0
201,20923,False,0.0
201,1232,False,0.0
201,21085,True,0.8529078960418701
202,2447,True,0.8763129115104675
202,7497,False,0.7036163806915283
202,11491,False,0.6160861253738403
203,3336,False,0.485126793384552
203,18053,False,0.0
203,9398,False,0.6920339465141296
204,2306,True,0.8332618474960327
204,285,False,0.0
205,10648,False,0.0
205,714,False,0.0
205,10517,True,0.958919644355774
206,10680,False,0.7495729923248291
206,15467,False,0.0
208,6711,False,0.850921094417572
208,12738,True,0.8332586288452148
208,6710,False,0.8010410070419312
209,18713,True,0.8520581722259521
209,2398,False,0.7146071791648865
209,20929,False,0.738700270652771
210,21483,False,0.6155333518981934
210,11658,False,0.0
210,19634,False,0.0
211,16586,False,0.0
211,16307,False,0.0
211,400,True,0.8740875124931335
213,7531,True,0.9023340940475464
214,14298,False,0.0
214,6315,False,0.0
214,15296,False,0.0
215,10600,False,0.9358633756637572
215,6601,True,0.995690643787384
215,10598,False,0.907657027244568
216,17033,False,0.0
216,1952,False,0.0
216,15764,False,0.0
217,5274,True,0.8478937745094299
218,5046,True,0.872901201248169
218,20085,False,0.8265556693077087
218,20398,False,0.8388134241104126
219,8696,True,0.918574333190918
219,730,False,0.8951953053474426
219,2725,False,0.9053815007209778
220,1071,False,0.5629124641418457
220,14095,True,0.4642530679702759
220,9038,False,0.5315365195274353
221,9431,False,0.6112349033355713
221,9446,False,0.0
221,16624,True,0.8912567496299744
222,13315,False,0.5905998945236206
222,1354,True,0.9196664094924928
222,17534,False,0.6836633086204529
223,13955,False,0.7761499881744385
223,13956,False,0.7495085000991821
223,11996,False,0.81315016746521
224,21724,True,0.674065351486206
224,19816,False,0.0
224,19489,False,0.0
225,12627,True,0.9488497972488404
225,10571,False,0.8273081183433533
225,107,False,0.9278848171234132
226,18874,False,0.7692346572875977
226,18373,False,0.6843991875648499
226,15314,True,0.8418867588043213
228,20215,False,0.0
228,21920,False,0.5917367339134216
229,13258,True,0.9188096523284912
229,11249,False,0.8968037962913513
229,3282,False,0.882793128490448
230,11598,False,0.0
231,10817,False,0.0
231,10436,True,0.8492833375930786
232,16219,False,0.0
232,7483,False,0.0
234,16289,True,0.7078108787536621
234,17805,False,0.7547170519828796
234,4268,False,0.6565555334091187
235,5958,False,0.7605591416358948
235,5959,False,0.750322163105011
235,21783,True,0.935287594795227
236,19949,False,0.7299961447715759
236,20342,True,0.8527431488037109
236,18823,False,0.7268474102020264
237,20349,False,0.7822570204734802
237,20342,False,0.8008841872215271
237,11722,False,0.6798646450042725
238,14451,False,0.8710356950759888
238,4451,True,0.8775641322135925
238,12532,False,0.8750888109207153
239,10616,False,0.7129757404327393
239,10617,True,0.9493396878242492
239,8651,False,0.7353839874267578
240,11881,False,0.0
240,15549,False,0.0
240,3594,False,0.0
241,6970,False,0.6487927436828613
241,13813,False,0.6871073842048645
241,7882,False,0.0
242,11691,True,0.6549490094184875
242,10180,False,0.6271847486495972
243,10719,False,0.0
243,13747,False,0.909468412399292
243,14982,False,0.0
244,15690,False,0.3287851810455322
244,14848,False,0.0
244,8414,False,0.0
245,5240,False,0.0
245,4172,False,0.0
246,9922,False,0.6093120574951172
246,13589,True,0.8986032009124756
246,19031,False,0.89035564661026
247,18804,False,0.5271620750427246
247,6659,True,0.6328308582305908
247,18574,False,0.5457691550254822
248,1688,True,0.9133321046829224
248,9675,False,0.8891112804412842
248,11662,False,0.8727085590362549
249,18655,True,0.6075496077537537
250,19805,False,0.0
250,17125,False,0.0
250,15919,False,0.0
251,15557,True,0.5382730960845947
251,10027,False,0.0
251,15256,False,0.0
252,11610,False,0.0
252,11620,False,0.0
252,7594,False,0.0
253,3742,False,0.8117290139198303
253,5856,False,0.0
253,9229,False,0.6810846328735352
254,19933,False,0.0
254,11876,False,0.4921671748161316
254,19233,False,0.0
255,1856,False,0.0
255,20792,False,0.0
255,2964,True,0.7927538156509399
256,14186,False,0.0
256,970,False,0.7921561598777771
256,11611,False,0.0
257,13274,False,0.0
257,16548,False,0.0
257,9990,True,0.898025631904602
258,19803,False,0.0
258,17866,False,0.6111443638801575
258,10646,True,0.9082232117652892
259,21797,False,0.6774808764457703
259,20112,False,0.7646817564964294
259,10734,True,0.8617818355560303
260,13745,False,0.6033111810684204
260,13123,False,0.0
260,3777,True,0.612816333770752
261,3238,False,0.7145880460739136
261,5192,True,0.881893515586853
261,154,False,0.7756751775741577
262,21787,False,0.0
262,2910,False,0.0
262,19167,False,0.0
263,18566,False,0.0
263,2836,False,0.0
264,11975,False,0.4695311784744262
264,13163,False,0.0
264,16640,True,0.8687097430229187
265,3518,False,0.8524141907691956
265,20891,False,0.8397847414016724
265,11511,False,0.6072417497634888
266,9654,False,0.6945185661315918
266,14829,True,0.94188392162323
266,2949,False,0.8585772514343262
267,16259,False,0.6589980125427246
267,11315,False,0.6167349219322205
267,7078,False,0.0
268,14761,False,0.0
268,10824,False,0.0
268,6812,False,0.0
269,7727,False,0.0
269,4946,False,0.574222207069397
269,3764,False,0.4579802751541137
270,21190,False,0.0
270,12436,False,0.0
270,16168,False,0.0
271,5454,False,0.0
271,4007,False,0.0
271,3244,False,0.0
272,12312,False,0.6562001705169678
272,3965,True,0.9730138778686525
274,15492,False,0.0
274,4332,False,0.0
274,68,False,0.8740938901901245
275,16581,False,0.7408914566040039
275,20623,True,0.9203373789787292
276,16049,False,0.0
276,15426,True,0.9318763613700868
276,16047,False,0.8098171353340149
277,2738,True,0.8247759342193604
277,747,False,0.8188062906265259
277,2739,False,0.8297516107559204
278,19779,True,0.8884637951850891
278,20067,False,0.8442099094390869
279,21299,False,0.6079734563827515
279,5008,False,0.5102248191833496
279,20375,False,0.0
280,15466,False,0.0
280,2041,False,0.0
280,1397,False,0.0
281,7824,True,0.9668303728103638
281,60,False,0.8811178207397461
281,20258,False,0.922806978225708
282,21380,False,0.6354265213012695
282,20586,False,0.7408785820007324
282,9774,False,0.5130594968795776
283,14281,False,0.0
283,14068,False,0.6743367314338684
283,1445,False,0.5877746343612671
284,14570,False,0.9089866280555724
284,19549,True,0.8734762668609619
284,2682,False,0.6004678010940552
285,22038,False,0.0
285,5539,False,0.0
285,18175,False,0.0
286,18626,True,0.8521417379379272
286,21414,False,0.0
286,18428,False,0.0
287,13772,False,0.0
287,3925,True,0.8636268973350525
287,19434,False,0.8862296342849731
288,17747,False,0.0
288,17855,True,0.7160379886627197
289,18559,True,0.8250858783721924
289,16071,False,0.0
290,20220,False,0.8666142821311951
290,15478,True,0.8738473653793335
290,12717,False,0.0
292,14489,False,0.8623930215835571
292,1040,False,0.0
292,4497,True,0.876458466053009
293,6336,False,0.0
293,1140,False,0.0
294,19911,True,0.9621504545211792
295,8144,False,0.0
295,8986,False,0.0
296,16419,False,0.0
296,15437,False,0.0
296,9501,False,0.0
297,21190,False,0.0
297,3706,False,0.832186222076416
297,15653,True,0.9752265810966492
298,15565,False,0.0
298,3764,False,0.4566355943679809
298,4946,False,0.4569796323776245
299,12296,False,0.0
299,10218,False,0.7612117528915405
299,4644,True,0.8025065064430237
300,18627,False,0.0
300,394,False,0.0
300,18015,False,0.0
301,19298,False,0.0
301,14971,False,0.0
302,982,False,0.0
302,16641,True,0.8823539614677429
302,16807,False,0.8625103831291199
303,12936,False,0.7623814344406128
303,19299,True,0.9799046516418456
303,14840,False,0.0
304,20180,False,0.7417014241218567
304,19884,True,0.8391858339309692
304,18391,False,0.7171640396118164
305,5266,False,0.8838793039321899
305,13308,False,0.8808646202087402
305,9323,True,0.8859188556671143
306,21886,True,0.8547495603561401
306,19168,False,0.8530991077423096
307,10209,True,0.8782724142074585
307,20104,False,0.6033349633216858
307,2229,False,0.7094204425811768
308,8239,False,0.8097286224365234
308,2272,False,0.0
309,14785,False,0.0
309,19291,True,0.7487948536872864
310,18273,False,0.0
310,17058,False,0.0
310,5057,False,0.0
311,19429,False,0.0
311,6539,False,0.0
311,8237,False,0.0
312,11287,False,0.7148990631103516
312,13298,False,0.948906421661377
312,13299,True,0.9726848602294922
313,20886,False,0.0
313,11259,False,0.0
313,8870,True,0.7566036581993103
314,2614,False,0.0
314,11944,False,0.0
314,13899,False,0.5075801610946655
315,1727,False,0.8967875242233276
315,7705,True,0.9279127717018129
315,13661,False,0.8546892404556274
316,11648,False,0.5179568529129028
316,2851,False,0.4986728429794311
317,5550,False,0.73166823387146
317,3528,False,0.5954219102859497
317,1082,True,0.5955659747123718
318,16540,False,0.6652324795722961
318,8299,False,0.7055928707122803
318,18108,False,0.7285131216049194
319,21483,True,0.969957947731018
319,1792,False,0.7425776720046997
319,11658,False,0.5308809280395508
320,13393,False,0.8683068156242371
320,17356,False,0.7316246628761292
320,8390,False,0.7942482829093933
321,14288,False,0.0
321,20697,True,0.682120680809021
321,4116,False,0.0
322,13274,False,0.0
322,17651,False,0.0
322,9990,False,0.8922971487045288
323,18470,False,0.0
323,1244,True,0.811319887638092
324,8519,True,0.9353162050247192
324,21543,False,0.9731661677360536
324,556,False,0.9298308491706848
325,7854,False,0.6536811590194702
325,6893,False,0.694203794002533
325,12927,False,0.5697799324989319
326,14980,False,0.0
326,18071,False,0.0
326,16656,False,0.0
327,13966,False,0.0
327,17367,False,0.0
327,5077,False,0.0
328,14369,True,0.7474544644355774
328,8728,False,0.0
328,14351,False,0.7290525436401367
329,20518,False,0.663727879524231
329,7314,True,0.8559883832931519
329,20422,False,0.6379681825637817
330,1599,False,0.7706578969955444
330,13536,True,0.907685399055481
330,16952,False,0.7196615934371948
331,10967,False,0.0
331,4516,False,0.0
331,1045,False,0.0
332,18497,False,0.0
332,866,False,0.0
332,5332,False,0.0
333,3710,True,0.8141503930091858
333,13940,False,0.0
333,13495,False,0.0
334,14161,False,0.5972369909286499
334,22036,False,0.5821255445480347
334,10661,True,0.8079729676246643
335,9511,False,0.0
335,13304,False,0.0
335,997,False,0.0
336,20174,True,0.8542596101760864
336,5332,False,0.6453017592430115
336,7237,False,0.8316398859024048
337,21228,False,0.0
337,6115,True,0.809360921382904
337,20538,False,0.7013896703720093
338,14693,False,0.0
338,2092,False,0.0
338,21394,True,0.6567053198814392
339,13561,False,0.8737203478813171
339,15540,True,0.8799089193344116
339,16077,False,0.8858845233917236
340,12267,False,0.8476696014404297
340,20607,False,0.8529192209243774
340,18622,True,0.8817847967147827
341,16061,False,0.0
341,19655,False,0.587812066078186
341,14069,False,0.0
342,13307,False,0.9352725148200988
342,21065,False,0.9453643560409546
342,9325,False,0.936926007270813
343,20319,False,0.6551885604858398
343,9820,False,0.6724473834037781
344,12306,False,0.6914436221122742
344,20879,False,0.6910998821258545
344,7174,False,0.0
345,9839,False,0.6976649165153503
345,18387,False,0.0
345,8386,True,0.8865189552307129
346,8304,True,0.9519314169883728
346,379,False,0.9091679453849792
347,8615,False,0.0
347,14458,True,0.8158549070358276
347,1852,False,0.0
348,19614,False,0.923295557498932
348,11140,False,0.9157811403274536
348,1189,True,0.934514820575714
349,4880,False,0.5930997133255005
350,14093,False,0.0
350,17758,False,0.0
350,20880,True,0.6020680665969849
351,10048,True,0.7730982899665833
352,2353,False,0.5694100856781006
352,8746,False,0.0
352,17173,True,0.8544203042984009
353,14169,False,0.7220543026924133
353,14170,False,0.5991730690002441
353,17904,False,0.7585316896438599
354,18425,True,0.8171260356903076
354,16760,False,0.7419109344482422
355,16170,False,0.0
355,19958,False,0.5666148066520691
355,2378,False,0.0
356,21591,True,0.8970100283622742
356,15093,False,0.5749971270561218
356,19794,False,0.0
357,9681,False,0.8104737997055054
357,7658,False,0.7062907218933105
357,20629,True,0.8616273403167725
358,9399,False,0.6822811961174011
358,21637,True,0.7003177404403687
358,9398,False,0.6725736260414124
359,4632,False,0.0
359,1705,False,0.0
359,8354,False,0.0
360,19150,False,0.8623394966125488
360,11566,True,0.92742121219635
362,16307,True,0.7701879143714905
362,21921,False,0.534375011920929
362,3235,False,0.7396467924118042
363,6319,False,0.0
363,4641,False,0.5990426540374756
363,7131,False,0.586475670337677
364,18906,False,0.6949436664581299
364,20463,False,0.5942418575286865
364,21859,False,0.7017886638641357
365,10783,False,0.4237553179264068
366,9375,False,0.7343919277191162
366,11336,False,0.7057980298995972
366,21608,False,0.7319372892379761
367,4878,False,0.0
367,11569,False,0.0
367,9591,False,0.0
368,4851,False,0.0
368,8037,False,0.0
368,9390,False,0.0
370,13846,False,0.8072401285171509
370,15071,True,0.9099999070167542
370,21042,False,0.8506930470466614
371,20390,False,0.6251952648162842
371,20415,False,0.5969411134719849
371,20962,False,0.0
372,10409,False,0.6022675037384033
372,8437,True,0.6089978814125061
372,10438,False,0.5797048211097717
373,11514,False,0.0
373,5931,False,0.0
373,14208,False,0.0
374,16259,False,0.5221775770187378
374,11315,False,0.4797517657279968
374,16335,False,0.4652397036552429
375,19868,False,0.6469671726226807
375,9081,False,0.6968632936477661
375,5041,True,0.8126340508460999
376,3374,False,0.8475942611694336
376,10872,False,0.0
376,9389,True,0.8992490768432617
377,17170,False,0.699295699596405
377,8328,True,0.775601863861084
377,17476,False,0.6693466901779175
378,16907,False,0.8429479598999023
378,6529,False,0.0
378,21690,True,0.970410704612732
379,20295,False,0.0
379,68,False,0.5917408466339111
379,11966,False,0.0
380,19877,False,0.0
380,13876,False,0.0
380,14231,False,0.0
381,320,False,0.7265291810035706
381,18533,False,0.5792217254638672
381,17623,True,0.7339977025985718
382,4487,False,0.7793683409690857
382,19784,False,0.7821266651153564
382,12582,True,0.8113174438476562
383,14066,False,0.0
383,17627,False,0.0
383,17013,False,0.0
