,D1,D2,responses
167,227,5641,True
168,228,1684,False
169,228,1169,False
170,228,5831,False
171,228,7424,False
172,228,4295,False
173,241,7734,False
174,241,4592,False
175,241,6125,False
176,241,1843,False
177,246,7791,True
178,246,1012,True
179,247,5396,True
180,247,364,True
181,247,4174,True
182,247,7748,False
183,247,5785,True
184,247,5028,True
185,250,7622,True
186,251,807,False
187,251,271,False
188,252,231,False
189,253,5217,False
190,255,1024,True
191,260,804,True
192,262,1949,True
193,266,5162,False
194,266,3158,False
195,269,3896,False
196,269,3354,False
197,271,37,False
198,276,807,True
199,276,271,False
200,276,1100,True
201,278,616,False
202,281,453,False
203,283,5969,False
204,283,287,False
205,283,5136,True
206,283,2953,True
207,284,6333,False
208,284,3904,False
209,284,5330,False
210,284,5992,True
211,287,6532,False
212,287,4684,False
213,287,7624,False
214,287,5966,False
215,288,2833,True
216,290,929,False
217,292,1200,True
218,294,3134,False
219,295,1496,True
220,298,502,True
221,302,6412,True
222,306,2394,False
223,306,7440,True
224,307,5821,False
225,311,1710,False
226,311,6872,False
227,311,5631,False
228,312,7762,True
229,312,3036,False
230,312,6029,False
231,313,204,True
232,317,7379,True
233,318,4882,False
234,319,7440,False
235,321,4688,False
236,322,5650,True
237,327,1974,True
238,328,4178,False
239,337,3214,False
240,339,242,True
241,340,5516,True
242,341,4870,True
243,341,6543,True
244,345,6063,False
245,345,5618,True
246,345,1476,True
247,346,2091,True
248,348,4444,True
249,350,7599,False
250,350,7276,False
251,352,885,True
252,354,2260,False
253,355,5339,True
254,355,6906,False
255,357,6471,False
256,357,4601,False
257,363,3214,True
258,367,6190,False
259,367,6047,True
260,368,479,False
261,369,5087,True
262,372,6470,False
263,372,6607,True
264,372,5771,False
265,372,4222,False
266,373,1474,True
267,374,6651,True
268,374,6262,True
269,374,5381,True
270,379,5664,False
271,380,938,False
272,387,7623,True
273,388,783,True
274,389,6826,False
275,390,3905,True
276,392,544,True
277,397,453,True
278,405,349,True
279,411,7424,False
280,411,5831,False
281,411,2378,False
282,411,4295,False
283,412,6314,False
284,412,7229,False
285,414,5962,False
286,414,2901,False
287,418,6138,True
288,418,6546,False
289,421,2886,False
290,426,5423,True
291,434,504,False
292,434,185,False
293,434,5010,True
294,436,7442,False
295,436,7573,False
296,437,231,True
297,439,434,False
298,442,2686,False
299,442,2174,False
300,452,7800,False
301,452,5615,False
302,452,3664,False
303,452,2276,False
304,454,5828,False
305,454,5191,False
306,454,516,False
307,454,7639,False
308,455,3038,False
309,457,1474,False
310,459,2152,True
311,461,2498,False
312,461,5002,False
313,461,344,True
314,463,2693,True
315,464,7687,True
316,473,3997,False
317,476,4922,False
318,477,1902,True
319,480,6799,True
320,481,5348,False
321,481,5399,False
322,481,6918,False
323,481,5925,False
324,481,4486,False
325,481,1328,True
326,483,2616,False
327,485,7094,False
328,486,5286,True
329,487,5508,True
330,490,5144,False
331,490,7752,False
332,490,46,True
333,492,4953,True
334,494,7569,False
335,494,7807,False
336,494,613,True
337,495,4028,True
338,495,4792,False
339,500,7436,True
340,501,6048,False
341,502,3342,False
342,504,7623,True
343,509,1873,True
344,510,4686,False
345,510,5979,True
346,519,7252,False
347,520,164,True
348,520,1720,True
349,522,527,True
350,523,726,True
351,523,7311,True
352,523,6911,False
353,524,5394,True
354,525,5652,True
355,527,1253,True
356,527,1778,True
357,527,4417,False
358,529,203,False
359,531,5671,True
360,537,6873,True
361,539,6961,True
362,539,6864,True
363,540,1014,False
364,541,5969,False
365,541,5136,False
366,543,2741,True
367,545,2510,False
368,546,4589,False
369,550,7674,True
370,551,7763,True
371,554,6333,False
372,555,6932,True
373,557,3628,False
374,557,5051,False
375,561,7316,False
376,562,4479,False
377,564,7775,True
378,564,7025,True
379,564,5383,False
380,564,6633,True
381,566,3414,False
382,566,5650,False
383,566,7280,False
384,567,7632,True
385,569,3508,True
386,572,7361,True
387,572,7516,False
388,576,2520,True
389,581,2454,True
390,582,5368,False
391,585,3025,True
392,585,7273,False
393,585,4601,False
394,588,3652,True
395,588,4170,False
396,588,2652,False
397,588,2628,False
398,589,7262,True
399,590,713,True
400,595,5224,False
401,600,7340,True
402,602,6500,True
403,604,4645,False
404,604,6221,True
405,608,6064,False
406,608,7672,False
407,608,2991,False
408,608,3495,False
409,608,255,False
410,608,7642,False
411,608,417,False
412,608,7318,False
413,609,7662,False
414,609,7781,False
415,609,6479,False
416,609,6001,False
417,609,2122,False
418,612,4083,False
419,616,2176,True
420,617,4207,False
421,617,6048,False
422,618,1218,True
423,619,7069,True
424,620,3990,True
425,622,5948,False
426,622,3214,False
427,625,7499,False
428,625,1631,False
429,625,4714,False
430,625,2248,True
431,626,6471,False
432,630,4738,False
433,631,6913,False
434,631,2627,True
435,631,7304,False
436,631,3016,True
437,631,2247,True
438,633,1724,False
439,634,3673,True
440,634,4148,False
441,636,5339,False
442,636,3355,False
443,636,6910,False
444,636,4796,False
445,636,6339,True
446,638,5970,False
447,639,1573,False
448,639,5234,True
449,640,7602,False
450,643,1898,True
451,644,7690,True
452,645,5963,True
453,649,6479,True
454,649,2187,False
455,649,4935,True
456,651,4312,True
457,654,693,True
458,654,2323,False
459,654,1834,False
460,654,4025,False
461,656,1551,True
462,656,4781,False
463,662,6232,False
464,663,3831,False
465,663,3214,True
466,663,5707,True
467,667,6888,True
468,668,3205,True
469,669,7791,False
470,669,7484,False
471,670,6441,True
472,671,4169,False
473,672,956,True
474,675,2313,False
475,675,7228,True
476,675,7297,True
477,675,7638,False
478,675,6210,True
479,675,7160,False
480,675,6447,False
481,675,6059,False
482,677,1274,False
483,677,1679,False
484,677,6673,False
485,677,1869,False
486,679,7166,True
487,680,7415,False
488,680,3134,False
489,680,3216,False
490,683,2725,False
491,683,688,True
492,686,3319,True
493,690,1026,False
494,690,5547,True
495,690,4312,False
496,691,7032,False
497,691,2566,True
498,693,7379,True
499,693,3537,False
500,701,1264,True
501,701,3006,False
502,701,3808,True
503,702,4483,True
504,703,7562,False
505,705,7207,False
506,707,2761,True
507,716,1771,True
508,717,7628,True
509,721,5108,False
510,722,6403,False
511,722,5092,False
512,724,3761,False
513,725,7175,True
514,728,4195,False
515,728,669,False
516,728,2187,False
517,731,7359,True
518,733,5474,True
519,733,2106,True
520,734,7508,True
521,735,3207,True
522,737,2171,True
523,738,238,False
524,740,7397,False
525,743,3663,False
526,743,6404,True
527,744,5387,True
528,744,7281,False
529,744,7487,False
530,745,2511,True
531,745,7490,True
532,745,2681,True
533,752,6401,False
534,753,3528,False
535,754,4079,True
536,755,7199,True
537,756,4264,False
538,756,5495,True
539,756,2051,True
540,757,6405,False
541,758,453,True
542,759,262,True
543,760,5559,False
544,760,458,False
545,764,3413,False
546,764,1723,False
547,764,5559,False
548,764,838,True
549,764,3879,False
550,767,7255,True
551,768,5414,True
552,768,7679,True
553,768,5784,False
554,773,7356,True
555,774,904,False
556,778,4491,True
557,779,90,False
558,779,213,False
559,781,5613,True
560,781,4074,False
561,786,782,True
562,788,7804,False
563,789,337,True
564,791,5097,False
565,791,639,False
566,792,2511,True
567,792,2685,False
568,798,930,True
569,805,6912,False
570,806,2349,False
571,813,3836,False
572,819,6512,False
573,819,6186,True
574,821,4793,True
575,823,358,True
576,823,3402,False
577,828,7115,True
578,828,2671,True
579,829,6174,True
580,832,4409,False
581,833,283,True
582,834,3689,False
583,836,5638,False
584,837,1673,True
585,837,7598,False
586,837,6332,False
587,837,7425,False
588,837,7657,False
589,843,7731,True
590,843,2697,True
591,844,6858,False
592,845,201,False
593,850,226,True
594,851,6679,False
595,852,6576,True
596,852,7786,False
597,853,5684,True
598,854,3537,False
599,854,208,True
600,854,108,True
601,854,404,True
602,855,5712,True
603,855,7398,False
604,855,3908,False
605,855,4854,True
606,855,2201,False
607,859,2601,True
608,859,7504,False
609,862,7801,False
610,862,5422,False
611,862,7006,True
612,867,4112,False
613,867,6282,False
614,874,1426,True
615,874,711,False
616,874,7257,False
617,874,7516,False
618,878,5963,False
619,881,4230,True
620,882,6858,True
621,883,7508,True
622,884,3437,False
623,885,2741,True
624,885,2946,False
625,886,3659,False
626,887,6833,True
627,888,6471,False
628,895,6258,False
629,895,4252,True
630,895,4180,False
631,896,115,True
632,898,68,True
633,898,98,True
634,905,3831,False
635,905,3214,False
636,907,7533,False
637,907,7804,False
638,913,6564,False
639,915,6701,False
640,916,6772,False
641,916,167,False
642,917,7223,False
643,917,7667,False
644,917,4382,True
645,917,1401,False
646,918,6334,False
647,918,3048,False
648,918,165,True
649,918,1583,False
650,919,2394,False
651,919,7762,True
652,919,1617,True
653,919,7191,False
654,920,5652,False
655,928,2174,False
656,929,3349,False
657,931,278,True
658,932,5376,True
659,932,7356,False
660,934,2872,True
661,936,5331,False
662,937,4944,False
663,938,479,False
664,939,1436,True
665,939,5947,False
666,939,1767,False
667,939,7743,False
668,940,6457,False
669,948,3326,True
670,948,976,True
671,948,5652,True
672,953,3520,True
673,953,6739,True
674,955,844,True
675,957,7448,False
676,958,7730,False
677,958,1322,True
678,960,2930,True
679,963,896,True
680,965,3979,False
681,968,1285,False
682,968,2155,True
683,969,4389,False
684,969,6424,False
685,973,5387,False
686,973,1988,False
687,973,1855,False
688,973,4110,False
689,973,681,False
690,973,6709,False
691,973,3108,False
692,977,4592,True
693,980,5160,False
694,982,4441,True
695,989,7628,True
696,990,1206,False
697,1000,3577,True
698,1003,281,False
699,1003,7638,False
700,1006,5869,True
701,1009,6975,True
702,1011,7696,True
703,1012,4287,True
704,1013,27,False
705,1015,1562,True
706,1019,584,False
707,1019,2410,False
708,1021,7264,True
709,1025,7261,True
710,1028,54,True
711,1028,1629,True
712,1028,621,True
713,1032,6537,True
714,1036,61,False
715,1038,7627,True
716,1038,2830,False
717,1040,5970,False
718,1043,5948,True
719,1045,5305,True
720,1049,3882,True
721,1055,6494,True
722,1058,5642,True
723,1059,6949,True
724,1059,1014,False
725,1060,7743,True
726,1065,2580,False
727,1067,353,True
728,1073,5414,False
729,1073,7679,False
730,1076,3351,False
731,1077,7639,False
732,1082,2359,False
733,1082,1255,False
734,1087,5882,True
735,1087,4347,True
736,1087,6911,True
737,1089,693,True
738,1089,3106,False
739,1089,2266,True
740,1091,290,True
741,1092,2327,True
742,1093,6138,True
743,1096,7717,False
744,1096,5607,False
745,1102,1340,True
746,1104,6787,False
747,1108,2575,False
748,1109,2276,True
749,1111,7628,True
750,1112,3166,True
751,1114,61,True
752,1115,157,False
753,1115,2669,True
754,1118,5340,False
755,1120,640,False
756,1121,1733,True
757,1127,6258,False
758,1127,5078,False
759,1127,6728,False
760,1127,608,False
761,1128,4864,False
762,1129,3540,False
763,1129,3434,False
764,1131,1509,True
765,1131,7804,False
766,1131,652,True
767,1135,5079,False
768,1135,3019,False
769,1139,7562,False
770,1139,1305,True
771,1142,4084,True
772,1142,7203,True
773,1142,7673,True
774,1143,4509,False
775,1143,7736,True
776,1143,4555,True
777,1145,5182,True
778,1147,3864,True
779,1148,2462,True
780,1161,333,True
781,1162,4941,False
782,1168,7245,True
783,1169,2359,True
784,1169,3369,False
785,1169,1801,False
786,1169,1599,True
787,1172,5133,True
788,1172,3761,True
789,1174,7281,False
790,1174,6347,False
791,1174,6175,False
792,1178,4266,False
793,1182,7308,False
794,1186,7510,True
795,1189,24,False
796,1196,4986,False
797,1196,489,False
798,1196,4780,False
799,1196,7053,False
800,1198,690,False
801,1202,2573,True
802,1202,1386,False
803,1202,7103,False
804,1209,2725,False
805,1211,3563,False
806,1211,1468,False
807,1212,1915,True
808,1213,7496,True
809,1216,5735,True
810,1219,2464,True
811,1223,2786,True
812,1223,554,True
813,1224,1246,False
814,1227,2924,True
815,1228,6701,True
816,1228,671,True
817,1234,3754,True
818,1234,4234,False
819,1236,7048,False
820,1237,4260,False
821,1239,5579,False
822,1241,27,True
823,1242,7580,True
824,1242,6334,False
825,1242,3048,False
826,1242,1583,False
827,1245,6672,True
828,1246,6249,False
829,1247,5899,False
830,1248,2489,False
831,1248,3175,False
832,1249,7447,True
833,1250,2686,False
834,1250,6801,False
835,1251,4981,True
836,1251,471,True
837,1251,4240,False
838,1251,1206,True
839,1251,3807,False
840,1251,5939,False
841,1252,4260,False
842,1252,4842,True
843,1253,3390,False
844,1255,7558,True
845,1256,5836,False
846,1256,938,False
847,1258,6667,False
848,1258,6284,False
849,1260,4552,True
850,1262,5298,True
851,1264,5742,True
852,1264,3051,False
853,1266,4132,False
854,1267,1610,True
855,1267,306,False
856,1272,2794,True
857,1272,5831,False
858,1275,3111,False
859,1276,388,True
860,1276,2502,False
861,1276,1009,False
862,1276,3530,False
863,1276,7769,False
864,1277,479,True
865,1277,1337,True
866,1279,4083,False
867,1281,2017,True
868,1282,2392,False
869,1283,3113,False
870,1287,2826,True
871,1287,4314,True
872,1287,6628,True
873,1287,2559,True
874,1287,6697,False
875,1287,2119,False
876,1288,4950,True
877,1289,4006,False
878,1290,1403,False
879,1290,4775,False
880,1290,1290,False
881,1291,6640,False
882,1292,5366,True
883,1293,61,False
884,1293,2450,False
885,1297,6512,True
886,1298,7807,False
887,1300,7534,True
888,1302,1466,False
889,1302,7139,True
890,1305,1050,True
891,1305,4439,False
892,1305,698,True
893,1310,2796,False
894,1310,1019,False
895,1314,4401,False
896,1316,1495,True
897,1316,5112,False
898,1316,7767,False
899,1318,6150,True
900,1320,5916,False
901,1320,6514,False
902,1320,6401,False
903,1320,716,True
904,1325,5970,True
905,1326,5798,True
906,1326,3056,True
907,1329,3223,False
908,1331,7717,False
909,1334,1796,False
910,1334,51,True
911,1336,5443,False
912,1336,4838,True
913,1336,6208,True
914,1339,7807,False
915,1344,5358,True
916,1346,3941,True
917,1346,5020,True
918,1346,10,True
919,1349,5960,False
920,1349,2922,False
921,1351,5899,True
922,1351,7562,False
923,1353,1024,False
924,1353,3020,False
925,1353,7673,False
926,1354,4131,False
927,1354,6076,True
928,1357,690,False
929,1357,1466,False
930,1357,3234,False
931,1357,1213,False
932,1360,3563,False
933,1361,7804,False
934,1362,4102,False
935,1362,438,False
936,1362,4173,False
937,1362,3304,False
938,1362,193,False
939,1362,1583,False
940,1362,6125,False
941,1364,7326,False
942,1364,5445,False
943,1364,2824,True
944,1365,3073,False
945,1365,1259,False
946,1368,6618,False
947,1369,3063,True
948,1371,4401,True
949,1374,3220,False
950,1374,1300,False
951,1374,1188,False
952,1374,1795,False
953,1384,2359,True
954,1384,4421,False
955,1384,4114,False
956,1385,1187,True
957,1387,1731,False
958,1388,3882,False
959,1388,5450,False
960,1392,1600,True
961,1395,2174,False
962,1397,7378,True
963,1401,6787,False
964,1401,7291,True
965,1403,6944,True
966,1404,106,False
967,1405,5737,True
968,1407,3611,False
969,1407,5449,False
970,1407,685,False
971,1407,1392,True
972,1407,1024,True
973,1409,4781,False
974,1409,3087,True
975,1413,787,False
976,1413,7670,False
977,1413,7798,True
978,1413,1912,False
979,1413,3865,False
980,1413,5330,False
981,1413,1110,False
982,1420,560,True
983,1424,5832,False
984,1424,1513,False
985,1425,5797,True
986,1426,3016,True
987,1429,6931,True
988,1431,7808,False
989,1432,2716,True
990,1434,4290,False
991,1438,6295,True
992,1438,3086,True
993,1439,5771,False
994,1440,3275,False
995,1442,1394,True
996,1445,5581,False
997,1448,4240,True
998,1451,4364,True
999,1452,7738,False
1000,1453,4131,True
1001,1454,3964,True
1002,1457,1014,False
1003,1458,3628,False
1004,1458,5051,True
1005,1459,647,True
1006,1464,1976,True
1007,1465,5719,True
1008,1467,12,False
1009,1467,3330,False
1010,1468,6858,False
1011,1474,3483,False
1012,1474,2585,True
1013,1475,2581,True
1014,1476,3413,False
1015,1476,5559,False
1016,1478,6219,True
1017,1478,6348,False
1018,1478,7755,True
1019,1478,6148,True
1020,1480,7752,False
1021,1481,4844,False
1022,1486,6370,True
1023,1486,5525,True
1024,1486,6109,True
1025,1486,5334,False
1026,1486,6834,False
1027,1488,2247,True
1028,1488,3407,False
1029,1490,3629,False
1030,1492,6415,False
1031,1492,4504,True
1032,1493,4658,False
1033,1493,3149,False
1034,1493,2807,False
1035,1493,7638,False
1036,1493,4974,True
1037,1493,1546,False
1038,1493,66,False
1039,1493,4235,False
1040,1495,6394,False
1041,1495,6929,False
1042,1498,7808,False
1043,1500,6814,False
1044,1500,1435,True
1045,1504,3140,True
1046,1511,1839,True
1047,1512,4364,True
1048,1514,4131,False
1049,1517,4608,True
1050,1517,2789,True
1051,1521,4358,False
1052,1526,7626,False
1053,1527,7671,False
1054,1527,5861,True
1055,1530,951,True
1056,1531,3971,True
1057,1533,4981,False
1058,1533,4240,False
1059,1533,3807,False
1060,1533,5939,False
1061,1533,3056,False
1062,1533,3453,True
1063,1534,369,False
1064,1534,3796,False
1065,1534,5883,False
1066,1536,7332,False
1067,1542,7674,False
1068,1542,7048,False
1069,1544,417,False
1070,1544,6079,False
1071,1544,5925,False
1072,1544,1148,True
1073,1545,7288,False
1074,1548,444,True
1075,1548,1745,True
1076,1550,3540,False
1077,1552,4981,False
1078,1552,5939,True
1079,1552,4240,False
1080,1555,1848,True
1081,1557,7574,False
1082,1557,5228,False
1083,1559,2323,True
1084,1560,1411,False
1085,1561,1905,True
1086,1562,4295,True
1087,1562,5979,True
1088,1563,1160,False
1089,1563,6148,False
1090,1563,5108,False
1091,1564,5061,True
1092,1565,1559,True
1093,1570,194,True
1094,1572,395,True
1095,1572,7554,False
1096,1572,20,False
1097,1572,1754,True
1098,1572,1718,False
1099,1572,582,True
1100,1573,7135,True
1101,1574,6640,False
1102,1576,5969,True
1103,1576,2981,False
1104,1576,5136,False
1105,1576,2953,False
1106,1577,7131,True
1107,1577,3963,True
1108,1580,3036,True
1109,1581,7209,True
1110,1581,7067,True
1111,1582,6496,False
1112,1582,3712,True
1113,1582,5348,True
1114,1583,4013,False
1115,1583,7205,True
1116,1583,4385,False
1117,1583,6946,False
1118,1585,4774,False
1119,1585,6064,False
1120,1585,1746,False
1121,1590,6659,False
1122,1592,27,False
1123,1592,3947,True
1124,1593,6555,True
1125,1594,3491,True
1126,1596,3247,False
1127,1598,7558,False
1128,1601,6297,False
1129,1601,6850,False
1130,1601,7554,False
1131,1601,6304,True
1132,1601,4569,False
1133,1604,2245,True
1134,1604,5256,False
1135,1606,2250,False
1136,1608,3214,True
1137,1613,3289,False
1138,1614,2572,True
1139,1616,6787,False
1140,1617,5439,True
1141,1617,7785,False
1142,1617,7604,True
1143,1617,4245,False
1144,1617,7639,False
1145,1617,6608,False
1146,1619,1077,True
1147,1620,7186,False
1148,1622,711,False
1149,1624,6974,True
1150,1625,6025,False
1151,1626,6286,True
1152,1626,6517,False
1153,1626,7540,True
1154,1627,163,False
1155,1628,7775,False
1156,1628,4578,True
1157,1630,5399,False
1158,1630,6125,False
1159,1630,7778,False
1160,1630,6836,False
1161,1632,4223,False
1162,1632,3403,True
1163,1632,5791,True
1164,1632,4085,False
1165,1632,4487,True
1166,1633,2500,True
1167,1633,3534,True
1168,1634,4206,True
1169,1638,6723,True
1170,1640,307,False
1171,1640,2009,False
1172,1640,6186,True
1173,1644,1840,True
1174,1646,7554,False
1175,1646,6850,False
1176,1647,5709,True
1177,1648,5156,True
1178,1649,5083,False
1179,1649,574,False
1180,1650,1264,False
1181,1650,895,False
1182,1650,6098,False
1183,1651,7534,False
1184,1655,4939,True
1185,1657,4763,False
1186,1657,7497,False
1187,1657,5352,False
1188,1658,3744,False
1189,1659,6734,False
1190,1662,4182,False
1191,1662,1835,True
1192,1664,6288,True
1193,1664,7573,False
1194,1664,7442,False
1195,1666,2342,True
1196,1669,7534,False
1197,1670,3416,True
1198,1675,4902,True
1199,1676,7737,False
1200,1677,5719,True
1201,1680,6949,False
1202,1680,6574,False
1203,1686,2213,True
1204,1688,557,True
1205,1688,2136,False
1206,1691,6369,False
1207,1693,1679,False
1208,1693,6673,False
1209,1693,1869,False
1210,1693,1274,False
1211,1693,464,True
1212,1693,704,False
1213,1694,2460,True
1214,1696,3419,True
1215,1698,2240,True
1216,1698,3809,True
1217,1700,2329,True
1218,1701,6125,False
1219,1701,3065,True
1220,1705,1113,True
1221,1705,3539,True
1222,1706,3813,True
1223,1708,6277,True
1224,1708,3707,False
1225,1708,1355,False
1226,1708,26,True
1227,1711,6174,False
1228,1712,6167,False
1229,1713,3474,False
1230,1713,3342,False
1231,1713,2579,False
1232,1724,585,False
1233,1724,2155,True
1234,1724,1285,True
1235,1728,995,True
1236,1728,6988,False
1237,1729,5708,False
1238,1730,6913,True
1239,1731,4897,True
1240,1735,6738,False
1241,1735,339,True
1242,1739,1061,False
1243,1741,6167,False
1244,1742,4074,True
1245,1747,5608,True
1246,1748,5699,True
1247,1748,5135,False
1248,1748,2699,True
1249,1750,4631,True
1250,1756,152,False
1251,1763,995,False
1252,1763,6988,False
1253,1764,516,False
1254,1764,2313,False
1255,1764,6738,False
1256,1764,4013,True
1257,1764,7521,False
1258,1764,7638,False
1259,1764,7639,False
1260,1766,5297,False
1261,1766,7790,False
1262,1766,759,True
1263,1766,4722,False
1264,1766,3953,False
1265,1766,6827,True
1266,1767,3927,True
1267,1767,7808,False
1268,1769,1807,True
1269,1770,3491,False
1270,1775,4260,False
1271,1775,4842,False
1272,1775,6681,True
1273,1776,5988,True
1274,1776,7289,False
1275,1777,4153,False
1276,1777,2886,False
1277,1780,4235,True
1278,1781,3829,True
1279,1782,6215,True
1280,1782,7096,False
1281,1782,2339,True
1282,1783,1589,True
1283,1783,1201,True
1284,1784,4981,True
1285,1784,5939,True
1286,1784,3807,True
1287,1784,4240,True
1288,1785,937,False
1289,1785,2588,False
1290,1786,2578,True
1291,1797,486,True
1292,1797,239,False
1293,1800,5467,True
1294,1802,5342,True
1295,1802,3228,False
1296,1803,4766,True
1297,1803,2995,True
1298,1803,1482,True
1299,1803,7632,True
1300,1803,1807,True
1301,1807,4929,True
1302,1813,6956,False
1303,1813,7240,False
1304,1814,3647,False
1305,1814,6764,False
1306,1816,907,False
1307,1819,7496,True
1308,1825,1435,True
1309,1825,2052,False
1310,1825,4496,True
1311,1828,1041,True
1312,1829,2174,False
1313,1831,7095,False
1314,1832,7425,False
1315,1832,7598,False
1316,1832,7657,False
1317,1832,6332,False
1318,1835,4684,True
1319,1836,1073,True
1320,1836,1300,False
1321,1836,2102,True
1322,1836,1795,False
1323,1836,3220,True
1324,1836,1188,True
1325,1838,4907,True
1326,1838,6873,True
1327,1838,3782,True
1328,1838,1806,True
1329,1838,6450,True
1330,1840,3586,True
1331,1840,587,True
1332,1843,2834,False
1333,1844,5439,False
1334,1844,760,True
1335,1844,4484,False
1336,1844,2616,False
1337,1847,5831,False
1338,1847,7033,False
1339,1850,1033,True
1340,1850,6174,False
1341,1850,3050,True
1342,1851,2822,True
1343,1852,7534,False
1344,1853,5111,False
1345,1854,3050,False
1346,1854,7623,False
1347,1855,6815,False
1348,1855,2706,True
1349,1855,5578,True
1350,1855,5529,True
1351,1856,5969,False
1352,1856,6705,True
1353,1859,5831,True
1354,1859,4716,False
1355,1862,907,False
1356,1864,5004,True
1357,1865,5775,True
1358,1868,6191,False
1359,1868,6086,False
1360,1868,6203,False
1361,1868,6101,False
1362,1868,5707,True
1363,1869,3542,True
1364,1869,4574,False
1365,1873,7795,False
1366,1873,1644,True
1367,1875,6708,False
1368,1877,69,True
1369,1877,7538,True
1370,1880,4705,False
1371,1881,5939,False
1372,1883,6178,True
1373,1884,279,True
1374,1885,4783,True
1375,1887,2488,True
1376,1887,5276,True
1377,1889,758,False
1378,1889,306,False
1379,1891,1929,True
1380,1891,907,True
1381,1892,779,True
1382,1892,183,False
1383,1893,3453,False
1384,1894,7615,False
1385,1894,6632,False
1386,1894,7624,False
1387,1895,7786,False
1388,1898,15,False
1389,1898,764,False
1390,1898,4514,True
1391,1898,3540,False
1392,1898,504,False
1393,1899,1939,True
1394,1899,6982,False
1395,1899,5312,False
1396,1899,5683,False
1397,1899,121,True
1398,1901,5083,False
1399,1903,2140,True
1400,1903,5610,True
1401,1906,7217,True
1402,1906,4842,True
1403,1907,1139,True
1404,1911,6062,True
1405,1911,753,False
1406,1911,3716,True
1407,1911,732,True
1408,1911,700,False
1409,1915,1292,True
1410,1917,640,False
1411,1917,7504,False
1412,1917,3285,False
1413,1919,3870,True
1414,1921,2233,True
1415,1929,6666,True
1416,1931,5686,False
1417,1931,7203,True
1418,1932,6986,True
1419,1932,367,False
1420,1933,3324,False
1421,1935,2100,True
1422,1935,6939,False
1423,1935,7756,False
1424,1935,5785,False
1425,1937,3540,False
1426,1942,7496,True
1427,1944,2128,True
1428,1944,3677,False
1429,1958,6690,True
1430,1959,7288,False
1431,1961,7324,False
1432,1961,6914,False
1433,1962,260,True
1434,1966,4074,False
1435,1972,1002,True
1436,1973,6473,True
1437,1974,1457,True
1438,1976,5390,False
1439,1976,2456,True
1440,1976,6572,True
1441,1976,7537,False
