,D1,D2,responses,weight
122,170,7510,False,0.3
123,170,7318,False,0.2
124,170,1746,False,0.2
125,170,5844,False,0.1
126,171,15,False,0.1
127,173,470,False,0.1
128,173,6393,False,0.2
129,177,256,False,0.1
130,180,55,True,0.2
131,180,469,False,0.1
132,181,2686,False,0.1
133,182,296,False,0.1
134,183,4169,False,0.1
135,183,4782,False,0.1
136,185,6729,False,0.1
137,186,6786,False,0.1
138,186,3682,False,0.2
139,187,3414,False,0.1
140,189,891,False,0.2
141,189,2219,False,0.2
142,190,3540,False,0.1
143,193,7777,False,0.1
144,193,7781,False,0.1
145,193,6070,False,0.2
146,193,2616,False,0.2
147,193,4625,False,0.1
148,193,7642,False,0.2
149,196,6659,False,0.1
150,199,7775,False,0.1
151,199,7025,True,0.1
152,199,5383,False,0.1
153,199,6633,False,0.1
154,203,4822,False,0.1
155,208,4886,False,0.1
156,216,2394,False,0.2
157,217,3709,False,0.3
158,221,6856,False,0.1
159,223,7748,False,0.2
160,223,5516,False,0.2
161,223,4069,False,0.1
162,223,6589,False,0.1
163,223,3106,False,0.1
164,223,3495,False,0.1
165,223,7075,False,0.1
166,224,2275,False,0.2
167,227,5641,False,0.1
168,228,1684,False,0.1
169,228,1169,False,0.1
170,228,5831,False,0.3
171,228,7424,False,0.1
172,228,4295,False,0.2
173,241,7734,False,0.2
174,241,4592,False,0.1
175,241,6125,False,0.1
176,241,1843,False,0.1
177,246,7791,False,0.1
178,246,1012,False,0.1
179,247,5396,False,0.1
180,247,364,False,0.1
181,247,4174,False,0.1
182,247,7748,False,0.2
183,247,5785,False,0.1
184,247,5028,False,0.2
185,250,7622,True,0.1
186,251,807,False,0.1
187,251,271,False,0.1
188,252,231,False,0.1
189,253,5217,False,0.1
190,255,1024,False,0.3
191,260,804,False,0.3
192,262,1949,False,0.1
193,266,5162,False,0.2
194,266,3158,False,0.2
195,269,3896,False,0.1
196,269,3354,False,0.1
197,271,37,False,0.2
198,276,807,True,0.1
199,276,271,False,0.1
200,276,1100,False,0.1
201,278,616,False,0.1
202,281,453,False,0.1
203,283,5969,False,0.1
204,283,287,True,0.1
205,283,5136,False,0.1
206,283,2953,True,0.1
207,284,6333,False,0.1
208,284,3904,False,0.2
209,284,5330,False,0.2
210,284,5992,False,0.1
211,287,6532,False,0.1
212,287,4684,False,0.1
213,287,7624,False,0.1
214,287,5966,False,0.1
215,288,2833,False,0.1
216,290,929,True,0.1
217,292,1200,True,0.1
218,294,3134,False,0.2
219,295,1496,False,0.2
220,298,502,True,0.1
221,302,6412,True,0.1
222,306,2394,False,0.2
223,306,7440,False,0.1
224,307,5821,False,0.1
225,311,1710,False,0.1
226,311,6872,False,0.1
227,311,5631,False,0.1
228,312,7762,False,0.3
229,312,3036,False,0.2
230,312,6029,False,0.1
231,313,204,True,0.1
232,317,7379,False,0.1
233,318,4882,False,0.2
234,319,7440,False,0.1
235,321,4688,False,0.1
236,322,5650,False,0.1
237,327,1974,False,0.1
238,328,4178,False,0.1
239,337,3214,False,0.1
240,339,242,True,0.1
241,340,5516,False,0.2
242,341,4870,False,0.2
243,341,6543,False,0.1
244,345,6063,False,0.1
245,345,5618,False,0.1
246,345,1476,False,0.2
247,346,2091,False,0.1
248,348,4444,True,0.1
249,350,7599,False,0.1
250,350,7276,False,0.1
251,352,885,False,0.2
252,354,2260,False,0.1
253,355,5339,False,0.1
254,355,6906,False,0.1
255,357,6471,False,0.1
256,357,4601,False,0.1
257,363,3214,False,0.1
258,367,6190,False,0.1
259,367,6047,False,0.1
260,368,479,False,0.1
261,369,5087,True,0.1
262,372,6470,False,0.1
263,372,6607,False,0.1
264,372,5771,False,0.1
265,372,4222,False,0.1
266,373,1474,False,0.1
267,374,6651,False,0.1
268,374,6262,False,0.1
269,374,5381,False,0.1
270,379,5664,False,0.1
271,380,938,False,0.1
272,387,7623,True,0.1
273,388,783,True,0.1
274,389,6826,False,0.1
275,390,3905,False,0.1
276,392,544,False,0.1
277,397,453,False,0.1
278,405,349,True,0.1
279,411,7424,False,0.1
280,411,5831,False,0.3
281,411,2378,False,0.1
282,411,4295,False,0.2
283,412,6314,False,0.1
284,412,7229,False,0.1
285,414,5962,False,0.2
286,414,2901,False,0.2
287,418,6138,False,0.2
288,418,6546,False,0.1
289,421,2886,False,0.1
290,426,5423,False,0.1
291,434,504,False,0.1
292,434,185,False,0.1
293,434,5010,False,0.1
294,436,7442,False,0.1
295,436,7573,False,0.1
296,437,231,False,0.1
297,439,434,False,0.1
298,442,2686,False,0.1
299,442,2174,False,0.1
300,452,7800,False,0.1
301,452,5615,False,0.1
302,452,3664,False,0.1
303,452,2276,False,0.1
304,454,5828,False,0.1
305,454,5191,False,0.2
306,454,516,False,0.2
307,454,7639,False,0.1
308,455,3038,False,0.1
309,457,1474,False,0.1
310,459,2152,False,0.2
311,461,2498,False,0.1
312,461,5002,False,0.1
313,461,344,False,0.1
314,463,2693,False,0.1
315,464,7687,True,0.1
316,473,3997,False,0.1
317,476,4922,False,0.1
318,477,1902,False,0.2
319,480,6799,True,0.1
320,481,5348,False,0.3
321,481,5399,False,0.1
322,481,6918,False,0.1
323,481,5925,False,0.1
324,481,4486,False,0.1
325,481,1328,False,0.1
326,483,2616,False,0.2
327,485,7094,False,0.1
328,486,5286,True,0.1
329,487,5508,False,0.1
330,490,5144,False,0.1
331,490,7752,False,0.1
332,490,46,False,0.1
333,492,4953,False,0.2
334,494,7569,True,0.2
335,494,7807,False,0.1
336,494,613,False,0.1
337,495,4028,False,0.1
338,495,4792,False,0.3
339,500,7436,False,0.1
340,501,6048,False,0.1
341,502,3342,False,0.1
342,504,7623,False,0.1
343,509,1873,False,0.1
344,510,4686,False,0.1
345,510,5979,False,0.2
346,519,7252,False,0.2
347,520,164,False,0.1
348,520,1720,True,0.1
349,522,527,True,0.1
350,523,726,False,0.1
351,523,7311,False,0.2
352,523,6911,False,0.1
353,524,5394,False,0.1
354,525,5652,False,0.1
355,527,1253,False,0.1
356,527,1778,False,0.1
357,527,4417,False,0.1
358,529,203,False,0.2
359,531,5671,True,0.1
360,537,6873,False,0.1
361,539,6961,False,0.1
362,539,6864,True,0.2
363,540,1014,False,0.1
364,541,5969,False,0.1
365,541,5136,False,0.1
366,543,2741,False,0.2
367,545,2510,True,0.1
368,546,4589,False,0.1
369,550,7674,False,0.1
370,551,7763,False,0.1
371,554,6333,False,0.1
372,555,6932,False,0.1
373,557,3628,False,0.1
374,557,5051,False,0.1
375,561,7316,False,0.1
376,562,4479,False,0.1
377,564,7775,False,0.1
378,564,7025,False,0.1
379,564,5383,False,0.1
380,564,6633,False,0.1
381,566,3414,False,0.1
382,566,5650,False,0.1
383,566,7280,False,0.1
384,567,7632,False,0.1
385,569,3508,False,0.2
386,572,7361,True,0.1
387,572,7516,False,0.1
388,576,2520,False,0.1
389,581,2454,False,0.1
390,582,5368,False,0.1
391,585,3025,True,0.1
392,585,7273,False,0.1
393,585,4601,False,0.1
394,588,3652,False,0.1
395,588,4170,False,0.1
396,588,2652,False,0.1
397,588,2628,False,0.1
398,589,7262,False,0.1
399,590,713,False,0.2
400,595,5224,False,0.1
401,600,7340,False,0.2
402,602,6500,False,0.1
403,604,4645,False,0.1
404,604,6221,False,0.1
405,608,6064,False,0.2
406,608,7672,False,0.1
407,608,2991,False,0.1
408,608,3495,False,0.1
409,608,255,False,0.2
410,608,7642,False,0.2
411,608,417,False,0.2
412,608,7318,False,0.2
413,609,7662,False,0.2
414,609,7781,False,0.1
415,609,6479,False,0.1
416,609,6001,False,0.1
417,609,2122,False,0.1
418,612,4083,False,0.1
419,616,2176,False,0.1
420,617,4207,False,0.1
421,617,6048,False,0.1
422,618,1218,True,0.1
423,619,7069,False,0.1
424,620,3990,False,0.1
425,622,5948,False,0.1
426,622,3214,False,0.1
427,625,7499,False,0.1
428,625,1631,False,0.1
429,625,4714,False,0.1
430,625,2248,False,0.1
431,626,6471,False,0.1
432,630,4738,False,0.2
433,631,6913,False,0.1
434,631,2627,False,0.2
435,631,7304,False,0.2
436,631,3016,False,0.1
437,631,2247,False,0.1
438,633,1724,False,0.1
439,634,3673,True,0.1
440,634,4148,False,0.1
441,636,5339,False,0.1
442,636,3355,False,0.1
443,636,6910,False,0.1
444,636,4796,False,0.1
445,636,6339,False,0.1
446,638,5970,False,0.1
447,639,1573,False,0.1
448,639,5234,False,0.1
449,640,7602,False,0.1
450,643,1898,False,0.1
451,644,7690,False,0.1
452,645,5963,False,0.1
453,649,6479,True,0.1
454,649,2187,False,0.1
455,649,4935,False,0.1
456,651,4312,True,0.1
457,654,693,False,0.1
458,654,2323,False,0.1
459,654,1834,False,0.2
460,654,4025,True,0.1
461,656,1551,False,0.1
462,656,4781,False,0.1
463,662,6232,False,0.1
464,663,3831,True,0.1
465,663,3214,False,0.1
466,663,5707,False,0.1
467,667,6888,False,0.1
468,668,3205,False,0.1
469,669,7791,False,0.1
470,669,7484,False,0.1
471,670,6441,False,0.1
472,671,4169,False,0.1
473,672,956,False,0.2
474,675,2313,False,0.1
475,675,7228,False,0.2
476,675,7297,False,0.1
477,675,7638,False,0.2
478,675,6210,False,0.1
479,675,7160,False,0.1
480,675,6447,False,0.3
481,675,6059,False,0.1
482,677,1274,False,0.1
483,677,1679,False,0.1
484,677,6673,False,0.1
485,677,1869,False,0.1
486,679,7166,True,0.1
487,680,7415,False,0.1
488,680,3134,False,0.2
489,680,3216,False,0.2
490,683,2725,False,0.1
491,683,688,False,0.1
492,686,3319,False,0.1
493,690,1026,False,0.1
494,690,5547,False,0.1
495,690,4312,False,0.1
496,691,7032,False,0.1
497,691,2566,False,0.1
498,693,7379,False,0.1
499,693,3537,False,0.1
500,701,1264,True,0.1
501,701,3006,False,0.1
502,701,3808,False,0.1
503,702,4483,False,0.1
504,703,7562,False,0.1
505,705,7207,False,0.1
506,707,2761,True,0.1
507,716,1771,True,0.1
508,717,7628,False,0.1
509,721,5108,False,0.2
510,722,6403,False,0.1
511,722,5092,False,0.1
512,724,3761,False,0.1
513,725,7175,False,0.1
514,728,4195,False,0.2
515,728,669,False,0.1
516,728,2187,False,0.1
517,731,7359,False,0.1
518,733,5474,False,0.1
519,733,2106,False,0.1
520,734,7508,True,0.1
521,735,3207,False,0.1
522,737,2171,False,0.2
523,738,238,False,0.1
524,740,7397,False,0.1
525,743,3663,False,0.1
526,743,6404,False,0.2
527,744,5387,False,0.1
528,744,7281,False,0.1
529,744,7487,False,0.1
530,745,2511,False,0.1
531,745,7490,False,0.1
532,745,2681,False,0.1
533,752,6401,False,0.2
534,753,3528,False,0.1
535,754,4079,False,0.1
536,755,7199,False,0.1
537,756,4264,False,0.1
538,756,5495,False,0.1
539,756,2051,False,0.1
540,757,6405,False,0.1
541,758,453,False,0.1
542,759,262,False,0.1
543,760,5559,False,0.1
544,760,458,False,0.1
545,764,3413,False,0.1
546,764,1723,False,0.1
547,764,5559,False,0.1
548,764,838,False,0.1
549,764,3879,False,0.1
550,767,7255,False,0.1
551,768,5414,False,0.1
552,768,7679,False,0.1
553,768,5784,False,0.1
554,773,7356,False,0.2
555,774,904,False,0.2
556,778,4491,False,0.1
557,779,90,True,0.1
558,779,213,False,0.1
559,781,5613,False,0.1
560,781,4074,False,0.1
561,786,782,True,0.1
562,788,7804,False,0.1
563,789,337,True,0.1
564,791,5097,False,0.1
565,791,639,False,0.1
566,792,2511,False,0.1
567,792,2685,False,0.1
568,798,930,False,0.1
569,805,6912,False,0.1
570,806,2349,False,0.1
571,813,3836,False,0.1
572,819,6512,False,0.1
573,819,6186,False,0.1
574,821,4793,False,0.1
575,823,358,True,0.1
576,823,3402,False,0.1
577,828,7115,False,0.1
578,828,2671,True,0.1
579,829,6174,False,0.1
580,832,4409,False,0.1
581,833,283,True,0.1
582,834,3689,False,0.1
583,836,5638,False,0.1
584,837,1673,True,0.1
585,837,7598,False,0.1
586,837,6332,False,0.1
587,837,7425,False,0.1
588,837,7657,False,0.1
589,843,7731,False,0.1
590,843,2697,False,0.1
591,844,6858,False,0.1
592,845,201,False,0.1
593,850,226,False,0.1
594,851,6679,False,0.2
595,852,6576,False,0.1
596,852,7786,False,0.2
597,853,5684,False,0.1
598,854,3537,False,0.1
599,854,208,False,0.1
600,854,108,True,0.1
601,854,404,False,0.1
602,855,5712,False,0.1
603,855,7398,False,0.1
604,855,3908,False,0.1
605,855,4854,False,0.1
606,855,2201,False,0.2
607,859,2601,False,0.1
608,859,7504,False,0.2
609,862,7801,False,0.1
610,862,5422,False,0.2
611,862,7006,False,0.1
612,867,4112,False,0.1
613,867,6282,False,0.1
614,874,1426,False,0.1
615,874,711,False,0.1
616,874,7257,False,0.1
617,874,7516,False,0.1
618,878,5963,False,0.1
619,881,4230,True,0.1
620,882,6858,False,0.1
621,883,7508,False,0.1
622,884,3437,False,0.1
623,885,2741,False,0.2
624,885,2946,False,0.3
625,886,3659,False,0.2
626,887,6833,False,0.1
627,888,6471,False,0.1
628,895,6258,False,0.1
629,895,4252,False,0.2
630,895,4180,False,0.1
631,896,115,True,0.1
632,898,68,True,0.1
633,898,98,False,0.1
634,905,3831,False,0.1
635,905,3214,False,0.1
636,907,7533,False,0.1
637,907,7804,False,0.1
638,913,6564,False,0.2
639,915,6701,False,0.1
640,916,6772,False,0.1
641,916,167,False,0.1
642,917,7223,False,0.1
643,917,7667,False,0.1
644,917,4382,False,0.1
645,917,1401,False,0.1
646,918,6334,False,0.3
647,918,3048,False,0.3
648,918,165,False,0.1
649,918,1583,False,0.3
650,919,2394,False,0.2
651,919,7762,False,0.3
652,919,1617,False,0.1
653,919,7191,False,0.1
654,920,5652,False,0.1
655,928,2174,False,0.1
656,929,3349,False,0.1
657,931,278,False,0.1
658,932,5376,False,0.1
659,932,7356,False,0.2
660,934,2872,False,0.1
661,936,5331,False,0.1
662,937,4944,False,0.1
663,938,479,False,0.1
664,939,1436,False,0.1
665,939,5947,False,0.1
666,939,1767,False,0.1
667,939,7743,False,0.1
668,940,6457,False,0.1
669,948,3326,False,0.1
670,948,976,True,0.1
671,948,5652,False,0.1
672,953,3520,False,0.1
673,953,6739,True,0.1
674,955,844,False,0.1
675,957,7448,False,0.1
676,958,7730,False,0.1
677,958,1322,False,0.1
678,960,2930,False,0.1
679,963,896,False,0.2
680,965,3979,False,0.2
681,968,1285,False,0.1
682,968,2155,False,0.1
683,969,4389,False,0.1
684,969,6424,False,0.1
685,973,5387,False,0.1
686,973,1988,False,0.2
687,973,1855,False,0.1
688,973,4110,False,0.1
689,973,681,False,0.1
690,973,6709,False,0.2
691,973,3108,False,0.1
692,977,4592,False,0.1
693,980,5160,False,0.1
694,982,4441,False,0.1
695,989,7628,False,0.1
696,990,1206,False,0.1
697,1000,3577,False,0.1
698,1003,281,False,0.1
699,1003,7638,False,0.2
700,1006,5869,False,0.1
701,1009,6975,True,0.1
702,1011,7696,False,0.1
703,1012,4287,False,0.1
704,1013,27,False,0.1
705,1015,1562,False,0.1
706,1019,584,False,0.1
707,1019,2410,False,0.1
708,1021,7264,False,0.1
709,1025,7261,True,0.1
710,1028,54,True,0.1
711,1028,1629,False,0.1
712,1028,621,False,0.1
713,1032,6537,False,0.1
714,1036,61,False,0.1
715,1038,7627,False,0.1
716,1038,2830,False,0.1
717,1040,5970,False,0.1
718,1043,5948,False,0.1
719,1045,5305,False,0.2
720,1049,3882,False,0.1
721,1055,6494,False,0.2
722,1058,5642,False,0.1
723,1059,6949,False,0.1
724,1059,1014,False,0.1
725,1060,7743,False,0.1
726,1065,2580,False,0.2
727,1067,353,True,0.1
728,1073,5414,False,0.1
729,1073,7679,False,0.1
730,1076,3351,True,0.1
731,1077,7639,False,0.1
732,1082,2359,False,0.1
733,1082,1255,False,0.1
734,1087,5882,False,0.2
735,1087,4347,False,0.1
736,1087,6911,False,0.1
737,1089,693,False,0.1
738,1089,3106,False,0.1
739,1089,2266,False,0.1
740,1091,290,True,0.1
741,1092,2327,False,0.1
742,1093,6138,False,0.2
743,1096,7717,False,0.1
744,1096,5607,False,0.1
745,1102,1340,False,0.1
746,1104,6787,False,0.1
747,1108,2575,False,0.1
748,1109,2276,True,0.1
749,1111,7628,False,0.1
750,1112,3166,True,0.1
751,1114,61,False,0.1
752,1115,157,True,0.1
753,1115,2669,False,0.1
754,1118,5340,False,0.1
755,1120,640,False,0.3
756,1121,1733,False,0.1
757,1127,6258,False,0.1
758,1127,5078,False,0.1
759,1127,6728,False,0.1
760,1127,608,False,0.1
761,1128,4864,False,0.1
762,1129,3540,False,0.1
763,1129,3434,False,0.1
764,1131,1509,True,0.1
765,1131,7804,False,0.1
766,1131,652,True,0.1
767,1135,5079,False,0.1
768,1135,3019,False,0.1
769,1139,7562,False,0.1
770,1139,1305,False,0.1
771,1142,4084,False,0.2
772,1142,7203,False,0.2
773,1142,7673,False,0.2
774,1143,4509,False,0.1
775,1143,7736,False,0.1
776,1143,4555,False,0.1
777,1145,5182,False,0.3
778,1147,3864,False,0.2
779,1148,2462,False,0.1
780,1161,333,False,0.1
781,1162,4941,False,0.1
782,1168,7245,False,0.1
783,1169,2359,False,0.1
784,1169,3369,False,0.1
785,1169,1801,False,0.1
786,1169,1599,True,0.1
787,1172,5133,False,0.1
788,1172,3761,False,0.1
789,1174,7281,False,0.1
790,1174,6347,False,0.1
791,1174,6175,False,0.1
792,1178,4266,False,0.1
793,1182,7308,False,0.1
794,1186,7510,False,0.3
795,1189,24,False,0.1
796,1196,4986,False,0.1
797,1196,489,False,0.1
798,1196,4780,False,0.2
799,1196,7053,False,0.1
800,1198,690,False,0.1
801,1202,2573,False,0.1
802,1202,1386,False,0.2
803,1202,7103,False,0.1
804,1209,2725,False,0.1
805,1211,3563,False,0.1
806,1211,1468,False,0.1
807,1212,1915,False,0.1
808,1213,7496,False,0.1
809,1216,5735,False,0.2
810,1219,2464,False,0.1
811,1223,2786,False,0.1
812,1223,554,True,0.1
813,1224,1246,False,0.1
814,1227,2924,False,0.1
815,1228,6701,False,0.1
816,1228,671,True,0.1
817,1234,3754,False,0.1
818,1234,4234,False,0.1
819,1236,7048,False,0.1
820,1237,4260,False,0.1
821,1239,5579,False,0.1
822,1241,27,False,0.1
823,1242,7580,False,0.3
824,1242,6334,False,0.3
825,1242,3048,False,0.3
826,1242,1583,False,0.3
827,1245,6672,False,0.1
828,1246,6249,False,0.1
829,1247,5899,False,0.2
830,1248,2489,False,0.1
831,1248,3175,False,0.1
832,1249,7447,False,0.1
833,1250,2686,False,0.1
834,1250,6801,False,0.1
835,1251,4981,False,0.1
836,1251,471,True,0.1
837,1251,4240,False,0.1
838,1251,1206,False,0.1
839,1251,3807,False,0.1
840,1251,5939,False,0.1
841,1252,4260,False,0.1
842,1252,4842,False,0.1
843,1253,3390,False,0.1
844,1255,7558,False,0.1
845,1256,5836,False,0.1
846,1256,938,False,0.1
847,1258,6667,False,0.1
848,1258,6284,True,0.1
849,1260,4552,False,0.1
850,1262,5298,False,0.1
851,1264,5742,True,0.1
852,1264,3051,True,0.2
853,1266,4132,False,0.1
854,1267,1610,False,0.1
855,1267,306,False,0.1
856,1272,2794,False,0.1
857,1272,5831,False,0.3
858,1275,3111,False,0.2
859,1276,388,False,0.1
860,1276,2502,False,0.1
861,1276,1009,False,0.1
862,1276,3530,False,0.1
863,1276,7769,False,0.1
864,1277,479,True,0.1
865,1277,1337,True,0.1
866,1279,4083,False,0.1
867,1281,2017,False,0.1
868,1282,2392,False,0.1
869,1283,3113,False,0.1
870,1287,2826,False,0.1
871,1287,4314,False,0.1
872,1287,6628,False,0.1
873,1287,2559,False,0.1
874,1287,6697,False,0.1
875,1287,2119,False,0.1
876,1288,4950,True,0.1
877,1289,4006,False,0.1
878,1290,1403,False,0.1
879,1290,4775,False,0.1
880,1290,1290,False,0.1
881,1291,6640,False,0.1
882,1292,5366,False,0.1
883,1293,61,False,0.1
884,1293,2450,False,0.1
885,1297,6512,False,0.1
886,1298,7807,False,0.1
887,1300,7534,False,0.1
888,1302,1466,False,0.1
889,1302,7139,False,0.1
890,1305,1050,False,0.1
891,1305,4439,False,0.2
892,1305,698,False,0.2
893,1310,2796,False,0.1
894,1310,1019,False,0.2
895,1314,4401,False,0.1
896,1316,1495,False,0.1
897,1316,5112,False,0.1
898,1316,7767,False,0.1
899,1318,6150,True,0.1
900,1320,5916,False,0.2
901,1320,6514,False,0.1
902,1320,6401,False,0.2
903,1320,716,False,0.1
904,1325,5970,False,0.1
905,1326,5798,False,0.1
906,1326,3056,False,0.1
907,1329,3223,False,0.1
908,1331,7717,False,0.1
909,1334,1796,False,0.1
910,1334,51,False,0.1
911,1336,5443,False,0.1
912,1336,4838,False,0.1
913,1336,6208,False,0.1
914,1339,7807,False,0.1
915,1344,5358,False,0.1
916,1346,3941,False,0.1
917,1346,5020,True,0.1
918,1346,10,True,0.1
919,1349,5960,False,0.3
920,1349,2922,False,0.3
921,1351,5899,False,0.2
922,1351,7562,False,0.1
923,1353,1024,False,0.3
924,1353,3020,False,0.2
925,1353,7673,False,0.2
926,1354,4131,False,0.1
927,1354,6076,False,0.1
928,1357,690,False,0.1
929,1357,1466,False,0.1
930,1357,3234,False,0.1
931,1357,1213,False,0.1
932,1360,3563,False,0.1
933,1361,7804,False,0.1
934,1362,4102,False,0.1
935,1362,438,False,0.2
936,1362,4173,False,0.1
937,1362,3304,False,0.2
938,1362,193,False,0.1
939,1362,1583,False,0.3
940,1362,6125,False,0.1
941,1364,7326,True,0.1
942,1364,5445,False,0.1
943,1364,2824,False,0.1
944,1365,3073,False,0.1
945,1365,1259,False,0.1
946,1368,6618,False,0.1
947,1369,3063,False,0.1
948,1371,4401,True,0.1
949,1374,3220,False,0.1
950,1374,1300,False,0.1
951,1374,1188,False,0.1
952,1374,1795,False,0.1
953,1384,2359,False,0.1
954,1384,4421,False,0.1
955,1384,4114,False,0.1
956,1385,1187,False,0.1
957,1387,1731,False,0.1
958,1388,3882,False,0.1
959,1388,5450,False,0.1
960,1392,1600,False,0.1
961,1395,2174,False,0.1
962,1397,7378,False,0.1
963,1401,6787,False,0.1
964,1401,7291,False,0.1
965,1403,6944,False,0.2
966,1404,106,True,0.1
967,1405,5737,False,0.1
968,1407,3611,False,0.1
969,1407,5449,False,0.1
970,1407,685,False,0.2
971,1407,1392,False,0.2
972,1407,1024,False,0.3
973,1409,4781,False,0.1
974,1409,3087,False,0.1
975,1413,787,False,0.2
976,1413,7670,False,0.1
977,1413,7798,False,0.1
978,1413,1912,False,0.1
979,1413,3865,False,0.1
980,1413,5330,False,0.2
981,1413,1110,False,0.1
982,1420,560,False,0.1
983,1424,5832,False,0.1
984,1424,1513,False,0.1
985,1425,5797,False,0.1
986,1426,3016,False,0.1
987,1429,6931,False,0.2
988,1431,7808,False,0.1
989,1432,2716,False,0.1
990,1434,4290,False,0.1
991,1438,6295,False,0.1
992,1438,3086,False,0.1
993,1439,5771,False,0.1
994,1440,3275,False,0.1
995,1442,1394,False,0.1
996,1445,5581,False,0.1
997,1448,4240,False,0.1
998,1451,4364,False,0.1
999,1452,7738,False,0.1
1000,1453,4131,False,0.1
1001,1454,3964,True,0.1
1002,1457,1014,False,0.1
1003,1458,3628,False,0.1
1004,1458,5051,False,0.1
1005,1459,647,False,0.1
1006,1464,1976,False,0.1
1007,1465,5719,False,0.1
1008,1467,12,False,0.1
1009,1467,3330,False,0.2
1010,1468,6858,False,0.1
1011,1474,3483,False,0.1
1012,1474,2585,True,0.1
1013,1475,2581,False,0.2
1014,1476,3413,False,0.1
1015,1476,5559,False,0.1
1016,1478,6219,False,0.1
1017,1478,6348,False,0.1
1018,1478,7755,False,0.1
1019,1478,6148,False,0.1
1020,1480,7752,False,0.1
1021,1481,4844,False,0.1
1022,1486,6370,False,0.1
1023,1486,5525,False,0.1
1024,1486,6109,False,0.1
1025,1486,5334,False,0.1
1026,1486,6834,False,0.1
1027,1488,2247,False,0.1
1028,1488,3407,False,0.1
1029,1490,3629,False,0.2
1030,1492,6415,False,0.2
1031,1492,4504,False,0.1
1032,1493,4658,False,0.2
1033,1493,3149,False,0.1
1034,1493,2807,False,0.2
1035,1493,7638,False,0.2
1036,1493,4974,False,0.1
1037,1493,1546,False,0.1
1038,1493,66,False,0.2
1039,1493,4235,False,0.1
1040,1495,6394,False,0.1
1041,1495,6929,False,0.1
1042,1498,7808,False,0.1
1043,1500,6814,False,0.1
1044,1500,1435,False,0.2
1045,1504,3140,False,0.1
1046,1511,1839,False,0.1
1047,1512,4364,False,0.1
1048,1514,4131,False,0.1
1049,1517,4608,False,0.1
1050,1517,2789,False,0.1
1051,1521,4358,False,0.1
1052,1526,7626,False,0.1
1053,1527,7671,False,0.1
