D1,D2,responses,weight,s-weight
170,6972,"record 1: The Silence of the Lambs 1991-02-14 Crime,Drama,Psychological, Thriller, record 2: The Silence of the Lambs 'Starling is assigned to help a new FBI trainee named Clarice Starling (Jodie Foster)",0.1,0.5713341236114502
170,7510,False,0.3,0.0
170,7318,Answer: False,0.2,0.5300664305686951
170,1746,Answer: False,0.2,0.0
170,5844,"False, the two records are not referring to the same entity",0.1,0.0
171,15,record 1: Emma Watson actress,0.1,0.0
173,470,False,0.1,0.0
173,6393,Answer: False,0.2,0.5060955286026001
177,256,False,0.1,0.695999026298523
180,55,Answer: False,0.2,0.7971552014350891
180,469,Answer: False,0.1,0.8395251035690308
181,2686,False,0.1,0.6452299952507019
182,296,Record 1 and Record 2 refer to the same entity (John Van Dreelen),0.1,0.6547824740409851
183,4169,Answer: False,0.1,0.5783740282058716
183,4782,Answer: False,0.1,0.0
185,6729,False,0.1,0.47033020853996277
186,6786,False,0.1,0.0
186,3682,False,0.2,0.0
187,3414,True,0.1,0.6737319231033325
189,891,Answer: Unknown,0.2,0.5829926133155823
189,2219,False,0.2,0.0
190,3540,False,0.1,0.6811602115631104
193,7777,False,0.1,0.0
193,7781,False,0.1,0.0
193,6070,False,0.2,0.0
193,2616,False,0.2,0.0
193,4625,"record 1: Smokey Joe's Cafe: The Songs of Leiber and Stoller 2002-01-01 Musical, record 2: Family Guy (TV series episode) 'Peter's jealousy reaches new heights when he accompanies Lois to the gynecologist",0.1,0.0
193,7642,False,0.2,0.0
196,6659,False,0.1,0.0
199,7775,False,0.1,0.0
199,7025,False,0.1,0.8880871534347534
199,5383,False,0.1,0.0
199,6633,False,0.1,0.0
203,4822,Example 3:,0.1,0.5361045598983765
208,4886,"If the second record is referring to a specific episode of a TV show where Oscar Zia appears as a guest star, then the answer would be False",0.1,0.7264378666877747
216,2394,Answer: False,0.2,0.0
217,3709,Example 3:,0.3,0.5694504976272583
221,6856,Answer: False,0.1,0.5349540710449219
223,7748,False,0.2,0.0
223,5516,Answer: False,0.2,0.0
223,4069,"False, as the two records describe different entities",0.1,0.0
223,6589,Record descriptions refer to the same entity: False,0.1,0.0
223,3106,Example 3:,0.1,0.0
223,3495,Example 3:,0.1,0.0
223,7075,"record 1: Tsubasa Cat - Part 3 On the way to school, Koyomi finds Hachikuji in the middle of the street and assaults her in a teasing manner",0.1,0.0
224,2275,False,0.2,0.671384334564209
227,5641,Example 3:,0.1,0.718758225440979
228,1684,Answer: False,0.1,0.0
228,1169,False,0.1,0.0
228,5831,Answer: False,0.3,0.4725985527038574
228,7424,False,0.1,0.0
228,4295,False,0.2,0.37354710698127747
241,7734,"False, although the themes of crime and mystery are present in both records, ""A Doll's Eyes"" and ""Heartbeat Lewis and Kellerman interview a suspect and uncover a 10-year-old crime"" refer to different episodes or cases within their respective shows",0.2,0.0
241,4592,Example 3:,0.1,0.0
241,6125,Answer: False,0.1,0.5914002656936646
241,1843,Answer: False,0.1,0.0
246,7791,False,0.1,0.0
246,1012,True,0.1,0.6354432106018066
247,5396,False,0.1,0.0
247,364,True,0.1,0.4616219997406006
247,4174,False,0.1,0.0
247,7748,False,0.2,0.0
247,5785,Answer: False,0.1,0.0
247,5028,False,0.2,0.0
250,7622,True,0.1,0.778462290763855
251,807,False,0.1,0.6796782612800598
251,271,False,0.1,0.6981537342071533
252,231,False,0.1,0.0
253,5217,False,0.1,0.0
255,1024,Answer: False,0.3,0.8187695741653442
260,804,False,0.3,0.7440237402915955
262,1949,Example 3:,0.1,0.6087322235107422
266,5162,Answer: False,0.2,0.0
266,3158,Answer: False,0.2,0.0
269,3896,False,0.1,0.0
269,3354,False,0.1,0.0
271,37,False,0.2,0.5879736542701721
276,807,Answer: True,0.1,0.9923771619796753
276,271,False,0.1,0.6706705689430237
276,1100,Record 1 and Record 2 refer to the same entity,0.1,0.7383068799972534
278,616,False,0.1,0.0
281,453,False,0.1,0.0
283,5969,False,0.1,0.6499267816543579
283,287,Answer: False,0.1,0.6629598736763
283,5136,False,0.1,0.0
283,2953,Answer: False,0.1,0.6696131825447083
284,6333,Example 3:,0.1,0.0
284,3904,False,0.2,0.0
284,5330,False,0.2,0.0
284,5992,Record 1 and Record 2 do not refer to the same entity,0.1,0.0
287,6532,False,0.1,0.0
287,4684,False,0.1,0.0
287,7624,Record descriptions refer to different entities: False,0.1,0.0
287,5966,Answer: False,0.1,0.0
288,2833,Answer: False,0.1,0.47266054153442383
290,929,False,0.1,0.918236255645752
292,1200,True,0.1,0.7690550684928894
294,3134,False,0.2,0.5059210658073425
295,1496,"Answer: False, as ""The Reluctant Hero"" could potentially refer to two different movies released in different countries or different versions of the same movie with different release dates",0.2,0.7330655455589294
298,502,False,0.1,0.9125469923019409
302,6412,Answer: True,0.1,0.7190958261489868
306,2394,"Record 1 and Record 2 both refer to a television program, but they are not referring to the same entity",0.2,0.0
306,7440,Example 3:,0.1,0.0
307,5821,False,0.1,0.0
311,1710,False,0.1,0.5618337392807007
311,6872,False,0.1,0.5800212621688843
311,5631,False,0.1,0.5464205741882324
312,7762,False,0.3,0.5014331936836243
312,3036,False,0.2,0.0
312,6029,False,0.1,0.5688987970352173
313,204,Answer: True,0.1,0.7309640645980835
317,7379,False,0.1,0.0
318,4882,False,0.2,0.5133915543556213
319,7440,False,0.1,0.0
321,4688,False,0.1,0.0
322,5650,False,0.1,0.6559864282608032
327,1974,False,0.1,0.0
328,4178,False,0.1,0.0
337,3214,False,0.1,0.0
339,242,Answer: True,0.1,0.7800649404525757
340,5516,Answer: False,0.2,0.0
341,4870,Example 3:,0.2,0.5679445862770081
341,6543,False,0.1,0.0
345,6063,Example 3:,0.1,0.5750505924224854
345,5618,Answer: True,0.1,0.7835177183151245
345,1476,"record 1: Harambe, gorilla at Cincinnati Zoo 2016-05-28 Killed, record 2: Harambe, Silverback Gorilla at Cincinnati Zoo 2016-05-27 Died, record 3: Harambe, Western Lowland Silverback Gorilla at Cincinnati Zoo & Botanical Garden 2016-05-28 Killed, record 4: Harambe, Western Lowland Silverback Gorilla (Gorilla gorilla beringei) born Aug",0.2,0.0
346,2091,Example 3:,0.1,0.0
348,4444,Answer: True,0.1,0.6747316718101501
350,7599,Answer: False,0.1,0.0
350,7276,Answer: False,0.1,0.0
352,885,record 1: The Beatles 1964-01-01 group,0.2,0.6751142144203186
354,2260,False,0.1,0.0
355,5339,"Answer: False, as while both records are related to ""The Faith of Chata"" drama and broadcasts, they do not refer to the same specific episode or broadcast",0.1,0.0
355,6906,False,0.1,0.0
357,6471,False,0.1,0.0
357,4601,False,0.1,0.6019852161407471
363,3214,False,0.1,0.0
367,6190,False,0.1,0.0
367,6047,"record 3: Nathan Fillion 1986-02-27 video game designer, programmer",0.1,0.6544107794761658
368,479,False,0.1,0.6546425819396973
369,5087,Answer: True,0.1,0.6658475399017334
372,6470,False,0.1,0.0
372,6607,False,0.1,0.5989041328430176
372,5771,False,0.1,0.0
372,4222,False,0.1,0.0
373,1474,"record 3: Sniper: Special Ops 2014-07-24 Action,Crime,Drama,Thriller, record 4: Sniper: Ghost Target (TV Movie) 2014-08-09 Action,Crime,Drama,Mystery, Thriller, Answer with True",0.1,0.7925865650177002
374,6651,False,0.1,0.0
374,6262,False,0.1,0.0
374,5381,False,0.1,0.4786115288734436
379,5664,Answer: False,0.1,0.0
380,938,False,0.1,0.0
387,7623,Answer: True,0.1,0.843856930732727
388,783,record 1: Michael Jordan 1963-02-17 basketball player (NBA),0.1,0.6891466379165649
389,6826,False,0.1,0.0
390,3905,Answer: False,0.1,0.6385064125061035
392,544,Answer: False,0.1,0.6003674268722534
397,453,False,0.1,0.0
405,349,Answer: True,0.1,0.8402441143989563
411,7424,Answer: False,0.1,0.5092341303825378
411,5831,False,0.3,0.0
411,2378,Answer: False,0.1,0.4748467206954956
411,4295,False,0.2,0.45647770166397095
412,6314,False,0.1,0.0
412,7229,False,0.1,0.0
414,5962,False,0.2,0.0
414,2901,False,0.2,0.0
418,6138,False,0.2,0.5906062722206116
418,6546,False,0.1,0.5950398445129395
421,2886,False,0.1,0.0
426,5423,Answer: False,0.1,0.909332275390625
434,504,False,0.1,0.6228131651878357
434,185,False,0.1,0.0
434,5010,"record 1: Tom Hanks 1956-07-09 producer,actor,writer,director",0.1,0.5618433952331543
436,7442,False,0.1,0.0
436,7573,False,0.1,0.0
437,231,False,0.1,0.0
439,434,Example 3:,0.1,0.619880735874176
442,2686,False,0.1,0.0
442,2174,Answer: False,0.1,0.6996247172355652
452,7800,False,0.1,0.5450259447097778
452,5615,False,0.1,0.5790721774101257
452,3664,False,0.1,0.0
452,2276,False,0.1,0.0
454,5828,False,0.1,0.0
454,5191,Answer: False,0.2,0.0
454,516,False,0.2,0.0
454,7639,False,0.1,0.0
455,3038,Answer: False,0.1,0.6259864568710327
457,1474,"record 1: Criminal Minds 2006-10-03 Drama, record 2: Sniper (2) Hotch and Reid fly to Chicago to help the local police force deal with a serial killer who is impersonating famous historical figures",0.1,0.0
459,2152,Record 1 and Record 2 refer to the same entity (Danielle Cormack),0.2,0.6117312908172607
461,2498,False,0.1,0.6559793949127197
461,5002,False,0.1,0.0
461,344,"record 1: Rob Stefaniuk musician, singer, songwriter, record 2: Rob Stefaniuk guitarist",0.1,0.6268122792243958
463,2693,False,0.1,0.6747382879257202
464,7687,Answer: True,0.1,0.9122630953788757
473,3997,"record 1: James Cameron director,producer,screenwriter 1978-06-16 1954-08-16",0.1,0.0
476,4922,False,0.1,0.0
477,1902,Answer: False,0.2,0.8637405633926392
480,6799,True,0.1,0.7746519446372986
481,5348,False,0.3,0.0
481,5399,False,0.1,0.0
481,6918,False,0.1,0.0
481,5925,False,0.1,0.0
481,4486,False,0.1,0.0
481,1328,Answer: False,0.1,0.5520610213279724
483,2616,False,0.2,0.0
485,7094,Answer: False,0.1,0.0
486,5286,False,0.1,0.8295738697052002
487,5508,Answer: True,0.1,0.9365225434303284
490,5144,False,0.1,0.0
490,7752,False,0.1,0.0
490,46,False,0.1,0.0
492,4953,Record descriptions refer to the same entity: True,0.2,0.557884156703949
494,7569,False,0.2,0.7975507974624634
494,7807,False,0.1,0.4810214042663574
494,613,Answer: False,0.1,0.8382837772369385
495,4028,Answer: False,0.1,0.3974098563194275
495,4792,Answer: False,0.3,0.0
500,7436,"Answer: False, as record 2 provides additional information that suggests it could be referring to a different episode of a series called ""The Pit of Silence"" with a different plot and potentially different characters",0.1,0.48165032267570496
501,6048,Record 1 and Record 2 refer to the same entity (Mark Stevens),0.1,0.0
502,3342,False,0.1,0.0
504,7623,False,0.1,0.0
509,1873,Answer: False,0.1,0.47849392890930176
510,4686,False,0.1,0.0
510,5979,Example 3:,0.2,0.0
519,7252,False,0.2,0.0
520,164,"record 1: David Bowie musician, record 2: David Bowie actor",0.1,0.7022135257720947
520,1720,Answer: True,0.1,0.9903517365455627
522,527,True,0.1,0.8000698089599609
523,726,False,0.1,0.0
523,7311,Answer: False,0.2,0.9020271897315979
523,6911,False,0.1,0.0
524,5394,Record 3: Erik Ekstrand athlete,0.1,0.7436555624008179
525,5652,False,0.1,0.684746265411377
527,1253,Record 1 and Record 2 refer to the same entity (Rhys Williams),0.1,0.5949152708053589
527,1778,False,0.1,0.6351058483123779
527,4417,False,0.1,0.6520019769668579
529,203,False,0.2,0.0
531,5671,False,0.1,0.851553201675415
537,6873,False,0.1,0.0
539,6961,Answer: False,0.1,0.7816118597984314
539,6864,Answer: False,0.2,0.7489215135574341
540,1014,False,0.1,0.6717443466186523
541,5969,False,0.1,0.7073906064033508
541,5136,False,0.1,0.6693810820579529
543,2741,Answer: False,0.2,0.7012821435928345
545,2510,Answer: True,0.1,0.7518606185913086
546,4589,Answer: False,0.1,0.8133652806282043
550,7674,Answer: False,0.1,0.6368054151535034
551,7763,False,0.1,0.46089738607406616
554,6333,Answer: False,0.1,0.0
555,6932,"record 1: Joanna Moore 1997-01-01 1934-01-01 actress,soundtrack",0.1,0.6451640725135803
557,3628,False,0.1,0.0
557,5051,False,0.1,0.0
561,7316,False,0.1,0.6547205448150635
562,4479,False,0.1,0.5028532147407532
564,7775,False,0.1,0.0
564,7025,False,0.1,0.0
564,5383,False,0.1,0.0
564,6633,False,0.1,0.4739152789115906
566,3414,False,0.1,0.0
566,5650,False,0.1,0.0
566,7280,False,0.1,0.0
567,7632,"record 3: Patricia Medina 2021-01-01 occupation: doctor, record 4: Patricia Medina 2021-01-01 occupation: actress",0.1,0.7133843302726746
569,3508,Answer: False,0.2,0.8107613325119019
572,7361,False,0.1,0.9246487617492676
572,7516,False,0.1,0.7263628244400024
576,2520,Answer: False,0.1,0.8985469341278076
581,2454,Record descriptions do not provide information about the context in which the individuals are appearing,0.1,0.5817951560020447
582,5368,Answer: False,0.1,0.49043822288513184
585,3025,False,0.1,0.957221508026123
585,7273,False,0.1,0.0
585,4601,False,0.1,0.0
588,3652,False,0.1,0.47396567463874817
588,4170,False,0.1,0.5196677446365356
588,2652,False,0.1,0.5535241961479187
588,2628,False,0.1,0.5117784738540649
589,7262,False,0.1,0.7064505815505981
590,713,Answer: False,0.2,0.6784533262252808
595,5224,Example 3:,0.1,0.7053832411766052
600,7340,"record 1: Bill Gates 1955-04-28 programmer, record 2: William Henry Gates III entrepreneur",0.2,0.6296871304512024
602,6500,"False, the first record is a generic description for a TV show or episode, while the second record provides specific details about the plot",0.1,0.5166045427322388
604,4645,False,0.1,0.8477421998977661
604,6221,Answer: False,0.1,0.0
608,6064,"False, as ""The Great War and Modern Memory"" (2019) is a non-fiction book about the literary and cultural impact of World War I, while ""Trust Won Bong disseminates a warning letter to the Joseon Governor Office to alert them of the Heroic Corps revolutionary movement",0.2,0.0
608,7672,False,0.1,0.0
608,2991,"record 1: Schindler's List historical drama, biographical war film, based on a true story, directed by Steven Spielberg, starring Liam Neeson as Oskar Schindler, 1993-02-25",0.1,0.0
608,3495,"Answer: Unknown, as we do not know if ""The Great War and Modern Memory"" is referring to the same entity as ""The Third Golden Time!""",0.1,0.0
608,255,"False, as record 1 appears to be referring to a book titled ""The Great War and Modern Memory,"" while record 2 is describing a documentary called ""Alaska Bruce",0.2,0.0
608,7642,False,0.2,0.0
608,417,False,0.2,0.5443751811981201
608,7318,Answer: False,0.2,0.5668822526931763
609,7662,Answer: False,0.2,0.36125341057777405
609,7781,False,0.1,0.0
609,6479,False,0.1,0.0
609,6001,Answer: False,0.1,0.0
609,2122,Answer: False,0.1,0.41713470220565796
612,4083,Answer: False,0.1,0.0
616,2176,"record 3: John Doe 1987-01-01 programmer,manager, record 4: Jane Doe 1995-01-01 programmer,manager",0.1,0.6514583826065063
617,4207,False,0.1,0.0
617,6048,Answer: False,0.1,0.0
618,1218,"Both records refer to the same entity (person), so the answer is True",0.1,0.8949997425079346
619,7069,"Both records refer to the same entity, namely the South Korean drama series ""Boys Over Flowers""",0.1,0.5689254403114319
620,3990,False,0.1,0.6522396206855774
622,5948,False,0.1,0.6016571521759033
622,3214,False,0.1,0.0
625,7499,False,0.1,0.4964388906955719
625,1631,False,0.1,0.0
625,4714,"record 1: Bill Gates, record 2: Steven Jobs computerScientist",0.1,0.0
625,2248,False,0.1,0.0
626,6471,False,0.1,0.5715203285217285
630,4738,False,0.2,0.578177273273468
631,6913,"The records refer to the same entity (Scene of the Crime and Prison Riot) in terms of genre (Crime,Drama,Mystery), but they do not necessarily refer to the same crime or event",0.1,0.0
631,2627,Example 3:,0.2,0.6194826364517212
631,7304,False,0.2,0.0
631,3016,"False, as record 1 describes a specific crime (Scene of the Crime) in a certain year (1996), while record 2 provides additional details about an ongoing criminal investigation (Sniper) in two separate episodes (Season 2, Episode 1 and Episode 2)",0.1,0.0
631,2247,Example 3:,0.1,0.0
633,1724,Answer: False,0.1,0.5041378736495972
634,3673,True,0.1,0.8069277405738831
634,4148,False,0.1,0.0
636,5339,"Answer: False, as while both records involve ""Champagne for One,"" they are referring to different productions",0.1,0.0
636,3355,"record 1: Nadeko Sengoku (瀬子 彤子) student, protagonist of Monogatari series novel Kizumuide Shiranai Watashi no Monogatari (傷めいで知らない私の物語), and main antagonist in Nadeko Snake story arc",0.1,0.0
636,6910,Answer: False,0.1,0.0
636,4796,Answer: False,0.1,0.5826690793037415
636,6339,Answer: False,0.1,0.5566247701644897
638,5970,False,0.1,0.0
639,1573,False,0.1,0.0
639,5234,False,0.1,0.5371524691581726
640,7602,False,0.1,0.0
643,1898,Answer: True,0.1,0.8340291976928711
644,7690,False,0.1,0.7246558666229248
645,5963,"Answer: False, as the second record does not provide any information about whether Samuel Barnett has worked in the music department or composed for soundtracks",0.1,0.8245465755462646
649,6479,Answer: True,0.1,0.5948518514633179
649,2187,Answer: False,0.1,0.0
649,4935,Answer: False,0.1,0.6022379398345947
651,4312,"Answer: False, as ""Three Men and Adena"" is referring to a specific TV show in both cases, but the given descriptions represent different episodes",0.1,0.44984108209609985
654,693,Example 3:,0.1,0.5346161127090454
654,2323,Answer: False,0.1,0.5102301836013794
654,1834,Example 3:,0.2,0.4067392349243164
654,4025,Answer: True,0.1,0.6945677995681763
656,1551,Answer: False,0.1,0.5698814392089844
656,4781,False,0.1,0.4404902458190918
662,6232,False,0.1,0.6111111044883728
663,3831,Answer: True,0.1,0.8665446639060974
663,3214,False,0.1,0.0
663,5707,"record 1: Bill Gates 1955-10-28 entrepreneur,computer scientist,investor,record 2: William Henry Gates III founder,chairman,CEO of Microsoft",0.1,0.6958415508270264
667,6888,Example 3:,0.1,0.6040738821029663
668,3205,record 1: Stephen King author,0.1,0.6794209480285645
669,7791,False,0.1,0.5533521771430969
669,7484,False,0.1,0.5830419659614563
670,6441,"record 1: Shelley Berman 2017-01-01 1925-01-01 actor,producer,writer",0.1,0.8548083305358887
671,4169,False,0.1,0.0
672,956,record 1: Pit Bull Sessions 'Pembleton and Falsone investigate the death of an elderly man suspected to have been killed by his grandson's pit bulls in 1998,0.2,0.6339719891548157
675,2313,"False, as the records refer to different entities",0.1,0.0
675,7228,"False, as they both have different record descriptions and refer to different entities",0.2,0.0
675,7297,"Example 3: record 1: Mark Zuckerberg entrepreneur, CEO of Facebook, record 2: Sheryl Sandberg COO of Facebook, Answer: False",0.1,0.0
675,7638,Answer: False,0.2,0.0
675,6210,record 3: It's a Man's Game bomb threat drama,0.1,0.0
675,7160,False,0.1,0.0
675,6447,False,0.3,0.0
675,6059,Example 3:,0.1,0.0
677,1274,Answer: True,0.1,0.7966831922531128
677,1679,False,0.1,0.6514933109283447
677,6673,False,0.1,0.0
677,1869,False,0.1,0.6882258653640747
679,7166,True,0.1,0.7542726993560791
680,7415,"False, as the two record descriptions refer to different types of content",0.1,0.0
680,3134,False,0.2,0.0
680,3216,False,0.2,0.0
683,2725,False,0.1,0.0
683,688,Example 3:,0.1,0.5526052713394165
686,3319,Answer: False,0.1,0.4252011775970459
690,1026,False,0.1,0.0
690,5547,Answer: False,0.1,0.48553186655044556
690,4312,False,0.1,0.0
691,7032,Example 3:,0.1,0.0
691,2566,"record 1: The Shawshank Redemption 1994-09-23 Drama, record 2: Morgan Freeman actor",0.1,0.0
693,7379,Answer: False,0.1,0.9050653576850891
693,3537,"Answer: False, as the second record only mentions one aspect of Jeff Garlin's career as an individual can have multiple roles and professions",0.1,0.792087197303772
701,1264,False,0.1,0.8751262426376343
701,3006,False,0.1,0.7817917466163635
701,3808,Answer: False,0.1,0.9217139482498169
702,4483,False,0.1,0.6082202792167664
703,7562,False,0.1,0.0
705,7207,False,0.1,0.0
707,2761,False,0.1,0.914375901222229
716,1771,False,0.1,0.8243502378463745
717,7628,False,0.1,0.4785609245300293
721,5108,False,0.2,0.49333059787750244
722,6403,False,0.1,0.0
722,5092,False,0.1,0.0
724,3761,False,0.1,0.684657633304596
725,7175,record 1: Steve Jobs 1997-01-01 Founder of Apple Inc,0.1,0.6890180110931396
728,4195,Answer: False,0.2,0.0
728,669,Example 3:,0.1,0.0
728,2187,Answer: False,0.1,0.0
731,7359,"If the records are referring to the same person, then answer is True",0.1,0.6680270433425903
733,5474,False,0.1,0.5614321231842041
733,2106,False,0.1,0.0
734,7508,False,0.1,0.9214121103286743
735,3207,True,0.1,0.6578490734100342
737,2171,False,0.2,0.4708610773086548
738,238,Answer: False,0.1,0.0
740,7397,False,0.1,0.6297173500061035
743,3663,False,0.1,0.5791075825691223
743,6404,"Answer: False, as record 1 refers to a specific chapter of a story, while record 2 provides context about the events in that chapter",0.2,0.5244923233985901
744,5387,record 1: Lee Hae-Young actress,0.1,0.43984147906303406
744,7281,False,0.1,0.0
744,7487,Answer: False,0.1,0.45938897132873535
745,2511,False,0.1,0.3863939344882965
745,7490,Answer: False,0.1,0.4547843337059021
745,2681,False,0.1,0.0
752,6401,False,0.2,0.0
753,3528,False,0.1,0.0
754,4079,False,0.1,0.0
755,7199,False,0.1,0.7108169198036194
756,4264,False,0.1,0.5529596209526062
756,5495,False,0.1,0.5765370726585388
756,2051,False,0.1,0.5211334824562073
757,6405,False,0.1,0.0
758,453,False,0.1,0.7520334124565125
759,262,"Depending on the context, either True or False:",0.1,0.6647435426712036
760,5559,False,0.1,0.0
760,458,Answer: True,0.1,0.7561140060424805
764,3413,False,0.1,0.0
764,1723,Answer: True,0.1,0.671320915222168
764,5559,False,0.1,0.0
764,838,record 3: J,0.1,0.684572696685791
764,3879,False,0.1,0.0
767,7255,Answer: True,0.1,0.8131188750267029
768,5414,False,0.1,0.8047035932540894
768,7679,False,0.1,0.776382565498352
768,5784,False,0.1,0.8030750751495361
773,7356,Answer: False,0.2,0.5571064949035645
774,904,False,0.2,0.0
778,4491,"record 1: William Shakespeare playwright,poet,actor",0.1,0.6878069043159485
779,90,"record 1: Albert Finney actor,record 2: Albert Finney actor",0.1,0.7586745023727417
779,213,Answer: True,0.1,0.8124052882194519
781,5613,Answer: False,0.1,0.6061742901802063
781,4074,False,0.1,0.6641753315925598
786,782,True,0.1,0.8099713921546936
